Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:DRREDDYbar_count,NSE:DRREDDY_order,NSE:DRREDDY_position,NSE:DRREDDY_ret,NSE:DRREDDY_Close,position_change
2024-03-07 15:15:00+05:30,NSE:DRREDDY,6328.2,6335.0,6314.1,6318.0,37386,True,6199.5,6332.0,0.022940226171243916,6305.5,6323.65,6190.0,6332.0,6303.3,6333.6886068700105,6281.883333333334,6373.766666666668,6231.766666666668,6423.883333333334,6139.883333333334,6565.883333333334,5997.883333333334,6305.5,6369.7,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,6318.0,0.0
2024-03-11 09:15:00+05:30,NSE:DRREDDY,6369.0,6379.0,6310.0,6342.5,19854,True,6199.5,6369.7,0.029030694668820578,6369.0,6318.0,6305.5,6369.7,6305.5,6343.833333333333,6331.066666666667,6356.633333333333,6292.433333333333,6395.266666666666,6266.866666666667,6459.466666666666,6202.666666666667,6310.0,6379.0,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,0,False,True,0,0,0,0.0,6342.5,0.0
2024-03-11 09:45:00+05:30,NSE:DRREDDY,6342.5,6360.0,6335.35,6336.45,8663,True,6199.5,6369.7,0.029030694668820578,6369.0,6318.0,6305.5,6369.7,6305.5,6343.86371170413,6331.066666666667,6356.633333333333,6292.433333333333,6395.266666666666,6266.866666666667,6459.466666666666,6202.666666666667,6310.0,6379.0,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,0,False,False,0,0,0,0.0,6336.45,0.0
2024-03-11 10:15:00+05:30,NSE:DRREDDY,6336.45,6370.0,6335.0,6358.85,13563,True,6199.5,6369.7,0.029030694668820578,6369.0,6318.0,6305.5,6369.7,6305.5,6347.329546498732,6331.066666666667,6356.633333333333,6292.433333333333,6395.266666666666,6266.866666666667,6459.466666666666,6202.666666666667,6310.0,6379.0,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,1,False,False,0,0,0,0.0,6358.85,0.0
2024-03-11 10:45:00+05:30,NSE:DRREDDY,6358.85,6366.5,6342.1,6348.5,10594,True,6199.5,6369.7,0.029030694668820578,6369.0,6318.0,6305.5,6369.7,6305.5,6348.342631722165,6331.066666666667,6356.633333333333,6292.433333333333,6395.266666666666,6266.866666666667,6459.466666666666,6202.666666666667,6310.0,6379.0,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,0,False,False,0,0,0,0.0,6348.5,0.0
2024-03-11 11:15:00+05:30,NSE:DRREDDY,6348.5,6423.6,6343.1,6410.45,36017,True,6199.5,6369.7,0.029030694668820578,6369.0,6318.0,6305.5,6369.7,6305.5,6366.227354523006,6331.066666666667,6356.633333333333,6292.433333333333,6395.266666666666,6266.866666666667,6459.466666666666,6202.666666666667,6310.0,6423.6,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,1,False,False,0,0,0,0.0,6410.45,0.0
2024-03-11 11:45:00+05:30,NSE:DRREDDY,6410.5,6417.5,6363.0,6363.1,31326,True,6199.5,6369.7,0.029030694668820578,6369.0,6318.0,6305.5,6369.7,6305.5,6370.135409983585,6331.066666666667,6356.633333333333,6292.433333333333,6395.266666666666,6266.866666666667,6459.466666666666,6202.666666666667,6310.0,6423.6,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,6363.1,0.0
2024-03-11 12:15:00+05:30,NSE:DRREDDY,6364.8,6409.3,6363.0,6379.95,13648,True,6199.5,6369.7,0.029030694668820578,6369.0,6318.0,6305.5,6369.7,6305.5,6371.559576802703,6331.066666666667,6356.633333333333,6292.433333333333,6395.266666666666,6266.866666666667,6459.466666666666,6202.666666666667,6310.0,6423.6,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,6379.95,0.0
2024-03-11 12:45:00+05:30,NSE:DRREDDY,6379.95,6385.8,6364.6,6379.2,10334,True,6199.5,6369.7,0.029030694668820578,6369.0,6318.0,6305.5,6369.7,6305.5,6371.916515392468,6331.066666666667,6356.633333333333,6292.433333333333,6395.266666666666,6266.866666666667,6459.466666666666,6202.666666666667,6310.0,6423.6,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,6379.2,0.0
2024-03-11 13:15:00+05:30,NSE:DRREDDY,6379.2,6414.6,6379.2,6408.0,20475,True,6199.5,6369.7,0.029030694668820578,6369.0,6318.0,6305.5,6369.7,6305.5,6375.487258168464,6331.066666666667,6356.633333333333,6292.433333333333,6395.266666666666,6266.866666666667,6459.466666666666,6202.666666666667,6310.0,6423.6,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,6408.0,0.0
2024-03-11 13:45:00+05:30,NSE:DRREDDY,6408.0,6413.0,6394.0,6407.5,16729,True,6199.5,6369.7,0.029030694668820578,6369.0,6318.0,6305.5,6369.7,6305.5,6378.196542735679,6331.066666666667,6356.633333333333,6292.433333333333,6395.266666666666,6266.866666666667,6459.466666666666,6202.666666666667,6310.0,6423.6,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,6407.5,0.0
2024-03-11 14:15:00+05:30,NSE:DRREDDY,6407.5,6420.95,6401.0,6403.05,26355,True,6199.5,6369.7,0.029030694668820578,6369.0,6318.0,6305.5,6369.7,6305.5,6382.023208613175,6331.066666666667,6356.633333333333,6292.433333333333,6395.266666666666,6266.866666666667,6459.466666666666,6202.666666666667,6310.0,6423.6,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,1,False,False,0,0,0,0.0,6403.05,0.0
2024-03-11 14:45:00+05:30,NSE:DRREDDY,6403.05,6412.0,6380.1,6382.55,40072,True,6199.5,6369.7,0.029030694668820578,6369.0,6318.0,6305.5,6369.7,6305.5,6383.564853746853,6331.066666666667,6356.633333333333,6292.433333333333,6395.266666666666,6266.866666666667,6459.466666666666,6202.666666666667,6310.0,6423.6,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,1,False,False,0,0,0,0.0,6382.55,0.0
2024-03-11 15:15:00+05:30,NSE:DRREDDY,6382.55,6406.0,6374.45,6390.0,34386,True,6199.5,6369.7,0.029030694668820578,6369.0,6318.0,6305.5,6369.7,6305.5,6384.3677757053965,6331.066666666667,6356.633333333333,6292.433333333333,6395.266666666666,6266.866666666667,6459.466666666666,6202.666666666667,6310.0,6423.6,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,1,False,False,0,0,0,0.0,6390.0,0.0
2024-03-12 09:15:00+05:30,NSE:DRREDDY,6388.15,6428.0,6352.0,6356.4,51110,True,6199.5,6423.6,0.03773828756058162,6388.15,6390.0,6310.0,6423.6,6369.0,6378.8,6374.533333333333,6439.066666666666,6325.466666666665,6488.133333333333,6260.9333333333325,6601.733333333334,6147.333333333332,6352.0,6428.0,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,6356.4,0.0
2024-03-12 09:45:00+05:30,NSE:DRREDDY,6356.4,6381.0,6340.4,6342.4,22052,True,6199.5,6423.6,0.03773828756058162,6388.15,6390.0,6310.0,6423.6,6369.0,6371.5057980919055,6374.533333333333,6439.066666666666,6325.466666666665,6488.133333333333,6260.9333333333325,6601.733333333334,6147.333333333332,6340.4,6428.0,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,6342.4,0.0
2024-03-12 10:15:00+05:30,NSE:DRREDDY,6342.4,6363.85,6332.0,6363.5,19390,True,6199.5,6423.6,0.03773828756058162,6388.15,6390.0,6310.0,6423.6,6369.0,6367.653204324776,6374.533333333333,6439.066666666666,6325.466666666665,6488.133333333333,6260.9333333333325,6601.733333333334,6147.333333333332,6332.0,6428.0,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,6363.5,0.0
2024-03-12 10:45:00+05:30,NSE:DRREDDY,6361.85,6375.0,6326.05,6330.0,17429,True,6199.5,6423.6,0.03773828756058162,6388.15,6390.0,6310.0,6423.6,6369.0,6363.854631102948,6374.533333333333,6439.066666666666,6325.466666666665,6488.133333333333,6260.9333333333325,6601.733333333334,6147.333333333332,6326.05,6428.0,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,6330.0,0.0
2024-03-12 11:15:00+05:30,NSE:DRREDDY,6330.0,6339.95,6320.0,6320.0,13844,True,6199.5,6423.6,0.03773828756058162,6388.15,6390.0,6310.0,6423.6,6369.0,6359.695043677232,6374.533333333333,6439.066666666666,6325.466666666665,6488.133333333333,6260.9333333333325,6601.733333333334,6147.333333333332,6320.0,6428.0,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,6320.0,0.0
2024-03-12 11:45:00+05:30,NSE:DRREDDY,6320.0,6325.0,6295.8,6311.2,37177,True,6199.5,6423.6,0.03773828756058162,6388.15,6390.0,6310.0,6423.6,6369.0,6348.373892560341,6374.533333333333,6439.066666666666,6325.466666666665,6488.133333333333,6260.9333333333325,6601.733333333334,6147.333333333332,6295.8,6428.0,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,6311.2,0.0
2024-03-12 12:15:00+05:30,NSE:DRREDDY,6311.2,6338.5,6308.5,6310.0,24315,True,6199.5,6423.6,0.03773828756058162,6388.15,6390.0,6310.0,6423.6,6369.0,6344.519814426092,6374.533333333333,6439.066666666666,6325.466666666665,6488.133333333333,6260.9333333333325,6601.733333333334,6147.333333333332,6295.8,6428.0,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,6310.0,0.0
2024-03-12 12:45:00+05:30,NSE:DRREDDY,6310.0,6313.8,6291.0,6300.0,15676,True,6199.5,6423.6,0.03773828756058162,6388.15,6390.0,6310.0,6423.6,6369.0,6341.172379386347,6374.533333333333,6439.066666666666,6325.466666666665,6488.133333333333,6260.9333333333325,6601.733333333334,6147.333333333332,6291.0,6428.0,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,6300.0,0.0
2024-03-12 13:15:00+05:30,NSE:DRREDDY,6299.9,6311.35,6298.0,6308.3,14288,True,6199.5,6423.6,0.03773828756058162,6388.15,6390.0,6310.0,6423.6,6369.0,6338.830278179062,6374.533333333333,6439.066666666666,6325.466666666665,6488.133333333333,6260.9333333333325,6601.733333333334,6147.333333333332,6291.0,6428.0,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,6308.3,0.0
2024-03-12 13:45:00+05:30,NSE:DRREDDY,6308.3,6310.0,6297.8,6300.85,13209,True,6199.5,6423.6,0.03773828756058162,6388.15,6390.0,6310.0,6423.6,6369.0,6336.752186383065,6374.533333333333,6439.066666666666,6325.466666666665,6488.133333333333,6260.9333333333325,6601.733333333334,6147.333333333332,6291.0,6428.0,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,6300.85,0.0
2024-03-12 14:15:00+05:30,NSE:DRREDDY,6300.85,6302.45,6266.25,6274.9,22484,True,6199.5,6423.6,0.03773828756058162,6388.15,6390.0,6310.0,6423.6,6369.0,6331.775434374344,6374.533333333333,6439.066666666666,6325.466666666665,6488.133333333333,6260.9333333333325,6601.733333333334,6147.333333333332,6266.25,6428.0,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,6274.9,0.0
