Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:INDIAMARTbar_count,NSE:INDIAMART_order,NSE:INDIAMART_position,NSE:INDIAMART_ret,NSE:INDIAMART_Close,position_change
2024-03-06 14:15:00+05:30,NSE:INDIAMART,2584.7,2596.85,2583.0,2591.3,12926,True,,,,2634.9,,,,,2592.5758560882964,,,,,,,,2570.35,2635.65,,,NSE:NIFTY 50,22404.35,22473.45,22392.15,22464.55,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22473.45,22224.35,22473.45,22224.35,0,False,False,0,0,0,0.0,2591.3,0.0
2024-03-06 14:45:00+05:30,NSE:INDIAMART,2591.3,2594.65,2580.6,2583.3,7986,True,,,,2634.9,,,,,2592.070433769611,,,,,,,,2570.35,2635.65,,,NSE:NIFTY 50,22464.7,22483.05,22430.65,22473.3,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22483.05,22224.35,22483.05,22224.35,0,False,False,0,0,0,0.0,2583.3,0.0
2024-03-06 15:15:00+05:30,NSE:INDIAMART,2582.0,2588.0,2564.2,2573.15,8952,True,,,,2634.9,,,,,2590.6901783711355,,,,,,,,2564.2,2635.65,,,NSE:NIFTY 50,22472.5,22497.2,22466.75,22480.05,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22497.2,22224.35,22497.2,22224.35,0,False,False,0,0,0,0.0,2573.15,0.0
2024-03-07 09:15:00+05:30,NSE:INDIAMART,2600.0,2603.0,2584.1,2600.35,7926,True,2573.15,2635.65,0.02786444115123632,2600.0,2573.15,2564.2,2635.65,2634.9,2595.816666666667,2591.0,2617.8,2546.35,2662.4500000000003,2519.5499999999997,2733.9000000000005,2448.0999999999995,2584.1,2603.0,,,NSE:NIFTY 50,22505.3,22523.65,22449.3,22473.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,True,0,0,0,0.0,2600.35,0.0
2024-03-07 09:45:00+05:30,NSE:INDIAMART,2600.35,2617.25,2594.45,2612.95,4635,True,2573.15,2635.65,0.02786444115123632,2600.0,2573.15,2564.2,2635.65,2634.9,2600.392257782024,2591.0,2617.8,2546.35,2662.4500000000003,2519.5499999999997,2733.9000000000005,2448.0999999999995,2584.1,2617.25,,,NSE:NIFTY 50,22472.95,22502.6,22451.15,22486.95,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,False,0,0,0,0.0,2612.95,0.0
2024-03-07 10:15:00+05:30,NSE:INDIAMART,2612.95,2622.7,2606.25,2608.4,2905,True,2573.15,2635.65,0.02786444115123632,2600.0,2573.15,2564.2,2635.65,2634.9,2602.6570800465543,2591.0,2617.8,2546.35,2662.4500000000003,2519.5499999999997,2733.9000000000005,2448.0999999999995,2584.1,2622.7,,,NSE:NIFTY 50,22486.95,22495.1,22439.2,22443.8,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22439.2,22523.65,22439.2,0,False,False,0,0,0,0.0,2608.4,0.0
2024-03-07 10:45:00+05:30,NSE:INDIAMART,2608.4,2611.8,2602.5,2608.0,2838,True,2573.15,2635.65,0.02786444115123632,2600.0,2573.15,2564.2,2635.65,2634.9,2603.3976289335665,2591.0,2617.8,2546.35,2662.4500000000003,2519.5499999999997,2733.9000000000005,2448.0999999999995,2584.1,2622.7,,,NSE:NIFTY 50,22442.35,22521.3,22430.0,22498.65,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,2608.0,0.0
2024-03-07 11:15:00+05:30,NSE:INDIAMART,2608.0,2611.1,2606.0,2606.05,1833,True,2573.15,2635.65,0.02786444115123632,2600.0,2573.15,2564.2,2635.65,2634.9,2603.790775686547,2591.0,2617.8,2546.35,2662.4500000000003,2519.5499999999997,2733.9000000000005,2448.0999999999995,2584.1,2622.7,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,2606.05,0.0
2024-03-07 11:45:00+05:30,NSE:INDIAMART,2606.05,2606.35,2598.0,2605.5,2164,True,2573.15,2635.65,0.02786444115123632,2600.0,2573.15,2564.2,2635.65,2634.9,2603.741535506629,2591.0,2617.8,2546.35,2662.4500000000003,2519.5499999999997,2733.9000000000005,2448.0999999999995,2584.1,2622.7,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,2605.5,0.0
2024-03-07 12:15:00+05:30,NSE:INDIAMART,2605.5,2631.8,2604.1,2628.2,9675,True,2573.15,2635.65,0.02786444115123632,2600.0,2573.15,2564.2,2635.65,2634.9,2609.0743833917104,2591.0,2617.8,2546.35,2662.4500000000003,2519.5499999999997,2733.9000000000005,2448.0999999999995,2584.1,2631.8,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,2628.2,0.0
2024-03-07 12:45:00+05:30,NSE:INDIAMART,2628.2,2639.8,2626.05,2630.15,4819,True,2573.15,2635.65,0.02786444115123632,2600.0,2573.15,2564.2,2635.65,2634.9,2612.0769257598404,2591.0,2617.8,2546.35,2662.4500000000003,2519.5499999999997,2733.9000000000005,2448.0999999999995,2584.1,2639.8,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,2630.15,0.0
2024-03-07 13:15:00+05:30,NSE:INDIAMART,2630.15,2631.95,2622.25,2622.25,2260,True,2573.15,2635.65,0.02786444115123632,2600.0,2573.15,2564.2,2635.65,2634.9,2612.8527158281054,2591.0,2617.8,2546.35,2662.4500000000003,2519.5499999999997,2733.9000000000005,2448.0999999999995,2584.1,2639.8,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,2622.25,0.0
2024-03-07 13:45:00+05:30,NSE:INDIAMART,2622.25,2627.8,2620.05,2623.9,2774,True,2573.15,2635.65,0.02786444115123632,2600.0,2573.15,2564.2,2635.65,2634.9,2613.5864507877313,2591.0,2617.8,2546.35,2662.4500000000003,2519.5499999999997,2733.9000000000005,2448.0999999999995,2584.1,2639.8,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,2623.9,0.0
2024-03-07 14:15:00+05:30,NSE:INDIAMART,2623.9,2634.0,2622.35,2623.35,3074,True,2573.15,2635.65,0.02786444115123632,2600.0,2573.15,2564.2,2635.65,2634.9,2614.4750592016867,2591.0,2617.8,2546.35,2662.4500000000003,2519.5499999999997,2733.9000000000005,2448.0999999999995,2584.1,2639.8,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,2623.35,0.0
2024-03-07 14:45:00+05:30,NSE:INDIAMART,2623.35,2623.35,2603.6,2614.7,18216,True,2573.15,2635.65,0.02786444115123632,2600.0,2573.15,2564.2,2635.65,2634.9,2614.304288460421,2591.0,2617.8,2546.35,2662.4500000000003,2519.5499999999997,2733.9000000000005,2448.0999999999995,2584.1,2639.8,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,2614.7,0.0
2024-03-07 15:15:00+05:30,NSE:INDIAMART,2614.35,2619.2,2604.5,2604.5,8877,True,2573.15,2635.65,0.02786444115123632,2600.0,2573.15,2564.2,2635.65,2634.9,2613.6995969683503,2591.0,2617.8,2546.35,2662.4500000000003,2519.5499999999997,2733.9000000000005,2448.0999999999995,2584.1,2639.8,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,2604.5,0.0
2024-03-11 09:15:00+05:30,NSE:INDIAMART,2604.5,2619.9,2597.35,2598.05,6549,True,2573.15,2639.8,0.0294828796505735,2604.5,2604.5,2584.1,2639.8,2600.0,2605.1,2609.4666666666667,2634.8333333333335,2579.133333333333,2665.166666666667,2553.7666666666664,2720.8666666666672,2498.066666666666,2597.35,2619.9,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,0,False,True,0,0,0,0.0,2598.05,0.0
2024-03-11 09:45:00+05:30,NSE:INDIAMART,2598.05,2614.35,2594.25,2604.75,3444,True,2573.15,2639.8,0.0294828796505735,2604.5,2604.5,2584.1,2639.8,2600.0,2604.8759831882317,2609.4666666666667,2634.8333333333335,2579.133333333333,2665.166666666667,2553.7666666666664,2720.8666666666672,2498.066666666666,2594.25,2619.9,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,0,False,False,0,0,0,0.0,2604.75,0.0
2024-03-11 10:15:00+05:30,NSE:INDIAMART,2604.75,2605.4,2595.0,2595.0,1221,True,2573.15,2639.8,0.0294828796505735,2604.5,2604.5,2584.1,2639.8,2600.0,2604.178125557339,2609.4666666666667,2634.8333333333335,2579.133333333333,2665.166666666667,2553.7666666666664,2720.8666666666672,2498.066666666666,2594.25,2619.9,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,0,False,False,0,0,0,0.0,2595.0,0.0
2024-03-11 10:45:00+05:30,NSE:INDIAMART,2595.0,2595.8,2583.1,2587.35,4730,True,2573.15,2639.8,0.0294828796505735,2604.5,2604.5,2584.1,2639.8,2600.0,2599.6011665830406,2609.4666666666667,2634.8333333333335,2579.133333333333,2665.166666666667,2553.7666666666664,2720.8666666666672,2498.066666666666,2583.1,2619.9,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,0,False,False,0,0,0,0.0,2587.35,0.0
2024-03-11 11:15:00+05:30,NSE:INDIAMART,2587.35,2593.35,2576.9,2585.0,9669,True,2573.15,2639.8,0.0294828796505735,2604.5,2604.5,2584.1,2639.8,2600.0,2594.1206321008863,2609.4666666666667,2634.8333333333335,2579.133333333333,2665.166666666667,2553.7666666666664,2720.8666666666672,2498.066666666666,2576.9,2619.9,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,0,False,False,0,0,0,0.0,2585.0,0.0
2024-03-11 11:45:00+05:30,NSE:INDIAMART,2585.0,2587.95,2578.6,2583.0,3636,True,2573.15,2639.8,0.0294828796505735,2604.5,2604.5,2584.1,2639.8,2600.0,2592.7609952477005,2609.4666666666667,2634.8333333333335,2579.133333333333,2665.166666666667,2553.7666666666664,2720.8666666666672,2498.066666666666,2576.9,2619.9,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,2583.0,0.0
2024-03-11 12:15:00+05:30,NSE:INDIAMART,2583.0,2587.0,2572.0,2580.5,7596,True,2573.15,2639.8,0.0294828796505735,2604.5,2604.5,2584.1,2639.8,2600.0,2590.095816257294,2609.4666666666667,2634.8333333333335,2579.133333333333,2665.166666666667,2553.7666666666664,2720.8666666666672,2498.066666666666,2572.0,2619.9,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,2580.5,0.0
2024-03-11 12:45:00+05:30,NSE:INDIAMART,2580.5,2583.0,2567.05,2568.6,4342,True,2573.15,2639.8,0.0294828796505735,2604.5,2604.5,2584.1,2639.8,2600.0,2588.2812485331133,2609.4666666666667,2634.8333333333335,2579.133333333333,2665.166666666667,2553.7666666666664,2720.8666666666672,2498.066666666666,2567.05,2619.9,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,2568.6,0.0
2024-03-11 13:15:00+05:30,NSE:INDIAMART,2568.6,2585.1,2565.0,2578.75,3487,True,2573.15,2639.8,0.0294828796505735,2604.5,2604.5,2584.1,2639.8,2600.0,2587.3447590694063,2609.4666666666667,2634.8333333333335,2579.133333333333,2665.166666666667,2553.7666666666664,2720.8666666666672,2498.066666666666,2565.0,2619.9,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,2578.75,0.0
2024-03-11 13:45:00+05:30,NSE:INDIAMART,2578.75,2583.9,2563.55,2563.55,5096,True,2573.15,2639.8,0.0294828796505735,2604.5,2604.5,2584.1,2639.8,2600.0,2585.6029422007905,2609.4666666666667,2634.8333333333335,2579.133333333333,2665.166666666667,2553.7666666666664,2720.8666666666672,2498.066666666666,2563.55,2619.9,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,2563.55,0.0
2024-03-11 14:15:00+05:30,NSE:INDIAMART,2563.2,2569.75,2559.65,2568.9,8086,True,2573.15,2639.8,0.0294828796505735,2604.5,2604.5,2584.1,2639.8,2600.0,2582.8771956812316,2609.4666666666667,2634.8333333333335,2579.133333333333,2665.166666666667,2553.7666666666664,2720.8666666666672,2498.066666666666,2559.65,2619.9,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,0,False,False,0,0,0,0.0,2568.9,0.0
2024-03-11 14:45:00+05:30,NSE:INDIAMART,2568.9,2569.0,2550.1,2550.1,11072,True,2573.15,2639.8,0.0294828796505735,2604.5,2604.5,2584.1,2639.8,2600.0,2578.6241271084805,2609.4666666666667,2634.8333333333335,2579.133333333333,2665.166666666667,2553.7666666666664,2720.8666666666672,2498.066666666666,2550.1,2619.9,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,0,False,False,0,0,0,0.0,2550.1,0.0
2024-03-11 15:15:00+05:30,NSE:INDIAMART,2550.5,2551.0,2534.7,2545.0,17969,True,2573.15,2639.8,0.0294828796505735,2604.5,2604.5,2584.1,2639.8,2600.0,2571.37476859577,2609.4666666666667,2634.8333333333335,2579.133333333333,2665.166666666667,2553.7666666666664,2720.8666666666672,2498.066666666666,2534.7,2619.9,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,0,False,False,0,0,0,0.0,2545.0,0.0
2024-03-12 09:15:00+05:30,NSE:INDIAMART,2580.0,2632.8,2568.75,2608.05,111081,True,2545.0,2639.8,0.041464473113189015,2580.0,2545.0,2534.7,2619.9,2604.5,2603.2000000000003,2566.5333333333333,2598.366666666667,2513.1666666666665,2651.7333333333336,2481.333333333333,2736.933333333334,2396.1333333333328,2568.75,2632.8,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,2608.05,0.0
2024-03-12 09:45:00+05:30,NSE:INDIAMART,2608.05,2648.5,2590.85,2641.0,77861,True,2545.0,2639.8,0.041464473113189015,2580.0,2545.0,2534.7,2619.9,2604.5,2612.918442255648,2566.5333333333333,2598.366666666667,2513.1666666666665,2651.7333333333336,2481.333333333333,2736.933333333334,2396.1333333333328,2568.75,2648.5,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,1,False,False,0,0,0,0.0,2641.0,0.0
2024-03-12 10:15:00+05:30,NSE:INDIAMART,2641.85,2674.0,2625.3,2646.65,157638,True,2545.0,2639.8,0.041464473113189015,2580.0,2545.0,2534.7,2619.9,2604.5,2629.1705378748534,2566.5333333333333,2598.366666666667,2513.1666666666665,2651.7333333333336,2481.333333333333,2736.933333333334,2396.1333333333328,2568.75,2674.0,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,1,False,False,0,0,0,0.0,2646.65,0.0
2024-03-12 10:45:00+05:30,NSE:INDIAMART,2646.65,2664.0,2612.5,2648.0,118801,True,2545.0,2639.8,0.041464473113189015,2580.0,2545.0,2534.7,2619.9,2604.5,2632.3179642414852,2566.5333333333333,2598.366666666667,2513.1666666666665,2651.7333333333336,2481.333333333333,2736.933333333334,2396.1333333333328,2568.75,2674.0,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,1,False,False,0,0,0,0.0,2648.0,0.0
2024-03-12 11:15:00+05:30,NSE:INDIAMART,2648.0,2657.0,2632.6,2645.7,55763,True,2545.0,2639.8,0.041464473113189015,2580.0,2545.0,2534.7,2619.9,2604.5,2633.6856565875587,2566.5333333333333,2598.366666666667,2513.1666666666665,2651.7333333333336,2481.333333333333,2736.933333333334,2396.1333333333328,2568.75,2674.0,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,1,False,False,0,0,0,0.0,2645.7,0.0
2024-03-12 11:45:00+05:30,NSE:INDIAMART,2645.0,2660.0,2633.15,2651.45,42047,True,2545.0,2639.8,0.041464473113189015,2580.0,2545.0,2534.7,2619.9,2604.5,2634.769275817026,2566.5333333333333,2598.366666666667,2513.1666666666665,2651.7333333333336,2481.333333333333,2736.933333333334,2396.1333333333328,2568.75,2674.0,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,1,False,False,0,0,0,0.0,2651.45,0.0
2024-03-12 12:15:00+05:30,NSE:INDIAMART,2651.45,2689.4,2651.45,2677.0,141695,True,2545.0,2639.8,0.041464473113189015,2580.0,2545.0,2534.7,2619.9,2604.5,2642.3772947682323,2566.5333333333333,2598.366666666667,2513.1666666666665,2651.7333333333336,2481.333333333333,2736.933333333334,2396.1333333333328,2568.75,2689.4,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,1,False,False,0,0,0,0.0,2677.0,0.0
2024-03-12 12:45:00+05:30,NSE:INDIAMART,2677.75,2679.4,2626.0,2643.75,120599,True,2545.0,2639.8,0.041464473113189015,2580.0,2545.0,2534.7,2619.9,2604.5,2643.4495382512505,2566.5333333333333,2598.366666666667,2513.1666666666665,2651.7333333333336,2481.333333333333,2736.933333333334,2396.1333333333328,2568.75,2689.4,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,1,False,False,0,0,0,0.0,2643.75,0.0
2024-03-12 13:15:00+05:30,NSE:INDIAMART,2643.75,2652.5,2625.0,2629.4,61028,True,2545.0,2639.8,0.041464473113189015,2580.0,2545.0,2534.7,2619.9,2604.5,2642.911466780521,2566.5333333333333,2598.366666666667,2513.1666666666665,2651.7333333333336,2481.333333333333,2736.933333333334,2396.1333333333328,2568.75,2689.4,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,1,False,False,0,0,0,0.0,2629.4,0.0
2024-03-12 13:45:00+05:30,NSE:INDIAMART,2629.55,2636.7,2625.5,2627.55,19928,True,2545.0,2639.8,0.041464473113189015,2580.0,2545.0,2534.7,2619.9,2604.5,2642.6257776108246,2566.5333333333333,2598.366666666667,2513.1666666666665,2651.7333333333336,2481.333333333333,2736.933333333334,2396.1333333333328,2568.75,2689.4,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,1,False,False,0,0,0,0.0,2627.55,0.0
2024-03-12 14:15:00+05:30,NSE:INDIAMART,2627.55,2630.9,2610.05,2612.95,43274,True,2545.0,2639.8,0.041464473113189015,2580.0,2545.0,2534.7,2619.9,2604.5,2641.5021790923242,2566.5333333333333,2598.366666666667,2513.1666666666665,2651.7333333333336,2481.333333333333,2736.933333333334,2396.1333333333328,2568.75,2689.4,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,1,False,False,0,0,0,0.0,2612.95,0.0
