Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:ADANIENTbar_count,NSE:ADANIENT_order,NSE:ADANIENT_position,NSE:ADANIENT_ret,NSE:ADANIENT_Close,position_change
2024-03-06 14:15:00+05:30,NSE:ADANIENT,3200.65,3231.65,3195.05,3227.1,223034,True,,,,3323.0,,,,,3225.295668773528,,,,,,,,3183.15,3323.0,,,NSE:NIFTY 50,22404.35,22473.45,22392.15,22464.55,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22473.45,22224.35,22473.45,22224.35,0,False,False,0,0,0,0.0,3227.1,0.0
2024-03-06 14:45:00+05:30,NSE:ADANIENT,3228.5,3238.95,3225.5,3230.95,129689,True,,,,3323.0,,,,,3225.764934952109,,,,,,,,3183.15,3323.0,,,NSE:NIFTY 50,22464.7,22483.05,22430.65,22473.3,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22483.05,22224.35,22483.05,22224.35,0,False,False,0,0,0,0.0,3230.95,0.0
2024-03-06 15:15:00+05:30,NSE:ADANIENT,3231.75,3242.0,3227.2,3237.95,134501,True,,,,3323.0,,,,,3226.457723047875,,,,,,,,3183.15,3323.0,,,NSE:NIFTY 50,22472.5,22497.2,22466.75,22480.05,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22497.2,22224.35,22497.2,22224.35,0,False,False,0,0,0,0.0,3237.95,0.0
2024-03-07 09:15:00+05:30,NSE:ADANIENT,3240.0,3262.0,3240.0,3253.0,163636,True,3196.5,3323.0,0.043934467430061463,3240.0,3237.95,3183.15,3323.0,3323.0,3251.6666666666665,3248.033333333333,3312.9166666666656,3173.0666666666657,3387.8833333333328,3108.183333333333,3527.7333333333327,2968.333333333333,3240.0,3262.0,,,NSE:NIFTY 50,22505.3,22523.65,22449.3,22473.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,True,0,0,0,0.0,3253.0,0.0
2024-03-07 09:45:00+05:30,NSE:ADANIENT,3253.0,3261.0,3239.0,3250.0,79820,True,3196.5,3323.0,0.043934467430061463,3240.0,3237.95,3183.15,3323.0,3323.0,3251.1202298019625,3248.033333333333,3312.9166666666656,3173.0666666666657,3387.8833333333328,3108.183333333333,3527.7333333333327,2968.333333333333,3239.0,3262.0,,,NSE:NIFTY 50,22472.95,22502.6,22451.15,22486.95,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,False,0,0,0,0.0,3250.0,0.0
2024-03-07 10:15:00+05:30,NSE:ADANIENT,3250.0,3250.0,3225.0,3226.8,65752,True,3196.5,3323.0,0.043934467430061463,3240.0,3237.95,3183.15,3323.0,3323.0,3247.4654963649064,3248.033333333333,3312.9166666666656,3173.0666666666657,3387.8833333333328,3108.183333333333,3527.7333333333327,2968.333333333333,3225.0,3262.0,,,NSE:NIFTY 50,22486.95,22495.1,22439.2,22443.8,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22439.2,22523.65,22439.2,0,False,False,0,0,0,0.0,3226.8,0.0
2024-03-07 10:45:00+05:30,NSE:ADANIENT,3226.9,3241.05,3223.9,3237.0,51508,True,3196.5,3323.0,0.043934467430061463,3240.0,3237.95,3183.15,3323.0,3323.0,3245.540327385903,3248.033333333333,3312.9166666666656,3173.0666666666657,3387.8833333333328,3108.183333333333,3527.7333333333327,2968.333333333333,3223.9,3262.0,,,NSE:NIFTY 50,22442.35,22521.3,22430.0,22498.65,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,3237.0,0.0
2024-03-07 11:15:00+05:30,NSE:ADANIENT,3237.0,3237.8,3225.4,3230.5,35111,True,3196.5,3323.0,0.043934467430061463,3240.0,3237.95,3183.15,3323.0,3323.0,3244.2712556243005,3248.033333333333,3312.9166666666656,3173.0666666666657,3387.8833333333328,3108.183333333333,3527.7333333333327,2968.333333333333,3223.9,3262.0,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,3230.5,0.0
2024-03-07 11:45:00+05:30,NSE:ADANIENT,3230.5,3233.2,3226.3,3227.35,25749,True,3196.5,3323.0,0.043934467430061463,3240.0,3237.95,3183.15,3323.0,3323.0,3243.335464661176,3248.033333333333,3312.9166666666656,3173.0666666666657,3387.8833333333328,3108.183333333333,3527.7333333333327,2968.333333333333,3223.9,3262.0,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,3227.35,0.0
2024-03-07 12:15:00+05:30,NSE:ADANIENT,3227.35,3244.6,3225.5,3244.0,59189,True,3196.5,3323.0,0.043934467430061463,3240.0,3237.95,3183.15,3323.0,3323.0,3242.6826969864,3248.033333333333,3312.9166666666656,3173.0666666666657,3387.8833333333328,3108.183333333333,3527.7333333333327,2968.333333333333,3223.9,3262.0,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,3244.0,0.0
2024-03-07 12:45:00+05:30,NSE:ADANIENT,3244.1,3252.9,3241.8,3248.35,55242,True,3196.5,3323.0,0.043934467430061463,3240.0,3237.95,3183.15,3323.0,3323.0,3243.198073004022,3248.033333333333,3312.9166666666656,3173.0666666666657,3387.8833333333328,3108.183333333333,3527.7333333333327,2968.333333333333,3223.9,3262.0,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,3248.35,0.0
2024-03-07 13:15:00+05:30,NSE:ADANIENT,3248.35,3252.5,3241.5,3244.2,37333,True,3196.5,3323.0,0.043934467430061463,3240.0,3237.95,3183.15,3323.0,3323.0,3243.384861309752,3248.033333333333,3312.9166666666656,3173.0666666666657,3387.8833333333328,3108.183333333333,3527.7333333333327,2968.333333333333,3223.9,3262.0,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,3244.2,0.0
2024-03-07 13:45:00+05:30,NSE:ADANIENT,3244.2,3248.1,3233.5,3242.0,33973,True,3196.5,3323.0,0.043934467430061463,3240.0,3237.95,3183.15,3323.0,3323.0,3243.2626404890616,3248.033333333333,3312.9166666666656,3173.0666666666657,3387.8833333333328,3108.183333333333,3527.7333333333327,2968.333333333333,3223.9,3262.0,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,3242.0,0.0
2024-03-07 14:15:00+05:30,NSE:ADANIENT,3242.0,3249.7,3234.15,3236.35,43678,True,3196.5,3323.0,0.043934467430061463,3240.0,3237.95,3183.15,3323.0,3323.0,3243.0482078093246,3248.033333333333,3312.9166666666656,3173.0666666666657,3387.8833333333328,3108.183333333333,3527.7333333333327,2968.333333333333,3223.9,3262.0,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,3236.35,0.0
2024-03-07 14:45:00+05:30,NSE:ADANIENT,3235.8,3242.45,3223.2,3225.0,104128,True,3196.5,3323.0,0.043934467430061463,3240.0,3237.95,3183.15,3323.0,3323.0,3241.2787877363257,3248.033333333333,3312.9166666666656,3173.0666666666657,3387.8833333333328,3108.183333333333,3527.7333333333327,2968.333333333333,3223.2,3262.0,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,3225.0,0.0
2024-03-07 15:15:00+05:30,NSE:ADANIENT,3226.15,3229.9,3220.0,3229.0,97889,True,3196.5,3323.0,0.043934467430061463,3240.0,3237.95,3183.15,3323.0,3323.0,3239.5598606539056,3248.033333333333,3312.9166666666656,3173.0666666666657,3387.8833333333328,3108.183333333333,3527.7333333333327,2968.333333333333,3220.0,3262.0,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,3229.0,0.0
2024-03-11 09:15:00+05:30,NSE:ADANIENT,3241.2,3259.0,3231.1,3252.5,124249,True,3196.5,3323.0,0.043934467430061463,3241.2,3229.0,3220.0,3262.0,3240.0,3247.5333333333333,3237.0,3254.0,3212.0,3279.0,3195.0,3321.0,3153.0,3231.1,3259.0,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,0,False,True,0,0,0,0.0,3252.5,0.0
2024-03-11 09:45:00+05:30,NSE:ADANIENT,3252.5,3257.0,3240.1,3244.6,58230,True,3196.5,3323.0,0.043934467430061463,3241.2,3229.0,3220.0,3262.0,3240.0,3247.4376017697014,3237.0,3254.0,3212.0,3279.0,3195.0,3321.0,3153.0,3231.1,3259.0,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,0,False,False,0,0,0,0.0,3244.6,0.0
2024-03-11 10:15:00+05:30,NSE:ADANIENT,3244.6,3257.5,3242.0,3243.85,55323,True,3196.5,3323.0,0.043934467430061463,3241.2,3229.0,3220.0,3262.0,3240.0,3247.518033840478,3237.0,3254.0,3212.0,3279.0,3195.0,3321.0,3153.0,3231.1,3259.0,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,0,False,False,0,0,0,0.0,3243.85,0.0
2024-03-11 10:45:00+05:30,NSE:ADANIENT,3243.85,3248.95,3235.7,3243.95,40019,True,3196.5,3323.0,0.043934467430061463,3241.2,3229.0,3220.0,3262.0,3240.0,3246.8480230676105,3237.0,3254.0,3212.0,3279.0,3195.0,3321.0,3153.0,3231.1,3259.0,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,0,False,False,0,0,0,0.0,3243.95,0.0
2024-03-11 11:15:00+05:30,NSE:ADANIENT,3243.95,3246.7,3236.5,3240.15,25710,True,3196.5,3323.0,0.043934467430061463,3241.2,3229.0,3220.0,3262.0,3240.0,3246.3625597275623,3237.0,3254.0,3212.0,3279.0,3195.0,3321.0,3153.0,3231.1,3259.0,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,0,False,False,0,0,0,0.0,3240.15,0.0
2024-03-11 11:45:00+05:30,NSE:ADANIENT,3240.15,3240.15,3213.75,3215.0,66758,True,3196.5,3323.0,0.043934467430061463,3241.2,3229.0,3220.0,3262.0,3240.0,3242.144602864249,3237.0,3254.0,3212.0,3279.0,3195.0,3321.0,3153.0,3213.75,3259.0,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,3215.0,0.0
2024-03-11 12:15:00+05:30,NSE:ADANIENT,3215.0,3228.8,3214.0,3227.0,30914,True,3196.5,3323.0,0.043934467430061463,3241.2,3229.0,3220.0,3262.0,3240.0,3240.6899962944776,3237.0,3254.0,3212.0,3279.0,3195.0,3321.0,3153.0,3213.75,3259.0,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,3227.0,0.0
2024-03-11 12:45:00+05:30,NSE:ADANIENT,3227.95,3235.65,3224.15,3225.5,44108,True,3196.5,3323.0,0.043934467430061463,3241.2,3229.0,3220.0,3262.0,3240.0,3239.475975329601,3237.0,3254.0,3212.0,3279.0,3195.0,3321.0,3153.0,3213.75,3259.0,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,3225.5,0.0
2024-03-11 13:15:00+05:30,NSE:ADANIENT,3225.5,3237.6,3225.5,3230.65,22498,True,3196.5,3323.0,0.043934467430061463,3241.2,3229.0,3220.0,3262.0,3240.0,3239.08036944565,3237.0,3254.0,3212.0,3279.0,3195.0,3321.0,3153.0,3213.75,3259.0,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,3230.65,0.0
2024-03-11 13:45:00+05:30,NSE:ADANIENT,3230.65,3237.9,3220.75,3221.1,27200,True,3196.5,3323.0,0.043934467430061463,3241.2,3229.0,3220.0,3262.0,3240.0,3238.393676108246,3237.0,3254.0,3212.0,3279.0,3195.0,3321.0,3153.0,3213.75,3259.0,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,3221.1,0.0
2024-03-11 14:15:00+05:30,NSE:ADANIENT,3221.1,3222.45,3210.0,3213.75,59899,True,3196.5,3323.0,0.043934467430061463,3241.2,3229.0,3220.0,3262.0,3240.0,3235.9116462849097,3237.0,3254.0,3212.0,3279.0,3195.0,3321.0,3153.0,3210.0,3259.0,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,0,False,False,0,0,0,0.0,3213.75,0.0
2024-03-11 14:45:00+05:30,NSE:ADANIENT,3213.75,3220.0,3202.6,3204.8,96951,True,3196.5,3323.0,0.043934467430061463,3241.2,3229.0,3220.0,3262.0,3240.0,3231.928907350618,3237.0,3254.0,3212.0,3279.0,3195.0,3321.0,3153.0,3202.6,3259.0,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,0,False,False,0,0,0,0.0,3204.8,0.0
2024-03-11 15:15:00+05:30,NSE:ADANIENT,3204.8,3210.0,3200.0,3210.0,83246,True,3196.5,3323.0,0.043934467430061463,3241.2,3229.0,3220.0,3262.0,3240.0,3229.068118091973,3237.0,3254.0,3212.0,3279.0,3195.0,3321.0,3153.0,3200.0,3259.0,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,0,False,False,0,0,0,0.0,3210.0,0.0
2024-03-12 09:15:00+05:30,NSE:ADANIENT,3207.35,3222.7,3172.1,3210.0,188452,True,3196.5,3323.0,0.043934467430061463,3207.35,3210.0,3200.0,3259.0,3241.2,3201.5999999999995,3223.0,3246.0,3187.0,3282.0,3164.0,3341.0,3105.0,3172.1,3222.7,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,3210.0,0.0
2024-03-12 09:45:00+05:30,NSE:ADANIENT,3210.0,3210.0,3191.0,3203.0,45143,True,3196.5,3323.0,0.043934467430061463,3207.35,3210.0,3200.0,3259.0,3241.2,3201.548465791933,3223.0,3246.0,3187.0,3282.0,3164.0,3341.0,3105.0,3172.1,3222.7,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,3203.0,0.0
2024-03-12 10:15:00+05:30,NSE:ADANIENT,3203.0,3203.0,3177.0,3178.35,60289,True,3196.5,3323.0,0.043934467430061463,3207.35,3210.0,3200.0,3259.0,3241.2,3198.3827006006904,3223.0,3246.0,3187.0,3282.0,3164.0,3341.0,3105.0,3172.1,3222.7,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,3178.35,0.0
2024-03-12 10:45:00+05:30,NSE:ADANIENT,3178.35,3183.9,3164.5,3170.0,77647,True,3196.5,3323.0,0.043934467430061463,3207.35,3210.0,3200.0,3259.0,3241.2,3193.0361213016763,3223.0,3246.0,3187.0,3282.0,3164.0,3341.0,3105.0,3164.5,3222.7,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3170.0,0.0
2024-03-12 11:15:00+05:30,NSE:ADANIENT,3170.0,3176.75,3138.05,3140.3,143340,True,3196.5,3323.0,0.043934467430061463,3207.35,3210.0,3200.0,3259.0,3241.2,3181.5281520678645,3223.0,3246.0,3187.0,3282.0,3164.0,3341.0,3105.0,3138.05,3222.7,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3140.3,0.0
2024-03-12 11:45:00+05:30,NSE:ADANIENT,3140.3,3155.5,3135.0,3150.7,74922,True,3196.5,3323.0,0.043934467430061463,3207.35,3210.0,3200.0,3259.0,3241.2,3177.1504747993504,3223.0,3246.0,3187.0,3282.0,3164.0,3341.0,3105.0,3135.0,3222.7,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3150.7,0.0
2024-03-12 12:15:00+05:30,NSE:ADANIENT,3150.7,3160.6,3142.0,3160.55,51978,True,3196.5,3323.0,0.043934467430061463,3207.35,3210.0,3200.0,3259.0,3241.2,3175.3065297175053,3223.0,3246.0,3187.0,3282.0,3164.0,3341.0,3105.0,3135.0,3222.7,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3160.55,0.0
2024-03-12 12:45:00+05:30,NSE:ADANIENT,3160.55,3160.55,3145.15,3155.25,28129,True,3196.5,3323.0,0.043934467430061463,3207.35,3210.0,3200.0,3259.0,3241.2,3174.397175299796,3223.0,3246.0,3187.0,3282.0,3164.0,3341.0,3105.0,3135.0,3222.7,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3155.25,0.0
2024-03-12 13:15:00+05:30,NSE:ADANIENT,3155.25,3166.0,3151.75,3154.65,54596,True,3196.5,3323.0,0.043934467430061463,3207.35,3210.0,3200.0,3259.0,3241.2,3173.121339340268,3223.0,3246.0,3187.0,3282.0,3164.0,3341.0,3105.0,3135.0,3222.7,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3154.65,0.0
2024-03-12 13:45:00+05:30,NSE:ADANIENT,3154.65,3163.65,3150.0,3152.25,46411,True,3196.5,3323.0,0.043934467430061463,3207.35,3210.0,3200.0,3259.0,3241.2,3172.048439262669,3223.0,3246.0,3187.0,3282.0,3164.0,3341.0,3105.0,3135.0,3222.7,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3152.25,0.0
2024-03-12 14:15:00+05:30,NSE:ADANIENT,3152.25,3154.8,3126.05,3138.35,124458,True,3196.5,3323.0,0.043934467430061463,3207.35,3210.0,3200.0,3259.0,3241.2,3167.556557791143,3223.0,3246.0,3187.0,3282.0,3164.0,3341.0,3105.0,3126.05,3222.7,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3138.35,0.0
2024-03-12 14:45:00+05:30,NSE:ADANIENT,3138.35,3148.95,3117.1,3121.0,128811,True,3196.5,3323.0,0.043934467430061463,3207.35,3210.0,3200.0,3259.0,3241.2,3162.7093812163794,3223.0,3246.0,3187.0,3282.0,3164.0,3341.0,3105.0,3117.1,3222.7,,,NSE:NIFTY 50,22320.3,22363.2,22314.9,22331.65,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3121.0,0.0
