Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim
2024-03-04 09:15:00+05:30,NSE:EICHERMOT,3858.6,3883.3,3781.1,3791.15,91889,True,,,,3858.6,,,,,3818.516666666666,,,,,,,,3781.1,3883.3,,,NSE:NIFTY 50,22403.5,22440.9,22361.8,22395.9,0,True,,22403.5,,,,2024-02-29,22440.9,22361.8,22440.9,22361.8,0
2024-03-04 09:45:00+05:30,NSE:EICHERMOT,3792.8,3802.25,3785.3,3788.4,43169,True,,,,3858.6,,,,,3810.0357364983934,,,,,,,,3781.1,3883.3,,,NSE:NIFTY 50,22396.05,22408.0,22358.3,22395.4,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 10:15:00+05:30,NSE:EICHERMOT,3787.9,3799.0,3777.0,3788.75,46263,True,,,,3858.6,,,,,3804.477232366907,,,,,,,,3777.0,3883.3,,,NSE:NIFTY 50,22395.0,22432.9,22395.0,22424.45,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 10:45:00+05:30,NSE:EICHERMOT,3788.75,3790.6,3775.0,3782.0,42071,True,,,,3858.6,,,,,3800.3445786629186,,,,,,,,3775.0,3883.3,,,NSE:NIFTY 50,22425.4,22425.4,22372.85,22404.55,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 11:15:00+05:30,NSE:EICHERMOT,3782.0,3796.0,3781.0,3790.1,36281,True,,,,3858.6,,,,,3798.7641937488047,,,,,,,,3775.0,3883.3,,,NSE:NIFTY 50,22404.8,22418.8,22385.9,22408.55,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 11:45:00+05:30,NSE:EICHERMOT,3790.1,3793.7,3781.2,3786.75,27822,True,,,,3858.6,,,,,3797.6466950149857,,,,,,,,3775.0,3883.3,,,NSE:NIFTY 50,22410.1,22423.9,22389.95,22403.3,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 12:15:00+05:30,NSE:EICHERMOT,3786.75,3789.85,3785.15,3788.0,21361,True,,,,3858.6,,,,,3796.956459482736,,,,,,,,3775.0,3883.3,,,NSE:NIFTY 50,22401.0,22426.6,22397.55,22412.4,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 12:45:00+05:30,NSE:EICHERMOT,3788.35,3788.75,3777.35,3780.35,26234,True,,,,3858.6,,,,,3795.797270434808,,,,,,,,3775.0,3883.3,,,NSE:NIFTY 50,22413.1,22415.15,22372.75,22401.7,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 13:15:00+05:30,NSE:EICHERMOT,3780.3,3780.85,3763.55,3768.6,53860,True,,,,3858.6,,,,,3792.3634589278827,,,,,,,,3763.55,3883.3,,,NSE:NIFTY 50,22402.2,22414.8,22399.25,22407.95,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 13:45:00+05:30,NSE:EICHERMOT,3768.3,3769.05,3756.05,3758.5,40134,True,,,,3858.6,,,,,3789.448611810275,,,,,,,,3756.05,3883.3,,,NSE:NIFTY 50,22407.15,22430.7,22384.25,22428.2,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
