Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:GODREJCPbar_count,NSE:GODREJCP_order,NSE:GODREJCP_position,NSE:GODREJCP_ret,NSE:GODREJCP_Close,position_change
2024-03-07 14:15:00+05:30,NSE:GODREJCP,1235.0,1238.25,1231.15,1231.95,30617,True,1222.2,1251.5,0.024979524979525047,1240.2,1241.7,1221.0,1251.5,1248.7,1233.7207351200711,1238.0666666666666,1255.1333333333332,1224.6333333333332,1268.5666666666666,1207.5666666666666,1299.0666666666666,1177.0666666666666,1228.15,1242.0,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1231.95,0.0
2024-03-07 14:45:00+05:30,NSE:GODREJCP,1231.95,1236.25,1231.35,1234.1,70361,True,1222.2,1251.5,0.024979524979525047,1240.2,1241.7,1221.0,1251.5,1248.7,1233.7459255094861,1238.0666666666666,1255.1333333333332,1224.6333333333332,1268.5666666666666,1207.5666666666666,1299.0666666666666,1177.0666666666666,1228.15,1242.0,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1234.1,0.0
2024-03-07 15:15:00+05:30,NSE:GODREJCP,1234.15,1235.25,1232.0,1234.85,74910,True,1222.2,1251.5,0.024979524979525047,1240.2,1241.7,1221.0,1251.5,1248.7,1233.7833277162702,1238.0666666666666,1255.1333333333332,1224.6333333333332,1268.5666666666666,1207.5666666666666,1299.0666666666666,1177.0666666666666,1228.15,1242.0,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1234.85,0.0
2024-03-11 09:15:00+05:30,NSE:GODREJCP,1246.45,1250.0,1242.0,1246.95,66026,True,1222.2,1251.5,0.024979524979525047,1246.45,1234.85,1228.15,1242.0,1240.2,1246.3166666666666,1235.0,1241.85,1228.0,1248.85,1221.15,1262.6999999999998,1207.3000000000002,1242.0,1250.0,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,0,False,True,0,0,0,0.0,1246.95,0.0
2024-03-11 09:45:00+05:30,NSE:GODREJCP,1247.05,1257.45,1247.05,1255.25,28157,True,1222.2,1251.5,0.024979524979525047,1246.45,1234.85,1228.15,1242.0,1240.2,1248.3894597043345,1235.0,1241.85,1228.0,1248.85,1221.15,1262.6999999999998,1207.3000000000002,1242.0,1257.45,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,1,False,False,0,0,0,0.0,1255.25,0.0
2024-03-11 10:15:00+05:30,NSE:GODREJCP,1255.25,1261.05,1254.5,1257.45,41968,True,1222.2,1251.5,0.024979524979525047,1246.45,1234.85,1228.15,1242.0,1240.2,1251.2491215635582,1235.0,1241.85,1228.0,1248.85,1221.15,1262.6999999999998,1207.3000000000002,1242.0,1261.05,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,1,False,False,0,0,0,0.0,1257.45,0.0
2024-03-11 10:45:00+05:30,NSE:GODREJCP,1257.3,1257.3,1252.3,1257.0,36463,True,1222.2,1251.5,0.024979524979525047,1246.45,1234.85,1228.15,1242.0,1240.2,1252.154118920443,1235.0,1241.85,1228.0,1248.85,1221.15,1262.6999999999998,1207.3000000000002,1242.0,1261.05,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,1,False,False,0,0,0,0.0,1257.0,0.0
2024-03-11 11:15:00+05:30,NSE:GODREJCP,1257.0,1259.95,1251.6,1252.35,52962,True,1222.2,1251.5,0.024979524979525047,1246.45,1234.85,1228.15,1242.0,1240.2,1252.7362028023076,1235.0,1241.85,1228.0,1248.85,1221.15,1262.6999999999998,1207.3000000000002,1242.0,1261.05,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,1,False,False,0,0,0,0.0,1252.35,0.0
2024-03-11 11:45:00+05:30,NSE:GODREJCP,1252.35,1253.05,1244.05,1245.0,43925,True,1222.2,1251.5,0.024979524979525047,1246.45,1234.85,1228.15,1242.0,1240.2,1251.8610413937859,1235.0,1241.85,1228.0,1248.85,1221.15,1262.6999999999998,1207.3000000000002,1242.0,1261.05,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,1245.0,0.0
2024-03-11 12:15:00+05:30,NSE:GODREJCP,1245.0,1249.15,1244.75,1244.75,34233,True,1222.2,1251.5,0.024979524979525047,1246.45,1234.85,1228.15,1242.0,1240.2,1251.2248798839337,1235.0,1241.85,1228.0,1248.85,1221.15,1262.6999999999998,1207.3000000000002,1242.0,1261.05,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,1244.75,0.0
2024-03-11 12:45:00+05:30,NSE:GODREJCP,1245.4,1245.95,1241.2,1243.55,28023,True,1222.2,1251.5,0.024979524979525047,1246.45,1234.85,1228.15,1242.0,1240.2,1250.5780024736982,1235.0,1241.85,1228.0,1248.85,1221.15,1262.6999999999998,1207.3000000000002,1241.2,1261.05,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,1243.55,0.0
2024-03-11 13:15:00+05:30,NSE:GODREJCP,1243.55,1245.0,1241.0,1242.45,15388,True,1222.2,1251.5,0.024979524979525047,1246.45,1234.85,1228.15,1242.0,1240.2,1250.2339634254658,1235.0,1241.85,1228.0,1248.85,1221.15,1262.6999999999998,1207.3000000000002,1241.0,1261.05,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,1242.45,0.0
2024-03-11 13:45:00+05:30,NSE:GODREJCP,1242.5,1242.75,1237.45,1241.4,26484,True,1222.2,1251.5,0.024979524979525047,1246.45,1234.85,1228.15,1242.0,1240.2,1249.5463522192692,1235.0,1241.85,1228.0,1248.85,1221.15,1262.6999999999998,1207.3000000000002,1237.45,1261.05,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,1241.4,0.0
2024-03-11 14:15:00+05:30,NSE:GODREJCP,1241.4,1244.35,1238.3,1242.7,28005,True,1222.2,1251.5,0.024979524979525047,1246.45,1234.85,1228.15,1242.0,1240.2,1249.0050550584197,1235.0,1241.85,1228.0,1248.85,1221.15,1262.6999999999998,1207.3000000000002,1237.45,1261.05,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,1,False,False,0,0,0,0.0,1242.7,0.0
2024-03-11 14:45:00+05:30,NSE:GODREJCP,1242.7,1244.9,1234.9,1237.45,130868,True,1222.2,1251.5,0.024979524979525047,1246.45,1234.85,1228.15,1242.0,1240.2,1246.5666869795796,1235.0,1241.85,1228.0,1248.85,1221.15,1262.6999999999998,1207.3000000000002,1234.9,1261.05,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,0,False,False,0,0,0,0.0,1237.45,0.0
2024-03-11 15:15:00+05:30,NSE:GODREJCP,1237.45,1245.0,1235.5,1244.7,127147,True,1222.2,1251.5,0.024979524979525047,1246.45,1234.85,1228.15,1242.0,1240.2,1245.6350605903037,1235.0,1241.85,1228.0,1248.85,1221.15,1262.6999999999998,1207.3000000000002,1234.9,1261.05,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,1,False,False,0,0,0,0.0,1244.7,0.0
2024-03-12 09:15:00+05:30,NSE:GODREJCP,1243.75,1243.75,1221.85,1223.05,49466,True,1222.2,1261.05,0.03280098280098276,1243.75,1244.7,1234.9,1261.05,1246.45,1229.55,1246.8833333333332,1258.8666666666663,1232.7166666666665,1273.033333333333,1220.7333333333333,1299.183333333333,1194.5833333333335,1221.85,1243.75,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,1223.05,0.0
2024-03-12 09:45:00+05:30,NSE:GODREJCP,1223.05,1225.0,1220.35,1223.95,20212,True,1222.2,1261.05,0.03280098280098276,1243.75,1244.7,1234.9,1261.05,1246.45,1227.679001980539,1246.8833333333332,1258.8666666666663,1232.7166666666665,1273.033333333333,1220.7333333333333,1299.183333333333,1194.5833333333335,1220.35,1243.75,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,1223.95,0.0
2024-03-12 10:15:00+05:30,NSE:GODREJCP,1224.8,1226.45,1222.0,1222.3,20356,True,1222.2,1261.05,0.03280098280098276,1243.75,1244.7,1234.9,1261.05,1246.45,1226.7530025693995,1246.8833333333332,1258.8666666666663,1232.7166666666665,1273.033333333333,1220.7333333333333,1299.183333333333,1194.5833333333335,1220.35,1243.75,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,1222.3,0.0
2024-03-12 10:45:00+05:30,NSE:GODREJCP,1222.3,1224.45,1214.2,1220.95,24560,True,1222.2,1261.05,0.03280098280098276,1243.75,1244.7,1234.9,1261.05,1246.45,1225.2771102035592,1246.8833333333332,1258.8666666666663,1232.7166666666665,1273.033333333333,1220.7333333333333,1299.183333333333,1194.5833333333335,1214.2,1243.75,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1220.95,0.0
2024-03-12 11:15:00+05:30,NSE:GODREJCP,1220.95,1222.25,1215.35,1215.35,14397,True,1222.2,1261.05,0.03280098280098276,1243.75,1244.7,1234.9,1261.05,1246.45,1224.4258298382574,1246.8833333333332,1258.8666666666663,1232.7166666666665,1273.033333333333,1220.7333333333333,1299.183333333333,1194.5833333333335,1214.2,1243.75,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1215.35,0.0
2024-03-12 11:45:00+05:30,NSE:GODREJCP,1215.35,1221.65,1212.0,1218.15,18754,True,1222.2,1261.05,0.03280098280098276,1243.75,1244.7,1234.9,1261.05,1246.45,1223.5170820219523,1246.8833333333332,1258.8666666666663,1232.7166666666665,1273.033333333333,1220.7333333333333,1299.183333333333,1194.5833333333335,1212.0,1243.75,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1218.15,0.0
2024-03-12 12:15:00+05:30,NSE:GODREJCP,1218.15,1220.7,1217.55,1220.25,23487,True,1222.2,1261.05,0.03280098280098276,1243.75,1244.7,1234.9,1261.05,1246.45,1222.9660798409955,1246.8833333333332,1258.8666666666663,1232.7166666666665,1273.033333333333,1220.7333333333333,1299.183333333333,1194.5833333333335,1212.0,1243.75,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1220.25,0.0
2024-03-12 12:45:00+05:30,NSE:GODREJCP,1220.25,1222.75,1220.0,1220.95,24163,True,1222.2,1261.05,0.03280098280098276,1243.75,1244.7,1234.9,1261.05,1246.45,1222.7518043791636,1246.8833333333332,1258.8666666666663,1232.7166666666665,1273.033333333333,1220.7333333333333,1299.183333333333,1194.5833333333335,1212.0,1243.75,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1220.95,0.0
2024-03-12 13:15:00+05:30,NSE:GODREJCP,1220.95,1222.85,1220.0,1221.35,13776,True,1222.2,1261.05,0.03280098280098276,1243.75,1244.7,1234.9,1261.05,1246.45,1222.662774556065,1246.8833333333332,1258.8666666666663,1232.7166666666665,1273.033333333333,1220.7333333333333,1299.183333333333,1194.5833333333335,1212.0,1243.75,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1221.35,0.0
2024-03-12 13:45:00+05:30,NSE:GODREJCP,1221.35,1224.0,1220.85,1222.3,13131,True,1222.2,1261.05,0.03280098280098276,1243.75,1244.7,1234.9,1261.05,1246.45,1222.6462684396301,1246.8833333333332,1258.8666666666663,1232.7166666666665,1273.033333333333,1220.7333333333333,1299.183333333333,1194.5833333333335,1212.0,1243.75,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1222.3,0.0
2024-03-12 14:15:00+05:30,NSE:GODREJCP,1222.3,1222.3,1210.35,1212.0,163084,True,1222.2,1261.05,0.03280098280098276,1243.75,1244.7,1234.9,1261.05,1246.45,1219.36122303353,1246.8833333333332,1258.8666666666663,1232.7166666666665,1273.033333333333,1220.7333333333333,1299.183333333333,1194.5833333333335,1210.35,1243.75,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1212.0,0.0
