Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:ICICIPRULIbar_count,NSE:ICICIPRULI_order,NSE:ICICIPRULI_position,NSE:ICICIPRULI_ret,NSE:ICICIPRULI_Close,position_change
2024-03-06 14:15:00+05:30,NSE:ICICIPRULI,570.5,575.0,570.0,572.0,614712,True,,,,555.0,,,,,561.7157686774627,,,,,,,,549.35,575.0,,,NSE:NIFTY 50,22404.35,22473.45,22392.15,22464.55,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22473.45,22224.35,22473.45,22224.35,0,False,False,0,0,0,0.0,572.0,0.0
2024-03-06 14:45:00+05:30,NSE:ICICIPRULI,571.9,576.9,571.85,576.9,774744,True,,,,555.0,,,,,563.6329027494575,,,,,,,,549.35,576.9,,,NSE:NIFTY 50,22464.7,22483.05,22430.65,22473.3,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22483.05,22224.35,22483.05,22224.35,0,False,False,0,0,0,0.0,576.9,0.0
2024-03-06 15:15:00+05:30,NSE:ICICIPRULI,576.8,579.85,573.15,575.0,620450,True,,,,555.0,,,,,564.895689442033,,,,,,,,549.35,579.85,,,NSE:NIFTY 50,22472.5,22497.2,22466.75,22480.05,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22497.2,22224.35,22497.2,22224.35,0,False,False,0,0,0,0.0,575.0,0.0
2024-03-07 09:15:00+05:30,NSE:ICICIPRULI,576.0,576.0,563.65,566.25,491121,True,554.95,579.85,0.055520160189314716,576.0,575.0,549.35,579.85,555.0,568.6333333333333,568.0666666666667,586.7833333333334,556.2833333333334,598.5666666666667,537.5666666666667,629.0666666666667,507.0666666666667,563.65,576.0,,,NSE:NIFTY 50,22505.3,22523.65,22449.3,22473.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,True,0,0,0,0.0,566.25,0.0
2024-03-07 09:45:00+05:30,NSE:ICICIPRULI,566.15,573.0,564.3,572.95,196932,True,554.95,579.85,0.055520160189314716,576.0,575.0,549.35,579.85,555.0,569.0483470023385,568.0666666666667,586.7833333333334,556.2833333333334,598.5666666666667,537.5666666666667,629.0666666666667,507.0666666666667,563.65,576.0,,,NSE:NIFTY 50,22472.95,22502.6,22451.15,22486.95,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,False,0,0,0,0.0,572.95,0.0
2024-03-07 10:15:00+05:30,NSE:ICICIPRULI,572.95,578.4,572.95,577.65,334917,True,554.95,579.85,0.055520160189314716,576.0,575.0,549.35,579.85,555.0,571.4334274709913,568.0666666666667,586.7833333333334,556.2833333333334,598.5666666666667,537.5666666666667,629.0666666666667,507.0666666666667,563.65,578.4,,,NSE:NIFTY 50,22486.95,22495.1,22439.2,22443.8,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22439.2,22523.65,22439.2,0,False,False,0,0,0,0.0,577.65,0.0
2024-03-07 10:45:00+05:30,NSE:ICICIPRULI,577.55,580.9,577.0,580.1,269178,True,554.95,579.85,0.055520160189314716,576.0,575.0,549.35,579.85,555.0,573.0791219736439,568.0666666666667,586.7833333333334,556.2833333333334,598.5666666666667,537.5666666666667,629.0666666666667,507.0666666666667,563.65,580.9,,,NSE:NIFTY 50,22442.35,22521.3,22430.0,22498.65,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,580.1,0.0
2024-03-07 11:15:00+05:30,NSE:ICICIPRULI,580.1,581.25,578.0,580.15,274053,True,554.95,579.85,0.055520160189314716,576.0,575.0,549.35,579.85,555.0,574.2551375589724,568.0666666666667,586.7833333333334,556.2833333333334,598.5666666666667,537.5666666666667,629.0666666666667,507.0666666666667,563.65,581.25,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,580.15,0.0
2024-03-07 11:45:00+05:30,NSE:ICICIPRULI,580.15,581.9,579.8,580.3,155336,True,554.95,579.85,0.055520160189314716,576.0,575.0,549.35,579.85,555.0,574.8336562230921,568.0666666666667,586.7833333333334,556.2833333333334,598.5666666666667,537.5666666666667,629.0666666666667,507.0666666666667,563.65,581.9,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,580.3,0.0
2024-03-07 12:15:00+05:30,NSE:ICICIPRULI,580.3,581.6,580.0,580.55,45638,True,554.95,579.85,0.055520160189314716,576.0,575.0,549.35,579.85,555.0,574.9855873168569,568.0666666666667,586.7833333333334,556.2833333333334,598.5666666666667,537.5666666666667,629.0666666666667,507.0666666666667,563.65,581.9,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,580.55,0.0
2024-03-07 12:45:00+05:30,NSE:ICICIPRULI,580.55,582.45,580.5,581.8,84843,True,554.95,579.85,0.055520160189314716,576.0,575.0,549.35,579.85,555.0,575.2878373842299,568.0666666666667,586.7833333333334,556.2833333333334,598.5666666666667,537.5666666666667,629.0666666666667,507.0666666666667,563.65,582.45,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,581.8,0.0
2024-03-07 13:15:00+05:30,NSE:ICICIPRULI,581.8,582.0,580.15,580.6,153790,True,554.95,579.85,0.055520160189314716,576.0,575.0,549.35,579.85,555.0,575.719412916557,568.0666666666667,586.7833333333334,556.2833333333334,598.5666666666667,537.5666666666667,629.0666666666667,507.0666666666667,563.65,582.45,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,580.6,0.0
2024-03-07 13:45:00+05:30,NSE:ICICIPRULI,580.6,582.3,579.5,582.0,182411,True,554.95,579.85,0.055520160189314716,576.0,575.0,549.35,579.85,555.0,576.1818346868695,568.0666666666667,586.7833333333334,556.2833333333334,598.5666666666667,537.5666666666667,629.0666666666667,507.0666666666667,563.65,582.45,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,582.0,0.0
2024-03-07 14:15:00+05:30,NSE:ICICIPRULI,582.0,583.2,580.15,581.0,108499,True,554.95,579.85,0.055520160189314716,576.0,575.0,549.35,579.85,555.0,576.430707499426,568.0666666666667,586.7833333333334,556.2833333333334,598.5666666666667,537.5666666666667,629.0666666666667,507.0666666666667,563.65,583.2,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,581.0,0.0
2024-03-07 14:45:00+05:30,NSE:ICICIPRULI,581.05,583.1,580.3,582.4,303094,True,554.95,579.85,0.055520160189314716,576.0,575.0,549.35,579.85,555.0,577.0722203759349,568.0666666666667,586.7833333333334,556.2833333333334,598.5666666666667,537.5666666666667,629.0666666666667,507.0666666666667,563.65,583.2,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,582.4,0.0
2024-03-07 15:15:00+05:30,NSE:ICICIPRULI,582.4,595.0,580.0,581.0,364166,True,554.95,579.85,0.055520160189314716,576.0,575.0,549.35,579.85,555.0,578.087213220431,568.0666666666667,586.7833333333334,556.2833333333334,598.5666666666667,537.5666666666667,629.0666666666667,507.0666666666667,563.65,595.0,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,581.0,0.0
2024-03-11 09:15:00+05:30,NSE:ICICIPRULI,595.0,614.7,585.25,589.0,1931049,True,554.95,595.0,0.08309820697187575,595.0,581.0,563.65,595.0,576.0,596.3166666666667,579.8833333333333,596.1166666666667,564.7666666666667,611.2333333333333,548.5333333333333,642.5833333333334,517.1833333333333,585.25,614.7,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,1,False,True,0,0,0,0.0,589.0,0.0
2024-03-11 09:45:00+05:30,NSE:ICICIPRULI,589.2,599.4,583.05,583.55,1414629,True,554.95,595.0,0.08309820697187575,595.0,581.0,563.65,595.0,576.0,593.082072109151,579.8833333333333,596.1166666666667,564.7666666666667,611.2333333333333,548.5333333333333,642.5833333333334,517.1833333333333,583.05,614.7,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,0,False,False,0,0,0,0.0,583.55,0.0
2024-03-11 10:15:00+05:30,NSE:ICICIPRULI,583.55,583.6,567.9,580.2,1029591,True,554.95,595.0,0.08309820697187575,595.0,581.0,563.65,595.0,576.0,589.3525371240031,579.8833333333333,596.1166666666667,564.7666666666667,611.2333333333333,548.5333333333333,642.5833333333334,517.1833333333333,567.9,614.7,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,0,False,False,0,0,0,0.0,580.2,0.0
2024-03-11 10:45:00+05:30,NSE:ICICIPRULI,580.4,585.15,578.0,581.5,498229,True,554.95,595.0,0.08309820697187575,595.0,581.0,563.65,595.0,576.0,588.5548656632259,579.8833333333333,596.1166666666667,564.7666666666667,611.2333333333333,548.5333333333333,642.5833333333334,517.1833333333333,567.9,614.7,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,0,False,False,0,0,0,0.0,581.5,0.0
2024-03-11 11:15:00+05:30,NSE:ICICIPRULI,581.5,590.95,580.05,587.7,762464,True,554.95,595.0,0.08309820697187575,595.0,581.0,563.65,595.0,576.0,588.2407959753218,579.8833333333333,596.1166666666667,564.7666666666667,611.2333333333333,548.5333333333333,642.5833333333334,517.1833333333333,567.9,614.7,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,0,False,False,0,0,0,0.0,587.7,0.0
2024-03-11 11:45:00+05:30,NSE:ICICIPRULI,587.3,593.0,584.5,592.0,533902,True,554.95,595.0,0.08309820697187575,595.0,581.0,563.65,595.0,576.0,588.3786043420082,579.8833333333333,596.1166666666667,564.7666666666667,611.2333333333333,548.5333333333333,642.5833333333334,517.1833333333333,567.9,614.7,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,592.0,0.0
2024-03-11 12:15:00+05:30,NSE:ICICIPRULI,592.0,597.45,589.1,594.25,276464,True,554.95,595.0,0.08309820697187575,595.0,581.0,563.65,595.0,576.0,588.6025346057477,579.8833333333333,596.1166666666667,564.7666666666667,611.2333333333333,548.5333333333333,642.5833333333334,517.1833333333333,567.9,614.7,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,594.25,0.0
2024-03-11 12:45:00+05:30,NSE:ICICIPRULI,594.25,596.6,590.75,593.3,220986,True,554.95,595.0,0.08309820697187575,595.0,581.0,563.65,595.0,576.0,588.7665167712215,579.8833333333333,596.1166666666667,564.7666666666667,611.2333333333333,548.5333333333333,642.5833333333334,517.1833333333333,567.9,614.7,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,593.3,0.0
2024-03-11 13:15:00+05:30,NSE:ICICIPRULI,593.3,603.0,593.1,599.85,588702,True,554.95,595.0,0.08309820697187575,595.0,581.0,563.65,595.0,576.0,589.568392944558,579.8833333333333,596.1166666666667,564.7666666666667,611.2333333333333,548.5333333333333,642.5833333333334,517.1833333333333,567.9,614.7,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,599.85,0.0
2024-03-11 13:45:00+05:30,NSE:ICICIPRULI,599.85,601.75,598.0,600.55,399059,True,554.95,595.0,0.08309820697187575,595.0,581.0,563.65,595.0,576.0,590.117405538156,579.8833333333333,596.1166666666667,564.7666666666667,611.2333333333333,548.5333333333333,642.5833333333334,517.1833333333333,567.9,614.7,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,600.55,0.0
2024-03-11 14:15:00+05:30,NSE:ICICIPRULI,600.55,602.55,598.5,600.65,346200,True,554.95,595.0,0.08309820697187575,595.0,581.0,563.65,595.0,576.0,590.5695252569121,579.8833333333333,596.1166666666667,564.7666666666667,611.2333333333333,548.5333333333333,642.5833333333334,517.1833333333333,567.9,614.7,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,1,False,False,0,0,0,0.0,600.65,0.0
2024-03-11 14:45:00+05:30,NSE:ICICIPRULI,600.65,601.5,599.15,600.6,362603,True,554.95,595.0,0.08309820697187575,595.0,581.0,563.65,595.0,576.0,590.996432848893,579.8833333333333,596.1166666666667,564.7666666666667,611.2333333333333,548.5333333333333,642.5833333333334,517.1833333333333,567.9,614.7,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,1,False,False,0,0,0,0.0,600.6,0.0
2024-03-11 15:15:00+05:30,NSE:ICICIPRULI,600.55,601.0,598.0,598.55,324203,True,554.95,595.0,0.08309820697187575,595.0,581.0,563.65,595.0,576.0,591.3019338792997,579.8833333333333,596.1166666666667,564.7666666666667,611.2333333333333,548.5333333333333,642.5833333333334,517.1833333333333,567.9,614.7,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,1,False,False,0,0,0,0.0,598.55,0.0
2024-03-12 09:15:00+05:30,NSE:ICICIPRULI,601.05,606.9,593.1,600.25,811066,True,554.95,614.7,0.11895876945481021,601.05,598.55,567.9,614.7,595.0,600.0833333333334,593.7166666666666,619.5333333333332,572.7333333333331,640.5166666666667,546.9166666666665,687.3166666666667,500.11666666666645,593.1,606.9,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,1,False,True,0,0,0,0.0,600.25,0.0
2024-03-12 09:45:00+05:30,NSE:ICICIPRULI,600.25,603.85,597.75,599.35,199273,True,554.95,614.7,0.11895876945481021,601.05,598.55,567.9,614.7,595.0,600.1293545532737,593.7166666666666,619.5333333333332,572.7333333333331,640.5166666666667,546.9166666666665,687.3166666666667,500.11666666666645,593.1,606.9,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,599.35,0.0
2024-03-12 10:15:00+05:30,NSE:ICICIPRULI,599.35,602.35,595.8,595.85,311620,True,554.95,614.7,0.11895876945481021,601.05,598.55,567.9,614.7,595.0,599.6274104945767,593.7166666666666,619.5333333333332,572.7333333333331,640.5166666666667,546.9166666666665,687.3166666666667,500.11666666666645,593.1,606.9,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,595.85,0.0
2024-03-12 10:45:00+05:30,NSE:ICICIPRULI,595.85,605.45,592.15,601.7,453339,True,554.95,614.7,0.11895876945481021,601.05,598.55,567.9,614.7,595.0,599.6629708646097,593.7166666666666,619.5333333333332,572.7333333333331,640.5166666666667,546.9166666666665,687.3166666666667,500.11666666666645,592.15,606.9,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,601.7,0.0
2024-03-12 11:15:00+05:30,NSE:ICICIPRULI,601.35,601.55,598.05,600.45,138073,True,554.95,614.7,0.11895876945481021,601.05,598.55,567.9,614.7,595.0,599.6884943205822,593.7166666666666,619.5333333333332,572.7333333333331,640.5166666666667,546.9166666666665,687.3166666666667,500.11666666666645,592.15,606.9,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,600.45,0.0
2024-03-12 11:45:00+05:30,NSE:ICICIPRULI,600.45,604.7,599.5,600.3,181492,True,554.95,614.7,0.11895876945481021,601.05,598.55,567.9,614.7,595.0,599.8454371797424,593.7166666666666,619.5333333333332,572.7333333333331,640.5166666666667,546.9166666666665,687.3166666666667,500.11666666666645,592.15,606.9,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,600.3,0.0
2024-03-12 12:15:00+05:30,NSE:ICICIPRULI,600.3,602.5,600.0,601.0,67303,True,554.95,614.7,0.11895876945481021,601.05,598.55,567.9,614.7,595.0,599.8865638592658,593.7166666666666,619.5333333333332,572.7333333333331,640.5166666666667,546.9166666666665,687.3166666666667,500.11666666666645,592.15,606.9,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,601.0,0.0
2024-03-12 12:45:00+05:30,NSE:ICICIPRULI,600.8,604.25,600.05,603.05,137083,True,554.95,614.7,0.11895876945481021,601.05,598.55,567.9,614.7,595.0,600.0393979005029,593.7166666666666,619.5333333333332,572.7333333333331,640.5166666666667,546.9166666666665,687.3166666666667,500.11666666666645,592.15,606.9,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,603.05,0.0
2024-03-12 13:15:00+05:30,NSE:ICICIPRULI,603.05,605.0,601.2,603.6,120548,True,554.95,614.7,0.11895876945481021,601.05,598.55,567.9,614.7,595.0,600.2001720461125,593.7166666666666,619.5333333333332,572.7333333333331,640.5166666666667,546.9166666666665,687.3166666666667,500.11666666666645,592.15,606.9,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,603.6,0.0
2024-03-12 13:45:00+05:30,NSE:ICICIPRULI,603.6,603.65,600.05,601.2,110657,True,554.95,614.7,0.11895876945481021,601.05,598.55,567.9,614.7,595.0,600.2628443288569,593.7166666666666,619.5333333333332,572.7333333333331,640.5166666666667,546.9166666666665,687.3166666666667,500.11666666666645,592.15,606.9,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,601.2,0.0
2024-03-12 14:15:00+05:30,NSE:ICICIPRULI,601.2,601.95,600.0,600.45,105922,True,554.95,614.7,0.11895876945481021,601.05,598.55,567.9,614.7,595.0,600.2844256977507,593.7166666666666,619.5333333333332,572.7333333333331,640.5166666666667,546.9166666666665,687.3166666666667,500.11666666666645,592.15,606.9,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,600.45,0.0
2024-03-12 14:45:00+05:30,NSE:ICICIPRULI,600.45,602.5,599.1,600.05,286584,True,554.95,614.7,0.11895876945481021,601.05,598.55,567.9,614.7,595.0,600.3104641470746,593.7166666666666,619.5333333333332,572.7333333333331,640.5166666666667,546.9166666666665,687.3166666666667,500.11666666666645,592.15,606.9,,,NSE:NIFTY 50,22320.3,22363.2,22314.9,22331.65,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,600.05,0.0
2024-03-12 15:15:00+05:30,NSE:ICICIPRULI,600.35,601.0,599.8,600.0,136244,True,554.95,614.7,0.11895876945481021,601.05,598.55,567.9,614.7,595.0,600.3085135926426,593.7166666666666,619.5333333333332,572.7333333333331,640.5166666666667,546.9166666666665,687.3166666666667,500.11666666666645,592.15,606.9,,,NSE:NIFTY 50,22329.95,22342.65,22325.05,22333.7,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,600.0,0.0
