Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:CHOLAFINbar_count,NSE:CHOLAFIN_order,NSE:CHOLAFIN_position,NSE:CHOLAFIN_ret,NSE:CHOLAFIN_Close,position_change
2024-03-06 14:15:00+05:30,NSE:CHOLAFIN,1018.9,1021.0,1016.5,1019.8,194641,True,,,,1041.0,,,,,1023.8315752581062,,,,,,,,1011.2,1056.3,,,NSE:NIFTY 50,22404.35,22473.45,22392.15,22464.55,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22473.45,22224.35,22473.45,22224.35,0,False,False,0,0,0,0.0,1019.8,0.0
2024-03-06 14:45:00+05:30,NSE:CHOLAFIN,1019.85,1023.8,1016.4,1017.35,172184,True,,,,1041.0,,,,,1023.4564883758712,,,,,,,,1011.2,1056.3,,,NSE:NIFTY 50,22464.7,22483.05,22430.65,22473.3,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22483.05,22224.35,22483.05,22224.35,0,False,False,0,0,0,0.0,1017.35,0.0
2024-03-06 15:15:00+05:30,NSE:CHOLAFIN,1017.4,1022.8,1017.15,1022.0,112917,True,,,,1041.0,,,,,1023.3154367574563,,,,,,,,1011.2,1056.3,,,NSE:NIFTY 50,22472.5,22497.2,22466.75,22480.05,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22497.2,22224.35,22497.2,22224.35,0,False,False,0,0,0,0.0,1022.0,0.0
2024-03-07 09:15:00+05:30,NSE:CHOLAFIN,1041.0,1067.15,1036.55,1048.3,718019,True,1015.2,1056.3,0.04460047468354422,1041.0,1022.0,1011.2,1056.3,1041.0,1050.6666666666667,1029.8333333333333,1048.4666666666665,1003.3666666666666,1074.9333333333332,984.7333333333333,1120.033333333333,939.6333333333334,1036.55,1067.15,,,NSE:NIFTY 50,22505.3,22523.65,22449.3,22473.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,True,0,0,0,0.0,1048.3,0.0
2024-03-07 09:45:00+05:30,NSE:CHOLAFIN,1048.35,1061.5,1041.1,1059.7,294009,True,1015.2,1056.3,0.04460047468354422,1041.0,1022.0,1011.2,1056.3,1041.0,1051.6641004333214,1029.8333333333333,1048.4666666666665,1003.3666666666666,1074.9333333333332,984.7333333333333,1120.033333333333,939.6333333333334,1036.55,1067.15,,,NSE:NIFTY 50,22472.95,22502.6,22451.15,22486.95,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,1,False,False,0,0,0,0.0,1059.7,0.0
2024-03-07 10:15:00+05:30,NSE:CHOLAFIN,1059.05,1059.9,1053.95,1059.15,189527,True,1015.2,1056.3,0.04460047468354422,1041.0,1022.0,1011.2,1056.3,1041.0,1052.6109138297181,1029.8333333333333,1048.4666666666665,1003.3666666666666,1074.9333333333332,984.7333333333333,1120.033333333333,939.6333333333334,1036.55,1067.15,,,NSE:NIFTY 50,22486.95,22495.1,22439.2,22443.8,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22439.2,22523.65,22439.2,1,False,False,0,0,0,0.0,1059.15,0.0
2024-03-07 10:45:00+05:30,NSE:CHOLAFIN,1059.15,1071.15,1056.4,1070.0,351965,True,1015.2,1056.3,0.04460047468354422,1041.0,1022.0,1011.2,1056.3,1041.0,1055.6103570064543,1029.8333333333333,1048.4666666666665,1003.3666666666666,1074.9333333333332,984.7333333333333,1120.033333333333,939.6333333333334,1036.55,1071.15,,,NSE:NIFTY 50,22442.35,22521.3,22430.0,22498.65,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,1070.0,0.0
2024-03-07 11:15:00+05:30,NSE:CHOLAFIN,1070.25,1076.9,1064.2,1074.65,411918,True,1015.2,1056.3,0.04460047468354422,1041.0,1022.0,1011.2,1056.3,1041.0,1059.0278458626865,1029.8333333333333,1048.4666666666665,1003.3666666666666,1074.9333333333332,984.7333333333333,1120.033333333333,939.6333333333334,1036.55,1076.9,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,1074.65,0.0
2024-03-07 11:45:00+05:30,NSE:CHOLAFIN,1074.65,1082.7,1074.45,1079.6,338337,True,1015.2,1056.3,0.04460047468354422,1041.0,1022.0,1011.2,1056.3,1041.0,1061.9487578286364,1029.8333333333333,1048.4666666666665,1003.3666666666666,1074.9333333333332,984.7333333333333,1120.033333333333,939.6333333333334,1036.55,1082.7,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,1079.6,0.0
2024-03-07 12:15:00+05:30,NSE:CHOLAFIN,1079.55,1084.9,1075.05,1084.65,553816,True,1015.2,1056.3,0.04460047468354422,1041.0,1022.0,1011.2,1056.3,1041.0,1065.7443504336345,1029.8333333333333,1048.4666666666665,1003.3666666666666,1074.9333333333332,984.7333333333333,1120.033333333333,939.6333333333334,1036.55,1084.9,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,1084.65,0.0
2024-03-07 12:45:00+05:30,NSE:CHOLAFIN,1084.85,1089.7,1082.2,1083.6,505803,True,1015.2,1056.3,0.04460047468354422,1041.0,1022.0,1011.2,1056.3,1041.0,1068.6651696470888,1029.8333333333333,1048.4666666666665,1003.3666666666666,1074.9333333333332,984.7333333333333,1120.033333333333,939.6333333333334,1036.55,1089.7,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,1083.6,0.0
2024-03-07 13:15:00+05:30,NSE:CHOLAFIN,1083.35,1087.25,1078.0,1079.05,318132,True,1015.2,1056.3,0.04460047468354422,1041.0,1022.0,1011.2,1056.3,1041.0,1069.7685059945252,1029.8333333333333,1048.4666666666665,1003.3666666666666,1074.9333333333332,984.7333333333333,1120.033333333333,939.6333333333334,1036.55,1089.7,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,1079.05,0.0
2024-03-07 13:45:00+05:30,NSE:CHOLAFIN,1078.85,1084.0,1078.0,1082.35,215014,True,1015.2,1056.3,0.04460047468354422,1041.0,1022.0,1011.2,1056.3,1041.0,1070.413099596052,1029.8333333333333,1048.4666666666665,1003.3666666666666,1074.9333333333332,984.7333333333333,1120.033333333333,939.6333333333334,1036.55,1089.7,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,1082.35,0.0
2024-03-07 14:15:00+05:30,NSE:CHOLAFIN,1082.25,1084.3,1078.4,1081.75,201088,True,1015.2,1056.3,0.04460047468354422,1041.0,1022.0,1011.2,1056.3,1041.0,1070.9563629576264,1029.8333333333333,1048.4666666666665,1003.3666666666666,1074.9333333333332,984.7333333333333,1120.033333333333,939.6333333333334,1036.55,1089.7,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,1081.75,0.0
2024-03-07 14:45:00+05:30,NSE:CHOLAFIN,1081.65,1086.45,1080.05,1082.65,341860,True,1015.2,1056.3,0.04460047468354422,1041.0,1022.0,1011.2,1056.3,1041.0,1071.8876259229291,1029.8333333333333,1048.4666666666665,1003.3666666666666,1074.9333333333332,984.7333333333333,1120.033333333333,939.6333333333334,1036.55,1089.7,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,1082.65,0.0
2024-03-07 15:15:00+05:30,NSE:CHOLAFIN,1082.65,1084.25,1080.45,1082.0,255648,True,1015.2,1056.3,0.04460047468354422,1041.0,1022.0,1011.2,1056.3,1041.0,1072.450944942454,1029.8333333333333,1048.4666666666665,1003.3666666666666,1074.9333333333332,984.7333333333333,1120.033333333333,939.6333333333334,1036.55,1089.7,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,1082.0,0.0
2024-03-11 09:15:00+05:30,NSE:CHOLAFIN,1092.0,1106.95,1086.8,1103.0,532120,True,1015.2,1089.7,0.07763053797468356,1092.0,1082.0,1036.55,1089.7,1041.0,1098.9166666666667,1069.4166666666667,1102.2833333333335,1049.1333333333334,1122.5666666666668,1016.2666666666667,1175.716666666667,963.1166666666666,1086.8,1106.95,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,1,False,True,0,0,0,0.0,1103.0,0.0
2024-03-11 09:45:00+05:30,NSE:CHOLAFIN,1103.0,1106.4,1094.3,1097.55,209124,True,1015.2,1089.7,0.07763053797468356,1092.0,1082.0,1036.55,1089.7,1041.0,1099.0577295285584,1069.4166666666667,1102.2833333333335,1049.1333333333334,1122.5666666666668,1016.2666666666667,1175.716666666667,963.1166666666666,1086.8,1106.95,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,0,False,False,0,0,0,0.0,1097.55,0.0
2024-03-11 10:15:00+05:30,NSE:CHOLAFIN,1097.55,1097.55,1090.05,1090.25,116171,True,1015.2,1089.7,0.07763053797468356,1092.0,1082.0,1036.55,1089.7,1041.0,1098.1850311109556,1069.4166666666667,1102.2833333333335,1049.1333333333334,1122.5666666666668,1016.2666666666667,1175.716666666667,963.1166666666666,1086.8,1106.95,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,0,False,False,0,0,0,0.0,1090.25,0.0
2024-03-11 10:45:00+05:30,NSE:CHOLAFIN,1090.15,1095.0,1088.65,1091.9,92903,True,1015.2,1089.7,0.07763053797468356,1092.0,1082.0,1036.55,1089.7,1041.0,1097.565719054043,1069.4166666666667,1102.2833333333335,1049.1333333333334,1122.5666666666668,1016.2666666666667,1175.716666666667,963.1166666666666,1086.8,1106.95,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,0,False,False,0,0,0,0.0,1091.9,0.0
2024-03-11 11:15:00+05:30,NSE:CHOLAFIN,1091.5,1092.75,1088.4,1091.85,66404,True,1015.2,1089.7,0.07763053797468356,1092.0,1082.0,1036.55,1089.7,1041.0,1097.1368997621769,1069.4166666666667,1102.2833333333335,1049.1333333333334,1122.5666666666668,1016.2666666666667,1175.716666666667,963.1166666666666,1086.8,1106.95,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,0,False,False,0,0,0,0.0,1091.85,0.0
2024-03-11 11:45:00+05:30,NSE:CHOLAFIN,1091.85,1102.7,1091.05,1100.7,106577,True,1015.2,1089.7,0.07763053797468356,1092.0,1082.0,1036.55,1089.7,1041.0,1097.2330212614809,1069.4166666666667,1102.2833333333335,1049.1333333333334,1122.5666666666668,1016.2666666666667,1175.716666666667,963.1166666666666,1086.8,1106.95,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,1100.7,0.0
2024-03-11 12:15:00+05:30,NSE:CHOLAFIN,1100.1,1104.0,1096.7,1103.4,82997,True,1015.2,1089.7,0.07763053797468356,1092.0,1082.0,1036.55,1089.7,1041.0,1097.5174292075355,1069.4166666666667,1102.2833333333335,1049.1333333333334,1122.5666666666668,1016.2666666666667,1175.716666666667,963.1166666666666,1086.8,1106.95,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,1103.4,0.0
2024-03-11 12:45:00+05:30,NSE:CHOLAFIN,1103.4,1107.9,1098.8,1099.2,134943,True,1015.2,1089.7,0.07763053797468356,1092.0,1082.0,1036.55,1089.7,1041.0,1097.9650701204882,1069.4166666666667,1102.2833333333335,1049.1333333333334,1122.5666666666668,1016.2666666666667,1175.716666666667,963.1166666666666,1086.8,1107.9,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,1099.2,0.0
2024-03-11 13:15:00+05:30,NSE:CHOLAFIN,1099.2,1101.0,1090.55,1095.25,178266,True,1015.2,1089.7,0.07763053797468356,1092.0,1082.0,1036.55,1089.7,1041.0,1097.687603715245,1069.4166666666667,1102.2833333333335,1049.1333333333334,1122.5666666666668,1016.2666666666667,1175.716666666667,963.1166666666666,1086.8,1107.9,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,1095.25,0.0
2024-03-11 13:45:00+05:30,NSE:CHOLAFIN,1094.7,1104.65,1094.5,1100.35,112848,True,1015.2,1089.7,0.07763053797468356,1092.0,1082.0,1036.55,1089.7,1041.0,1097.835942521828,1069.4166666666667,1102.2833333333335,1049.1333333333334,1122.5666666666668,1016.2666666666667,1175.716666666667,963.1166666666666,1086.8,1107.9,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,1100.35,0.0
2024-03-11 14:15:00+05:30,NSE:CHOLAFIN,1100.3,1102.0,1095.4,1100.65,161344,True,1015.2,1089.7,0.07763053797468356,1092.0,1082.0,1036.55,1089.7,1041.0,1097.9721327979773,1069.4166666666667,1102.2833333333335,1049.1333333333334,1122.5666666666668,1016.2666666666667,1175.716666666667,963.1166666666666,1086.8,1107.9,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,0,False,False,0,0,0,0.0,1100.65,0.0
2024-03-11 14:45:00+05:30,NSE:CHOLAFIN,1100.05,1102.25,1094.15,1096.0,176809,True,1015.2,1089.7,0.07763053797468356,1092.0,1082.0,1036.55,1089.7,1041.0,1097.9267784772035,1069.4166666666667,1102.2833333333335,1049.1333333333334,1122.5666666666668,1016.2666666666667,1175.716666666667,963.1166666666666,1086.8,1107.9,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,0,False,False,0,0,0,0.0,1096.0,0.0
2024-03-11 15:15:00+05:30,NSE:CHOLAFIN,1096.0,1096.55,1090.0,1091.4,91038,True,1015.2,1089.7,0.07763053797468356,1092.0,1082.0,1036.55,1089.7,1041.0,1097.6937553843138,1069.4166666666667,1102.2833333333335,1049.1333333333334,1122.5666666666668,1016.2666666666667,1175.716666666667,963.1166666666666,1086.8,1107.9,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,0,False,False,0,0,0,0.0,1091.4,0.0
2024-03-12 09:15:00+05:30,NSE:CHOLAFIN,1090.0,1096.55,1059.8,1073.45,366749,True,1015.2,1107.9,0.09562895569620267,1090.0,1091.4,1086.8,1107.9,1092.0,1076.6000000000001,1095.3666666666666,1103.9333333333332,1082.833333333333,1116.4666666666667,1074.2666666666664,1137.5666666666668,1053.1666666666663,1059.8,1096.55,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,1073.45,0.0
2024-03-12 09:45:00+05:30,NSE:CHOLAFIN,1072.75,1079.8,1069.6,1078.2,141520,True,1015.2,1107.9,0.09562895569620267,1090.0,1091.4,1086.8,1107.9,1092.0,1076.3958141587757,1095.3666666666666,1103.9333333333332,1082.833333333333,1116.4666666666667,1074.2666666666664,1137.5666666666668,1053.1666666666663,1059.8,1096.55,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,1078.2,0.0
2024-03-12 10:15:00+05:30,NSE:CHOLAFIN,1078.2,1084.95,1071.4,1072.1,181959,True,1015.2,1107.9,0.09562895569620267,1090.0,1091.4,1086.8,1107.9,1092.0,1076.3310122404,1095.3666666666666,1103.9333333333332,1082.833333333333,1116.4666666666667,1074.2666666666664,1137.5666666666668,1053.1666666666663,1059.8,1096.55,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,1072.1,0.0
2024-03-12 10:45:00+05:30,NSE:CHOLAFIN,1072.1,1079.9,1060.0,1072.0,463823,True,1015.2,1107.9,0.09562895569620267,1090.0,1091.4,1086.8,1107.9,1092.0,1074.0410661949372,1095.3666666666666,1103.9333333333332,1082.833333333333,1116.4666666666667,1074.2666666666664,1137.5666666666668,1053.1666666666663,1059.8,1096.55,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1072.0,0.0
2024-03-12 11:15:00+05:30,NSE:CHOLAFIN,1071.7,1073.05,1066.1,1069.5,48846,True,1015.2,1107.9,0.09562895569620267,1090.0,1091.4,1086.8,1107.9,1092.0,1073.8586976136223,1095.3666666666666,1103.9333333333332,1082.833333333333,1116.4666666666667,1074.2666666666664,1137.5666666666668,1053.1666666666663,1059.8,1096.55,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1069.5,0.0
2024-03-12 11:45:00+05:30,NSE:CHOLAFIN,1069.0,1074.65,1065.4,1070.65,71369,True,1015.2,1107.9,0.09562895569620267,1090.0,1091.4,1086.8,1107.9,1092.0,1073.6556484674315,1095.3666666666666,1103.9333333333332,1082.833333333333,1116.4666666666667,1074.2666666666664,1137.5666666666668,1053.1666666666663,1059.8,1096.55,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1070.65,0.0
2024-03-12 12:15:00+05:30,NSE:CHOLAFIN,1070.9,1071.2,1065.05,1070.7,49146,True,1015.2,1107.9,0.09562895569620267,1090.0,1091.4,1086.8,1107.9,1092.0,1073.48213817768,1095.3666666666666,1103.9333333333332,1082.833333333333,1116.4666666666667,1074.2666666666664,1137.5666666666668,1053.1666666666663,1059.8,1096.55,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1070.7,0.0
2024-03-12 12:45:00+05:30,NSE:CHOLAFIN,1070.35,1073.65,1065.2,1072.9,70601,True,1015.2,1107.9,0.09562895569620267,1090.0,1091.4,1086.8,1107.9,1092.0,1073.3353256868243,1095.3666666666666,1103.9333333333332,1082.833333333333,1116.4666666666667,1074.2666666666664,1137.5666666666668,1053.1666666666663,1059.8,1096.55,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1072.9,0.0
2024-03-12 13:15:00+05:30,NSE:CHOLAFIN,1072.9,1074.55,1069.35,1073.85,47437,True,1015.2,1107.9,0.09562895569620267,1090.0,1091.4,1086.8,1107.9,1092.0,1073.3105782025045,1095.3666666666666,1103.9333333333332,1082.833333333333,1116.4666666666667,1074.2666666666664,1137.5666666666668,1053.1666666666663,1059.8,1096.55,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1073.85,0.0
2024-03-12 13:45:00+05:30,NSE:CHOLAFIN,1073.6,1076.95,1069.05,1071.05,54816,True,1015.2,1107.9,0.09562895569620267,1090.0,1091.4,1086.8,1107.9,1092.0,1073.275387230613,1095.3666666666666,1103.9333333333332,1082.833333333333,1116.4666666666667,1074.2666666666664,1137.5666666666668,1053.1666666666663,1059.8,1096.55,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1071.05,0.0
