Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:GRASIMbar_count,NSE:GRASIM_order,NSE:GRASIM_position,NSE:GRASIM_ret,NSE:GRASIM_Close,position_change
2024-03-07 12:15:00+05:30,NSE:GRASIM,2223.5,2235.15,2222.0,2234.05,31691,True,2204.0,2252.95,0.02565328234544295,2239.0,2242.0,2196.6,2252.95,2237.9,2228.5711212580054,2230.5166666666664,2264.433333333333,2208.083333333333,2286.8666666666663,2174.1666666666665,2343.2166666666662,2117.8166666666666,2208.0,2250.35,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,2234.05,0.0
2024-03-07 12:45:00+05:30,NSE:GRASIM,2234.05,2242.8,2231.15,2242.25,63736,True,2204.0,2252.95,0.02565328234544295,2239.0,2242.0,2196.6,2252.95,2237.9,2231.1151169093364,2230.5166666666664,2264.433333333333,2208.083333333333,2286.8666666666663,2174.1666666666665,2343.2166666666662,2117.8166666666666,2208.0,2250.35,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,2242.25,0.0
2024-03-07 13:15:00+05:30,NSE:GRASIM,2242.5,2242.6,2235.15,2239.9,28424,True,2204.0,2252.95,0.02565328234544295,2239.0,2242.0,2196.6,2252.95,2237.9,2231.9287555546134,2230.5166666666664,2264.433333333333,2208.083333333333,2286.8666666666663,2174.1666666666665,2343.2166666666662,2117.8166666666666,2208.0,2250.35,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,2239.9,0.0
2024-03-07 13:45:00+05:30,NSE:GRASIM,2239.9,2243.6,2230.05,2237.1,32554,True,2204.0,2252.95,0.02565328234544295,2239.0,2242.0,2196.6,2252.95,2237.9,2232.4432938712266,2230.5166666666664,2264.433333333333,2208.083333333333,2286.8666666666663,2174.1666666666665,2343.2166666666662,2117.8166666666666,2208.0,2250.35,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,2237.1,0.0
2024-03-07 14:15:00+05:30,NSE:GRASIM,2237.7,2238.65,2228.5,2230.0,42077,True,2204.0,2252.95,0.02565328234544295,2239.0,2242.0,2196.6,2252.95,2237.9,2232.436239680436,2230.5166666666664,2264.433333333333,2208.083333333333,2286.8666666666663,2174.1666666666665,2343.2166666666662,2117.8166666666666,2208.0,2250.35,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,2230.0,0.0
2024-03-07 14:45:00+05:30,NSE:GRASIM,2230.0,2233.7,2225.15,2231.45,82204,True,2204.0,2252.95,0.02565328234544295,2239.0,2242.0,2196.6,2252.95,2237.9,2231.9996254851944,2230.5166666666664,2264.433333333333,2208.083333333333,2286.8666666666663,2174.1666666666665,2343.2166666666662,2117.8166666666666,2208.0,2250.35,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,2231.45,0.0
2024-03-07 15:15:00+05:30,NSE:GRASIM,2231.45,2231.45,2221.05,2223.3,79297,True,2204.0,2252.95,0.02565328234544295,2239.0,2242.0,2196.6,2252.95,2237.9,2230.971216945485,2230.5166666666664,2264.433333333333,2208.083333333333,2286.8666666666663,2174.1666666666665,2343.2166666666662,2117.8166666666666,2208.0,2250.35,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,2223.3,0.0
2024-03-11 09:15:00+05:30,NSE:GRASIM,2230.0,2251.8,2225.5,2238.1,56260,True,2204.0,2252.95,0.02565328234544295,2230.0,2223.3,2208.0,2250.35,2239.0,2238.4666666666667,2227.2166666666667,2246.4333333333334,2204.0833333333335,2269.5666666666666,2184.866666666667,2311.9166666666665,2142.516666666667,2225.5,2251.8,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,0,False,True,0,0,0,0.0,2238.1,0.0
2024-03-11 09:45:00+05:30,NSE:GRASIM,2238.1,2251.25,2236.55,2244.9,39009,True,2204.0,2252.95,0.02565328234544295,2230.0,2223.3,2208.0,2250.35,2239.0,2240.8278953979434,2227.2166666666667,2246.4333333333334,2204.0833333333335,2269.5666666666666,2184.866666666667,2311.9166666666665,2142.516666666667,2225.5,2251.8,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,0,False,False,0,0,0,0.0,2244.9,0.0
2024-03-11 10:15:00+05:30,NSE:GRASIM,2244.9,2257.05,2241.05,2252.85,40931,True,2204.0,2252.95,0.02565328234544295,2230.0,2223.3,2208.0,2250.35,2239.0,2243.679473201175,2227.2166666666667,2246.4333333333334,2204.0833333333335,2269.5666666666666,2184.866666666667,2311.9166666666665,2142.516666666667,2225.5,2257.05,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,1,False,False,0,0,0,0.0,2252.85,0.0
2024-03-11 10:45:00+05:30,NSE:GRASIM,2252.85,2257.9,2243.7,2255.85,38346,True,2204.0,2252.95,0.02565328234544295,2230.0,2223.3,2208.0,2250.35,2239.0,2245.6135926918982,2227.2166666666667,2246.4333333333334,2204.0833333333335,2269.5666666666666,2184.866666666667,2311.9166666666665,2142.516666666667,2225.5,2257.9,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,1,False,False,0,0,0,0.0,2255.85,0.0
2024-03-11 11:15:00+05:30,NSE:GRASIM,2255.1,2270.55,2255.1,2259.45,64789,True,2204.0,2252.95,0.02565328234544295,2230.0,2223.3,2208.0,2250.35,2239.0,2249.9682514049346,2227.2166666666667,2246.4333333333334,2204.0833333333335,2269.5666666666666,2184.866666666667,2311.9166666666665,2142.516666666667,2225.5,2270.55,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,1,False,False,0,0,0,0.0,2259.45,0.0
2024-03-11 11:45:00+05:30,NSE:GRASIM,2259.45,2261.0,2235.5,2237.6,45161,True,2204.0,2252.95,0.02565328234544295,2230.0,2223.3,2208.0,2250.35,2239.0,2249.131967233283,2227.2166666666667,2246.4333333333334,2204.0833333333335,2269.5666666666666,2184.866666666667,2311.9166666666665,2142.516666666667,2225.5,2270.55,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,2237.6,0.0
2024-03-11 12:15:00+05:30,NSE:GRASIM,2237.6,2245.95,2234.35,2241.15,26468,True,2204.0,2252.95,0.02565328234544295,2230.0,2223.3,2208.0,2250.35,2239.0,2248.3958304391076,2227.2166666666667,2246.4333333333334,2204.0833333333335,2269.5666666666666,2184.866666666667,2311.9166666666665,2142.516666666667,2225.5,2270.55,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,2241.15,0.0
2024-03-11 12:45:00+05:30,NSE:GRASIM,2242.0,2246.55,2239.0,2240.85,23422,True,2204.0,2252.95,0.02565328234544295,2230.0,2223.3,2208.0,2250.35,2239.0,2247.9571750910627,2227.2166666666667,2246.4333333333334,2204.0833333333335,2269.5666666666666,2184.866666666667,2311.9166666666665,2142.516666666667,2225.5,2270.55,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,2240.85,0.0
2024-03-11 13:15:00+05:30,NSE:GRASIM,2240.65,2247.95,2240.0,2244.45,33140,True,2204.0,2252.95,0.02565328234544295,2230.0,2223.3,2208.0,2250.35,2239.0,2247.612377400964,2227.2166666666667,2246.4333333333334,2204.0833333333335,2269.5666666666666,2184.866666666667,2311.9166666666665,2142.516666666667,2225.5,2270.55,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,2244.45,0.0
2024-03-11 13:45:00+05:30,NSE:GRASIM,2244.45,2247.25,2238.0,2238.25,20942,True,2204.0,2252.95,0.02565328234544295,2230.0,2223.3,2208.0,2250.35,2239.0,2247.264894277006,2227.2166666666667,2246.4333333333334,2204.0833333333335,2269.5666666666666,2184.866666666667,2311.9166666666665,2142.516666666667,2225.5,2270.55,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,2238.25,0.0
2024-03-11 14:15:00+05:30,NSE:GRASIM,2238.25,2247.0,2236.0,2246.5,34329,True,2204.0,2252.95,0.02565328234544295,2230.0,2223.3,2208.0,2250.35,2239.0,2246.932138709594,2227.2166666666667,2246.4333333333334,2204.0833333333335,2269.5666666666666,2184.866666666667,2311.9166666666665,2142.516666666667,2225.5,2270.55,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,1,False,False,0,0,0,0.0,2246.5,0.0
2024-03-11 14:45:00+05:30,NSE:GRASIM,2246.5,2249.0,2232.05,2233.75,103439,True,2204.0,2252.95,0.02565328234544295,2230.0,2223.3,2208.0,2250.35,2239.0,2245.2288197374055,2227.2166666666667,2246.4333333333334,2204.0833333333335,2269.5666666666666,2184.866666666667,2311.9166666666665,2142.516666666667,2225.5,2270.55,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,0,False,False,0,0,0,0.0,2233.75,0.0
2024-03-11 15:15:00+05:30,NSE:GRASIM,2233.85,2235.0,2230.35,2234.0,72411,True,2204.0,2252.95,0.02565328234544295,2230.0,2223.3,2208.0,2250.35,2239.0,2243.7637608362415,2227.2166666666667,2246.4333333333334,2204.0833333333335,2269.5666666666666,2184.866666666667,2311.9166666666665,2142.516666666667,2225.5,2270.55,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,0,False,False,0,0,0,0.0,2234.0,0.0
2024-03-12 09:15:00+05:30,NSE:GRASIM,2236.0,2246.95,2208.05,2220.55,55397,True,2204.0,2270.55,0.033665665118820076,2236.0,2234.0,2225.5,2270.55,2230.0,2225.1833333333334,2243.35,2261.2,2216.1499999999996,2288.4,2198.2999999999997,2333.4500000000003,2153.2499999999995,2208.05,2246.95,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,2220.55,0.0
2024-03-12 09:45:00+05:30,NSE:GRASIM,2220.55,2224.95,2210.5,2211.05,21141,True,2204.0,2270.55,0.033665665118820076,2236.0,2234.0,2225.5,2270.55,2230.0,2222.5086442899824,2243.35,2261.2,2216.1499999999996,2288.4,2198.2999999999997,2333.4500000000003,2153.2499999999995,2208.05,2246.95,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,2211.05,0.0
2024-03-12 10:15:00+05:30,NSE:GRASIM,2212.2,2221.0,2210.5,2220.85,299837,True,2204.0,2270.55,0.033665665118820076,2236.0,2234.0,2225.5,2270.55,2230.0,2218.478704129304,2243.35,2261.2,2216.1499999999996,2288.4,2198.2999999999997,2333.4500000000003,2153.2499999999995,2208.05,2246.95,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,2220.85,0.0
2024-03-12 10:45:00+05:30,NSE:GRASIM,2220.3,2223.4,2205.05,2208.5,34394,True,2204.0,2270.55,0.033665665118820076,2236.0,2234.0,2225.5,2270.55,2230.0,2217.9627520577264,2243.35,2261.2,2216.1499999999996,2288.4,2198.2999999999997,2333.4500000000003,2153.2499999999995,2205.05,2246.95,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2208.5,0.0
2024-03-12 11:15:00+05:30,NSE:GRASIM,2208.5,2214.0,2205.0,2206.95,23170,True,2204.0,2270.55,0.033665665118820076,2236.0,2234.0,2225.5,2270.55,2230.0,2217.465501372313,2243.35,2261.2,2216.1499999999996,2288.4,2198.2999999999997,2333.4500000000003,2153.2499999999995,2205.0,2246.95,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2206.95,0.0
2024-03-12 11:45:00+05:30,NSE:GRASIM,2206.95,2211.75,2201.5,2206.4,28022,True,2204.0,2270.55,0.033665665118820076,2236.0,2234.0,2225.5,2270.55,2230.0,2216.803380155468,2243.35,2261.2,2216.1499999999996,2288.4,2198.2999999999997,2333.4500000000003,2153.2499999999995,2201.5,2246.95,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2206.4,0.0
2024-03-12 12:15:00+05:30,NSE:GRASIM,2206.4,2210.8,2200.4,2205.25,33707,True,2204.0,2270.55,0.033665665118820076,2236.0,2234.0,2225.5,2270.55,2230.0,2216.0335809789353,2243.35,2261.2,2216.1499999999996,2288.4,2198.2999999999997,2333.4500000000003,2153.2499999999995,2200.4,2246.95,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2205.25,0.0
2024-03-12 12:45:00+05:30,NSE:GRASIM,2205.25,2205.45,2186.6,2192.0,32816,True,2204.0,2270.55,0.033665665118820076,2236.0,2234.0,2225.5,2270.55,2230.0,2214.707845995969,2243.35,2261.2,2216.1499999999996,2288.4,2198.2999999999997,2333.4500000000003,2153.2499999999995,2186.6,2246.95,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2192.0,0.0
2024-03-12 13:15:00+05:30,NSE:GRASIM,2191.35,2202.85,2189.7,2194.4,61103,True,2204.0,2270.55,0.033665665118820076,2236.0,2234.0,2225.5,2270.55,2230.0,2212.7327489129398,2243.35,2261.2,2216.1499999999996,2288.4,2198.2999999999997,2333.4500000000003,2153.2499999999995,2186.6,2246.95,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2194.4,0.0
2024-03-12 13:45:00+05:30,NSE:GRASIM,2193.6,2195.95,2186.75,2187.65,29086,True,2204.0,2270.55,0.033665665118820076,2236.0,2234.0,2225.5,2270.55,2230.0,2211.6694871119316,2243.35,2261.2,2216.1499999999996,2288.4,2198.2999999999997,2333.4500000000003,2153.2499999999995,2186.6,2246.95,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2187.65,0.0
2024-03-12 14:15:00+05:30,NSE:GRASIM,2187.65,2189.0,2172.85,2177.3,93992,True,2204.0,2270.55,0.033665665118820076,2236.0,2234.0,2225.5,2270.55,2230.0,2207.4552918037693,2243.35,2261.2,2216.1499999999996,2288.4,2198.2999999999997,2333.4500000000003,2153.2499999999995,2172.85,2246.95,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2177.3,0.0
