Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:TATASTEELbar_count,NSE:TATASTEEL_order,NSE:TATASTEEL_position,NSE:TATASTEEL_ret,NSE:TATASTEEL_Close,position_change
2024-03-06 14:15:00+05:30,NSE:TATASTEEL,150.3,151.3,150.25,151.15,3162003,True,,,,151.8,,,,,149.53786073301637,,,,,,,,147.9,152.65,,,NSE:NIFTY 50,22404.35,22473.45,22392.15,22464.55,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22473.45,22224.35,22473.45,22224.35,0,False,False,0,0,0,0.0,151.15,0.0
2024-03-06 14:45:00+05:30,NSE:TATASTEEL,151.15,151.75,150.8,151.65,4516144,True,,,,151.8,,,,,149.7147251549,,,,,,,,147.9,152.65,,,NSE:NIFTY 50,22464.7,22483.05,22430.65,22473.3,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22483.05,22224.35,22483.05,22224.35,0,False,False,0,0,0,0.0,151.65,0.0
2024-03-06 15:15:00+05:30,NSE:TATASTEEL,151.7,152.0,151.6,151.7,4035221,True,,,,151.8,,,,,149.8752407386837,,,,,,,,147.9,152.65,,,NSE:NIFTY 50,22472.5,22497.2,22466.75,22480.05,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22497.2,22224.35,22497.2,22224.35,0,False,False,0,0,0,0.0,151.7,0.0
2024-03-07 09:15:00+05:30,NSE:TATASTEEL,152.35,157.05,152.25,156.65,24168363,True,148.25,152.65,0.03211629479377964,152.35,151.7,147.9,152.65,151.8,155.3166666666667,150.75,153.6,148.85,155.5,146.0,160.25,141.25,152.25,157.05,,,NSE:NIFTY 50,22505.3,22523.65,22449.3,22473.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,True,0,0,0,0.0,156.65,0.0
2024-03-07 09:45:00+05:30,NSE:TATASTEEL,156.65,157.4,155.95,156.05,14081754,True,148.25,152.65,0.03211629479377964,152.35,151.7,147.9,152.65,151.8,155.7400383677258,150.75,153.6,148.85,155.5,146.0,160.25,141.25,152.25,157.4,,,NSE:NIFTY 50,22472.95,22502.6,22451.15,22486.95,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,1,False,False,0,0,0,0.0,156.05,0.0
2024-03-07 10:15:00+05:30,NSE:TATASTEEL,156.05,156.25,154.1,154.1,7994048,True,148.25,152.65,0.03211629479377964,152.35,151.7,147.9,152.65,151.8,155.58041871192472,150.75,153.6,148.85,155.5,146.0,160.25,141.25,152.25,157.4,,,NSE:NIFTY 50,22486.95,22495.1,22439.2,22443.8,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22439.2,22523.65,22439.2,1,False,False,0,0,0,0.0,154.1,0.0
2024-03-07 10:45:00+05:30,NSE:TATASTEEL,154.15,155.7,154.1,155.05,5638519,True,148.25,152.65,0.03211629479377964,152.35,151.7,147.9,152.65,151.8,155.51190591322018,150.75,153.6,148.85,155.5,146.0,160.25,141.25,152.25,157.4,,,NSE:NIFTY 50,22442.35,22521.3,22430.0,22498.65,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,155.05,0.0
2024-03-07 11:15:00+05:30,NSE:TATASTEEL,155.0,155.35,154.55,154.6,3111525,True,148.25,152.65,0.03211629479377964,152.35,151.7,147.9,152.65,151.8,155.47351286084202,150.75,153.6,148.85,155.5,146.0,160.25,141.25,152.25,157.4,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,154.6,0.0
2024-03-07 11:45:00+05:30,NSE:TATASTEEL,154.55,155.3,154.4,155.0,3069844,True,148.25,152.65,0.03211629479377964,152.35,151.7,147.9,152.65,151.8,155.4431912604057,150.75,153.6,148.85,155.5,146.0,160.25,141.25,152.25,157.4,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,155.0,0.0
2024-03-07 12:15:00+05:30,NSE:TATASTEEL,155.0,155.65,154.5,155.1,4465321,True,148.25,152.65,0.03211629479377964,152.35,151.7,147.9,152.65,151.8,155.417493239524,150.75,153.6,148.85,155.5,146.0,160.25,141.25,152.25,157.4,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,155.1,0.0
2024-03-07 12:45:00+05:30,NSE:TATASTEEL,155.1,157.25,155.0,156.8,10187722,True,148.25,152.65,0.03211629479377964,152.35,151.7,147.9,152.65,151.8,155.54813816570268,150.75,153.6,148.85,155.5,146.0,160.25,141.25,152.25,157.4,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,156.8,0.0
2024-03-07 13:15:00+05:30,NSE:TATASTEEL,156.85,158.45,156.6,158.05,16756461,True,148.25,152.65,0.03211629479377964,152.35,151.7,147.9,152.65,151.8,155.95113532053574,150.75,153.6,148.85,155.5,146.0,160.25,141.25,152.25,158.45,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,158.05,0.0
2024-03-07 13:45:00+05:30,NSE:TATASTEEL,158.1,158.7,157.65,158.45,10243994,True,148.25,152.65,0.03211629479377964,152.35,151.7,147.9,152.65,151.8,156.18901008760236,150.75,153.6,148.85,155.5,146.0,160.25,141.25,152.25,158.7,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,158.45,0.0
2024-03-07 14:15:00+05:30,NSE:TATASTEEL,158.45,159.15,157.35,157.45,10146796,True,148.25,152.65,0.03211629479377964,152.35,151.7,147.9,152.65,151.8,156.35472928977893,150.75,153.6,148.85,155.5,146.0,160.25,141.25,152.25,159.15,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,157.45,0.0
2024-03-07 14:45:00+05:30,NSE:TATASTEEL,157.45,157.9,156.85,157.3,9031436,True,148.25,152.65,0.03211629479377964,152.35,151.7,147.9,152.65,151.8,156.43033099318026,150.75,153.6,148.85,155.5,146.0,160.25,141.25,152.25,159.15,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,157.3,0.0
2024-03-07 15:15:00+05:30,NSE:TATASTEEL,157.25,157.45,156.95,157.05,5559893,True,148.25,152.65,0.03211629479377964,152.35,151.7,147.9,152.65,151.8,156.46248125584353,150.75,153.6,148.85,155.5,146.0,160.25,141.25,152.25,159.15,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,157.05,0.0
2024-03-11 09:15:00+05:30,NSE:TATASTEEL,158.9,158.9,153.85,155.1,17801922,True,148.25,159.15,0.07606490872210947,158.9,157.05,152.25,159.15,152.35,155.95000000000002,156.15,160.05,153.15,163.05,149.25,169.95000000000002,142.35,153.85,158.9,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,1,False,True,0,0,0,0.0,155.1,0.0
2024-03-11 09:45:00+05:30,NSE:TATASTEEL,155.1,155.2,154.2,154.35,3745194,True,148.25,159.15,0.07606490872210947,158.9,157.05,152.25,159.15,152.35,155.7124539729586,156.15,160.05,153.15,163.05,149.25,169.95000000000002,142.35,153.85,158.9,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,0,False,False,0,0,0,0.0,154.35,0.0
2024-03-11 10:15:00+05:30,NSE:TATASTEEL,154.3,154.8,153.9,153.9,3017798,True,148.25,159.15,0.07606490872210947,158.9,157.05,152.25,159.15,152.35,155.5266491061194,156.15,160.05,153.15,163.05,149.25,169.95000000000002,142.35,153.85,158.9,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,0,False,False,0,0,0,0.0,153.9,0.0
2024-03-11 10:45:00+05:30,NSE:TATASTEEL,153.95,154.0,153.2,153.55,3335261,True,148.25,159.15,0.07606490872210947,158.9,157.05,152.25,159.15,152.35,155.29433997875165,156.15,160.05,153.15,163.05,149.25,169.95000000000002,142.35,153.2,158.9,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,0,False,False,0,0,0,0.0,153.55,0.0
2024-03-11 11:15:00+05:30,NSE:TATASTEEL,153.5,154.65,153.4,154.15,3391353,True,148.25,159.15,0.07606490872210947,158.9,157.05,152.25,159.15,152.35,155.16128563989162,156.15,160.05,153.15,163.05,149.25,169.95000000000002,142.35,153.2,158.9,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,0,False,False,0,0,0,0.0,154.15,0.0
2024-03-11 11:45:00+05:30,NSE:TATASTEEL,154.15,154.2,153.3,153.5,2492411,True,148.25,159.15,0.07606490872210947,158.9,157.05,152.25,159.15,152.35,155.05102008531333,156.15,160.05,153.15,163.05,149.25,169.95000000000002,142.35,153.2,158.9,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,153.5,0.0
2024-03-11 12:15:00+05:30,NSE:TATASTEEL,153.5,154.2,153.5,154.05,2265224,True,148.25,159.15,0.07606490872210947,158.9,157.05,152.25,159.15,152.35,154.9797406331829,156.15,160.05,153.15,163.05,149.25,169.95000000000002,142.35,153.2,158.9,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,154.05,0.0
2024-03-11 12:45:00+05:30,NSE:TATASTEEL,154.1,154.25,153.75,153.9,1978176,True,148.25,159.15,0.07606490872210947,158.9,157.05,152.25,159.15,152.35,154.92704068994504,156.15,160.05,153.15,163.05,149.25,169.95000000000002,142.35,153.2,158.9,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,153.9,0.0
2024-03-11 13:15:00+05:30,NSE:TATASTEEL,153.9,154.25,153.55,154.15,2031730,True,148.25,159.15,0.07606490872210947,158.9,157.05,152.25,159.15,152.35,154.87917740716009,156.15,160.05,153.15,163.05,149.25,169.95000000000002,142.35,153.2,158.9,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,154.15,0.0
2024-03-11 13:45:00+05:30,NSE:TATASTEEL,154.1,154.25,153.5,153.6,1906853,True,148.25,159.15,0.07606490872210947,158.9,157.05,152.25,159.15,152.35,154.82938430218056,156.15,160.05,153.15,163.05,149.25,169.95000000000002,142.35,153.2,158.9,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,153.6,0.0
2024-03-11 14:15:00+05:30,NSE:TATASTEEL,153.6,154.0,153.2,153.95,3447440,True,148.25,159.15,0.07606490872210947,158.9,157.05,152.25,159.15,152.35,154.74491516982746,156.15,160.05,153.15,163.05,149.25,169.95000000000002,142.35,153.2,158.9,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,0,False,False,0,0,0,0.0,153.95,0.0
2024-03-11 14:45:00+05:30,NSE:TATASTEEL,153.95,154.35,153.25,153.3,4283370,True,148.25,159.15,0.07606490872210947,158.9,157.05,152.25,159.15,152.35,154.6491077374397,156.15,160.05,153.15,163.05,149.25,169.95000000000002,142.35,153.2,158.9,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,0,False,False,0,0,0,0.0,153.3,0.0
2024-03-11 15:15:00+05:30,NSE:TATASTEEL,153.4,153.75,153.0,153.75,3630864,True,148.25,159.15,0.07606490872210947,158.9,157.05,152.25,159.15,152.35,154.57086956004292,156.15,160.05,153.15,163.05,149.25,169.95000000000002,142.35,153.0,158.9,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,0,False,False,0,0,0,0.0,153.75,0.0
2024-03-12 09:15:00+05:30,NSE:TATASTEEL,154.2,154.55,152.3,152.9,7611930,True,148.25,159.15,0.07606490872210947,154.2,153.75,153.0,158.9,158.9,153.25,155.21666666666667,157.43333333333334,151.53333333333333,161.11666666666667,149.31666666666666,167.01666666666668,143.41666666666666,152.3,154.55,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,152.9,0.0
2024-03-12 09:45:00+05:30,NSE:TATASTEEL,152.8,153.4,152.4,152.9,2668149,True,148.25,159.15,0.07606490872210947,154.2,153.75,153.0,158.9,158.9,153.1591590492641,155.21666666666667,157.43333333333334,151.53333333333333,161.11666666666667,149.31666666666666,167.01666666666668,143.41666666666666,152.3,154.55,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,152.9,0.0
2024-03-12 10:15:00+05:30,NSE:TATASTEEL,152.95,153.1,151.9,152.05,2666469,True,148.25,159.15,0.07606490872210947,154.2,153.75,153.0,158.9,158.9,152.99250477810764,155.21666666666667,157.43333333333334,151.53333333333333,161.11666666666667,149.31666666666666,167.01666666666668,143.41666666666666,151.9,154.55,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,152.05,0.0
2024-03-12 10:45:00+05:30,NSE:TATASTEEL,152.0,152.3,151.2,152.25,3018611,True,148.25,159.15,0.07606490872210947,154.2,153.75,153.0,158.9,158.9,152.78909078408387,155.21666666666667,157.43333333333334,151.53333333333333,161.11666666666667,149.31666666666666,167.01666666666668,143.41666666666666,151.2,154.55,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,152.25,0.0
2024-03-12 11:15:00+05:30,NSE:TATASTEEL,152.2,152.3,151.1,151.25,1941666,True,148.25,159.15,0.07606490872210947,154.2,153.75,153.0,158.9,158.9,152.65473416606983,155.21666666666667,157.43333333333334,151.53333333333333,161.11666666666667,149.31666666666666,167.01666666666668,143.41666666666666,151.1,154.55,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,151.25,0.0
2024-03-12 11:45:00+05:30,NSE:TATASTEEL,151.25,152.2,150.9,151.8,2175320,True,148.25,159.15,0.07606490872210947,154.2,153.75,153.0,158.9,158.9,152.54409490619653,155.21666666666667,157.43333333333334,151.53333333333333,161.11666666666667,149.31666666666666,167.01666666666668,143.41666666666666,150.9,154.55,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,151.8,0.0
2024-03-12 12:15:00+05:30,NSE:TATASTEEL,151.75,152.45,151.4,152.1,2043217,True,148.25,159.15,0.07606490872210947,154.2,153.75,153.0,158.9,158.9,152.49231010020688,155.21666666666667,157.43333333333334,151.53333333333333,161.11666666666667,149.31666666666666,167.01666666666668,143.41666666666666,150.9,154.55,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,152.1,0.0
2024-03-12 12:45:00+05:30,NSE:TATASTEEL,152.0,152.15,151.6,152.05,1467367,True,148.25,159.15,0.07606490872210947,154.2,153.75,153.0,158.9,158.9,152.45754413220558,155.21666666666667,157.43333333333334,151.53333333333333,161.11666666666667,149.31666666666666,167.01666666666668,143.41666666666666,150.9,154.55,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,152.05,0.0
2024-03-12 13:15:00+05:30,NSE:TATASTEEL,152.05,152.8,151.95,152.8,1853058,True,148.25,159.15,0.07606490872210947,154.2,153.75,153.0,158.9,158.9,152.46184965773182,155.21666666666667,157.43333333333334,151.53333333333333,161.11666666666667,149.31666666666666,167.01666666666668,143.41666666666666,150.9,154.55,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,152.8,0.0
2024-03-12 13:45:00+05:30,NSE:TATASTEEL,152.8,153.0,152.35,152.35,1446874,True,148.25,159.15,0.07606490872210947,154.2,153.75,153.0,158.9,158.9,152.4674890031646,155.21666666666667,157.43333333333334,151.53333333333333,161.11666666666667,149.31666666666666,167.01666666666668,143.41666666666666,150.9,154.55,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,152.35,0.0
2024-03-12 14:15:00+05:30,NSE:TATASTEEL,152.45,152.7,151.6,152.5,2578633,True,148.25,159.15,0.07606490872210947,154.2,153.75,153.0,158.9,158.9,152.44991776574182,155.21666666666667,157.43333333333334,151.53333333333333,161.11666666666667,149.31666666666666,167.01666666666668,143.41666666666666,150.9,154.55,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,152.5,0.0
2024-03-12 14:45:00+05:30,NSE:TATASTEEL,152.5,153.1,152.25,152.4,3157076,True,148.25,159.15,0.07606490872210947,154.2,153.75,153.0,158.9,158.9,152.4628268717275,155.21666666666667,157.43333333333334,151.53333333333333,161.11666666666667,149.31666666666666,167.01666666666668,143.41666666666666,150.9,154.55,,,NSE:NIFTY 50,22320.3,22363.2,22314.9,22331.65,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,152.4,0.0
2024-03-12 15:15:00+05:30,NSE:TATASTEEL,152.4,152.5,152.05,152.3,2152111,True,148.25,159.15,0.07606490872210947,154.2,153.75,153.0,158.9,158.9,152.45172035429871,155.21666666666667,157.43333333333334,151.53333333333333,161.11666666666667,149.31666666666666,167.01666666666668,143.41666666666666,150.9,154.55,,,NSE:NIFTY 50,22329.95,22342.65,22325.05,22333.7,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,152.3,0.0
2024-03-13 09:15:00+05:30,NSE:TATASTEEL,152.8,152.9,148.55,149.95,8958483,True,148.25,159.15,0.07606490872210947,152.8,152.3,150.9,154.55,154.2,150.46666666666667,152.58333333333334,154.26666666666668,150.61666666666667,156.23333333333335,148.93333333333334,159.88333333333335,145.28333333333333,148.55,152.9,,,NSE:NIFTY 50,22432.2,22446.75,22307.1,22342.25,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22307.1,22526.6,22256.0,0,False,True,0,0,0,0.0,149.95,0.0
2024-03-13 09:45:00+05:30,NSE:TATASTEEL,150.0,150.1,148.0,149.8,6379272,True,148.25,159.15,0.07606490872210947,152.8,152.3,150.9,154.55,154.2,149.9814272036553,152.58333333333334,154.26666666666668,150.61666666666667,156.23333333333335,148.93333333333334,159.88333333333335,145.28333333333333,148.0,152.9,,,NSE:NIFTY 50,22343.0,22343.0,22260.75,22336.15,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22260.75,22526.6,22256.0,0,False,False,0,0,0,0.0,149.8,0.0
