Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:INDIGObar_count,NSE:INDIGO_order,NSE:INDIGO_position,NSE:INDIGO_ret,NSE:INDIGO_Close,position_change
2024-03-06 14:15:00+05:30,NSE:INDIGO,3063.25,3068.85,3060.25,3067.8,23168,True,,,,3196.9,,,,,3111.7447060618115,,,,,,,,3026.0,3196.9,,,NSE:NIFTY 50,22404.35,22473.45,22392.15,22464.55,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22473.45,22224.35,22473.45,22224.35,0,False,False,0,0,0,0.0,3067.8,0.0
2024-03-06 14:45:00+05:30,NSE:INDIGO,3067.8,3073.05,3060.0,3068.05,73958,True,,,,3196.9,,,,,3108.8111884685386,,,,,,,,3026.0,3196.9,,,NSE:NIFTY 50,22464.7,22483.05,22430.65,22473.3,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22483.05,22224.35,22483.05,22224.35,0,False,False,0,0,0,0.0,3068.05,0.0
2024-03-06 15:15:00+05:30,NSE:INDIGO,3068.05,3084.75,3064.1,3075.7,40590,True,,,,3196.9,,,,,3107.630802160712,,,,,,,,3026.0,3196.9,,,NSE:NIFTY 50,22472.5,22497.2,22466.75,22480.05,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22497.2,22224.35,22497.2,22224.35,0,False,False,0,0,0,0.0,3075.7,0.0
2024-03-07 09:15:00+05:30,NSE:INDIGO,3083.0,3114.95,3081.0,3102.95,64013,True,3044.4,3196.9,0.05647719762062131,3083.0,3075.7,3026.0,3196.9,3196.9,3099.633333333333,3099.533333333333,3173.0666666666657,3002.1666666666656,3270.433333333333,2928.6333333333328,3441.333333333333,2757.7333333333327,3081.0,3114.95,,,NSE:NIFTY 50,22505.3,22523.65,22449.3,22473.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,True,0,0,0,0.0,3102.95,0.0
2024-03-07 09:45:00+05:30,NSE:INDIGO,3102.95,3111.45,3095.0,3106.55,16395,True,3044.4,3196.9,0.05647719762062131,3083.0,3075.7,3026.0,3196.9,3196.9,3100.591652157331,3099.533333333333,3173.0666666666657,3002.1666666666656,3270.433333333333,2928.6333333333328,3441.333333333333,2757.7333333333327,3081.0,3114.95,,,NSE:NIFTY 50,22472.95,22502.6,22451.15,22486.95,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,False,0,0,0,0.0,3106.55,0.0
2024-03-07 10:15:00+05:30,NSE:INDIGO,3106.55,3110.2,3095.5,3101.0,33362,True,3044.4,3196.9,0.05647719762062131,3083.0,3075.7,3026.0,3196.9,3196.9,3101.0730599748026,3099.533333333333,3173.0666666666657,3002.1666666666656,3270.433333333333,2928.6333333333328,3441.333333333333,2757.7333333333327,3081.0,3114.95,,,NSE:NIFTY 50,22486.95,22495.1,22439.2,22443.8,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22439.2,22523.65,22439.2,0,False,False,0,0,0,0.0,3101.0,0.0
2024-03-07 10:45:00+05:30,NSE:INDIGO,3101.0,3105.95,3092.45,3105.95,20539,True,3044.4,3196.9,0.05647719762062131,3083.0,3075.7,3026.0,3196.9,3196.9,3101.1307029561185,3099.533333333333,3173.0666666666657,3002.1666666666656,3270.433333333333,2928.6333333333328,3441.333333333333,2757.7333333333327,3081.0,3114.95,,,NSE:NIFTY 50,22442.35,22521.3,22430.0,22498.65,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,3105.95,0.0
2024-03-07 11:15:00+05:30,NSE:INDIGO,3105.95,3111.3,3099.1,3109.25,14081,True,3044.4,3196.9,0.05647719762062131,3083.0,3075.7,3026.0,3196.9,3196.9,3101.644950019094,3099.533333333333,3173.0666666666657,3002.1666666666656,3270.433333333333,2928.6333333333328,3441.333333333333,2757.7333333333327,3081.0,3114.95,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,3109.25,0.0
2024-03-07 11:45:00+05:30,NSE:INDIGO,3109.25,3112.15,3106.0,3110.45,10225,True,3044.4,3196.9,0.05647719762062131,3083.0,3075.7,3026.0,3196.9,3196.9,3102.1534688816737,3099.533333333333,3173.0666666666657,3002.1666666666656,3270.433333333333,2928.6333333333328,3441.333333333333,2757.7333333333327,3081.0,3114.95,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,3110.45,0.0
2024-03-07 12:15:00+05:30,NSE:INDIGO,3110.45,3114.0,3106.2,3113.3,9902,True,3044.4,3196.9,0.05647719762062131,3083.0,3075.7,3026.0,3196.9,3196.9,3102.6830812321605,3099.533333333333,3173.0666666666657,3002.1666666666656,3270.433333333333,2928.6333333333328,3441.333333333333,2757.7333333333327,3081.0,3114.95,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,3113.3,0.0
2024-03-07 12:45:00+05:30,NSE:INDIGO,3113.3,3125.75,3111.65,3120.9,28780,True,3044.4,3196.9,0.05647719762062131,3083.0,3075.7,3026.0,3196.9,3196.9,3105.126464838965,3099.533333333333,3173.0666666666657,3002.1666666666656,3270.433333333333,2928.6333333333328,3441.333333333333,2757.7333333333327,3081.0,3125.75,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,3120.9,0.0
2024-03-07 13:15:00+05:30,NSE:INDIGO,3120.9,3125.75,3115.65,3122.4,26206,True,3044.4,3196.9,0.05647719762062131,3083.0,3075.7,3026.0,3196.9,3196.9,3107.01892323593,3099.533333333333,3173.0666666666657,3002.1666666666656,3270.433333333333,2928.6333333333328,3441.333333333333,2757.7333333333327,3081.0,3125.75,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,3122.4,0.0
2024-03-07 13:45:00+05:30,NSE:INDIGO,3122.4,3124.85,3109.25,3113.1,13659,True,3044.4,3196.9,0.05647719762062131,3083.0,3075.7,3026.0,3196.9,3196.9,3107.5208169942907,3099.533333333333,3173.0666666666657,3002.1666666666656,3270.433333333333,2928.6333333333328,3441.333333333333,2757.7333333333327,3081.0,3125.75,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,3113.1,0.0
2024-03-07 14:15:00+05:30,NSE:INDIGO,3113.1,3126.7,3112.05,3115.0,30431,True,3044.4,3196.9,0.05647719762062131,3083.0,3075.7,3026.0,3196.9,3196.9,3108.7030456078196,3099.533333333333,3173.0666666666657,3002.1666666666656,3270.433333333333,2928.6333333333328,3441.333333333333,2757.7333333333327,3081.0,3126.7,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,3115.0,0.0
2024-03-07 14:45:00+05:30,NSE:INDIGO,3115.0,3117.1,3102.1,3102.1,36456,True,3044.4,3196.9,0.05647719762062131,3083.0,3075.7,3026.0,3196.9,3196.9,3108.5108376719977,3099.533333333333,3173.0666666666657,3002.1666666666656,3270.433333333333,2928.6333333333328,3441.333333333333,2757.7333333333327,3081.0,3126.7,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,3102.1,0.0
2024-03-07 15:15:00+05:30,NSE:INDIGO,3102.05,3109.95,3095.1,3100.0,35949,True,3044.4,3196.9,0.05647719762062131,3083.0,3075.7,3026.0,3196.9,3196.9,3107.788945327129,3099.533333333333,3173.0666666666657,3002.1666666666656,3270.433333333333,2928.6333333333328,3441.333333333333,2757.7333333333327,3081.0,3126.7,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,3100.0,0.0
2024-03-11 09:15:00+05:30,NSE:INDIGO,3033.05,3128.0,3020.0,3110.4,5029736,True,3044.4,3196.9,0.05647719762062131,3033.05,3100.0,3081.0,3126.7,3083.0,3086.133333333333,3102.566666666667,3124.133333333334,3078.4333333333343,3148.266666666667,3056.8666666666672,3193.9666666666667,3011.1666666666674,3020.0,3128.0,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,0,False,True,0,0,0,0.0,3110.4,0.0
2024-03-11 09:45:00+05:30,NSE:INDIGO,3111.3,3162.0,3109.05,3154.15,615544,True,3044.4,3196.9,0.05647719762062131,3033.05,3100.0,3081.0,3126.7,3083.0,3092.1957866394578,3102.566666666667,3124.133333333334,3078.4333333333343,3148.266666666667,3056.8666666666672,3193.9666666666667,3011.1666666666674,3020.0,3162.0,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,1,False,False,0,0,0,0.0,3154.15,0.0
2024-03-11 10:15:00+05:30,NSE:INDIGO,3154.0,3163.9,3148.1,3157.0,267982,True,3044.4,3196.9,0.05647719762062131,3033.05,3100.0,3081.0,3126.7,3083.0,3095.102423963852,3102.566666666667,3124.133333333334,3078.4333333333343,3148.266666666667,3056.8666666666672,3193.9666666666667,3011.1666666666674,3020.0,3163.9,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,1,False,False,0,0,0,0.0,3157.0,0.0
2024-03-11 10:45:00+05:30,NSE:INDIGO,3157.0,3177.65,3148.1,3173.6,299774,True,3044.4,3196.9,0.05647719762062131,3033.05,3100.0,3081.0,3126.7,3083.0,3098.544887239239,3102.566666666667,3124.133333333334,3078.4333333333343,3148.266666666667,3056.8666666666672,3193.9666666666667,3011.1666666666674,3020.0,3177.65,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,1,False,False,0,0,0,0.0,3173.6,0.0
2024-03-11 11:15:00+05:30,NSE:INDIGO,3175.0,3177.7,3155.65,3160.9,163002,True,3044.4,3196.9,0.05647719762062131,3033.05,3100.0,3081.0,3126.7,3083.0,3100.237406291075,3102.566666666667,3124.133333333334,3078.4333333333343,3148.266666666667,3056.8666666666672,3193.9666666666667,3011.1666666666674,3020.0,3177.7,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,1,False,False,0,0,0,0.0,3160.9,0.0
2024-03-11 11:45:00+05:30,NSE:INDIGO,3160.9,3163.25,3149.1,3150.2,182148,True,3044.4,3196.9,0.05647719762062131,3033.05,3100.0,3081.0,3126.7,3083.0,3101.735708217689,3102.566666666667,3124.133333333334,3078.4333333333343,3148.266666666667,3056.8666666666672,3193.9666666666667,3011.1666666666674,3020.0,3177.7,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,3150.2,0.0
2024-03-11 12:15:00+05:30,NSE:INDIGO,3150.2,3204.7,3149.55,3204.0,300055,True,3044.4,3196.9,0.05647719762062131,3033.05,3100.0,3081.0,3126.7,3083.0,3105.426002369509,3102.566666666667,3124.133333333334,3078.4333333333343,3148.266666666667,3056.8666666666672,3193.9666666666667,3011.1666666666674,3020.0,3204.7,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,3204.0,0.0
2024-03-11 12:45:00+05:30,NSE:INDIGO,3204.7,3217.0,3194.6,3216.1,261191,True,3044.4,3196.9,0.05647719762062131,3033.05,3100.0,3081.0,3126.7,3083.0,3109.234387726905,3102.566666666667,3124.133333333334,3078.4333333333343,3148.266666666667,3056.8666666666672,3193.9666666666667,3011.1666666666674,3020.0,3217.0,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,3216.1,0.0
2024-03-11 13:15:00+05:30,NSE:INDIGO,3216.1,3229.6,3202.35,3225.75,313638,True,3044.4,3196.9,0.05647719762062131,3033.05,3100.0,3081.0,3126.7,3083.0,3113.8757874852963,3102.566666666667,3124.133333333334,3078.4333333333343,3148.266666666667,3056.8666666666672,3193.9666666666667,3011.1666666666674,3020.0,3229.6,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,3225.75,0.0
2024-03-11 13:45:00+05:30,NSE:INDIGO,3226.25,3254.6,3214.7,3245.0,408910,True,3044.4,3196.9,0.05647719762062131,3033.05,3100.0,3081.0,3126.7,3083.0,3120.3532998915234,3102.566666666667,3124.133333333334,3078.4333333333343,3148.266666666667,3056.8666666666672,3193.9666666666667,3011.1666666666674,3020.0,3254.6,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,3245.0,0.0
2024-03-11 14:15:00+05:30,NSE:INDIGO,3244.0,3262.0,3208.0,3227.45,549385,True,3044.4,3196.9,0.05647719762062131,3033.05,3100.0,3081.0,3126.7,3083.0,3127.694484361801,3102.566666666667,3124.133333333334,3078.4333333333343,3148.266666666667,3056.8666666666672,3193.9666666666667,3011.1666666666674,3020.0,3262.0,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,1,False,False,0,0,0,0.0,3227.45,0.0
2024-03-11 14:45:00+05:30,NSE:INDIGO,3227.45,3239.0,3211.3,3221.65,346844,True,3044.4,3196.9,0.05647719762062131,3033.05,3100.0,3081.0,3126.7,3083.0,3131.5164585824546,3102.566666666667,3124.133333333334,3078.4333333333343,3148.266666666667,3056.8666666666672,3193.9666666666667,3011.1666666666674,3020.0,3262.0,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,1,False,False,0,0,0,0.0,3221.65,0.0
2024-03-11 15:15:00+05:30,NSE:INDIGO,3221.05,3222.7,3203.8,3215.1,315080,True,3044.4,3196.9,0.05647719762062131,3033.05,3100.0,3081.0,3126.7,3083.0,3134.3824781653016,3102.566666666667,3124.133333333334,3078.4333333333343,3148.266666666667,3056.8666666666672,3193.9666666666667,3011.1666666666674,3020.0,3262.0,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,1,False,False,0,0,0,0.0,3215.1,0.0
2024-03-12 09:15:00+05:30,NSE:INDIGO,3220.95,3249.9,3197.4,3230.85,372328,True,3044.4,3262.0,0.08013245033112582,3220.95,3215.1,3020.0,3262.0,3033.05,3226.0499999999997,3165.7000000000003,3311.4000000000005,3069.4000000000005,3407.7000000000003,2923.7000000000003,3649.7000000000003,2681.7000000000003,3197.4,3249.9,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,1,False,True,0,0,0,0.0,3230.85,0.0
2024-03-12 09:45:00+05:30,NSE:INDIGO,3230.85,3260.0,3212.2,3258.65,302445,True,3044.4,3262.0,0.08013245033112582,3220.95,3215.1,3020.0,3262.0,3033.05,3233.923685669106,3165.7000000000003,3311.4000000000005,3069.4000000000005,3407.7000000000003,2923.7000000000003,3649.7000000000003,2681.7000000000003,3197.4,3260.0,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,3258.65,0.0
2024-03-12 10:15:00+05:30,NSE:INDIGO,3258.95,3288.5,3249.0,3252.25,311579,True,3044.4,3262.0,0.08013245033112582,3220.95,3215.1,3020.0,3262.0,3033.05,3243.1875830332374,3165.7000000000003,3311.4000000000005,3069.4000000000005,3407.7000000000003,2923.7000000000003,3649.7000000000003,2681.7000000000003,3197.4,3288.5,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,3252.25,0.0
2024-03-12 10:45:00+05:30,NSE:INDIGO,3252.25,3273.1,3235.0,3265.2,209124,True,3044.4,3262.0,0.08013245033112582,3220.95,3215.1,3020.0,3262.0,3033.05,3245.7378946126896,3165.7000000000003,3311.4000000000005,3069.4000000000005,3407.7000000000003,2923.7000000000003,3649.7000000000003,2681.7000000000003,3197.4,3288.5,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3265.2,0.0
2024-03-12 11:15:00+05:30,NSE:INDIGO,3263.45,3268.05,3248.5,3250.4,119091,True,3044.4,3262.0,0.08013245033112582,3220.95,3215.1,3020.0,3262.0,3033.05,3246.6358652316694,3165.7000000000003,3311.4000000000005,3069.4000000000005,3407.7000000000003,2923.7000000000003,3649.7000000000003,2681.7000000000003,3197.4,3288.5,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3250.4,0.0
2024-03-12 11:45:00+05:30,NSE:INDIGO,3250.4,3279.9,3249.0,3277.55,95649,True,3044.4,3262.0,0.08013245033112582,3220.95,3215.1,3020.0,3262.0,3033.05,3248.1402953873735,3165.7000000000003,3311.4000000000005,3069.4000000000005,3407.7000000000003,2923.7000000000003,3649.7000000000003,2681.7000000000003,3197.4,3288.5,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3277.55,0.0
2024-03-12 12:15:00+05:30,NSE:INDIGO,3277.55,3304.25,3277.25,3296.05,284100,True,3044.4,3262.0,0.08013245033112582,3220.95,3215.1,3020.0,3262.0,3033.05,3255.5812491884626,3165.7000000000003,3311.4000000000005,3069.4000000000005,3407.7000000000003,2923.7000000000003,3649.7000000000003,2681.7000000000003,3197.4,3304.25,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3296.05,0.0
2024-03-12 12:45:00+05:30,NSE:INDIGO,3296.05,3302.95,3276.95,3300.0,217336,True,3044.4,3262.0,0.08013245033112582,3220.95,3215.1,3020.0,3262.0,3033.05,3259.86949957419,3165.7000000000003,3311.4000000000005,3069.4000000000005,3407.7000000000003,2923.7000000000003,3649.7000000000003,2681.7000000000003,3197.4,3304.25,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3300.0,0.0
2024-03-12 13:15:00+05:30,NSE:INDIGO,3300.0,3317.0,3288.6,3297.7,300771,True,3044.4,3262.0,0.08013245033112582,3220.95,3215.1,3020.0,3262.0,3033.05,3265.4746387557893,3165.7000000000003,3311.4000000000005,3069.4000000000005,3407.7000000000003,2923.7000000000003,3649.7000000000003,2681.7000000000003,3197.4,3317.0,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3297.7,0.0
2024-03-12 13:45:00+05:30,NSE:INDIGO,3297.7,3314.35,3283.2,3287.8,184419,True,3044.4,3262.0,0.08013245033112582,3220.95,3215.1,3020.0,3262.0,3033.05,3267.7553702955806,3165.7000000000003,3311.4000000000005,3069.4000000000005,3407.7000000000003,2923.7000000000003,3649.7000000000003,2681.7000000000003,3197.4,3317.0,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3287.8,0.0
