Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:HEROMOTOCObar_count,NSE:HEROMOTOCO_order,NSE:HEROMOTOCO_position,NSE:HEROMOTOCO_ret,NSE:HEROMOTOCO_Close,position_change
2024-03-06 14:15:00+05:30,NSE:HEROMOTOCO,4604.6,4618.7,4598.3,4612.35,26896,True,,,,4580.0,,,,,4582.763655353423,,,,,,,,4536.1,4618.7,,,NSE:NIFTY 50,22404.35,22473.45,22392.15,22464.55,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22473.45,22224.35,22473.45,22224.35,0,False,False,0,0,0,0.0,4612.35,0.0
2024-03-06 14:45:00+05:30,NSE:HEROMOTOCO,4612.35,4635.55,4611.05,4635.4,54402,True,,,,4580.0,,,,,4590.750636078253,,,,,,,,4536.1,4635.55,,,NSE:NIFTY 50,22464.7,22483.05,22430.65,22473.3,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22483.05,22224.35,22483.05,22224.35,0,False,False,0,0,0,0.0,4635.4,0.0
2024-03-06 15:15:00+05:30,NSE:HEROMOTOCO,4635.35,4649.0,4633.75,4645.0,49349,True,,,,4580.0,,,,,4597.998266690845,,,,,,,,4536.1,4649.0,,,NSE:NIFTY 50,22472.5,22497.2,22466.75,22480.05,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22497.2,22224.35,22497.2,22224.35,0,False,False,0,0,0,0.0,4645.0,0.0
2024-03-07 09:15:00+05:30,NSE:HEROMOTOCO,4650.0,4669.0,4620.8,4652.0,103640,True,4562.1,4649.0,0.024889222018914747,4650.0,4645.0,4536.1,4649.0,4580.0,4647.266666666666,4610.033333333334,4683.966666666667,4571.0666666666675,4722.933333333333,4497.133333333334,4835.833333333333,4384.2333333333345,4620.8,4669.0,,,NSE:NIFTY 50,22505.3,22523.65,22449.3,22473.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,True,0,0,0,0.0,4652.0,0.0
2024-03-07 09:45:00+05:30,NSE:HEROMOTOCO,4652.0,4655.0,4640.85,4648.7,45955,True,4562.1,4649.0,0.024889222018914747,4650.0,4645.0,4536.1,4649.0,4580.0,4647.548263088115,4610.033333333334,4683.966666666667,4571.0666666666675,4722.933333333333,4497.133333333334,4835.833333333333,4384.2333333333345,4620.8,4669.0,,,NSE:NIFTY 50,22472.95,22502.6,22451.15,22486.95,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,False,0,0,0,0.0,4648.7,0.0
2024-03-07 10:15:00+05:30,NSE:HEROMOTOCO,4648.7,4659.0,4636.55,4645.0,81412,True,4562.1,4649.0,0.024889222018914747,4650.0,4645.0,4536.1,4649.0,4580.0,4647.302179659779,4610.033333333334,4683.966666666667,4571.0666666666675,4722.933333333333,4497.133333333334,4835.833333333333,4384.2333333333345,4620.8,4669.0,,,NSE:NIFTY 50,22486.95,22495.1,22439.2,22443.8,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22439.2,22523.65,22439.2,0,False,False,0,0,0,0.0,4645.0,0.0
2024-03-07 10:45:00+05:30,NSE:HEROMOTOCO,4642.9,4652.0,4641.85,4649.3,60489,True,4562.1,4649.0,0.024889222018914747,4650.0,4645.0,4536.1,4649.0,4580.0,4647.3881908042185,4610.033333333334,4683.966666666667,4571.0666666666675,4722.933333333333,4497.133333333334,4835.833333333333,4384.2333333333345,4620.8,4669.0,,,NSE:NIFTY 50,22442.35,22521.3,22430.0,22498.65,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,4649.3,0.0
2024-03-07 11:15:00+05:30,NSE:HEROMOTOCO,4649.3,4650.75,4641.1,4642.4,17947,True,4562.1,4649.0,0.024889222018914747,4650.0,4645.0,4536.1,4649.0,4580.0,4647.235181654349,4610.033333333334,4683.966666666667,4571.0666666666675,4722.933333333333,4497.133333333334,4835.833333333333,4384.2333333333345,4620.8,4669.0,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,4642.4,0.0
2024-03-07 11:45:00+05:30,NSE:HEROMOTOCO,4642.4,4649.75,4638.0,4649.65,13890,True,4562.1,4649.0,0.024889222018914747,4650.0,4645.0,4536.1,4649.0,4580.0,4647.1735279624,4610.033333333334,4683.966666666667,4571.0666666666675,4722.933333333333,4497.133333333334,4835.833333333333,4384.2333333333345,4620.8,4669.0,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,4649.65,0.0
2024-03-07 12:15:00+05:30,NSE:HEROMOTOCO,4649.65,4656.75,4643.05,4651.9,38773,True,4562.1,4649.0,0.024889222018914747,4650.0,4645.0,4536.1,4649.0,4580.0,4647.536852974912,4610.033333333334,4683.966666666667,4571.0666666666675,4722.933333333333,4497.133333333334,4835.833333333333,4384.2333333333345,4620.8,4669.0,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,4651.9,0.0
2024-03-07 12:45:00+05:30,NSE:HEROMOTOCO,4651.9,4704.0,4646.15,4684.0,97522,True,4562.1,4649.0,0.024889222018914747,4650.0,4645.0,4536.1,4649.0,4580.0,4654.0110084314565,4610.033333333334,4683.966666666667,4571.0666666666675,4722.933333333333,4497.133333333334,4835.833333333333,4384.2333333333345,4620.8,4704.0,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,4684.0,0.0
2024-03-07 13:15:00+05:30,NSE:HEROMOTOCO,4684.0,4690.45,4655.5,4659.5,37640,True,4562.1,4649.0,0.024889222018914747,4650.0,4645.0,4536.1,4649.0,4580.0,4655.106470655662,4610.033333333334,4683.966666666667,4571.0666666666675,4722.933333333333,4497.133333333334,4835.833333333333,4384.2333333333345,4620.8,4704.0,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,4659.5,0.0
2024-03-07 13:45:00+05:30,NSE:HEROMOTOCO,4659.5,4665.1,4647.4,4656.8,31611,True,4562.1,4649.0,0.024889222018914747,4650.0,4645.0,4536.1,4649.0,4580.0,4655.185776992469,4610.033333333334,4683.966666666667,4571.0666666666675,4722.933333333333,4497.133333333334,4835.833333333333,4384.2333333333345,4620.8,4704.0,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,4656.8,0.0
2024-03-07 14:15:00+05:30,NSE:HEROMOTOCO,4656.8,4660.25,4649.3,4651.15,22263,True,4562.1,4649.0,0.024889222018914747,4650.0,4645.0,4536.1,4649.0,4580.0,4655.1203741504005,4610.033333333334,4683.966666666667,4571.0666666666675,4722.933333333333,4497.133333333334,4835.833333333333,4384.2333333333345,4620.8,4704.0,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,4651.15,0.0
2024-03-07 14:45:00+05:30,NSE:HEROMOTOCO,4651.05,4660.25,4650.55,4658.9,61977,True,4562.1,4649.0,0.024889222018914747,4650.0,4645.0,4536.1,4649.0,4580.0,4655.266572313042,4610.033333333334,4683.966666666667,4571.0666666666675,4722.933333333333,4497.133333333334,4835.833333333333,4384.2333333333345,4620.8,4704.0,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,4658.9,0.0
2024-03-07 15:15:00+05:30,NSE:HEROMOTOCO,4659.0,4660.0,4632.6,4650.0,70447,True,4562.1,4649.0,0.024889222018914747,4650.0,4645.0,4536.1,4649.0,4580.0,4654.469599546106,4610.033333333334,4683.966666666667,4571.0666666666675,4722.933333333333,4497.133333333334,4835.833333333333,4384.2333333333345,4620.8,4704.0,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,4650.0,0.0
2024-03-11 09:15:00+05:30,NSE:HEROMOTOCO,4700.0,4725.0,4676.45,4686.5,146665,True,4562.1,4704.0,0.037014175172504826,4700.0,4650.0,4620.8,4704.0,4650.0,4695.983333333334,4658.266666666666,4695.733333333333,4612.533333333333,4741.466666666666,4575.066666666667,4824.666666666666,4491.866666666667,4676.45,4725.0,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,1,False,True,0,0,0,0.0,4686.5,0.0
2024-03-11 09:45:00+05:30,NSE:HEROMOTOCO,4686.5,4687.95,4652.7,4658.5,40424,True,4562.1,4704.0,0.037014175172504826,4700.0,4650.0,4620.8,4704.0,4650.0,4689.587711998033,4658.266666666666,4695.733333333333,4612.533333333333,4741.466666666666,4575.066666666667,4824.666666666666,4491.866666666667,4652.7,4725.0,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,0,False,False,0,0,0,0.0,4658.5,0.0
2024-03-11 10:15:00+05:30,NSE:HEROMOTOCO,4657.9,4682.7,4650.65,4655.0,34422,True,4562.1,4704.0,0.037014175172504826,4700.0,4650.0,4620.8,4704.0,4650.0,4685.422409496594,4658.266666666666,4695.733333333333,4612.533333333333,4741.466666666666,4575.066666666667,4824.666666666666,4491.866666666667,4650.65,4725.0,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,0,False,False,0,0,0,0.0,4655.0,0.0
2024-03-11 10:45:00+05:30,NSE:HEROMOTOCO,4655.0,4657.95,4600.55,4616.0,47190,True,4562.1,4704.0,0.037014175172504826,4700.0,4650.0,4620.8,4704.0,4650.0,4674.781591248265,4658.266666666666,4695.733333333333,4612.533333333333,4741.466666666666,4575.066666666667,4824.666666666666,4491.866666666667,4600.55,4725.0,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,0,False,False,0,0,0,0.0,4616.0,0.0
2024-03-11 11:15:00+05:30,NSE:HEROMOTOCO,4616.0,4663.65,4613.1,4661.25,39589,True,4562.1,4704.0,0.037014175172504826,4700.0,4650.0,4620.8,4704.0,4650.0,4671.085608842323,4658.266666666666,4695.733333333333,4612.533333333333,4741.466666666666,4575.066666666667,4824.666666666666,4491.866666666667,4600.55,4725.0,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,0,False,False,0,0,0,0.0,4661.25,0.0
2024-03-11 11:45:00+05:30,NSE:HEROMOTOCO,4661.25,4668.65,4652.05,4664.9,33031,True,4562.1,4704.0,0.037014175172504826,4700.0,4650.0,4620.8,4704.0,4650.0,4670.19345489046,4658.266666666666,4695.733333333333,4612.533333333333,4741.466666666666,4575.066666666667,4824.666666666666,4491.866666666667,4600.55,4725.0,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,4664.9,0.0
2024-03-11 12:15:00+05:30,NSE:HEROMOTOCO,4664.5,4679.9,4659.05,4677.95,22301,True,4562.1,4704.0,0.037014175172504826,4700.0,4650.0,4620.8,4704.0,4650.0,4670.322649665495,4658.266666666666,4695.733333333333,4612.533333333333,4741.466666666666,4575.066666666667,4824.666666666666,4491.866666666667,4600.55,4725.0,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,4677.95,0.0
2024-03-11 12:45:00+05:30,NSE:HEROMOTOCO,4677.95,4695.75,4675.9,4683.85,36085,True,4562.1,4704.0,0.037014175172504826,4700.0,4650.0,4620.8,4704.0,4650.0,4671.662747170636,4658.266666666666,4695.733333333333,4612.533333333333,4741.466666666666,4575.066666666667,4824.666666666666,4491.866666666667,4600.55,4725.0,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,4683.85,0.0
2024-03-11 13:15:00+05:30,NSE:HEROMOTOCO,4683.85,4689.2,4679.35,4684.2,21194,True,4562.1,4704.0,0.037014175172504826,4700.0,4650.0,4620.8,4704.0,4650.0,4672.296564235612,4658.266666666666,4695.733333333333,4612.533333333333,4741.466666666666,4575.066666666667,4824.666666666666,4491.866666666667,4600.55,4725.0,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,4684.2,0.0
2024-03-11 13:45:00+05:30,NSE:HEROMOTOCO,4684.25,4696.15,4681.8,4690.6,36399,True,4562.1,4704.0,0.037014175172504826,4700.0,4650.0,4620.8,4704.0,4650.0,4673.667206064582,4658.266666666666,4695.733333333333,4612.533333333333,4741.466666666666,4575.066666666667,4824.666666666666,4491.866666666667,4600.55,4725.0,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,4690.6,0.0
2024-03-11 14:15:00+05:30,NSE:HEROMOTOCO,4690.6,4693.95,4675.0,4675.1,53228,True,4562.1,4704.0,0.037014175172504826,4700.0,4650.0,4620.8,4704.0,4650.0,4674.468219438176,4658.266666666666,4695.733333333333,4612.533333333333,4741.466666666666,4575.066666666667,4824.666666666666,4491.866666666667,4600.55,4725.0,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,0,False,False,0,0,0,0.0,4675.1,0.0
2024-03-11 14:45:00+05:30,NSE:HEROMOTOCO,4676.0,4683.2,4670.05,4675.0,69559,True,4562.1,4704.0,0.037014175172504826,4700.0,4650.0,4620.8,4704.0,4650.0,4674.661889883184,4658.266666666666,4695.733333333333,4612.533333333333,4741.466666666666,4575.066666666667,4824.666666666666,4491.866666666667,4600.55,4725.0,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,0,False,False,0,0,0,0.0,4675.0,0.0
2024-03-11 15:15:00+05:30,NSE:HEROMOTOCO,4675.0,4680.0,4649.05,4650.0,59633,True,4562.1,4704.0,0.037014175172504826,4700.0,4650.0,4620.8,4704.0,4650.0,4673.265628608349,4658.266666666666,4695.733333333333,4612.533333333333,4741.466666666666,4575.066666666667,4824.666666666666,4491.866666666667,4600.55,4725.0,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,0,False,False,0,0,0,0.0,4650.0,0.0
2024-03-12 09:15:00+05:30,NSE:HEROMOTOCO,4666.3,4697.0,4653.05,4670.85,49551,True,4562.1,4725.0,0.04164370274023943,4666.3,4650.0,4600.55,4725.0,4700.0,4673.633333333333,4658.516666666666,4716.483333333333,4592.033333333333,4782.966666666666,4534.066666666667,4907.416666666666,4409.616666666667,4653.05,4697.0,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,4670.85,0.0
2024-03-12 09:45:00+05:30,NSE:HEROMOTOCO,4670.85,4696.1,4666.0,4696.1,24756,True,4562.1,4725.0,0.04164370274023943,4666.3,4650.0,4600.55,4725.0,4700.0,4677.775602567725,4658.516666666666,4716.483333333333,4592.033333333333,4782.966666666666,4534.066666666667,4907.416666666666,4409.616666666667,4653.05,4697.0,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,4696.1,0.0
2024-03-12 10:15:00+05:30,NSE:HEROMOTOCO,4696.1,4696.75,4670.05,4677.0,22033,True,4562.1,4725.0,0.04164370274023943,4666.3,4650.0,4600.55,4725.0,4700.0,4678.574010449103,4658.516666666666,4716.483333333333,4592.033333333333,4782.966666666666,4534.066666666667,4907.416666666666,4409.616666666667,4653.05,4697.0,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,4677.0,0.0
2024-03-12 10:45:00+05:30,NSE:HEROMOTOCO,4677.0,4677.4,4655.4,4669.2,23282,True,4562.1,4725.0,0.04164370274023943,4666.3,4650.0,4600.55,4725.0,4700.0,4676.386240267954,4658.516666666666,4716.483333333333,4592.033333333333,4782.966666666666,4534.066666666667,4907.416666666666,4409.616666666667,4653.05,4697.0,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,4669.2,0.0
2024-03-12 11:15:00+05:30,NSE:HEROMOTOCO,4669.2,4677.4,4643.0,4651.35,22456,True,4562.1,4725.0,0.04164370274023943,4666.3,4650.0,4600.55,4725.0,4700.0,4673.361680438444,4658.516666666666,4716.483333333333,4592.033333333333,4782.966666666666,4534.066666666667,4907.416666666666,4409.616666666667,4643.0,4697.0,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,4651.35,0.0
2024-03-12 11:45:00+05:30,NSE:HEROMOTOCO,4651.35,4673.4,4649.05,4668.2,15242,True,4562.1,4725.0,0.04164370274023943,4666.3,4650.0,4600.55,4725.0,4700.0,4672.411072548521,4658.516666666666,4716.483333333333,4592.033333333333,4782.966666666666,4534.066666666667,4907.416666666666,4409.616666666667,4643.0,4697.0,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,4668.2,0.0
2024-03-12 12:15:00+05:30,NSE:HEROMOTOCO,4667.65,4680.0,4667.65,4679.1,19186,True,4562.1,4725.0,0.04164370274023943,4666.3,4650.0,4600.55,4725.0,4700.0,4672.7558936617825,4658.516666666666,4716.483333333333,4592.033333333333,4782.966666666666,4534.066666666667,4907.416666666666,4409.616666666667,4643.0,4697.0,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,4679.1,0.0
2024-03-12 12:45:00+05:30,NSE:HEROMOTOCO,4679.1,4679.1,4652.45,4668.25,15873,True,4562.1,4725.0,0.04164370274023943,4666.3,4650.0,4600.55,4725.0,4700.0,4672.247976996796,4658.516666666666,4716.483333333333,4592.033333333333,4782.966666666666,4534.066666666667,4907.416666666666,4409.616666666667,4643.0,4697.0,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,4668.25,0.0
2024-03-12 13:15:00+05:30,NSE:HEROMOTOCO,4668.5,4670.0,4659.05,4668.7,13721,True,4562.1,4725.0,0.04164370274023943,4666.3,4650.0,4600.55,4725.0,4700.0,4671.826473313925,4658.516666666666,4716.483333333333,4592.033333333333,4782.966666666666,4534.066666666667,4907.416666666666,4409.616666666667,4643.0,4697.0,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,4668.7,0.0
2024-03-12 13:45:00+05:30,NSE:HEROMOTOCO,4668.7,4671.95,4661.6,4663.9,13747,True,4562.1,4725.0,0.04164370274023943,4666.3,4650.0,4600.55,4725.0,4700.0,4671.45068100391,4658.516666666666,4716.483333333333,4592.033333333333,4782.966666666666,4534.066666666667,4907.416666666666,4409.616666666667,4643.0,4697.0,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,4663.9,0.0
