Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:PIINDbar_count,NSE:PIIND_order,NSE:PIIND_position,NSE:PIIND_ret,NSE:PIIND_Close,position_change
2024-03-06 14:15:00+05:30,NSE:PIIND,3655.25,3658.5,3650.1,3652.6,16924,True,,,,3622.75,,,,,3624.465973738687,,,,,,,,3580.45,3658.5,,,NSE:NIFTY 50,22404.35,22473.45,22392.15,22464.55,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22473.45,22224.35,22473.45,22224.35,0,False,False,0,0,0,0.0,3652.6,0.0
2024-03-06 14:45:00+05:30,NSE:PIIND,3652.6,3659.9,3651.95,3653.5,40536,True,,,,3622.75,,,,,3629.908421890286,,,,,,,,3580.45,3659.9,,,NSE:NIFTY 50,22464.7,22483.05,22430.65,22473.3,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22483.05,22224.35,22483.05,22224.35,0,False,False,0,0,0,0.0,3653.5,0.0
2024-03-06 15:15:00+05:30,NSE:PIIND,3653.5,3656.2,3650.0,3652.05,35098,True,,,,3622.75,,,,,3632.9521965060417,,,,,,,,3580.45,3659.9,,,NSE:NIFTY 50,22472.5,22497.2,22466.75,22480.05,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22497.2,22224.35,22497.2,22224.35,0,False,False,0,0,0,0.0,3652.05,0.0
2024-03-07 09:15:00+05:30,NSE:PIIND,3655.15,3714.35,3655.0,3675.6,27887,True,3610.95,3659.9,0.022189948190869835,3655.15,3652.05,3580.45,3659.9,3622.75,3681.65,3630.8000000000006,3681.1500000000015,3601.700000000001,3710.250000000001,3551.3500000000004,3789.700000000001,3471.9,3655.0,3714.35,,,NSE:NIFTY 50,22505.3,22523.65,22449.3,22473.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,True,0,0,0,0.0,3675.6,0.0
2024-03-07 09:45:00+05:30,NSE:PIIND,3678.35,3683.9,3657.15,3669.95,10128,True,3610.95,3659.9,0.022189948190869835,3655.15,3652.05,3580.45,3659.9,3622.75,3678.6350006576354,3630.8000000000006,3681.1500000000015,3601.700000000001,3710.250000000001,3551.3500000000004,3789.700000000001,3471.9,3655.0,3714.35,,,NSE:NIFTY 50,22472.95,22502.6,22451.15,22486.95,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,False,0,0,0,0.0,3669.95,0.0
2024-03-07 10:15:00+05:30,NSE:PIIND,3669.95,3672.9,3662.0,3664.0,4486,True,3610.95,3659.9,0.022189948190869835,3655.15,3652.05,3580.45,3659.9,3622.75,3677.3330356932775,3630.8000000000006,3681.1500000000015,3601.700000000001,3710.250000000001,3551.3500000000004,3789.700000000001,3471.9,3655.0,3714.35,,,NSE:NIFTY 50,22486.95,22495.1,22439.2,22443.8,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22439.2,22523.65,22439.2,0,False,False,0,0,0,0.0,3664.0,0.0
2024-03-07 10:45:00+05:30,NSE:PIIND,3664.0,3673.85,3660.5,3667.5,14676,True,3610.95,3659.9,0.022189948190869835,3655.15,3652.05,3580.45,3659.9,3622.75,3674.753511901639,3630.8000000000006,3681.1500000000015,3601.700000000001,3710.250000000001,3551.3500000000004,3789.700000000001,3471.9,3655.0,3714.35,,,NSE:NIFTY 50,22442.35,22521.3,22430.0,22498.65,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,3667.5,0.0
2024-03-07 11:15:00+05:30,NSE:PIIND,3667.5,3692.95,3666.4,3675.0,32854,True,3610.95,3659.9,0.022189948190869835,3655.15,3652.05,3580.45,3659.9,3622.75,3675.9807901352497,3630.8000000000006,3681.1500000000015,3601.700000000001,3710.250000000001,3551.3500000000004,3789.700000000001,3471.9,3655.0,3714.35,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,3675.0,0.0
2024-03-07 11:45:00+05:30,NSE:PIIND,3675.0,3682.1,3669.2,3669.75,24259,True,3610.95,3659.9,0.022189948190869835,3655.15,3652.05,3580.45,3659.9,3622.75,3675.493135882404,3630.8000000000006,3681.1500000000015,3601.700000000001,3710.250000000001,3551.3500000000004,3789.700000000001,3471.9,3655.0,3714.35,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,3669.75,0.0
2024-03-07 12:15:00+05:30,NSE:PIIND,3669.75,3673.1,3668.95,3671.3,16683,True,3610.95,3659.9,0.022189948190869835,3655.15,3652.05,3580.45,3659.9,3622.75,3674.9356726195474,3630.8000000000006,3681.1500000000015,3601.700000000001,3710.250000000001,3551.3500000000004,3789.700000000001,3471.9,3655.0,3714.35,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,3671.3,0.0
2024-03-07 12:45:00+05:30,NSE:PIIND,3671.3,3674.3,3669.0,3670.05,15602,True,3610.95,3659.9,0.022189948190869835,3655.15,3652.05,3580.45,3659.9,3622.75,3674.529163113309,3630.8000000000006,3681.1500000000015,3601.700000000001,3710.250000000001,3551.3500000000004,3789.700000000001,3471.9,3655.0,3714.35,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,3670.05,0.0
2024-03-07 13:15:00+05:30,NSE:PIIND,3670.05,3671.8,3664.8,3665.05,19258,True,3610.95,3659.9,0.022189948190869835,3655.15,3652.05,3580.45,3659.9,3622.75,3673.6799711155195,3630.8000000000006,3681.1500000000015,3601.700000000001,3710.250000000001,3551.3500000000004,3789.700000000001,3471.9,3655.0,3714.35,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,3665.05,0.0
2024-03-07 13:45:00+05:30,NSE:PIIND,3665.05,3665.05,3642.0,3650.35,33501,True,3610.95,3659.9,0.022189948190869835,3655.15,3652.05,3580.45,3659.9,3622.75,3670.114764415504,3630.8000000000006,3681.1500000000015,3601.700000000001,3710.250000000001,3551.3500000000004,3789.700000000001,3471.9,3642.0,3714.35,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,3650.35,0.0
2024-03-07 14:15:00+05:30,NSE:PIIND,3650.35,3653.4,3649.8,3650.4,21095,True,3610.95,3659.9,0.022189948190869835,3655.15,3652.05,3580.45,3659.9,3622.75,3668.3046262061707,3630.8000000000006,3681.1500000000015,3601.700000000001,3710.250000000001,3551.3500000000004,3789.700000000001,3471.9,3642.0,3714.35,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,3650.4,0.0
2024-03-07 14:45:00+05:30,NSE:PIIND,3650.4,3657.05,3623.1,3629.2,41390,True,3610.95,3659.9,0.022189948190869835,3655.15,3652.05,3580.45,3659.9,3622.75,3663.2688458438843,3630.8000000000006,3681.1500000000015,3601.700000000001,3710.250000000001,3551.3500000000004,3789.700000000001,3471.9,3623.1,3714.35,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,3629.2,0.0
2024-03-07 15:15:00+05:30,NSE:PIIND,3629.3,3633.85,3617.05,3632.9,36864,True,3610.95,3659.9,0.022189948190869835,3655.15,3652.05,3580.45,3659.9,3622.75,3658.907672515677,3630.8000000000006,3681.1500000000015,3601.700000000001,3710.250000000001,3551.3500000000004,3789.700000000001,3471.9,3617.05,3714.35,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,3632.9,0.0
2024-03-11 09:15:00+05:30,NSE:PIIND,3629.95,3678.9,3620.6,3663.6,29219,True,3610.95,3714.35,0.03739753382954669,3629.95,3632.9,3617.05,3714.35,3655.15,3654.366666666667,3654.7666666666664,3692.4833333333327,3595.183333333333,3752.066666666666,3557.4666666666667,3849.366666666666,3460.166666666667,3620.6,3678.9,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,0,False,True,0,0,0,0.0,3663.6,0.0
2024-03-11 09:45:00+05:30,NSE:PIIND,3663.6,3678.5,3658.25,3658.25,14648,True,3610.95,3714.35,0.03739753382954669,3629.95,3632.9,3617.05,3714.35,3655.15,3657.91733269504,3654.7666666666664,3692.4833333333327,3595.183333333333,3752.066666666666,3557.4666666666667,3849.366666666666,3460.166666666667,3620.6,3678.9,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,0,False,False,0,0,0,0.0,3658.25,0.0
2024-03-11 10:15:00+05:30,NSE:PIIND,3658.25,3670.8,3655.05,3665.3,8031,True,3610.95,3714.35,0.03739753382954669,3629.95,3632.9,3617.05,3714.35,3655.15,3658.8147555461355,3654.7666666666664,3692.4833333333327,3595.183333333333,3752.066666666666,3557.4666666666667,3849.366666666666,3460.166666666667,3620.6,3678.9,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,0,False,False,0,0,0,0.0,3665.3,0.0
2024-03-11 10:45:00+05:30,NSE:PIIND,3665.3,3700.0,3659.85,3700.0,51750,True,3610.95,3714.35,0.03739753382954669,3629.95,3632.9,3617.05,3714.35,3655.15,3672.69586179505,3654.7666666666664,3692.4833333333327,3595.183333333333,3752.066666666666,3557.4666666666667,3849.366666666666,3460.166666666667,3620.6,3700.0,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,1,False,False,0,0,0,0.0,3700.0,0.0
2024-03-11 11:15:00+05:30,NSE:PIIND,3705.9,3769.7,3700.0,3711.05,137824,True,3610.95,3714.35,0.03739753382954669,3629.95,3632.9,3617.05,3714.35,3655.15,3703.6432520126555,3654.7666666666664,3692.4833333333327,3595.183333333333,3752.066666666666,3557.4666666666667,3849.366666666666,3460.166666666667,3620.6,3769.7,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,1,False,False,0,0,0,0.0,3711.05,0.0
2024-03-11 11:45:00+05:30,NSE:PIIND,3710.0,3714.8,3685.0,3691.4,59813,True,3610.95,3714.35,0.03739753382954669,3629.95,3632.9,3617.05,3714.35,3655.15,3702.3376267764183,3654.7666666666664,3692.4833333333327,3595.183333333333,3752.066666666666,3557.4666666666667,3849.366666666666,3460.166666666667,3620.6,3769.7,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,3691.4,0.0
2024-03-11 12:15:00+05:30,NSE:PIIND,3691.4,3696.85,3675.0,3675.65,17937,True,3610.95,3714.35,0.03739753382954669,3629.95,3632.9,3617.05,3714.35,3655.15,3701.2229557591054,3654.7666666666664,3692.4833333333327,3595.183333333333,3752.066666666666,3557.4666666666667,3849.366666666666,3460.166666666667,3620.6,3769.7,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,3675.65,0.0
2024-03-11 12:45:00+05:30,NSE:PIIND,3676.9,3683.0,3657.5,3658.0,22349,True,3610.95,3714.35,0.03739753382954669,3629.95,3632.9,3617.05,3714.35,3655.15,3698.929221791858,3654.7666666666664,3692.4833333333327,3595.183333333333,3752.066666666666,3557.4666666666667,3849.366666666666,3460.166666666667,3620.6,3769.7,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,3658.0,0.0
2024-03-11 13:15:00+05:30,NSE:PIIND,3658.0,3674.0,3657.95,3670.05,12141,True,3610.95,3714.35,0.03739753382954669,3629.95,3632.9,3617.05,3714.35,3655.15,3697.8447076058114,3654.7666666666664,3692.4833333333327,3595.183333333333,3752.066666666666,3557.4666666666667,3849.366666666666,3460.166666666667,3620.6,3769.7,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,3670.05,0.0
2024-03-11 13:45:00+05:30,NSE:PIIND,3670.05,3671.85,3662.9,3666.0,13811,True,3610.95,3714.35,0.03739753382954669,3629.95,3632.9,3617.05,3714.35,3655.15,3696.682475110401,3654.7666666666664,3692.4833333333327,3595.183333333333,3752.066666666666,3557.4666666666667,3849.366666666666,3460.166666666667,3620.6,3769.7,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,3666.0,0.0
2024-03-11 14:15:00+05:30,NSE:PIIND,3666.0,3673.5,3665.05,3671.75,18838,True,3610.95,3714.35,0.03739753382954669,3629.95,3632.9,3617.05,3714.35,3655.15,3695.386379836474,3654.7666666666664,3692.4833333333327,3595.183333333333,3752.066666666666,3557.4666666666667,3849.366666666666,3460.166666666667,3620.6,3769.7,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,0,False,False,0,0,0,0.0,3671.75,0.0
2024-03-11 14:45:00+05:30,NSE:PIIND,3671.55,3678.95,3640.25,3646.7,89888,True,3610.95,3714.35,0.03739753382954669,3629.95,3632.9,3617.05,3714.35,3655.15,3687.820412221338,3654.7666666666664,3692.4833333333327,3595.183333333333,3752.066666666666,3557.4666666666667,3849.366666666666,3460.166666666667,3620.6,3769.7,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,0,False,False,0,0,0,0.0,3646.7,0.0
2024-03-11 15:15:00+05:30,NSE:PIIND,3645.0,3650.0,3637.4,3650.0,25957,True,3610.95,3714.35,0.03739753382954669,3629.95,3632.9,3617.05,3714.35,3655.15,3685.6485468114674,3654.7666666666664,3692.4833333333327,3595.183333333333,3752.066666666666,3557.4666666666667,3849.366666666666,3460.166666666667,3620.6,3769.7,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,0,False,False,0,0,0,0.0,3650.0,0.0
2024-03-12 09:15:00+05:30,NSE:PIIND,3652.1,3666.75,3636.8,3652.8,53263,True,3610.95,3769.7,0.052856484520102276,3652.1,3650.0,3620.6,3769.7,3629.95,3652.116666666667,3680.1,3739.6,3590.5,3829.2,3531.0,3978.2999999999997,3381.9,3636.8,3666.75,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,3652.8,0.0
2024-03-12 09:45:00+05:30,NSE:PIIND,3652.8,3655.0,3650.0,3655.0,14290,True,3610.95,3769.7,0.052856484520102276,3652.1,3650.0,3620.6,3769.7,3629.95,3652.3740374224685,3680.1,3739.6,3590.5,3829.2,3531.0,3978.2999999999997,3381.9,3636.8,3666.75,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,3655.0,0.0
2024-03-12 10:15:00+05:30,NSE:PIIND,3655.0,3657.9,3650.0,3651.5,7036,True,3610.95,3769.7,0.052856484520102276,3652.1,3650.0,3620.6,3769.7,3629.95,3652.4456620055685,3680.1,3739.6,3590.5,3829.2,3531.0,3978.2999999999997,3381.9,3636.8,3666.75,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,3651.5,0.0
2024-03-12 10:45:00+05:30,NSE:PIIND,3650.6,3650.95,3620.05,3627.3,25698,True,3610.95,3769.7,0.052856484520102276,3652.1,3650.0,3620.6,3769.7,3629.95,3647.403026148288,3680.1,3739.6,3590.5,3829.2,3531.0,3978.2999999999997,3381.9,3620.05,3666.75,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3627.3,0.0
2024-03-12 11:15:00+05:30,NSE:PIIND,3627.3,3629.95,3596.15,3614.0,24630,True,3610.95,3769.7,0.052856484520102276,3652.1,3650.0,3620.6,3769.7,3629.95,3640.6920457850683,3680.1,3739.6,3590.5,3829.2,3531.0,3978.2999999999997,3381.9,3596.15,3666.75,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3614.0,0.0
2024-03-12 11:45:00+05:30,NSE:PIIND,3615.0,3633.8,3602.0,3608.0,16408,True,3610.95,3769.7,0.052856484520102276,3652.1,3650.0,3620.6,3769.7,3629.95,3637.662728344832,3680.1,3739.6,3590.5,3829.2,3531.0,3978.2999999999997,3381.9,3596.15,3666.75,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3608.0,0.0
2024-03-12 12:15:00+05:30,NSE:PIIND,3608.0,3613.85,3606.7,3610.0,16072,True,3610.95,3769.7,0.052856484520102276,3652.1,3650.0,3620.6,3769.7,3629.95,3634.8567737419817,3680.1,3739.6,3590.5,3829.2,3531.0,3978.2999999999997,3381.9,3596.15,3666.75,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3610.0,0.0
2024-03-12 12:45:00+05:30,NSE:PIIND,3610.0,3611.95,3577.5,3590.55,31773,True,3610.95,3769.7,0.052856484520102276,3652.1,3650.0,3620.6,3769.7,3629.95,3627.8824951983224,3680.1,3739.6,3590.5,3829.2,3531.0,3978.2999999999997,3381.9,3577.5,3666.75,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3590.55,0.0
2024-03-12 13:15:00+05:30,NSE:PIIND,3590.45,3601.2,3585.0,3598.2,6993,True,3610.95,3769.7,0.052856484520102276,3652.1,3650.0,3620.6,3769.7,3629.95,3626.703139820795,3680.1,3739.6,3590.5,3829.2,3531.0,3978.2999999999997,3381.9,3577.5,3666.75,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3598.2,0.0
2024-03-12 13:45:00+05:30,NSE:PIIND,3598.2,3608.1,3598.0,3605.0,13284,True,3610.95,3769.7,0.052856484520102276,3652.1,3650.0,3620.6,3769.7,3629.95,3625.2441850046393,3680.1,3739.6,3590.5,3829.2,3531.0,3978.2999999999997,3381.9,3577.5,3666.75,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3605.0,0.0
2024-03-12 14:15:00+05:30,NSE:PIIND,3605.0,3621.95,3600.0,3620.0,28882,True,3610.95,3769.7,0.052856484520102276,3652.1,3650.0,3620.6,3769.7,3629.95,3623.879533963555,3680.1,3739.6,3590.5,3829.2,3531.0,3978.2999999999997,3381.9,3577.5,3666.75,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3620.0,0.0
2024-03-12 14:45:00+05:30,NSE:PIIND,3620.0,3648.55,3619.9,3648.55,38884,True,3610.95,3769.7,0.052856484520102276,3652.1,3650.0,3620.6,3769.7,3629.95,3626.000445325436,3680.1,3739.6,3590.5,3829.2,3531.0,3978.2999999999997,3381.9,3577.5,3666.75,,,NSE:NIFTY 50,22320.3,22363.2,22314.9,22331.65,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3648.55,0.0
