Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:LTbar_count,NSE:LT_order,NSE:LT_position,NSE:LT_ret,NSE:LT_Close,position_change
2024-03-06 14:15:00+05:30,NSE:LT,3618.5,3647.0,3613.2,3646.8,173951,True,,,,3618.0,,,,,3610.1372154745204,,,,,,,,3586.05,3647.0,,,NSE:NIFTY 50,22404.35,22473.45,22392.15,22464.55,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22473.45,22224.35,22473.45,22224.35,0,False,False,0,0,0,0.0,3646.8,0.0
2024-03-06 14:45:00+05:30,NSE:LT,3647.0,3652.45,3634.05,3638.55,219760,True,,,,3618.0,,,,,3615.2548967788543,,,,,,,,3586.05,3652.45,,,NSE:NIFTY 50,22464.7,22483.05,22430.65,22473.3,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22483.05,22224.35,22483.05,22224.35,0,False,False,0,0,0,0.0,3638.55,0.0
2024-03-06 15:15:00+05:30,NSE:LT,3638.55,3651.45,3637.0,3649.0,141974,True,,,,3618.0,,,,,3618.154107872524,,,,,,,,3586.05,3652.45,,,NSE:NIFTY 50,22472.5,22497.2,22466.75,22480.05,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22497.2,22224.35,22497.2,22224.35,0,False,False,0,0,0,0.0,3649.0,0.0
2024-03-07 09:15:00+05:30,NSE:LT,3660.75,3668.0,3643.25,3648.6,180420,True,3595.1,3652.45,0.018516194698902533,3660.75,3649.0,3586.05,3652.45,3618.0,3653.2833333333333,3629.1666666666665,3672.283333333333,3605.883333333333,3695.566666666666,3562.766666666667,3761.966666666666,3496.3666666666672,3643.25,3668.0,,,NSE:NIFTY 50,22505.3,22523.65,22449.3,22473.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,True,0,0,0,0.0,3648.6,0.0
2024-03-07 09:45:00+05:30,NSE:LT,3648.65,3663.0,3648.65,3655.25,100777,True,3595.1,3652.45,0.018516194698902533,3660.75,3649.0,3586.05,3652.45,3618.0,3654.1255398646977,3629.1666666666665,3672.283333333333,3605.883333333333,3695.566666666666,3562.766666666667,3761.966666666666,3496.3666666666672,3643.25,3668.0,,,NSE:NIFTY 50,22472.95,22502.6,22451.15,22486.95,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,False,0,0,0,0.0,3655.25,0.0
2024-03-07 10:15:00+05:30,NSE:LT,3655.25,3670.0,3652.25,3660.75,119634,True,3595.1,3652.45,0.018516194698902533,3660.75,3649.0,3586.05,3652.45,3618.0,3656.177325190251,3629.1666666666665,3672.283333333333,3605.883333333333,3695.566666666666,3562.766666666667,3761.966666666666,3496.3666666666672,3643.25,3670.0,,,NSE:NIFTY 50,22486.95,22495.1,22439.2,22443.8,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22439.2,22523.65,22439.2,0,False,False,0,0,0,0.0,3660.75,0.0
2024-03-07 10:45:00+05:30,NSE:LT,3660.1,3678.0,3655.95,3677.8,240135,True,3595.1,3652.45,0.018516194698902533,3660.75,3649.0,3586.05,3652.45,3618.0,3661.5744706947535,3629.1666666666665,3672.283333333333,3605.883333333333,3695.566666666666,3562.766666666667,3761.966666666666,3496.3666666666672,3643.25,3678.0,,,NSE:NIFTY 50,22442.35,22521.3,22430.0,22498.65,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,3677.8,0.0
2024-03-07 11:15:00+05:30,NSE:LT,3677.85,3678.45,3665.0,3667.15,111378,True,3595.1,3652.45,0.018516194698902533,3660.75,3649.0,3586.05,3652.45,3618.0,3662.8514054519387,3629.1666666666665,3672.283333333333,3605.883333333333,3695.566666666666,3562.766666666667,3761.966666666666,3496.3666666666672,3643.25,3678.45,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,3667.15,0.0
2024-03-07 11:45:00+05:30,NSE:LT,3667.25,3684.0,3663.1,3682.9,149422,True,3595.1,3652.45,0.018516194698902533,3660.75,3649.0,3586.05,3652.45,3618.0,3665.140584641692,3629.1666666666665,3672.283333333333,3605.883333333333,3695.566666666666,3562.766666666667,3761.966666666666,3496.3666666666672,3643.25,3684.0,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,3682.9,0.0
2024-03-07 12:15:00+05:30,NSE:LT,3682.95,3695.45,3682.15,3689.35,152585,True,3595.1,3652.45,0.018516194698902533,3660.75,3649.0,3586.05,3652.45,3618.0,3668.591091929222,3629.1666666666665,3672.283333333333,3605.883333333333,3695.566666666666,3562.766666666667,3761.966666666666,3496.3666666666672,3643.25,3695.45,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,3689.35,0.0
2024-03-07 12:45:00+05:30,NSE:LT,3689.45,3696.3,3683.0,3695.3,141352,True,3595.1,3652.45,0.018516194698902533,3660.75,3649.0,3586.05,3652.45,3618.0,3671.303246792891,3629.1666666666665,3672.283333333333,3605.883333333333,3695.566666666666,3562.766666666667,3761.966666666666,3496.3666666666672,3643.25,3696.3,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,3695.3,0.0
2024-03-07 13:15:00+05:30,NSE:LT,3695.3,3705.15,3691.1,3701.2,316987,True,3595.1,3652.45,0.018516194698902533,3660.75,3649.0,3586.05,3652.45,3618.0,3677.1385856652714,3629.1666666666665,3672.283333333333,3605.883333333333,3695.566666666666,3562.766666666667,3761.966666666666,3496.3666666666672,3643.25,3705.15,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,3701.2,0.0
2024-03-07 13:45:00+05:30,NSE:LT,3701.2,3703.95,3689.5,3690.05,154762,True,3595.1,3652.45,0.018516194698902533,3660.75,3649.0,3586.05,3652.45,3618.0,3678.7499587094558,3629.1666666666665,3672.283333333333,3605.883333333333,3695.566666666666,3562.766666666667,3761.966666666666,3496.3666666666672,3643.25,3705.15,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,3690.05,0.0
2024-03-07 14:15:00+05:30,NSE:LT,3690.05,3695.7,3681.0,3682.35,136909,True,3595.1,3652.45,0.018516194698902533,3660.75,3649.0,3586.05,3652.45,3618.0,3679.3266249381363,3629.1666666666665,3672.283333333333,3605.883333333333,3695.566666666666,3562.766666666667,3761.966666666666,3496.3666666666672,3643.25,3705.15,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,3682.35,0.0
2024-03-07 14:45:00+05:30,NSE:LT,3682.35,3687.6,3670.05,3679.0,341558,True,3595.1,3652.45,0.018516194698902533,3660.75,3649.0,3586.05,3652.45,3618.0,3679.2560678509612,3629.1666666666665,3672.283333333333,3605.883333333333,3695.566666666666,3562.766666666667,3761.966666666666,3496.3666666666672,3643.25,3705.15,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,3679.0,0.0
2024-03-07 15:15:00+05:30,NSE:LT,3679.0,3680.5,3670.05,3677.0,190228,True,3595.1,3652.45,0.018516194698902533,3660.75,3649.0,3586.05,3652.45,3618.0,3678.9787182341975,3629.1666666666665,3672.283333333333,3605.883333333333,3695.566666666666,3562.766666666667,3761.966666666666,3496.3666666666672,3643.25,3705.15,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,3677.0,0.0
2024-03-11 09:15:00+05:30,NSE:LT,3700.0,3700.0,3651.8,3658.2,246808,True,3595.1,3705.15,0.03321202994938721,3700.0,3677.0,3643.25,3705.15,3660.75,3670.0,3675.133333333333,3707.0166666666664,3645.1166666666663,3737.0333333333333,3613.233333333333,3798.9333333333334,3551.333333333333,3651.8,3700.0,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,0,False,True,0,0,0,0.0,3658.2,0.0
2024-03-11 09:45:00+05:30,NSE:LT,3658.2,3672.1,3652.9,3652.9,138492,True,3595.1,3705.15,0.03321202994938721,3700.0,3677.0,3643.25,3705.15,3660.75,3666.153998442772,3675.133333333333,3707.0166666666664,3645.1166666666663,3737.0333333333333,3613.233333333333,3798.9333333333334,3551.333333333333,3651.8,3700.0,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,0,False,False,0,0,0,0.0,3652.9,0.0
2024-03-11 10:15:00+05:30,NSE:LT,3652.9,3659.05,3633.1,3636.65,170979,True,3595.1,3705.15,0.03321202994938721,3700.0,3677.0,3643.25,3705.15,3660.75,3659.016849458635,3675.133333333333,3707.0166666666664,3645.1166666666663,3737.0333333333333,3613.233333333333,3798.9333333333334,3551.333333333333,3633.1,3700.0,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,0,False,False,0,0,0,0.0,3636.65,0.0
2024-03-11 10:45:00+05:30,NSE:LT,3636.1,3645.0,3631.45,3642.5,125715,True,3595.1,3705.15,0.03321202994938721,3700.0,3677.0,3643.25,3705.15,3660.75,3655.4468716000433,3675.133333333333,3707.0166666666664,3645.1166666666663,3737.0333333333333,3613.233333333333,3798.9333333333334,3551.333333333333,3631.45,3700.0,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,0,False,False,0,0,0,0.0,3642.5,0.0
2024-03-11 11:15:00+05:30,NSE:LT,3642.0,3653.95,3641.1,3647.6,100981,True,3595.1,3705.15,0.03321202994938721,3700.0,3677.0,3643.25,3705.15,3660.75,3654.428404866056,3675.133333333333,3707.0166666666664,3645.1166666666663,3737.0333333333333,3613.233333333333,3798.9333333333334,3551.333333333333,3631.45,3700.0,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,0,False,False,0,0,0,0.0,3647.6,0.0
2024-03-11 11:45:00+05:30,NSE:LT,3647.0,3649.95,3636.05,3639.0,93892,True,3595.1,3705.15,0.03321202994938721,3700.0,3677.0,3643.25,3705.15,3660.75,3653.061920412864,3675.133333333333,3707.0166666666664,3645.1166666666663,3737.0333333333333,3613.233333333333,3798.9333333333334,3551.333333333333,3631.45,3700.0,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,3639.0,0.0
2024-03-11 12:15:00+05:30,NSE:LT,3639.0,3653.95,3638.05,3649.2,108821,True,3595.1,3705.15,0.03321202994938721,3700.0,3677.0,3643.25,3705.15,3660.75,3652.4000380444927,3675.133333333333,3707.0166666666664,3645.1166666666663,3737.0333333333333,3613.233333333333,3798.9333333333334,3551.333333333333,3631.45,3700.0,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,3649.2,0.0
2024-03-11 12:45:00+05:30,NSE:LT,3649.2,3651.0,3641.8,3642.8,93867,True,3595.1,3705.15,0.03321202994938721,3700.0,3677.0,3643.25,3705.15,3660.75,3651.7739967857124,3675.133333333333,3707.0166666666664,3645.1166666666663,3737.0333333333333,3613.233333333333,3798.9333333333334,3551.333333333333,3631.45,3700.0,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,3642.8,0.0
2024-03-11 13:15:00+05:30,NSE:LT,3644.1,3649.8,3638.1,3639.8,78039,True,3595.1,3705.15,0.03321202994938721,3700.0,3677.0,3643.25,3705.15,3660.75,3651.1532862126096,3675.133333333333,3707.0166666666664,3645.1166666666663,3737.0333333333333,3613.233333333333,3798.9333333333334,3551.333333333333,3631.45,3700.0,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,3639.8,0.0
2024-03-11 13:45:00+05:30,NSE:LT,3639.8,3641.7,3636.0,3636.95,74395,True,3595.1,3705.15,0.03321202994938721,3700.0,3677.0,3643.25,3705.15,3660.75,3650.3720943260587,3675.133333333333,3707.0166666666664,3645.1166666666663,3737.0333333333333,3613.233333333333,3798.9333333333334,3551.333333333333,3631.45,3700.0,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,3636.95,0.0
2024-03-11 14:15:00+05:30,NSE:LT,3636.95,3644.95,3632.05,3643.5,103339,True,3595.1,3705.15,0.03321202994938721,3700.0,3677.0,3643.25,3705.15,3660.75,3649.582311824011,3675.133333333333,3707.0166666666664,3645.1166666666663,3737.0333333333333,3613.233333333333,3798.9333333333334,3551.333333333333,3631.45,3700.0,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,0,False,False,0,0,0,0.0,3643.5,0.0
2024-03-11 14:45:00+05:30,NSE:LT,3643.5,3646.0,3632.4,3636.75,218282,True,3595.1,3705.15,0.03321202994938721,3700.0,3677.0,3643.25,3705.15,3660.75,3648.0088568237848,3675.133333333333,3707.0166666666664,3645.1166666666663,3737.0333333333333,3613.233333333333,3798.9333333333334,3551.333333333333,3631.45,3700.0,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,0,False,False,0,0,0,0.0,3636.75,0.0
2024-03-11 15:15:00+05:30,NSE:LT,3636.75,3645.0,3635.05,3638.85,150428,True,3595.1,3705.15,0.03321202994938721,3700.0,3677.0,3643.25,3705.15,3660.75,3647.2694876033675,3675.133333333333,3707.0166666666664,3645.1166666666663,3737.0333333333333,3613.233333333333,3798.9333333333334,3551.333333333333,3631.45,3700.0,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,0,False,False,0,0,0,0.0,3638.85,0.0
2024-03-12 09:15:00+05:30,NSE:LT,3639.05,3672.0,3639.05,3671.95,248654,True,3595.1,3705.15,0.03321202994938721,3639.05,3638.85,3631.45,3700.0,3700.0,3661.0,3656.7666666666664,3682.083333333333,3613.533333333333,3725.3166666666666,3588.2166666666662,3793.866666666667,3519.666666666666,3639.05,3672.0,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,3671.95,0.0
2024-03-12 09:45:00+05:30,NSE:LT,3671.3,3671.95,3650.65,3656.1,238988,True,3595.1,3705.15,0.03321202994938721,3639.05,3638.85,3631.45,3700.0,3700.0,3660.297539041619,3656.7666666666664,3682.083333333333,3613.533333333333,3725.3166666666666,3588.2166666666662,3793.866666666667,3519.666666666666,3639.05,3672.0,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,3656.1,0.0
2024-03-12 10:15:00+05:30,NSE:LT,3656.1,3662.0,3652.0,3654.5,87717,True,3595.1,3705.15,0.03321202994938721,3639.05,3638.85,3631.45,3700.0,3700.0,3659.6677622724824,3656.7666666666664,3682.083333333333,3613.533333333333,3725.3166666666666,3588.2166666666662,3793.866666666667,3519.666666666666,3639.05,3672.0,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,3654.5,0.0
2024-03-12 10:45:00+05:30,NSE:LT,3654.8,3657.0,3635.0,3649.95,144570,True,3595.1,3705.15,0.03321202994938721,3639.05,3638.85,3631.45,3700.0,3700.0,3657.187520621246,3656.7666666666664,3682.083333333333,3613.533333333333,3725.3166666666666,3588.2166666666662,3793.866666666667,3519.666666666666,3635.0,3672.0,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3649.95,0.0
2024-03-12 11:15:00+05:30,NSE:LT,3649.8,3652.95,3635.0,3635.4,89517,True,3595.1,3705.15,0.03321202994938721,3639.05,3638.85,3631.45,3700.0,3700.0,3655.41023759872,3656.7666666666664,3682.083333333333,3613.533333333333,3725.3166666666666,3588.2166666666662,3793.866666666667,3519.666666666666,3635.0,3672.0,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3635.4,0.0
2024-03-12 11:45:00+05:30,NSE:LT,3635.0,3643.05,3631.3,3638.0,59652,True,3595.1,3705.15,0.03321202994938721,3639.05,3638.85,3631.45,3700.0,3700.0,3654.1775065451,3656.7666666666664,3682.083333333333,3613.533333333333,3725.3166666666666,3588.2166666666662,3793.866666666667,3519.666666666666,3631.3,3672.0,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3638.0,0.0
2024-03-12 12:15:00+05:30,NSE:LT,3638.55,3649.85,3637.1,3642.35,59215,True,3595.1,3705.15,0.03321202994938721,3639.05,3638.85,3631.45,3700.0,3700.0,3653.47089729793,3656.7666666666664,3682.083333333333,3613.533333333333,3725.3166666666666,3588.2166666666662,3793.866666666667,3519.666666666666,3631.3,3672.0,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3642.35,0.0
2024-03-12 12:45:00+05:30,NSE:LT,3642.0,3644.45,3633.1,3638.85,51513,True,3595.1,3705.15,0.03321202994938721,3639.05,3638.85,3631.45,3700.0,3700.0,3652.6995951151875,3656.7666666666664,3682.083333333333,3613.533333333333,3725.3166666666666,3588.2166666666662,3793.866666666667,3519.666666666666,3631.3,3672.0,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3638.85,0.0
2024-03-12 13:15:00+05:30,NSE:LT,3638.85,3644.45,3638.05,3642.15,45781,True,3595.1,3705.15,0.03321202994938721,3639.05,3638.85,3631.45,3700.0,3700.0,3652.201899980532,3656.7666666666664,3682.083333333333,3613.533333333333,3725.3166666666666,3588.2166666666662,3793.866666666667,3519.666666666666,3631.3,3672.0,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3642.15,0.0
2024-03-12 13:45:00+05:30,NSE:LT,3642.45,3644.2,3638.0,3638.6,60048,True,3595.1,3705.15,0.03321202994938721,3639.05,3638.85,3631.45,3700.0,3700.0,3651.5417575872016,3656.7666666666664,3682.083333333333,3613.533333333333,3725.3166666666666,3588.2166666666662,3793.866666666667,3519.666666666666,3631.3,3672.0,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3638.6,0.0
2024-03-12 14:15:00+05:30,NSE:LT,3638.6,3639.9,3615.8,3615.8,100459,True,3595.1,3705.15,0.03321202994938721,3639.05,3638.85,3631.45,3700.0,3700.0,3649.1949674876673,3656.7666666666664,3682.083333333333,3613.533333333333,3725.3166666666666,3588.2166666666662,3793.866666666667,3519.666666666666,3615.8,3672.0,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,3615.8,0.0
