Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:BAJFINANCEbar_count,NSE:BAJFINANCE_order,NSE:BAJFINANCE_position,NSE:BAJFINANCE_ret,NSE:BAJFINANCE_Close,position_change
2024-03-06 14:15:00+05:30,NSE:BAJFINANCE,6285.55,6325.0,6266.75,6315.0,132175,True,,,,6332.5,,,,,6253.495334549038,,,,,,,,6187.8,6345.9,,,NSE:NIFTY 50,22404.35,22473.45,22392.15,22464.55,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22473.45,22224.35,22473.45,22224.35,0,False,False,11,1,1,0.004685349730731536,6315.0,0.0
2024-03-06 14:45:00+05:30,NSE:BAJFINANCE,6314.9,6329.9,6298.05,6305.65,144654,True,,,,6332.5,,,,,6257.642027847603,,,,,,,,6187.8,6345.9,,,NSE:NIFTY 50,22464.7,22483.05,22430.65,22473.3,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22483.05,22224.35,22483.05,22224.35,0,False,False,12,1,1,-0.0014806017418844686,6305.65,0.0
2024-03-06 15:15:00+05:30,NSE:BAJFINANCE,6305.7,6318.75,6301.05,6307.95,85901,True,,,,6332.5,,,,,6259.7541897166475,,,,,,,,6187.8,6345.9,,,NSE:NIFTY 50,22472.5,22497.2,22466.75,22480.05,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22497.2,22224.35,22497.2,22224.35,0,False,False,13,1,1,0.0003647522460015207,6307.95,0.0
2024-03-07 09:15:00+05:30,NSE:BAJFINANCE,6350.0,6468.6,6325.4,6444.0,279054,True,6212.0,6345.9,0.025550276350237544,6350.0,6307.95,6187.8,6345.9,6332.5,6412.666666666667,6280.55,6373.3,6215.200000000001,6438.65,6122.450000000001,6596.749999999999,5964.350000000001,6325.4,6468.6,,,NSE:NIFTY 50,22505.3,22523.65,22449.3,22473.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,True,14,1,1,0.02156802130644664,6444.0,0.0
2024-03-07 09:45:00+05:30,NSE:BAJFINANCE,6442.0,6459.95,6410.0,6415.5,90758,True,6212.0,6345.9,0.025550276350237544,6350.0,6307.95,6187.8,6345.9,6332.5,6416.5483390659765,6280.55,6373.3,6215.200000000001,6438.65,6122.450000000001,6596.749999999999,5964.350000000001,6325.4,6468.6,,,NSE:NIFTY 50,22472.95,22502.6,22451.15,22486.95,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,1,False,False,15,1,1,-0.004422718808193671,6415.5,0.0
2024-03-07 10:15:00+05:30,NSE:BAJFINANCE,6415.5,6426.1,6394.5,6415.15,136144,True,6212.0,6345.9,0.025550276350237544,6350.0,6307.95,6187.8,6345.9,6332.5,6415.3020362113175,6280.55,6373.3,6215.200000000001,6438.65,6122.450000000001,6596.749999999999,5964.350000000001,6325.4,6468.6,,,NSE:NIFTY 50,22486.95,22495.1,22439.2,22443.8,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22439.2,22523.65,22439.2,1,False,False,16,1,1,-5.4555373704356924e-05,6415.15,0.0
2024-03-07 10:45:00+05:30,NSE:BAJFINANCE,6416.55,6424.8,6385.1,6420.9,81216,True,6212.0,6345.9,0.025550276350237544,6350.0,6307.95,6187.8,6345.9,6332.5,6414.6055578830965,6280.55,6373.3,6215.200000000001,6438.65,6122.450000000001,6596.749999999999,5964.350000000001,6325.4,6468.6,,,NSE:NIFTY 50,22442.35,22521.3,22430.0,22498.65,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,17,1,1,0.0008963157525545551,6420.9,0.0
2024-03-07 11:15:00+05:30,NSE:BAJFINANCE,6423.0,6433.0,6394.15,6407.0,165700,True,6212.0,6345.9,0.025550276350237544,6350.0,6307.95,6187.8,6345.9,6332.5,6413.89637676347,6280.55,6373.3,6215.200000000001,6438.65,6122.450000000001,6596.749999999999,5964.350000000001,6325.4,6468.6,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,18,1,1,-0.0021648055568533886,6407.0,0.0
2024-03-07 11:45:00+05:30,NSE:BAJFINANCE,6408.0,6423.6,6406.5,6418.45,62030,True,6212.0,6345.9,0.025550276350237544,6350.0,6307.95,6187.8,6345.9,6332.5,6414.070458942711,6280.55,6373.3,6215.200000000001,6438.65,6122.450000000001,6596.749999999999,5964.350000000001,6325.4,6468.6,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,19,1,1,0.0017871078507880611,6418.45,0.0
2024-03-07 12:15:00+05:30,NSE:BAJFINANCE,6420.0,6453.0,6415.0,6452.0,56018,True,6212.0,6345.9,0.025550276350237544,6350.0,6307.95,6187.8,6345.9,6332.5,6415.738259694729,6280.55,6373.3,6215.200000000001,6438.65,6122.450000000001,6596.749999999999,5964.350000000001,6325.4,6468.6,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,20,1,1,0.00522711869688175,6452.0,0.0
2024-03-07 12:45:00+05:30,NSE:BAJFINANCE,6452.0,6454.65,6431.0,6434.0,64386,True,6212.0,6345.9,0.025550276350237544,6350.0,6307.95,6187.8,6345.9,6332.5,6417.400394558928,6280.55,6373.3,6215.200000000001,6438.65,6122.450000000001,6596.749999999999,5964.350000000001,6325.4,6468.6,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,21,1,1,-0.0027898326100433968,6434.0,0.0
2024-03-07 13:15:00+05:30,NSE:BAJFINANCE,6435.0,6439.75,6422.0,6427.45,65770,True,6212.0,6345.9,0.025550276350237544,6350.0,6307.95,6187.8,6345.9,6332.5,6418.210660096403,6280.55,6373.3,6215.200000000001,6438.65,6122.450000000001,6596.749999999999,5964.350000000001,6325.4,6468.6,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,22,1,1,-0.0010180292197700114,6427.45,0.0
2024-03-07 13:45:00+05:30,NSE:BAJFINANCE,6430.55,6435.35,6420.0,6420.05,43793,True,6212.0,6345.9,0.025550276350237544,6350.0,6307.95,6187.8,6345.9,6332.5,6418.500806161666,6280.55,6373.3,6215.200000000001,6438.65,6122.450000000001,6596.749999999999,5964.350000000001,6325.4,6468.6,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,23,1,1,-0.0011513119510847547,6420.05,0.0
2024-03-07 14:15:00+05:30,NSE:BAJFINANCE,6422.5,6433.6,6404.8,6406.0,54617,True,6212.0,6345.9,0.025550276350237544,6350.0,6307.95,6187.8,6345.9,6332.5,6418.316968504677,6280.55,6373.3,6215.200000000001,6438.65,6122.450000000001,6596.749999999999,5964.350000000001,6325.4,6468.6,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,24,1,1,-0.0021884564761956993,6406.0,0.0
2024-03-07 14:45:00+05:30,NSE:BAJFINANCE,6406.0,6428.85,6401.0,6421.2,230037,True,6212.0,6345.9,0.025550276350237544,6350.0,6307.95,6187.8,6345.9,6332.5,6418.091987414535,6280.55,6373.3,6215.200000000001,6438.65,6122.450000000001,6596.749999999999,5964.350000000001,6325.4,6468.6,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,25,1,1,0.0023727755229472347,6421.2,0.0
2024-03-07 15:15:00+05:30,NSE:BAJFINANCE,6422.5,6435.2,6421.45,6430.0,136519,True,6212.0,6345.9,0.025550276350237544,6350.0,6307.95,6187.8,6345.9,6332.5,6419.096886151057,6280.55,6373.3,6215.200000000001,6438.65,6122.450000000001,6596.749999999999,5964.350000000001,6325.4,6468.6,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,26,1,1,0.0013704603500903634,6430.0,0.0
2024-03-11 09:15:00+05:30,NSE:BAJFINANCE,6550.0,6552.0,6424.6,6435.0,274821,True,6212.0,6468.6,0.04537961795791712,6550.0,6430.0,6325.4,6468.6,6350.0,6470.533333333333,6408.0,6490.6,6347.4,6551.200000000001,6264.799999999999,6694.4000000000015,6121.5999999999985,6424.6,6552.0,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,1,False,True,27,1,1,0.0007776049766718973,6435.0,0.0
2024-03-11 09:45:00+05:30,NSE:BAJFINANCE,6437.25,6475.0,6431.0,6431.5,88195,True,6212.0,6468.6,0.04537961795791712,6550.0,6430.0,6325.4,6468.6,6350.0,6464.532450452137,6408.0,6490.6,6347.4,6551.200000000001,6264.799999999999,6694.4000000000015,6121.5999999999985,6424.6,6552.0,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,0,False,False,28,16,0,-0.0005439005439005218,6431.5,-1.0
2024-03-11 10:15:00+05:30,NSE:BAJFINANCE,6430.6,6445.0,6416.1,6425.0,49591,True,6212.0,6468.6,0.04537961795791712,6550.0,6430.0,6325.4,6468.6,6350.0,6460.225768669298,6408.0,6490.6,6347.4,6551.200000000001,6264.799999999999,6694.4000000000015,6121.5999999999985,6416.1,6552.0,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,0,False,False,0,0,0,0.0,6425.0,0.0
2024-03-11 10:45:00+05:30,NSE:BAJFINANCE,6425.0,6435.0,6404.0,6422.85,50769,True,6212.0,6468.6,0.04537961795791712,6550.0,6430.0,6325.4,6468.6,6350.0,6455.886065060195,6408.0,6490.6,6347.4,6551.200000000001,6264.799999999999,6694.4000000000015,6121.5999999999985,6404.0,6552.0,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,0,False,False,0,0,0,0.0,6422.85,0.0
2024-03-11 11:15:00+05:30,NSE:BAJFINANCE,6422.85,6433.05,6407.75,6431.0,42408,True,6212.0,6468.6,0.04537961795791712,6550.0,6430.0,6325.4,6468.6,6350.0,6453.20695412139,6408.0,6490.6,6347.4,6551.200000000001,6264.799999999999,6694.4000000000015,6121.5999999999985,6404.0,6552.0,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,0,False,False,0,0,0,0.0,6431.0,0.0
2024-03-11 11:45:00+05:30,NSE:BAJFINANCE,6431.0,6463.95,6430.1,6443.1,51490,True,6212.0,6468.6,0.04537961795791712,6550.0,6430.0,6325.4,6468.6,6350.0,6452.514880023112,6408.0,6490.6,6347.4,6551.200000000001,6264.799999999999,6694.4000000000015,6121.5999999999985,6404.0,6552.0,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,6443.1,0.0
2024-03-11 12:15:00+05:30,NSE:BAJFINANCE,6445.0,6475.0,6438.15,6469.8,53704,True,6212.0,6468.6,0.04537961795791712,6550.0,6430.0,6325.4,6468.6,6350.0,6453.2592436770765,6408.0,6490.6,6347.4,6551.200000000001,6264.799999999999,6694.4000000000015,6121.5999999999985,6404.0,6552.0,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,6469.8,0.0
2024-03-11 12:45:00+05:30,NSE:BAJFINANCE,6469.85,6483.3,6460.5,6472.15,60512,True,6212.0,6468.6,0.04537961795791712,6550.0,6430.0,6325.4,6468.6,6350.0,6454.946583940192,6408.0,6490.6,6347.4,6551.200000000001,6264.799999999999,6694.4000000000015,6121.5999999999985,6404.0,6552.0,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,6472.15,0.0
2024-03-11 13:15:00+05:30,NSE:BAJFINANCE,6472.15,6488.9,6470.0,6474.05,34687,True,6212.0,6468.6,0.04537961795791712,6550.0,6430.0,6325.4,6468.6,6350.0,6456.061762419336,6408.0,6490.6,6347.4,6551.200000000001,6264.799999999999,6694.4000000000015,6121.5999999999985,6404.0,6552.0,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,6474.05,0.0
2024-03-11 13:45:00+05:30,NSE:BAJFINANCE,6474.05,6486.5,6467.05,6470.55,33623,True,6212.0,6468.6,0.04537961795791712,6550.0,6430.0,6325.4,6468.6,6350.0,6456.908847391186,6408.0,6490.6,6347.4,6551.200000000001,6264.799999999999,6694.4000000000015,6121.5999999999985,6404.0,6552.0,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,6470.55,0.0
2024-03-11 14:15:00+05:30,NSE:BAJFINANCE,6470.55,6485.0,6455.6,6484.0,39895,True,6212.0,6468.6,0.04537961795791712,6550.0,6430.0,6325.4,6468.6,6350.0,6457.827703097578,6408.0,6490.6,6347.4,6551.200000000001,6264.799999999999,6694.4000000000015,6121.5999999999985,6404.0,6552.0,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,0,False,False,0,0,0,0.0,6484.0,0.0
2024-03-11 14:45:00+05:30,NSE:BAJFINANCE,6480.95,6484.8,6430.15,6435.0,142181,True,6212.0,6468.6,0.04537961795791712,6550.0,6430.0,6325.4,6468.6,6350.0,6456.6178653998295,6408.0,6490.6,6347.4,6551.200000000001,6264.799999999999,6694.4000000000015,6121.5999999999985,6404.0,6552.0,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,0,False,False,0,0,0,0.0,6435.0,0.0
2024-03-11 15:15:00+05:30,NSE:BAJFINANCE,6435.0,6440.3,6415.2,6438.0,255827,True,6212.0,6468.6,0.04537961795791712,6550.0,6430.0,6325.4,6468.6,6350.0,6451.08921868813,6408.0,6490.6,6347.4,6551.200000000001,6264.799999999999,6694.4000000000015,6121.5999999999985,6404.0,6552.0,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,0,False,False,0,0,0,0.0,6438.0,0.0
2024-03-12 09:15:00+05:30,NSE:BAJFINANCE,6405.0,6471.9,6371.0,6443.95,207373,True,6212.0,6552.0,0.058857752351401116,6405.0,6438.0,6404.0,6552.0,6550.0,6428.95,6464.666666666667,6525.333333333334,6377.333333333334,6612.666666666667,6316.666666666667,6760.666666666667,6168.666666666667,6371.0,6471.9,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,6443.95,0.0
2024-03-12 09:45:00+05:30,NSE:BAJFINANCE,6443.95,6466.9,6425.1,6453.1,77380,True,6212.0,6552.0,0.058857752351401116,6405.0,6438.0,6404.0,6552.0,6550.0,6434.226368174054,6464.666666666667,6525.333333333334,6377.333333333334,6612.666666666667,6316.666666666667,6760.666666666667,6168.666666666667,6371.0,6471.9,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,6453.1,0.0
2024-03-12 10:15:00+05:30,NSE:BAJFINANCE,6453.1,6455.95,6389.25,6389.25,85711,True,6212.0,6552.0,0.058857752351401116,6405.0,6438.0,6404.0,6552.0,6550.0,6428.9645120713485,6464.666666666667,6525.333333333334,6377.333333333334,6612.666666666667,6316.666666666667,6760.666666666667,6168.666666666667,6371.0,6471.9,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,6389.25,0.0
2024-03-12 10:45:00+05:30,NSE:BAJFINANCE,6390.8,6445.05,6341.35,6417.55,185030,True,6212.0,6552.0,0.058857752351401116,6405.0,6438.0,6404.0,6552.0,6550.0,6419.7552661834925,6464.666666666667,6525.333333333334,6377.333333333334,6612.666666666667,6316.666666666667,6760.666666666667,6168.666666666667,6341.35,6471.9,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,6417.55,0.0
2024-03-12 11:15:00+05:30,NSE:BAJFINANCE,6417.55,6435.7,6410.65,6430.55,57215,True,6212.0,6552.0,0.058857752351401116,6405.0,6438.0,6404.0,6552.0,6550.0,6420.304162334811,6464.666666666667,6525.333333333334,6377.333333333334,6612.666666666667,6316.666666666667,6760.666666666667,6168.666666666667,6341.35,6471.9,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,6430.55,0.0
2024-03-12 11:45:00+05:30,NSE:BAJFINANCE,6430.55,6455.0,6406.65,6442.75,41990,True,6212.0,6552.0,0.058857752351401116,6405.0,6438.0,6404.0,6552.0,6550.0,6421.233872359664,6464.666666666667,6525.333333333334,6377.333333333334,6612.666666666667,6316.666666666667,6760.666666666667,6168.666666666667,6341.35,6471.9,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,6442.75,0.0
2024-03-12 12:15:00+05:30,NSE:BAJFINANCE,6442.75,6450.4,6425.65,6447.0,27279,True,6212.0,6552.0,0.058857752351401116,6405.0,6438.0,6404.0,6552.0,6550.0,6422.025180650988,6464.666666666667,6525.333333333334,6377.333333333334,6612.666666666667,6316.666666666667,6760.666666666667,6168.666666666667,6341.35,6471.9,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,6447.0,0.0
2024-03-12 12:45:00+05:30,NSE:BAJFINANCE,6447.0,6475.0,6437.55,6473.0,66863,True,6212.0,6552.0,0.058857752351401116,6405.0,6438.0,6404.0,6552.0,6550.0,6425.581084903203,6464.666666666667,6525.333333333334,6377.333333333334,6612.666666666667,6316.666666666667,6760.666666666667,6168.666666666667,6341.35,6475.0,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,6473.0,0.0
2024-03-12 13:15:00+05:30,NSE:BAJFINANCE,6474.55,6485.0,6460.05,6466.45,45882,True,6212.0,6552.0,0.058857752351401116,6405.0,6438.0,6404.0,6552.0,6550.0,6428.174403156823,6464.666666666667,6525.333333333334,6377.333333333334,6612.666666666667,6316.666666666667,6760.666666666667,6168.666666666667,6341.35,6485.0,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,6466.45,0.0
2024-03-12 13:45:00+05:30,NSE:BAJFINANCE,6465.4,6472.0,6453.05,6463.2,41098,True,6212.0,6552.0,0.058857752351401116,6405.0,6438.0,6404.0,6552.0,6550.0,6429.874513442472,6464.666666666667,6525.333333333334,6377.333333333334,6612.666666666667,6316.666666666667,6760.666666666667,6168.666666666667,6341.35,6485.0,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,6463.2,0.0
2024-03-12 14:15:00+05:30,NSE:BAJFINANCE,6463.2,6474.95,6453.85,6466.6,41974,True,6212.0,6552.0,0.058857752351401116,6405.0,6438.0,6404.0,6552.0,6550.0,6431.5605035723975,6464.666666666667,6525.333333333334,6377.333333333334,6612.666666666667,6316.666666666667,6760.666666666667,6168.666666666667,6341.35,6485.0,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,6466.6,0.0
