Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:NESTLEINDbar_count,NSE:NESTLEIND_order,NSE:NESTLEIND_position,NSE:NESTLEIND_ret,NSE:NESTLEIND_Close,position_change
2024-03-06 14:15:00+05:30,NSE:NESTLEIND,2529.85,2546.95,2529.5,2544.25,78191,True,,,,2540.0,,,,,2530.011686547372,,,,,,,,2508.25,2566.75,,,NSE:NIFTY 50,22404.35,22473.45,22392.15,22464.55,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22473.45,22224.35,22473.45,22224.35,0,False,False,0,0,0,0.0,2544.25,0.0
2024-03-06 14:45:00+05:30,NSE:NESTLEIND,2544.0,2544.25,2527.05,2534.45,182519,True,,,,2540.0,,,,,2531.157289678379,,,,,,,,2508.25,2566.75,,,NSE:NIFTY 50,22464.7,22483.05,22430.65,22473.3,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22483.05,22224.35,22483.05,22224.35,0,False,False,0,0,0,0.0,2534.45,0.0
2024-03-06 15:15:00+05:30,NSE:NESTLEIND,2534.65,2537.05,2527.3,2534.55,155979,True,,,,2540.0,,,,,2531.4422058094087,,,,,,,,2508.25,2566.75,,,NSE:NIFTY 50,22472.5,22497.2,22466.75,22480.05,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22497.2,22224.35,22497.2,22224.35,0,False,False,0,0,0,0.0,2534.55,0.0
2024-03-07 09:15:00+05:30,NSE:NESTLEIND,2530.0,2548.65,2519.0,2535.15,56952,True,2513.35,2566.75,0.02332303398784008,2530.0,2534.55,2508.25,2566.75,2540.0,2534.2666666666664,2536.516666666667,2564.7833333333338,2506.2833333333338,2595.016666666667,2478.016666666667,2653.516666666667,2419.516666666667,2519.0,2548.65,,,NSE:NIFTY 50,22505.3,22523.65,22449.3,22473.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,True,0,0,0,0.0,2535.15,0.0
2024-03-07 09:45:00+05:30,NSE:NESTLEIND,2536.0,2539.8,2530.0,2535.0,41495,True,2513.35,2566.75,0.02332303398784008,2530.0,2534.55,2508.25,2566.75,2540.0,2534.547663886829,2536.516666666667,2564.7833333333338,2506.2833333333338,2595.016666666667,2478.016666666667,2653.516666666667,2419.516666666667,2519.0,2548.65,,,NSE:NIFTY 50,22472.95,22502.6,22451.15,22486.95,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,False,0,0,0,0.0,2535.0,0.0
2024-03-07 10:15:00+05:30,NSE:NESTLEIND,2534.35,2545.0,2531.75,2539.0,123903,True,2513.35,2566.75,0.02332303398784008,2530.0,2534.55,2508.25,2566.75,2540.0,2536.7965127801513,2536.516666666667,2564.7833333333338,2506.2833333333338,2595.016666666667,2478.016666666667,2653.516666666667,2419.516666666667,2519.0,2548.65,,,NSE:NIFTY 50,22486.95,22495.1,22439.2,22443.8,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22439.2,22523.65,22439.2,0,False,False,0,0,0,0.0,2539.0,0.0
2024-03-07 10:45:00+05:30,NSE:NESTLEIND,2539.0,2548.8,2533.55,2546.3,24289,True,2513.35,2566.75,0.02332303398784008,2530.0,2534.55,2508.25,2566.75,2540.0,2537.3959426530273,2536.516666666667,2564.7833333333338,2506.2833333333338,2595.016666666667,2478.016666666667,2653.516666666667,2419.516666666667,2519.0,2548.8,,,NSE:NIFTY 50,22442.35,22521.3,22430.0,22498.65,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,2546.3,0.0
2024-03-07 11:15:00+05:30,NSE:NESTLEIND,2546.3,2554.0,2540.9,2543.85,24395,True,2513.35,2566.75,0.02332303398784008,2530.0,2534.55,2508.25,2566.75,2540.0,2538.1928711895926,2536.516666666667,2564.7833333333338,2506.2833333333338,2595.016666666667,2478.016666666667,2653.516666666667,2419.516666666667,2519.0,2554.0,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,2543.85,0.0
2024-03-07 11:45:00+05:30,NSE:NESTLEIND,2543.85,2549.3,2540.85,2547.1,22388,True,2513.35,2566.75,0.02332303398784008,2530.0,2534.55,2508.25,2566.75,2540.0,2538.7694775783684,2536.516666666667,2564.7833333333338,2506.2833333333338,2595.016666666667,2478.016666666667,2653.516666666667,2419.516666666667,2519.0,2554.0,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,2547.1,0.0
2024-03-07 12:15:00+05:30,NSE:NESTLEIND,2547.2,2559.5,2545.0,2554.45,37136,True,2513.35,2566.75,0.02332303398784008,2530.0,2534.55,2508.25,2566.75,2540.0,2540.366310047455,2536.516666666667,2564.7833333333338,2506.2833333333338,2595.016666666667,2478.016666666667,2653.516666666667,2419.516666666667,2519.0,2559.5,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,2554.45,0.0
2024-03-07 12:45:00+05:30,NSE:NESTLEIND,2554.35,2564.7,2552.2,2559.85,31790,True,2513.35,2566.75,0.02332303398784008,2530.0,2534.55,2508.25,2566.75,2540.0,2541.993794777396,2536.516666666667,2564.7833333333338,2506.2833333333338,2595.016666666667,2478.016666666667,2653.516666666667,2419.516666666667,2519.0,2564.7,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,2559.85,0.0
2024-03-07 13:15:00+05:30,NSE:NESTLEIND,2558.6,2561.3,2548.05,2548.4,26596,True,2513.35,2566.75,0.02332303398784008,2530.0,2534.55,2508.25,2566.75,2540.0,2542.717907676512,2536.516666666667,2564.7833333333338,2506.2833333333338,2595.016666666667,2478.016666666667,2653.516666666667,2419.516666666667,2519.0,2564.7,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,2548.4,0.0
2024-03-07 13:45:00+05:30,NSE:NESTLEIND,2549.55,2555.0,2545.6,2553.25,41073,True,2513.35,2566.75,0.02332303398784008,2530.0,2534.55,2508.25,2566.75,2540.0,2543.536032839012,2536.516666666667,2564.7833333333338,2506.2833333333338,2595.016666666667,2478.016666666667,2653.516666666667,2419.516666666667,2519.0,2564.7,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,2553.25,0.0
2024-03-07 14:15:00+05:30,NSE:NESTLEIND,2552.6,2564.0,2551.9,2561.95,31264,True,2513.35,2566.75,0.02332303398784008,2530.0,2534.55,2508.25,2566.75,2540.0,2544.6033293516675,2536.516666666667,2564.7833333333338,2506.2833333333338,2595.016666666667,2478.016666666667,2653.516666666667,2419.516666666667,2519.0,2564.7,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,2561.95,0.0
2024-03-07 14:45:00+05:30,NSE:NESTLEIND,2561.6,2566.0,2557.3,2559.45,105113,True,2513.35,2566.75,0.02332303398784008,2530.0,2534.55,2508.25,2566.75,2540.0,2547.6308046165746,2536.516666666667,2564.7833333333338,2506.2833333333338,2595.016666666667,2478.016666666667,2653.516666666667,2419.516666666667,2519.0,2566.0,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,2559.45,0.0
2024-03-07 15:15:00+05:30,NSE:NESTLEIND,2559.55,2562.65,2552.55,2557.0,80740,True,2513.35,2566.75,0.02332303398784008,2530.0,2534.55,2508.25,2566.75,2540.0,2548.849663207311,2536.516666666667,2564.7833333333338,2506.2833333333338,2595.016666666667,2478.016666666667,2653.516666666667,2419.516666666667,2519.0,2566.0,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,2557.0,0.0
2024-03-11 09:15:00+05:30,NSE:NESTLEIND,2560.95,2570.55,2548.55,2560.65,51415,True,2513.35,2566.75,0.02332303398784008,2560.95,2557.0,2519.0,2566.0,2530.0,2559.9166666666665,2547.3333333333335,2575.666666666667,2528.666666666667,2594.3333333333335,2500.3333333333335,2641.3333333333335,2453.3333333333335,2548.55,2570.55,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,0,False,True,0,0,0,0.0,2560.65,0.0
2024-03-11 09:45:00+05:30,NSE:NESTLEIND,2560.65,2581.55,2557.75,2576.55,140389,True,2513.35,2566.75,0.02332303398784008,2560.95,2557.0,2519.0,2566.0,2530.0,2568.724343426971,2547.3333333333335,2575.666666666667,2528.666666666667,2594.3333333333335,2500.3333333333335,2641.3333333333335,2453.3333333333335,2548.55,2581.55,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,1,False,False,0,0,0,0.0,2576.55,0.0
2024-03-11 10:15:00+05:30,NSE:NESTLEIND,2576.55,2609.9,2575.9,2607.0,273265,True,2513.35,2566.75,0.02332303398784008,2560.95,2557.0,2519.0,2566.0,2530.0,2585.691086627289,2547.3333333333335,2575.666666666667,2528.666666666667,2594.3333333333335,2500.3333333333335,2641.3333333333335,2453.3333333333335,2548.55,2609.9,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,1,False,False,0,0,0,0.0,2607.0,0.0
2024-03-11 10:45:00+05:30,NSE:NESTLEIND,2607.0,2631.0,2607.0,2623.15,210902,True,2513.35,2566.75,0.02332303398784008,2560.95,2557.0,2519.0,2566.0,2530.0,2596.515018740942,2547.3333333333335,2575.666666666667,2528.666666666667,2594.3333333333335,2500.3333333333335,2641.3333333333335,2453.3333333333335,2548.55,2631.0,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,1,False,False,0,0,0,0.0,2623.15,0.0
2024-03-11 11:15:00+05:30,NSE:NESTLEIND,2623.15,2627.45,2606.75,2607.0,132721,True,2513.35,2566.75,0.02332303398784008,2560.95,2557.0,2519.0,2566.0,2530.0,2599.340855933615,2547.3333333333335,2575.666666666667,2528.666666666667,2594.3333333333335,2500.3333333333335,2641.3333333333335,2453.3333333333335,2548.55,2631.0,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,1,False,False,0,0,0,0.0,2607.0,0.0
2024-03-11 11:45:00+05:30,NSE:NESTLEIND,2607.0,2613.0,2592.0,2609.95,85055,True,2513.35,2566.75,0.02332303398784008,2560.95,2557.0,2519.0,2566.0,2530.0,2599.8778321866625,2547.3333333333335,2575.666666666667,2528.666666666667,2594.3333333333335,2500.3333333333335,2641.3333333333335,2453.3333333333335,2548.55,2631.0,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,2609.95,0.0
2024-03-11 12:15:00+05:30,NSE:NESTLEIND,2609.9,2617.0,2607.55,2609.05,70442,True,2513.35,2566.75,0.02332303398784008,2560.95,2557.0,2519.0,2566.0,2530.0,2600.7050104111677,2547.3333333333335,2575.666666666667,2528.666666666667,2594.3333333333335,2500.3333333333335,2641.3333333333335,2453.3333333333335,2548.55,2631.0,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,2609.05,0.0
2024-03-11 12:45:00+05:30,NSE:NESTLEIND,2609.05,2617.5,2609.0,2614.8,52708,True,2513.35,2566.75,0.02332303398784008,2560.95,2557.0,2519.0,2566.0,2530.0,2601.3820246789987,2547.3333333333335,2575.666666666667,2528.666666666667,2594.3333333333335,2500.3333333333335,2641.3333333333335,2453.3333333333335,2548.55,2631.0,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,2614.8,0.0
2024-03-11 13:15:00+05:30,NSE:NESTLEIND,2614.95,2627.65,2614.3,2618.0,77727,True,2513.35,2566.75,0.02332303398784008,2560.95,2557.0,2519.0,2566.0,2530.0,2602.702865367469,2547.3333333333335,2575.666666666667,2528.666666666667,2594.3333333333335,2500.3333333333335,2641.3333333333335,2453.3333333333335,2548.55,2631.0,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,2618.0,0.0
2024-03-11 13:45:00+05:30,NSE:NESTLEIND,2618.0,2625.0,2618.0,2621.05,58006,True,2513.35,2566.75,0.02332303398784008,2560.95,2557.0,2519.0,2566.0,2530.0,2603.6412807232155,2547.3333333333335,2575.666666666667,2528.666666666667,2594.3333333333335,2500.3333333333335,2641.3333333333335,2453.3333333333335,2548.55,2631.0,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,2621.05,0.0
2024-03-11 14:15:00+05:30,NSE:NESTLEIND,2621.05,2623.0,2610.0,2614.4,68652,True,2513.35,2566.75,0.02332303398784008,2560.95,2557.0,2519.0,2566.0,2530.0,2604.324759555942,2547.3333333333335,2575.666666666667,2528.666666666667,2594.3333333333335,2500.3333333333335,2641.3333333333335,2453.3333333333335,2548.55,2631.0,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,1,False,False,0,0,0,0.0,2614.4,0.0
2024-03-11 14:45:00+05:30,NSE:NESTLEIND,2614.4,2622.0,2605.2,2609.15,154597,True,2513.35,2566.75,0.02332303398784008,2560.95,2557.0,2519.0,2566.0,2530.0,2605.200276562595,2547.3333333333335,2575.666666666667,2528.666666666667,2594.3333333333335,2500.3333333333335,2641.3333333333335,2453.3333333333335,2548.55,2631.0,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,1,False,False,0,0,0,0.0,2609.15,0.0
2024-03-11 15:15:00+05:30,NSE:NESTLEIND,2609.15,2619.9,2605.05,2610.0,115895,True,2513.35,2566.75,0.02332303398784008,2560.95,2557.0,2519.0,2566.0,2530.0,2605.7013515898966,2547.3333333333335,2575.666666666667,2528.666666666667,2594.3333333333335,2500.3333333333335,2641.3333333333335,2453.3333333333335,2548.55,2631.0,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,1,False,False,0,0,0,0.0,2610.0,0.0
2024-03-12 09:15:00+05:30,NSE:NESTLEIND,2606.05,2615.05,2581.0,2584.05,138171,True,2513.35,2631.0,0.04893850294029711,2606.05,2610.0,2548.55,2631.0,2560.95,2593.366666666667,2596.516666666667,2644.4833333333336,2562.0333333333338,2678.9666666666667,2514.066666666667,2761.4166666666665,2431.6166666666672,2581.0,2615.05,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,1,False,True,0,0,0,0.0,2584.05,0.0
2024-03-12 09:45:00+05:30,NSE:NESTLEIND,2584.05,2584.05,2566.3,2577.1,185023,True,2513.35,2631.0,0.04893850294029711,2606.05,2610.0,2548.55,2631.0,2560.95,2583.3195938559093,2596.516666666667,2644.4833333333336,2562.0333333333338,2678.9666666666667,2514.066666666667,2761.4166666666665,2431.6166666666672,2566.3,2615.05,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,2577.1,0.0
2024-03-12 10:15:00+05:30,NSE:NESTLEIND,2577.1,2588.45,2573.3,2588.45,97580,True,2513.35,2631.0,0.04893850294029711,2606.05,2610.0,2548.55,2631.0,2560.95,2583.3382405202474,2596.516666666667,2644.4833333333336,2562.0333333333338,2678.9666666666667,2514.066666666667,2761.4166666666665,2431.6166666666672,2566.3,2615.05,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,2588.45,0.0
2024-03-12 10:45:00+05:30,NSE:NESTLEIND,2588.85,2591.55,2576.4,2585.4,44023,True,2513.35,2631.0,0.04893850294029711,2606.05,2610.0,2548.55,2631.0,2560.95,2583.443540226522,2596.516666666667,2644.4833333333336,2562.0333333333338,2678.9666666666667,2514.066666666667,2761.4166666666665,2431.6166666666672,2566.3,2615.05,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2585.4,0.0
2024-03-12 11:15:00+05:30,NSE:NESTLEIND,2585.4,2592.95,2576.1,2580.3,52436,True,2513.35,2631.0,0.04893850294029711,2606.05,2610.0,2548.55,2631.0,2560.95,2583.4104024685203,2596.516666666667,2644.4833333333336,2562.0333333333338,2678.9666666666667,2514.066666666667,2761.4166666666665,2431.6166666666672,2566.3,2615.05,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2580.3,0.0
2024-03-12 11:45:00+05:30,NSE:NESTLEIND,2580.3,2592.0,2578.75,2586.35,28210,True,2513.35,2631.0,0.04893850294029711,2606.05,2610.0,2548.55,2631.0,2560.95,2583.5288191433388,2596.516666666667,2644.4833333333336,2562.0333333333338,2678.9666666666667,2514.066666666667,2761.4166666666665,2431.6166666666672,2566.3,2615.05,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2586.35,0.0
2024-03-12 12:15:00+05:30,NSE:NESTLEIND,2586.45,2594.0,2585.35,2585.9,27959,True,2513.35,2631.0,0.04893850294029711,2606.05,2610.0,2548.55,2631.0,2560.95,2583.7671498936757,2596.516666666667,2644.4833333333336,2562.0333333333338,2678.9666666666667,2514.066666666667,2761.4166666666665,2431.6166666666672,2566.3,2615.05,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2585.9,0.0
2024-03-12 12:45:00+05:30,NSE:NESTLEIND,2585.9,2589.65,2580.05,2584.2,19093,True,2513.35,2631.0,0.04893850294029711,2606.05,2610.0,2548.55,2631.0,2560.95,2583.7950624337195,2596.516666666667,2644.4833333333336,2562.0333333333338,2678.9666666666667,2514.066666666667,2761.4166666666665,2431.6166666666672,2566.3,2615.05,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2584.2,0.0
2024-03-12 13:15:00+05:30,NSE:NESTLEIND,2583.6,2585.1,2578.05,2581.35,20809,True,2513.35,2631.0,0.04893850294029711,2606.05,2610.0,2548.55,2631.0,2560.95,2583.7171924798577,2596.516666666667,2644.4833333333336,2562.0333333333338,2678.9666666666667,2514.066666666667,2761.4166666666665,2431.6166666666672,2566.3,2615.05,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2581.35,0.0
2024-03-12 13:45:00+05:30,NSE:NESTLEIND,2581.0,2591.0,2580.9,2584.55,23640,True,2513.35,2631.0,0.04893850294029711,2606.05,2610.0,2548.55,2631.0,2560.95,2583.7827423080626,2596.516666666667,2644.4833333333336,2562.0333333333338,2678.9666666666667,2514.066666666667,2761.4166666666665,2431.6166666666672,2566.3,2615.05,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2584.55,0.0
