Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:LUPINbar_count,NSE:LUPIN_order,NSE:LUPIN_position,NSE:LUPIN_ret,NSE:LUPIN_Close,position_change
2024-03-06 14:15:00+05:30,NSE:LUPIN,1667.85,1671.3,1667.3,1670.0,79294,True,,,,1675.0,,,,,1663.248089557377,,,,,,,,1643.3,1681.75,,,NSE:NIFTY 50,22404.35,22473.45,22392.15,22464.55,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22473.45,22224.35,22473.45,22224.35,0,False,False,0,0,0,0.0,1670.0,0.0
2024-03-06 14:45:00+05:30,NSE:LUPIN,1670.05,1670.85,1663.7,1664.9,210120,True,,,,1675.0,,,,,1663.950846481371,,,,,,,,1643.3,1681.75,,,NSE:NIFTY 50,22464.7,22483.05,22430.65,22473.3,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22483.05,22224.35,22483.05,22224.35,0,False,False,0,0,0,0.0,1664.9,0.0
2024-03-06 15:15:00+05:30,NSE:LUPIN,1664.9,1669.8,1662.55,1662.55,248817,True,,,,1675.0,,,,,1664.1586797655414,,,,,,,,1643.3,1681.75,,,NSE:NIFTY 50,22472.5,22497.2,22466.75,22480.05,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22497.2,22224.35,22497.2,22224.35,0,False,False,0,0,0,0.0,1662.55,0.0
2024-03-07 09:15:00+05:30,NSE:LUPIN,1673.5,1678.15,1655.8,1666.0,84987,True,1650.95,1681.75,0.023398040528205488,1673.5,1662.55,1643.3,1681.75,1675.0,1666.6499999999999,1662.5333333333335,1681.766666666667,1643.316666666667,1700.9833333333336,1624.0833333333335,1739.4333333333336,1585.6333333333334,1655.8,1678.15,,,NSE:NIFTY 50,22505.3,22523.65,22449.3,22473.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,True,0,0,0,0.0,1666.0,0.0
2024-03-07 09:45:00+05:30,NSE:LUPIN,1666.0,1676.0,1661.95,1670.4,60021,True,1650.95,1681.75,0.023398040528205488,1673.5,1662.55,1643.3,1681.75,1675.0,1667.808962264151,1662.5333333333335,1681.766666666667,1643.316666666667,1700.9833333333336,1624.0833333333335,1739.4333333333336,1585.6333333333334,1655.8,1678.15,,,NSE:NIFTY 50,22472.95,22502.6,22451.15,22486.95,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,False,0,0,0,0.0,1670.4,0.0
2024-03-07 10:15:00+05:30,NSE:LUPIN,1670.4,1673.3,1669.55,1670.75,86454,True,1650.95,1681.75,0.023398040528205488,1673.5,1662.55,1643.3,1681.75,1675.0,1669.075557974959,1662.5333333333335,1681.766666666667,1643.316666666667,1700.9833333333336,1624.0833333333335,1739.4333333333336,1585.6333333333334,1655.8,1678.15,,,NSE:NIFTY 50,22486.95,22495.1,22439.2,22443.8,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22439.2,22523.65,22439.2,0,False,False,0,0,0,0.0,1670.75,0.0
2024-03-07 10:45:00+05:30,NSE:LUPIN,1670.75,1671.9,1668.3,1669.5,22477,True,1650.95,1681.75,0.023398040528205488,1673.5,1662.55,1643.3,1681.75,1675.0,1669.1485321277946,1662.5333333333335,1681.766666666667,1643.316666666667,1700.9833333333336,1624.0833333333335,1739.4333333333336,1585.6333333333334,1655.8,1678.15,,,NSE:NIFTY 50,22442.35,22521.3,22430.0,22498.65,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1669.5,0.0
2024-03-07 11:15:00+05:30,NSE:LUPIN,1669.5,1675.95,1669.35,1670.95,123434,True,1650.95,1681.75,0.023398040528205488,1673.5,1662.55,1643.3,1681.75,1675.0,1670.108468986034,1662.5333333333335,1681.766666666667,1643.316666666667,1700.9833333333336,1624.0833333333335,1739.4333333333336,1585.6333333333334,1655.8,1678.15,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1670.95,0.0
2024-03-07 11:45:00+05:30,NSE:LUPIN,1670.25,1670.95,1668.0,1669.75,19918,True,1650.95,1681.75,0.023398040528205488,1673.5,1662.55,1643.3,1681.75,1675.0,1670.0813059780698,1662.5333333333335,1681.766666666667,1643.316666666667,1700.9833333333336,1624.0833333333335,1739.4333333333336,1585.6333333333334,1655.8,1678.15,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1669.75,0.0
2024-03-07 12:15:00+05:30,NSE:LUPIN,1669.75,1671.05,1666.8,1670.0,19457,True,1650.95,1681.75,0.023398040528205488,1673.5,1662.55,1643.3,1681.75,1675.0,1670.0440504813462,1662.5333333333335,1681.766666666667,1643.316666666667,1700.9833333333336,1624.0833333333335,1739.4333333333336,1585.6333333333334,1655.8,1678.15,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1670.0,0.0
2024-03-07 12:45:00+05:30,NSE:LUPIN,1670.0,1675.0,1669.7,1674.5,24671,True,1650.95,1681.75,0.023398040528205488,1673.5,1662.55,1643.3,1681.75,1675.0,1670.2129851305297,1662.5333333333335,1681.766666666667,1643.316666666667,1700.9833333333336,1624.0833333333335,1739.4333333333336,1585.6333333333334,1655.8,1678.15,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1674.5,0.0
2024-03-07 13:15:00+05:30,NSE:LUPIN,1674.5,1674.95,1667.8,1669.0,25830,True,1650.95,1681.75,0.023398040528205488,1673.5,1662.55,1643.3,1681.75,1675.0,1670.2334583558943,1662.5333333333335,1681.766666666667,1643.316666666667,1700.9833333333336,1624.0833333333335,1739.4333333333336,1585.6333333333334,1655.8,1678.15,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1669.0,0.0
2024-03-07 13:45:00+05:30,NSE:LUPIN,1668.55,1669.5,1665.65,1668.75,23269,True,1650.95,1681.75,0.023398040528205488,1673.5,1662.55,1643.3,1681.75,1675.0,1670.1259271831002,1662.5333333333335,1681.766666666667,1643.316666666667,1700.9833333333336,1624.0833333333335,1739.4333333333336,1585.6333333333334,1655.8,1678.15,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1668.75,0.0
2024-03-07 14:15:00+05:30,NSE:LUPIN,1668.9,1670.35,1667.4,1667.75,28728,True,1650.95,1681.75,0.023398040528205488,1673.5,1662.55,1643.3,1681.75,1675.0,1670.0359705226424,1662.5333333333335,1681.766666666667,1643.316666666667,1700.9833333333336,1624.0833333333335,1739.4333333333336,1585.6333333333334,1655.8,1678.15,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1667.75,0.0
2024-03-07 14:45:00+05:30,NSE:LUPIN,1667.2,1674.0,1667.2,1669.85,116858,True,1650.95,1681.75,0.023398040528205488,1673.5,1662.55,1643.3,1681.75,1675.0,1670.0936605492182,1662.5333333333335,1681.766666666667,1643.316666666667,1700.9833333333336,1624.0833333333335,1739.4333333333336,1585.6333333333334,1655.8,1678.15,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1669.85,0.0
2024-03-07 15:15:00+05:30,NSE:LUPIN,1669.45,1673.35,1665.2,1665.8,174394,True,1650.95,1681.75,0.023398040528205488,1673.5,1662.55,1643.3,1681.75,1675.0,1669.668272860225,1662.5333333333335,1681.766666666667,1643.316666666667,1700.9833333333336,1624.0833333333335,1739.4333333333336,1585.6333333333334,1655.8,1678.15,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1665.8,0.0
2024-03-11 09:15:00+05:30,NSE:LUPIN,1680.95,1690.0,1669.75,1680.05,151297,True,1650.95,1681.75,0.023398040528205488,1680.95,1665.8,1655.8,1678.15,1673.5,1679.9333333333334,1666.5833333333333,1677.3666666666666,1655.0166666666664,1688.9333333333334,1644.2333333333331,1711.2833333333335,1621.883333333333,1669.75,1690.0,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,0,False,True,0,0,0,0.0,1680.05,0.0
2024-03-11 09:45:00+05:30,NSE:LUPIN,1680.1,1702.9,1679.95,1695.05,227776,True,1650.95,1681.75,0.023398040528205488,1680.95,1665.8,1655.8,1678.15,1673.5,1687.5644629574429,1666.5833333333333,1677.3666666666666,1655.0166666666664,1688.9333333333334,1644.2333333333331,1711.2833333333335,1621.883333333333,1669.75,1702.9,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,1,False,False,0,0,0,0.0,1695.05,0.0
2024-03-11 10:15:00+05:30,NSE:LUPIN,1695.05,1704.25,1694.0,1699.3,106212,True,1650.95,1681.75,0.023398040528205488,1680.95,1665.8,1655.8,1678.15,1673.5,1690.1074293799863,1666.5833333333333,1677.3666666666666,1655.0166666666664,1688.9333333333334,1644.2333333333331,1711.2833333333335,1621.883333333333,1669.75,1704.25,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,1,False,False,0,0,0,0.0,1699.3,0.0
2024-03-11 10:45:00+05:30,NSE:LUPIN,1699.5,1701.65,1692.0,1692.5,75430,True,1650.95,1681.75,0.023398040528205488,1680.95,1665.8,1655.8,1678.15,1673.5,1690.817168615072,1666.5833333333333,1677.3666666666666,1655.0166666666664,1688.9333333333334,1644.2333333333331,1711.2833333333335,1621.883333333333,1669.75,1704.25,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,1,False,False,0,0,0,0.0,1692.5,0.0
2024-03-11 11:15:00+05:30,NSE:LUPIN,1692.5,1695.0,1687.05,1693.85,36427,True,1650.95,1681.75,0.023398040528205488,1680.95,1665.8,1655.8,1678.15,1673.5,1690.8872905718686,1666.5833333333333,1677.3666666666666,1655.0166666666664,1688.9333333333334,1644.2333333333331,1711.2833333333335,1621.883333333333,1669.75,1704.25,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,1,False,False,0,0,0,0.0,1693.85,0.0
2024-03-11 11:45:00+05:30,NSE:LUPIN,1693.45,1693.9,1683.0,1685.2,32377,True,1650.95,1681.75,0.023398040528205488,1680.95,1665.8,1655.8,1678.15,1673.5,1690.7062201988078,1666.5833333333333,1677.3666666666666,1655.0166666666664,1688.9333333333334,1644.2333333333331,1711.2833333333335,1621.883333333333,1669.75,1704.25,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,1685.2,0.0
2024-03-11 12:15:00+05:30,NSE:LUPIN,1684.85,1689.75,1684.5,1687.5,18393,True,1650.95,1681.75,0.023398040528205488,1680.95,1665.8,1655.8,1678.15,1673.5,1690.6081046242905,1666.5833333333333,1677.3666666666666,1655.0166666666664,1688.9333333333334,1644.2333333333331,1711.2833333333335,1621.883333333333,1669.75,1704.25,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,1687.5,0.0
2024-03-11 12:45:00+05:30,NSE:LUPIN,1687.55,1687.55,1681.0,1683.0,26641,True,1650.95,1681.75,0.023398040528205488,1680.95,1665.8,1655.8,1678.15,1673.5,1690.3411979982795,1666.5833333333333,1677.3666666666666,1655.0166666666664,1688.9333333333334,1644.2333333333331,1711.2833333333335,1621.883333333333,1669.75,1704.25,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,1683.0,0.0
2024-03-11 13:15:00+05:30,NSE:LUPIN,1683.0,1689.05,1682.5,1689.05,23957,True,1650.95,1681.75,0.023398040528205488,1680.95,1665.8,1655.8,1678.15,1673.5,1690.2220309897737,1666.5833333333333,1677.3666666666666,1655.0166666666664,1688.9333333333334,1644.2333333333331,1711.2833333333335,1621.883333333333,1669.75,1704.25,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,1689.05,0.0
2024-03-11 13:45:00+05:30,NSE:LUPIN,1688.5,1688.75,1683.4,1685.0,28641,True,1650.95,1681.75,0.023398040528205488,1680.95,1665.8,1655.8,1678.15,1673.5,1690.0445738459644,1666.5833333333333,1677.3666666666666,1655.0166666666664,1688.9333333333334,1644.2333333333331,1711.2833333333335,1621.883333333333,1669.75,1704.25,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,1685.0,0.0
2024-03-11 14:15:00+05:30,NSE:LUPIN,1684.65,1685.0,1678.45,1683.7,39581,True,1650.95,1681.75,0.023398040528205488,1680.95,1665.8,1655.8,1678.15,1673.5,1689.649077687293,1666.5833333333333,1677.3666666666666,1655.0166666666664,1688.9333333333334,1644.2333333333331,1711.2833333333335,1621.883333333333,1669.75,1704.25,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,1,False,False,0,0,0,0.0,1683.7,0.0
2024-03-11 14:45:00+05:30,NSE:LUPIN,1684.25,1685.65,1672.6,1675.6,102956,True,1650.95,1681.75,0.023398040528205488,1680.95,1665.8,1655.8,1678.15,1673.5,1688.264109466077,1666.5833333333333,1677.3666666666666,1655.0166666666664,1688.9333333333334,1644.2333333333331,1711.2833333333335,1621.883333333333,1669.75,1704.25,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,0,False,False,0,0,0,0.0,1675.6,0.0
2024-03-11 15:15:00+05:30,NSE:LUPIN,1675.6,1676.1,1669.35,1673.9,110400,True,1650.95,1681.75,0.023398040528205488,1680.95,1665.8,1655.8,1678.15,1673.5,1686.5578568795186,1666.5833333333333,1677.3666666666666,1655.0166666666664,1688.9333333333334,1644.2333333333331,1711.2833333333335,1621.883333333333,1669.35,1704.25,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,0,False,False,0,0,0,0.0,1673.9,0.0
2024-03-12 09:15:00+05:30,NSE:LUPIN,1672.1,1688.4,1660.3,1669.45,110777,True,1650.95,1704.25,0.037090001825594854,1672.1,1673.9,1669.35,1704.25,1680.95,1672.7166666666665,1682.5,1695.65,1660.75,1717.4,1647.6,1752.3000000000002,1612.6999999999998,1660.3,1688.4,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,1669.45,0.0
2024-03-12 09:45:00+05:30,NSE:LUPIN,1669.45,1674.55,1665.55,1666.8,42879,True,1650.95,1704.25,0.037090001825594854,1672.1,1673.9,1669.35,1704.25,1680.95,1671.6701976059073,1682.5,1695.65,1660.75,1717.4,1647.6,1752.3000000000002,1612.6999999999998,1660.3,1688.4,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,1666.8,0.0
2024-03-12 10:15:00+05:30,NSE:LUPIN,1666.8,1672.1,1665.05,1670.05,45784,True,1650.95,1704.25,0.037090001825594854,1672.1,1673.9,1669.35,1704.25,1680.95,1671.0725238166865,1682.5,1695.65,1660.75,1717.4,1647.6,1752.3000000000002,1612.6999999999998,1660.3,1688.4,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,1670.05,0.0
2024-03-12 10:45:00+05:30,NSE:LUPIN,1670.5,1670.5,1652.5,1656.0,52823,True,1650.95,1704.25,0.037090001825594854,1672.1,1673.9,1669.35,1704.25,1680.95,1668.684176765254,1682.5,1695.65,1660.75,1717.4,1647.6,1752.3000000000002,1612.6999999999998,1652.5,1688.4,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1656.0,0.0
2024-03-12 11:15:00+05:30,NSE:LUPIN,1656.0,1656.5,1641.45,1643.9,64614,True,1650.95,1704.25,0.037090001825594854,1672.1,1673.9,1669.35,1704.25,1680.95,1664.3203570575754,1682.5,1695.65,1660.75,1717.4,1647.6,1752.3000000000002,1612.6999999999998,1641.45,1688.4,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1643.9,0.0
2024-03-12 11:45:00+05:30,NSE:LUPIN,1643.9,1649.8,1640.15,1648.0,26007,True,1650.95,1704.25,0.037090001825594854,1672.1,1673.9,1669.35,1704.25,1680.95,1662.9295339920593,1682.5,1695.65,1660.75,1717.4,1647.6,1752.3000000000002,1612.6999999999998,1640.15,1688.4,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1648.0,0.0
2024-03-12 12:15:00+05:30,NSE:LUPIN,1648.0,1653.6,1646.55,1647.65,25410,True,1650.95,1704.25,0.037090001825594854,1672.1,1673.9,1669.35,1704.25,1680.95,1661.9868809519928,1682.5,1695.65,1660.75,1717.4,1647.6,1752.3000000000002,1612.6999999999998,1640.15,1688.4,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1647.65,0.0
2024-03-12 12:45:00+05:30,NSE:LUPIN,1647.65,1649.55,1643.65,1647.65,22462,True,1650.95,1704.25,0.037090001825594854,1672.1,1673.9,1669.35,1704.25,1680.95,1661.1225092726238,1682.5,1695.65,1660.75,1717.4,1647.6,1752.3000000000002,1612.6999999999998,1640.15,1688.4,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1647.65,0.0
2024-03-12 13:15:00+05:30,NSE:LUPIN,1647.65,1652.0,1646.55,1652.0,21974,True,1650.95,1704.25,0.037090001825594854,1672.1,1673.9,1669.35,1704.25,1680.95,1660.5401007922853,1682.5,1695.65,1660.75,1717.4,1647.6,1752.3000000000002,1612.6999999999998,1640.15,1688.4,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1652.0,0.0
2024-03-12 13:45:00+05:30,NSE:LUPIN,1651.95,1656.3,1651.55,1653.4,21412,True,1650.95,1704.25,0.037090001825594854,1672.1,1673.9,1669.35,1704.25,1680.95,1660.2052111981793,1682.5,1695.65,1660.75,1717.4,1647.6,1752.3000000000002,1612.6999999999998,1640.15,1688.4,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1653.4,0.0
2024-03-12 14:15:00+05:30,NSE:LUPIN,1653.25,1653.5,1644.95,1645.4,34646,True,1650.95,1704.25,0.037090001825594854,1672.1,1673.9,1669.35,1704.25,1680.95,1659.299483988498,1682.5,1695.65,1660.75,1717.4,1647.6,1752.3000000000002,1612.6999999999998,1640.15,1688.4,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1645.4,0.0
