Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:DLFbar_count,NSE:DLF_order,NSE:DLF_position,NSE:DLF_ret,NSE:DLF_Close,position_change
2024-03-06 14:15:00+05:30,NSE:DLF,919.65,923.0,918.4,921.15,137238,True,,,,930.95,,,,,919.584587268777,,,,,,,,908.1,933.9,,,NSE:NIFTY 50,22404.35,22473.45,22392.15,22464.55,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22473.45,22224.35,22473.45,22224.35,0,False,False,0,0,0,0.0,921.15,0.0
2024-03-06 14:45:00+05:30,NSE:DLF,921.35,923.95,919.55,923.0,357645,True,,,,930.95,,,,,919.8992530048473,,,,,,,,908.1,933.9,,,NSE:NIFTY 50,22464.7,22483.05,22430.65,22473.3,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22483.05,22224.35,22483.05,22224.35,0,False,False,0,0,0,0.0,923.0,0.0
2024-03-06 15:15:00+05:30,NSE:DLF,923.0,926.0,921.2,924.0,318980,True,,,,930.95,,,,,920.2751268284867,,,,,,,,908.1,933.9,,,NSE:NIFTY 50,22472.5,22497.2,22466.75,22480.05,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22497.2,22224.35,22497.2,22224.35,0,False,False,0,0,0,0.0,924.0,0.0
2024-03-07 09:15:00+05:30,NSE:DLF,925.6,929.0,921.0,922.55,389210,True,913.3,933.9,0.02841096795507103,925.6,924.0,908.1,933.9,930.95,924.1833333333334,922.0,935.9,910.1,947.8,896.2,973.5999999999999,870.4000000000001,921.0,929.0,,,NSE:NIFTY 50,22505.3,22523.65,22449.3,22473.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,True,0,0,0,0.0,922.55,0.0
2024-03-07 09:45:00+05:30,NSE:DLF,922.55,925.8,921.65,922.5,202807,True,913.3,933.9,0.02841096795507103,925.6,924.0,908.1,933.9,930.95,923.8864397193549,922.0,935.9,910.1,947.8,896.2,973.5999999999999,870.4000000000001,921.0,929.0,,,NSE:NIFTY 50,22472.95,22502.6,22451.15,22486.95,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,False,0,0,0,0.0,922.5,0.0
2024-03-07 10:15:00+05:30,NSE:DLF,922.55,923.8,920.1,921.05,161239,True,913.3,933.9,0.02841096795507103,925.6,924.0,908.1,933.9,930.95,923.4077162788393,922.0,935.9,910.1,947.8,896.2,973.5999999999999,870.4000000000001,920.1,929.0,,,NSE:NIFTY 50,22486.95,22495.1,22439.2,22443.8,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22439.2,22523.65,22439.2,0,False,False,0,0,0,0.0,921.05,0.0
2024-03-07 10:45:00+05:30,NSE:DLF,920.8,924.1,920.5,923.75,64305,True,913.3,933.9,0.02841096795507103,925.6,924.0,908.1,933.9,930.95,923.3586056371737,922.0,935.9,910.1,947.8,896.2,973.5999999999999,870.4000000000001,920.1,929.0,,,NSE:NIFTY 50,22442.35,22521.3,22430.0,22498.65,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,923.75,0.0
2024-03-07 11:15:00+05:30,NSE:DLF,923.75,925.5,922.15,923.05,83793,True,913.3,933.9,0.02841096795507103,925.6,924.0,908.1,933.9,930.95,923.377947713477,922.0,935.9,910.1,947.8,896.2,973.5999999999999,870.4000000000001,920.1,929.0,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,923.05,0.0
2024-03-07 11:45:00+05:30,NSE:DLF,923.05,923.75,920.75,920.75,124458,True,913.3,933.9,0.02841096795507103,925.6,924.0,908.1,933.9,930.95,923.1804348002688,922.0,935.9,910.1,947.8,896.2,973.5999999999999,870.4000000000001,920.1,929.0,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,920.75,0.0
2024-03-07 12:15:00+05:30,NSE:DLF,921.0,922.5,918.0,920.5,133246,True,913.3,933.9,0.02841096795507103,925.6,924.0,908.1,933.9,930.95,922.8531303150202,922.0,935.9,910.1,947.8,896.2,973.5999999999999,870.4000000000001,918.0,929.0,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,920.5,0.0
2024-03-07 12:45:00+05:30,NSE:DLF,920.5,923.1,918.85,921.1,79861,True,913.3,933.9,0.02841096795507103,925.6,924.0,908.1,933.9,930.95,922.7347514513324,922.0,935.9,910.1,947.8,896.2,973.5999999999999,870.4000000000001,918.0,929.0,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,921.1,0.0
2024-03-07 13:15:00+05:30,NSE:DLF,921.15,921.35,918.95,919.35,56938,True,913.3,933.9,0.02841096795507103,925.6,924.0,908.1,933.9,930.95,922.6094644445079,922.0,935.9,910.1,947.8,896.2,973.5999999999999,870.4000000000001,918.0,929.0,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,919.35,0.0
2024-03-07 13:45:00+05:30,NSE:DLF,919.35,921.45,917.15,919.9,107095,True,913.3,933.9,0.02841096795507103,925.6,924.0,908.1,933.9,930.95,922.3721020153695,922.0,935.9,910.1,947.8,896.2,973.5999999999999,870.4000000000001,917.15,929.0,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,919.9,0.0
2024-03-07 14:15:00+05:30,NSE:DLF,919.9,924.0,919.85,920.8,220031,True,913.3,933.9,0.02841096795507103,925.6,924.0,908.1,933.9,930.95,922.260648026915,922.0,935.9,910.1,947.8,896.2,973.5999999999999,870.4000000000001,917.15,929.0,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,920.8,0.0
2024-03-07 14:45:00+05:30,NSE:DLF,921.0,922.55,919.55,920.5,232538,True,913.3,933.9,0.02841096795507103,925.6,924.0,908.1,933.9,930.95,922.0859511964564,922.0,935.9,910.1,947.8,896.2,973.5999999999999,870.4000000000001,917.15,929.0,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,920.5,0.0
2024-03-07 15:15:00+05:30,NSE:DLF,920.5,921.0,917.95,921.0,240608,True,913.3,933.9,0.02841096795507103,925.6,924.0,908.1,933.9,930.95,921.844598360438,922.0,935.9,910.1,947.8,896.2,973.5999999999999,870.4000000000001,917.15,929.0,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,921.0,0.0
2024-03-11 09:15:00+05:30,NSE:DLF,928.0,933.3,921.25,926.65,873476,True,913.3,933.9,0.02841096795507103,928.0,921.0,917.15,929.0,925.6,927.0666666666665,922.3833333333333,927.6166666666667,915.7666666666667,934.2333333333333,910.5333333333333,946.0833333333334,898.6833333333333,921.25,933.3,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,0,False,True,0,0,0,0.0,926.65,0.0
2024-03-11 09:45:00+05:30,NSE:DLF,926.65,929.0,924.0,924.7,346074,True,913.3,933.9,0.02841096795507103,928.0,921.0,917.15,929.0,925.6,926.7355994697497,922.3833333333333,927.6166666666667,915.7666666666667,934.2333333333333,910.5333333333333,946.0833333333334,898.6833333333333,921.25,933.3,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,0,False,False,0,0,0,0.0,924.7,0.0
2024-03-11 10:15:00+05:30,NSE:DLF,924.7,927.4,924.7,926.55,192584,True,913.3,933.9,0.02841096795507103,928.0,921.0,917.15,929.0,925.6,926.6648284558453,922.3833333333333,927.6166666666667,915.7666666666667,934.2333333333333,910.5333333333333,946.0833333333334,898.6833333333333,921.25,933.3,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,0,False,False,0,0,0,0.0,926.55,0.0
2024-03-11 10:45:00+05:30,NSE:DLF,926.7,926.7,922.6,923.3,188186,True,913.3,933.9,0.02841096795507103,928.0,921.0,917.15,929.0,925.6,926.3749825451576,922.3833333333333,927.6166666666667,915.7666666666667,934.2333333333333,910.5333333333333,946.0833333333334,898.6833333333333,921.25,933.3,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,0,False,False,0,0,0,0.0,923.3,0.0
2024-03-11 11:15:00+05:30,NSE:DLF,923.05,924.0,921.95,922.8,156842,True,913.3,933.9,0.02841096795507103,928.0,921.0,917.15,929.0,925.6,926.0662977574065,922.3833333333333,927.6166666666667,915.7666666666667,934.2333333333333,910.5333333333333,946.0833333333334,898.6833333333333,921.25,933.3,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,0,False,False,0,0,0,0.0,922.8,0.0
2024-03-11 11:45:00+05:30,NSE:DLF,922.8,923.95,916.2,917.65,272720,True,913.3,933.9,0.02841096795507103,928.0,921.0,917.15,929.0,925.6,925.1527493880595,922.3833333333333,927.6166666666667,915.7666666666667,934.2333333333333,910.5333333333333,946.0833333333334,898.6833333333333,916.2,933.3,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,917.65,0.0
2024-03-11 12:15:00+05:30,NSE:DLF,917.65,922.15,916.9,921.0,212996,True,913.3,933.9,0.02841096795507103,928.0,921.0,917.15,929.0,925.6,924.6649987947033,922.3833333333333,927.6166666666667,915.7666666666667,934.2333333333333,910.5333333333333,946.0833333333334,898.6833333333333,916.2,933.3,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,921.0,0.0
2024-03-11 12:45:00+05:30,NSE:DLF,920.9,921.45,918.2,919.0,201544,True,913.3,933.9,0.02841096795507103,928.0,921.0,917.15,929.0,925.6,924.2432642017895,922.3833333333333,927.6166666666667,915.7666666666667,934.2333333333333,910.5333333333333,946.0833333333334,898.6833333333333,916.2,933.3,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,919.0,0.0
2024-03-11 13:15:00+05:30,NSE:DLF,919.0,920.15,918.35,919.15,175219,True,913.3,933.9,0.02841096795507103,928.0,921.0,917.15,929.0,925.6,923.907051952284,922.3833333333333,927.6166666666667,915.7666666666667,934.2333333333333,910.5333333333333,946.0833333333334,898.6833333333333,916.2,933.3,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,919.15,0.0
2024-03-11 13:45:00+05:30,NSE:DLF,919.25,922.65,918.3,918.65,234578,True,913.3,933.9,0.02841096795507103,928.0,921.0,917.15,929.0,925.6,923.5749872089935,922.3833333333333,927.6166666666667,915.7666666666667,934.2333333333333,910.5333333333333,946.0833333333334,898.6833333333333,916.2,933.3,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,918.65,0.0
2024-03-11 14:15:00+05:30,NSE:DLF,918.55,919.2,912.9,915.4,352726,True,913.3,933.9,0.02841096795507103,928.0,921.0,917.15,929.0,925.6,922.72349689502,922.3833333333333,927.6166666666667,915.7666666666667,934.2333333333333,910.5333333333333,946.0833333333334,898.6833333333333,912.9,933.3,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,0,False,False,0,0,0,0.0,915.4,0.0
2024-03-11 14:45:00+05:30,NSE:DLF,915.4,916.95,907.2,908.55,867239,True,913.3,933.9,0.02841096795507103,928.0,921.0,917.15,929.0,925.6,920.2067235672223,922.3833333333333,927.6166666666667,915.7666666666667,934.2333333333333,910.5333333333333,946.0833333333334,898.6833333333333,907.2,933.3,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,0,False,False,0,0,0,0.0,908.55,0.0
2024-03-11 15:15:00+05:30,NSE:DLF,908.55,911.65,908.5,909.35,425746,True,913.3,933.9,0.02841096795507103,928.0,921.0,917.15,929.0,925.6,919.2252795450893,922.3833333333333,927.6166666666667,915.7666666666667,934.2333333333333,910.5333333333333,946.0833333333334,898.6833333333333,907.2,933.3,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,0,False,False,0,0,0,0.0,909.35,0.0
2024-03-12 09:15:00+05:30,NSE:DLF,910.9,915.3,887.05,894.75,1058616,True,908.55,933.9,0.029431216931216753,910.9,909.35,907.2,933.3,928.0,899.0333333333333,916.6166666666667,926.0333333333333,899.9333333333334,942.7166666666666,890.5166666666668,968.8166666666665,864.4166666666669,887.05,915.3,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,894.75,0.0
2024-03-12 09:45:00+05:30,NSE:DLF,894.75,898.95,890.5,897.1,287986,True,908.55,933.9,0.029431216931216753,910.9,909.35,907.2,933.3,928.0,898.2812545701453,916.6166666666667,926.0333333333333,899.9333333333334,942.7166666666666,890.5166666666668,968.8166666666665,864.4166666666669,887.05,915.3,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,897.1,0.0
2024-03-12 10:15:00+05:30,NSE:DLF,897.1,898.4,886.25,886.75,246648,True,908.55,933.9,0.029431216931216753,910.9,909.35,907.2,933.3,928.0,897.0714930906428,916.6166666666667,926.0333333333333,899.9333333333334,942.7166666666666,890.5166666666668,968.8166666666665,864.4166666666669,886.25,915.3,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,886.75,0.0
2024-03-12 10:45:00+05:30,NSE:DLF,886.85,888.5,883.2,884.55,414908,True,908.55,933.9,0.029431216931216753,910.9,909.35,907.2,933.3,928.0,894.6634750353307,916.6166666666667,926.0333333333333,899.9333333333334,942.7166666666666,890.5166666666668,968.8166666666665,864.4166666666669,883.2,915.3,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,884.55,0.0
2024-03-12 11:15:00+05:30,NSE:DLF,884.55,885.85,880.05,880.75,244777,True,908.55,933.9,0.029431216931216753,910.9,909.35,907.2,933.3,928.0,893.3111535471137,916.6166666666667,926.0333333333333,899.9333333333334,942.7166666666666,890.5166666666668,968.8166666666665,864.4166666666669,880.05,915.3,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,880.75,0.0
2024-03-12 11:45:00+05:30,NSE:DLF,880.75,883.75,873.75,879.75,386522,True,908.55,933.9,0.029431216931216753,910.9,909.35,907.2,933.3,928.0,891.227632002845,916.6166666666667,926.0333333333333,899.9333333333334,942.7166666666666,890.5166666666668,968.8166666666665,864.4166666666669,873.75,915.3,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,879.75,0.0
2024-03-12 12:15:00+05:30,NSE:DLF,879.4,881.5,873.25,876.05,780632,True,908.55,933.9,0.029431216931216753,910.9,909.35,907.2,933.3,928.0,887.9649721834725,916.6166666666667,926.0333333333333,899.9333333333334,942.7166666666666,890.5166666666668,968.8166666666665,864.4166666666669,873.25,915.3,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,876.05,0.0
2024-03-12 12:45:00+05:30,NSE:DLF,876.05,877.5,870.2,872.55,471962,True,908.55,933.9,0.029431216931216753,910.9,909.35,907.2,933.3,928.0,886.200800190782,916.6166666666667,926.0333333333333,899.9333333333334,942.7166666666666,890.5166666666668,968.8166666666665,864.4166666666669,870.2,915.3,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,872.55,0.0
2024-03-12 13:15:00+05:30,NSE:DLF,872.7,875.95,869.5,870.45,698869,True,908.55,933.9,0.029431216931216753,910.9,909.35,907.2,933.3,928.0,884.0339589777212,916.6166666666667,926.0333333333333,899.9333333333334,942.7166666666666,890.5166666666668,968.8166666666665,864.4166666666669,869.5,915.3,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,870.45,0.0
2024-03-12 13:45:00+05:30,NSE:DLF,870.45,877.3,870.1,874.6,519827,True,908.55,933.9,0.029431216931216753,910.9,909.35,907.2,933.3,928.0,883.0133796390234,916.6166666666667,926.0333333333333,899.9333333333334,942.7166666666666,890.5166666666668,968.8166666666665,864.4166666666669,869.5,915.3,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,874.6,0.0
2024-03-12 14:15:00+05:30,NSE:DLF,874.6,877.2,867.5,868.7,641053,True,908.55,933.9,0.029431216931216753,910.9,909.35,907.2,933.3,928.0,881.6893177237271,916.6166666666667,926.0333333333333,899.9333333333334,942.7166666666666,890.5166666666668,968.8166666666665,864.4166666666669,867.5,915.3,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,868.7,0.0
2024-03-12 14:45:00+05:30,NSE:DLF,868.7,872.4,861.5,862.4,1360744,True,908.55,933.9,0.029431216931216753,910.9,909.35,907.2,933.3,928.0,878.5792865979693,916.6166666666667,926.0333333333333,899.9333333333334,942.7166666666666,890.5166666666668,968.8166666666665,864.4166666666669,861.5,915.3,,,NSE:NIFTY 50,22320.3,22363.2,22314.9,22331.65,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,862.4,0.0
2024-03-12 15:15:00+05:30,NSE:DLF,862.85,865.0,861.0,864.5,1224643,True,908.55,933.9,0.029431216931216753,910.9,909.35,907.2,933.3,928.0,876.364301762293,916.6166666666667,926.0333333333333,899.9333333333334,942.7166666666666,890.5166666666668,968.8166666666665,864.4166666666669,861.0,915.3,,,NSE:NIFTY 50,22329.95,22342.65,22325.05,22333.7,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,864.5,0.0
2024-03-13 09:15:00+05:30,NSE:DLF,860.0,873.25,859.15,863.7,887896,True,862.4,933.9,0.08466898954703828,860.0,864.5,861.0,915.3,910.9,865.3666666666668,880.2666666666668,899.5333333333335,845.2333333333336,934.5666666666667,825.9666666666668,988.8666666666667,771.6666666666669,859.15,873.25,,,NSE:NIFTY 50,22432.2,22446.75,22307.1,22342.25,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22307.1,22526.6,22256.0,0,False,True,0,0,0,0.0,863.7,0.0
2024-03-13 09:45:00+05:30,NSE:DLF,863.7,863.85,851.7,863.5,747063,True,862.4,933.9,0.08466898954703828,860.0,864.5,861.0,915.3,910.9,862.7697770504747,880.2666666666668,899.5333333333335,845.2333333333336,934.5666666666667,825.9666666666668,988.8666666666667,771.6666666666669,851.7,873.25,,,NSE:NIFTY 50,22343.0,22343.0,22260.75,22336.15,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22260.75,22526.6,22256.0,0,False,False,0,0,0,0.0,863.5,0.0
