Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:ABBbar_count,NSE:ABB_order,NSE:ABB_position,NSE:ABB_ret,NSE:ABB_Close,position_change
2024-03-06 14:15:00+05:30,NSE:ABB,5655.0,5700.0,5654.25,5694.95,34142,True,,,,5660.0,,,,,5649.27200713399,,,,,,,,5588.45,5719.75,,,NSE:NIFTY 50,22404.35,22473.45,22392.15,22464.55,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22473.45,22224.35,22473.45,22224.35,0,False,False,0,0,0,0.0,5694.95,0.0
2024-03-06 14:45:00+05:30,NSE:ABB,5692.65,5699.05,5670.05,5694.1,48961,True,,,,5660.0,,,,,5654.628585123026,,,,,,,,5588.45,5719.75,,,NSE:NIFTY 50,22464.7,22483.05,22430.65,22473.3,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22483.05,22224.35,22483.05,22224.35,0,False,False,0,0,0,0.0,5694.1,0.0
2024-03-06 15:15:00+05:30,NSE:ABB,5695.3,5720.0,5681.1,5681.1,49010,True,,,,5660.0,,,,,5659.453980510619,,,,,,,,5588.45,5720.0,,,NSE:NIFTY 50,22472.5,22497.2,22466.75,22480.05,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22497.2,22224.35,22497.2,22224.35,0,False,False,0,0,0,0.0,5681.1,0.0
2024-03-07 09:15:00+05:30,NSE:ABB,5697.05,5739.45,5675.0,5737.5,44110,True,5607.2,5720.0,0.023539621898737595,5697.05,5681.1,5588.45,5720.0,5660.0,5717.316666666667,5663.183333333334,5737.916666666669,5606.366666666669,5794.7333333333345,5531.633333333334,5926.283333333335,5400.083333333334,5675.0,5739.45,,,NSE:NIFTY 50,22505.3,22523.65,22449.3,22473.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,True,0,0,0,0.0,5737.5,0.0
2024-03-07 09:45:00+05:30,NSE:ABB,5738.0,5747.9,5726.25,5743.0,30227,True,5607.2,5720.0,0.023539621898737595,5697.05,5681.1,5588.45,5720.0,5660.0,5726.153900704449,5663.183333333334,5737.916666666669,5606.366666666669,5794.7333333333345,5531.633333333334,5926.283333333335,5400.083333333334,5675.0,5747.9,,,NSE:NIFTY 50,22472.95,22502.6,22451.15,22486.95,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,1,False,False,0,0,0,0.0,5743.0,0.0
2024-03-07 10:15:00+05:30,NSE:ABB,5743.0,5756.9,5727.05,5730.55,17196,True,5607.2,5720.0,0.023539621898737595,5697.05,5681.1,5588.45,5720.0,5660.0,5728.410699055714,5663.183333333334,5737.916666666669,5606.366666666669,5794.7333333333345,5531.633333333334,5926.283333333335,5400.083333333334,5675.0,5756.9,,,NSE:NIFTY 50,22486.95,22495.1,22439.2,22443.8,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22439.2,22523.65,22439.2,0,False,False,0,0,0,0.0,5730.55,0.0
2024-03-07 10:45:00+05:30,NSE:ABB,5730.55,5773.9,5723.1,5765.7,22702,True,5607.2,5720.0,0.023539621898737595,5697.05,5681.1,5588.45,5720.0,5660.0,5733.5424488991985,5663.183333333334,5737.916666666669,5606.366666666669,5794.7333333333345,5531.633333333334,5926.283333333335,5400.083333333334,5675.0,5773.9,,,NSE:NIFTY 50,22442.35,22521.3,22430.0,22498.65,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,5765.7,0.0
2024-03-07 11:15:00+05:30,NSE:ABB,5765.7,5775.0,5749.3,5773.0,14329,True,5607.2,5720.0,0.023539621898737595,5697.05,5681.1,5588.45,5720.0,5660.0,5737.133973870343,5663.183333333334,5737.916666666669,5606.366666666669,5794.7333333333345,5531.633333333334,5926.283333333335,5400.083333333334,5675.0,5775.0,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,5773.0,0.0
2024-03-07 11:45:00+05:30,NSE:ABB,5772.05,5774.55,5757.4,5763.05,11249,True,5607.2,5720.0,0.023539621898737595,5697.05,5681.1,5588.45,5720.0,5660.0,5739.376003781242,5663.183333333334,5737.916666666669,5606.366666666669,5794.7333333333345,5531.633333333334,5926.283333333335,5400.083333333334,5675.0,5775.0,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,5763.05,0.0
2024-03-07 12:15:00+05:30,NSE:ABB,5763.05,5792.0,5760.0,5782.4,25054,True,5607.2,5720.0,0.023539621898737595,5697.05,5681.1,5588.45,5720.0,5660.0,5745.2657581565745,5663.183333333334,5737.916666666669,5606.366666666669,5794.7333333333345,5531.633333333334,5926.283333333335,5400.083333333334,5675.0,5792.0,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,5782.4,0.0
2024-03-07 12:45:00+05:30,NSE:ABB,5782.4,5787.65,5766.3,5769.75,13488,True,5607.2,5720.0,0.023539621898737595,5697.05,5681.1,5588.45,5720.0,5660.0,5747.481623447618,5663.183333333334,5737.916666666669,5606.366666666669,5794.7333333333345,5531.633333333334,5926.283333333335,5400.083333333334,5675.0,5792.0,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,5769.75,0.0
2024-03-07 13:15:00+05:30,NSE:ABB,5769.75,5774.95,5758.0,5766.05,16897,True,5607.2,5720.0,0.023539621898737595,5697.05,5681.1,5588.45,5720.0,5660.0,5749.113039985932,5663.183333333334,5737.916666666669,5606.366666666669,5794.7333333333345,5531.633333333334,5926.283333333335,5400.083333333334,5675.0,5792.0,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,5766.05,0.0
2024-03-07 13:45:00+05:30,NSE:ABB,5766.05,5779.9,5761.0,5772.7,14861,True,5607.2,5720.0,0.023539621898737595,5697.05,5681.1,5588.45,5720.0,5660.0,5750.675219921344,5663.183333333334,5737.916666666669,5606.366666666669,5794.7333333333345,5531.633333333334,5926.283333333335,5400.083333333334,5675.0,5792.0,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,5772.7,0.0
2024-03-07 14:15:00+05:30,NSE:ABB,5772.7,5777.0,5765.95,5772.35,12437,True,5607.2,5720.0,0.023539621898737595,5697.05,5681.1,5588.45,5720.0,5660.0,5751.853895828653,5663.183333333334,5737.916666666669,5606.366666666669,5794.7333333333345,5531.633333333334,5926.283333333335,5400.083333333334,5675.0,5792.0,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,5772.35,0.0
2024-03-07 14:45:00+05:30,NSE:ABB,5772.35,5778.25,5762.0,5774.9,33462,True,5607.2,5720.0,0.023539621898737595,5697.05,5681.1,5588.45,5720.0,5660.0,5754.450055531252,5663.183333333334,5737.916666666669,5606.366666666669,5794.7333333333345,5531.633333333334,5926.283333333335,5400.083333333334,5675.0,5792.0,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,5774.9,0.0
2024-03-07 15:15:00+05:30,NSE:ABB,5774.9,5775.0,5758.0,5758.0,32239,True,5607.2,5720.0,0.023539621898737595,5697.05,5681.1,5588.45,5720.0,5660.0,5755.480873555802,5663.183333333334,5737.916666666669,5606.366666666669,5794.7333333333345,5531.633333333334,5926.283333333335,5400.083333333334,5675.0,5792.0,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,5758.0,0.0
2024-03-11 09:15:00+05:30,NSE:ABB,5801.05,5848.2,5770.75,5843.0,100152,True,5607.2,5792.0,0.03642333741914139,5801.05,5758.0,5675.0,5792.0,5697.05,5820.650000000001,5741.666666666667,5808.333333333334,5691.333333333334,5858.666666666667,5624.666666666667,5975.666666666667,5507.666666666667,5770.75,5848.2,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,1,False,True,0,0,0,0.0,5843.0,0.0
2024-03-11 09:45:00+05:30,NSE:ABB,5840.85,5882.0,5835.65,5877.8,76092,True,5607.2,5792.0,0.03642333741914139,5801.05,5758.0,5675.0,5792.0,5697.05,5839.862534894805,5741.666666666667,5808.333333333334,5691.333333333334,5858.666666666667,5624.666666666667,5975.666666666667,5507.666666666667,5770.75,5882.0,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,1,False,False,0,0,0,0.0,5877.8,0.0
2024-03-11 10:15:00+05:30,NSE:ABB,5877.8,5929.4,5863.1,5925.0,92781,True,5607.2,5792.0,0.03642333741914139,5801.05,5758.0,5675.0,5792.0,5697.05,5862.614459994425,5741.666666666667,5808.333333333334,5691.333333333334,5858.666666666667,5624.666666666667,5975.666666666667,5507.666666666667,5770.75,5929.4,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,1,False,False,0,0,0,0.0,5925.0,0.0
2024-03-11 10:45:00+05:30,NSE:ABB,5925.0,5933.9,5863.0,5900.0,107707,True,5607.2,5792.0,0.03642333741914139,5801.05,5758.0,5675.0,5792.0,5697.05,5873.0074903822,5741.666666666667,5808.333333333334,5691.333333333334,5858.666666666667,5624.666666666667,5975.666666666667,5507.666666666667,5770.75,5933.9,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,1,False,False,0,0,0,0.0,5900.0,0.0
2024-03-11 11:15:00+05:30,NSE:ABB,5900.05,5917.0,5875.0,5884.5,49000,True,5607.2,5792.0,0.03642333741914139,5801.05,5758.0,5675.0,5792.0,5697.05,5875.2126326734515,5741.666666666667,5808.333333333334,5691.333333333334,5858.666666666667,5624.666666666667,5975.666666666667,5507.666666666667,5770.75,5933.9,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,1,False,False,0,0,0,0.0,5884.5,0.0
2024-03-11 11:45:00+05:30,NSE:ABB,5881.8,5893.55,5830.15,5855.95,50202,True,5607.2,5792.0,0.03642333741914139,5801.05,5758.0,5675.0,5792.0,5697.05,5873.595682664684,5741.666666666667,5808.333333333334,5691.333333333334,5858.666666666667,5624.666666666667,5975.666666666667,5507.666666666667,5770.75,5933.9,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,5855.95,0.0
2024-03-11 12:15:00+05:30,NSE:ABB,5855.95,5867.0,5816.7,5822.2,32591,True,5607.2,5792.0,0.03642333741914139,5801.05,5758.0,5675.0,5792.0,5697.05,5871.141340019337,5741.666666666667,5808.333333333334,5691.333333333334,5858.666666666667,5624.666666666667,5975.666666666667,5507.666666666667,5770.75,5933.9,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,5822.2,0.0
2024-03-11 12:45:00+05:30,NSE:ABB,5822.35,5831.9,5802.0,5806.35,26744,True,5607.2,5792.0,0.03642333741914139,5801.05,5758.0,5675.0,5792.0,5697.05,5868.257203885648,5741.666666666667,5808.333333333334,5691.333333333334,5858.666666666667,5624.666666666667,5975.666666666667,5507.666666666667,5770.75,5933.9,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,5806.35,0.0
2024-03-11 13:15:00+05:30,NSE:ABB,5806.35,5864.8,5806.35,5847.4,30991,True,5607.2,5792.0,0.03642333741914139,5801.05,5758.0,5675.0,5792.0,5697.05,5866.684255083061,5741.666666666667,5808.333333333334,5691.333333333334,5858.666666666667,5624.666666666667,5975.666666666667,5507.666666666667,5770.75,5933.9,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,5847.4,0.0
2024-03-11 13:45:00+05:30,NSE:ABB,5847.4,5868.0,5831.95,5837.3,24842,True,5607.2,5792.0,0.03642333741914139,5801.05,5758.0,5675.0,5792.0,5697.05,5865.804459777389,5741.666666666667,5808.333333333334,5691.333333333334,5858.666666666667,5624.666666666667,5975.666666666667,5507.666666666667,5770.75,5933.9,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,5837.3,0.0
2024-03-11 14:15:00+05:30,NSE:ABB,5837.3,5859.8,5815.25,5858.0,23686,True,5607.2,5792.0,0.03642333741914139,5801.05,5758.0,5675.0,5792.0,5697.05,5864.9778816166445,5741.666666666667,5808.333333333334,5691.333333333334,5858.666666666667,5624.666666666667,5975.666666666667,5507.666666666667,5770.75,5933.9,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,1,False,False,0,0,0,0.0,5858.0,0.0
2024-03-11 14:45:00+05:30,NSE:ABB,5858.0,5868.05,5833.25,5845.45,43676,True,5607.2,5792.0,0.03642333741914139,5801.05,5758.0,5675.0,5792.0,5697.05,5863.912539207408,5741.666666666667,5808.333333333334,5691.333333333334,5858.666666666667,5624.666666666667,5975.666666666667,5507.666666666667,5770.75,5933.9,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,1,False,False,0,0,0,0.0,5845.45,0.0
2024-03-11 15:15:00+05:30,NSE:ABB,5845.45,5850.0,5816.2,5847.95,33385,True,5607.2,5792.0,0.03642333741914139,5801.05,5758.0,5675.0,5792.0,5697.05,5862.664548863505,5741.666666666667,5808.333333333334,5691.333333333334,5858.666666666667,5624.666666666667,5975.666666666667,5507.666666666667,5770.75,5933.9,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,1,False,False,0,0,0,0.0,5847.95,0.0
2024-03-12 09:15:00+05:30,NSE:ABB,5850.0,5855.0,5780.05,5824.3,71960,True,5607.2,5933.9,0.061814993423936926,5850.0,5847.95,5770.75,5933.9,5801.05,5819.783333333333,5850.866666666666,5930.983333333332,5767.833333333332,6014.0166666666655,5687.716666666666,6177.166666666665,5524.566666666667,5780.05,5855.0,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,1,False,True,0,0,0,0.0,5824.3,0.0
2024-03-12 09:45:00+05:30,NSE:ABB,5824.5,5840.0,5800.05,5814.0,29734,True,5607.2,5933.9,0.061814993423936926,5850.0,5847.95,5770.75,5933.9,5801.05,5819.266783028826,5850.866666666666,5930.983333333332,5767.833333333332,6014.0166666666655,5687.716666666666,6177.166666666665,5524.566666666667,5780.05,5855.0,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,5814.0,0.0
2024-03-12 10:15:00+05:30,NSE:ABB,5814.0,5821.6,5791.0,5797.0,16712,True,5607.2,5933.9,0.061814993423936926,5850.0,5847.95,5770.75,5933.9,5801.05,5816.999093232888,5850.866666666666,5930.983333333332,5767.833333333332,6014.0166666666655,5687.716666666666,6177.166666666665,5524.566666666667,5780.05,5855.0,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,5797.0,0.0
2024-03-12 10:45:00+05:30,NSE:ABB,5797.0,5800.0,5760.1,5792.0,30234,True,5607.2,5933.9,0.061814993423936926,5850.0,5847.95,5770.75,5933.9,5801.05,5810.293719277,5850.866666666666,5930.983333333332,5767.833333333332,6014.0166666666655,5687.716666666666,6177.166666666665,5524.566666666667,5760.1,5855.0,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,5792.0,0.0
2024-03-12 11:15:00+05:30,NSE:ABB,5791.0,5791.0,5722.2,5726.95,28095,True,5607.2,5933.9,0.061814993423936926,5850.0,5847.95,5770.75,5933.9,5801.05,5800.187077734084,5850.866666666666,5930.983333333332,5767.833333333332,6014.0166666666655,5687.716666666666,6177.166666666665,5524.566666666667,5722.2,5855.0,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,5726.95,0.0
2024-03-12 11:45:00+05:30,NSE:ABB,5726.95,5769.7,5724.0,5765.45,20608,True,5607.2,5933.9,0.061814993423936926,5850.0,5847.95,5770.75,5933.9,5801.05,5795.264679179567,5850.866666666666,5930.983333333332,5767.833333333332,6014.0166666666655,5687.716666666666,6177.166666666665,5524.566666666667,5722.2,5855.0,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,5765.45,0.0
2024-03-12 12:15:00+05:30,NSE:ABB,5765.45,5793.4,5765.0,5776.4,18818,True,5607.2,5933.9,0.061814993423936926,5850.0,5847.95,5770.75,5933.9,5801.05,5793.784909010722,5850.866666666666,5930.983333333332,5767.833333333332,6014.0166666666655,5687.716666666666,6177.166666666665,5524.566666666667,5722.2,5855.0,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,5776.4,0.0
2024-03-12 12:45:00+05:30,NSE:ABB,5776.4,5779.8,5733.1,5759.15,12756,True,5607.2,5933.9,0.061814993423936926,5850.0,5847.95,5770.75,5933.9,5801.05,5791.754637343083,5850.866666666666,5930.983333333332,5767.833333333332,6014.0166666666655,5687.716666666666,6177.166666666665,5524.566666666667,5722.2,5855.0,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,5759.15,0.0
2024-03-12 13:15:00+05:30,NSE:ABB,5759.1,5761.8,5741.4,5758.85,7468,True,5607.2,5933.9,0.061814993423936926,5850.0,5847.95,5770.75,5933.9,5801.05,5790.562399404926,5850.866666666666,5930.983333333332,5767.833333333332,6014.0166666666655,5687.716666666666,6177.166666666665,5524.566666666667,5722.2,5855.0,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,5758.85,0.0
2024-03-12 13:45:00+05:30,NSE:ABB,5757.2,5790.35,5757.05,5773.4,12338,True,5607.2,5933.9,0.061814993423936926,5850.0,5847.95,5770.75,5933.9,5801.05,5789.720973063742,5850.866666666666,5930.983333333332,5767.833333333332,6014.0166666666655,5687.716666666666,6177.166666666665,5524.566666666667,5722.2,5855.0,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,5773.4,0.0
2024-03-12 14:15:00+05:30,NSE:ABB,5773.4,5783.2,5740.7,5743.75,8498,True,5607.2,5933.9,0.061814993423936926,5850.0,5847.95,5770.75,5933.9,5801.05,5788.603053988593,5850.866666666666,5930.983333333332,5767.833333333332,6014.0166666666655,5687.716666666666,6177.166666666665,5524.566666666667,5722.2,5855.0,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,5743.75,0.0
