Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:UBLbar_count,NSE:UBL_order,NSE:UBL_position,NSE:UBL_ret,NSE:UBL_Close,position_change
2024-03-07 10:45:00+05:30,NSE:UBL,1714.0,1720.0,1714.0,1716.65,4018,True,1676.05,1719.75,0.027391122528227507,1721.0,1711.65,1673.9,1719.75,1705.95,1715.122781394934,1701.7666666666667,1729.6333333333332,1683.7833333333333,1747.6166666666666,1655.9166666666667,1793.4666666666665,1610.0666666666668,1705.95,1725.0,,,NSE:NIFTY 50,22442.35,22521.3,22430.0,22498.65,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1716.65,0.0
2024-03-07 11:15:00+05:30,NSE:UBL,1716.65,1719.95,1712.7,1713.1,5423,True,1676.05,1719.75,0.027391122528227507,1721.0,1711.65,1673.9,1719.75,1705.95,1715.147556289726,1701.7666666666667,1729.6333333333332,1683.7833333333333,1747.6166666666666,1655.9166666666667,1793.4666666666665,1610.0666666666668,1705.95,1725.0,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1713.1,0.0
2024-03-07 11:45:00+05:30,NSE:UBL,1713.1,1713.1,1703.0,1706.35,4403,True,1676.05,1719.75,0.027391122528227507,1721.0,1711.65,1673.9,1719.75,1705.95,1714.1011819121447,1701.7666666666667,1729.6333333333332,1683.7833333333333,1747.6166666666666,1655.9166666666667,1793.4666666666665,1610.0666666666668,1703.0,1725.0,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1706.35,0.0
2024-03-07 12:15:00+05:30,NSE:UBL,1706.35,1707.6,1703.15,1706.9,2577,True,1676.05,1719.75,0.027391122528227507,1721.0,1711.65,1673.9,1719.75,1705.95,1713.4931078377888,1701.7666666666667,1729.6333333333332,1683.7833333333333,1747.6166666666666,1655.9166666666667,1793.4666666666665,1610.0666666666668,1703.0,1725.0,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1706.9,0.0
2024-03-07 12:45:00+05:30,NSE:UBL,1706.9,1712.25,1706.75,1712.25,5034,True,1676.05,1719.75,0.027391122528227507,1721.0,1711.65,1673.9,1719.75,1705.95,1713.1045876086066,1701.7666666666667,1729.6333333333332,1683.7833333333333,1747.6166666666666,1655.9166666666667,1793.4666666666665,1610.0666666666668,1703.0,1725.0,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1712.25,0.0
2024-03-07 13:15:00+05:30,NSE:UBL,1712.25,1712.65,1700.1,1701.95,4211,True,1676.05,1719.75,0.027391122528227507,1721.0,1711.65,1673.9,1719.75,1705.95,1712.3206540812002,1701.7666666666667,1729.6333333333332,1683.7833333333333,1747.6166666666666,1655.9166666666667,1793.4666666666665,1610.0666666666668,1700.1,1725.0,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1701.95,0.0
2024-03-07 13:45:00+05:30,NSE:UBL,1701.95,1703.4,1698.0,1698.2,3667,True,1676.05,1719.75,0.027391122528227507,1721.0,1711.65,1673.9,1719.75,1705.95,1711.3640196345407,1701.7666666666667,1729.6333333333332,1683.7833333333333,1747.6166666666666,1655.9166666666667,1793.4666666666665,1610.0666666666668,1698.0,1725.0,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1698.2,0.0
2024-03-07 14:15:00+05:30,NSE:UBL,1698.2,1701.0,1698.0,1699.0,1880,True,1676.05,1719.75,0.027391122528227507,1721.0,1711.65,1673.9,1719.75,1705.95,1710.9081924262882,1701.7666666666667,1729.6333333333332,1683.7833333333333,1747.6166666666666,1655.9166666666667,1793.4666666666665,1610.0666666666668,1698.0,1725.0,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1699.0,0.0
2024-03-07 14:45:00+05:30,NSE:UBL,1698.2,1701.9,1695.9,1696.0,25174,True,1676.05,1719.75,0.027391122528227507,1721.0,1711.65,1673.9,1719.75,1705.95,1706.5410845043432,1701.7666666666667,1729.6333333333332,1683.7833333333333,1747.6166666666666,1655.9166666666667,1793.4666666666665,1610.0666666666668,1695.9,1725.0,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1696.0,0.0
2024-03-07 15:15:00+05:30,NSE:UBL,1696.0,1700.95,1695.0,1695.9,8991,True,1676.05,1719.75,0.027391122528227507,1721.0,1711.65,1673.9,1719.75,1705.95,1705.5476198717336,1701.7666666666667,1729.6333333333332,1683.7833333333333,1747.6166666666666,1655.9166666666667,1793.4666666666665,1610.0666666666668,1695.0,1725.0,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1695.9,0.0
2024-03-11 09:15:00+05:30,NSE:UBL,1715.3,1715.3,1696.9,1700.0,10294,True,1676.05,1725.0,0.030527510603978625,1715.3,1695.9,1695.0,1725.0,1721.0,1704.0666666666666,1705.3,1715.6,1685.6,1735.3,1675.3,1765.3,1645.3,1696.9,1715.3,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,0,False,True,0,0,0,0.0,1700.0,0.0
2024-03-11 09:45:00+05:30,NSE:UBL,1700.0,1702.0,1697.45,1698.1,4103,True,1676.05,1725.0,0.030527510603978625,1715.3,1695.9,1695.0,1725.0,1721.0,1702.6749658493666,1705.3,1715.6,1685.6,1735.3,1675.3,1765.3,1645.3,1696.9,1715.3,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,0,False,False,0,0,0,0.0,1698.1,0.0
2024-03-11 10:15:00+05:30,NSE:UBL,1698.1,1700.95,1684.2,1686.0,7170,True,1676.05,1725.0,0.030527510603978625,1715.3,1695.9,1695.0,1725.0,1721.0,1698.5885836385837,1705.3,1715.6,1685.6,1735.3,1675.3,1765.3,1645.3,1684.2,1715.3,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,0,False,False,0,0,0,0.0,1686.0,0.0
2024-03-11 10:45:00+05:30,NSE:UBL,1686.0,1686.0,1678.4,1680.15,5645,True,1676.05,1725.0,0.030527510603978625,1715.3,1695.9,1695.0,1725.0,1721.0,1695.0470956440784,1705.3,1715.6,1685.6,1735.3,1675.3,1765.3,1645.3,1678.4,1715.3,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,0,False,False,0,0,0,0.0,1680.15,0.0
2024-03-11 11:15:00+05:30,NSE:UBL,1680.15,1691.95,1678.5,1689.25,5951,True,1676.05,1725.0,0.030527510603978625,1715.3,1695.9,1695.0,1725.0,1721.0,1693.5253083255434,1705.3,1715.6,1685.6,1735.3,1675.3,1765.3,1645.3,1678.4,1715.3,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,0,False,False,0,0,0,0.0,1689.25,0.0
2024-03-11 11:45:00+05:30,NSE:UBL,1689.65,1695.0,1684.7,1691.8,6502,True,1676.05,1725.0,0.030527510603978625,1715.3,1695.9,1695.0,1725.0,1721.0,1693.0293911508886,1705.3,1715.6,1685.6,1735.3,1675.3,1765.3,1645.3,1678.4,1715.3,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,1691.8,0.0
2024-03-11 12:15:00+05:30,NSE:UBL,1691.8,1698.8,1691.8,1695.5,5200,True,1676.05,1725.0,0.030527510603978625,1715.3,1695.9,1695.0,1725.0,1721.0,1693.3002890151938,1705.3,1715.6,1685.6,1735.3,1675.3,1765.3,1645.3,1678.4,1715.3,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,1695.5,0.0
2024-03-11 12:45:00+05:30,NSE:UBL,1695.5,1697.35,1693.5,1695.2,5583,True,1676.05,1725.0,0.030527510603978625,1715.3,1695.9,1695.0,1725.0,1721.0,1693.5271272729676,1705.3,1715.6,1685.6,1735.3,1675.3,1765.3,1645.3,1678.4,1715.3,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,1695.2,0.0
2024-03-11 13:15:00+05:30,NSE:UBL,1695.2,1700.35,1695.0,1695.15,6754,True,1676.05,1725.0,0.030527510603978625,1715.3,1695.9,1695.0,1725.0,1721.0,1693.9175002622285,1705.3,1715.6,1685.6,1735.3,1675.3,1765.3,1645.3,1678.4,1715.3,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,1695.15,0.0
2024-03-11 13:45:00+05:30,NSE:UBL,1695.15,1699.15,1695.0,1695.2,4281,True,1676.05,1725.0,0.030527510603978625,1715.3,1695.9,1695.0,1725.0,1721.0,1694.0938356944196,1705.3,1715.6,1685.6,1735.3,1675.3,1765.3,1645.3,1678.4,1715.3,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,1695.2,0.0
2024-03-11 14:15:00+05:30,NSE:UBL,1695.2,1699.7,1692.05,1697.85,18743,True,1676.05,1725.0,0.030527510603978625,1715.3,1695.9,1695.0,1725.0,1721.0,1694.6637694346803,1705.3,1715.6,1685.6,1735.3,1675.3,1765.3,1645.3,1678.4,1715.3,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,0,False,False,0,0,0,0.0,1697.85,0.0
2024-03-11 14:45:00+05:30,NSE:UBL,1697.85,1700.35,1695.0,1698.0,8965,True,1676.05,1725.0,0.030527510603978625,1715.3,1695.9,1695.0,1725.0,1721.0,1694.977331232972,1705.3,1715.6,1685.6,1735.3,1675.3,1765.3,1645.3,1678.4,1715.3,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,0,False,False,0,0,0,0.0,1698.0,0.0
2024-03-11 15:15:00+05:30,NSE:UBL,1698.0,1702.85,1695.15,1700.5,50295,True,1676.05,1725.0,0.030527510603978625,1715.3,1695.9,1695.0,1725.0,1721.0,1696.6080871915462,1705.3,1715.6,1685.6,1735.3,1675.3,1765.3,1645.3,1678.4,1715.3,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,0,False,False,0,0,0,0.0,1700.5,0.0
2024-03-12 09:15:00+05:30,NSE:UBL,1715.0,1715.2,1692.55,1702.25,38199,True,1676.05,1725.0,0.030527510603978625,1715.0,1700.5,1678.4,1715.3,1715.3,1703.3333333333333,1698.0666666666666,1717.7333333333331,1680.8333333333333,1734.9666666666665,1661.1666666666667,1771.8666666666663,1624.2666666666669,1692.55,1715.2,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,1702.25,0.0
2024-03-12 09:45:00+05:30,NSE:UBL,1702.25,1733.5,1701.55,1733.5,37685,True,1676.05,1725.0,0.030527510603978625,1715.0,1700.5,1678.4,1715.3,1715.3,1713.0255686310684,1698.0666666666666,1717.7333333333331,1680.8333333333333,1734.9666666666665,1661.1666666666667,1771.8666666666663,1624.2666666666669,1692.55,1733.5,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,1,False,False,0,0,0,0.0,1733.5,0.0
2024-03-12 10:15:00+05:30,NSE:UBL,1733.5,1749.1,1731.05,1739.75,228885,True,1676.05,1725.0,0.030527510603978625,1715.0,1700.5,1678.4,1715.3,1715.3,1733.2586409707021,1698.0666666666666,1717.7333333333331,1680.8333333333333,1734.9666666666665,1661.1666666666667,1771.8666666666663,1624.2666666666669,1692.55,1749.1,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,1,False,False,0,0,0,0.0,1739.75,0.0
2024-03-12 10:45:00+05:30,NSE:UBL,1739.75,1741.35,1705.6,1709.35,96466,True,1676.05,1725.0,0.030527510603978625,1715.0,1700.5,1678.4,1715.3,1715.3,1729.7744414536785,1698.0666666666666,1717.7333333333331,1680.8333333333333,1734.9666666666665,1661.1666666666667,1771.8666666666663,1624.2666666666669,1692.55,1749.1,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1709.35,0.0
2024-03-12 11:15:00+05:30,NSE:UBL,1709.35,1712.1,1701.35,1702.15,17577,True,1676.05,1725.0,0.030527510603978625,1715.0,1700.5,1678.4,1715.3,1715.3,1728.7430838100786,1698.0666666666666,1717.7333333333331,1680.8333333333333,1734.9666666666665,1661.1666666666667,1771.8666666666663,1624.2666666666669,1692.55,1749.1,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1702.15,0.0
2024-03-12 11:45:00+05:30,NSE:UBL,1702.25,1720.5,1701.35,1716.95,22479,True,1676.05,1725.0,0.030527510603978625,1715.0,1700.5,1678.4,1715.3,1715.3,1727.9377481450258,1698.0666666666666,1717.7333333333331,1680.8333333333333,1734.9666666666665,1661.1666666666667,1771.8666666666663,1624.2666666666669,1692.55,1749.1,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1716.95,0.0
2024-03-12 12:15:00+05:30,NSE:UBL,1716.95,1737.6,1715.95,1732.35,62176,True,1676.05,1725.0,0.030527510603978625,1715.0,1700.5,1678.4,1715.3,1715.3,1728.0236499115135,1698.0666666666666,1717.7333333333331,1680.8333333333333,1734.9666666666665,1661.1666666666667,1771.8666666666663,1624.2666666666669,1692.55,1749.1,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,1,False,False,0,0,0,0.0,1732.35,0.0
2024-03-12 12:45:00+05:30,NSE:UBL,1732.35,1745.0,1726.1,1741.0,36977,True,1676.05,1725.0,0.030527510603978625,1715.0,1700.5,1678.4,1715.3,1715.3,1728.6628960323978,1698.0666666666666,1717.7333333333331,1680.8333333333333,1734.9666666666665,1661.1666666666667,1771.8666666666663,1624.2666666666669,1692.55,1749.1,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,1,False,False,0,0,0,0.0,1741.0,0.0
2024-03-12 13:15:00+05:30,NSE:UBL,1741.0,1750.0,1733.2,1735.0,50279,True,1676.05,1725.0,0.030527510603978625,1715.0,1700.5,1678.4,1715.3,1715.3,1729.5767775815964,1698.0666666666666,1717.7333333333331,1680.8333333333333,1734.9666666666665,1661.1666666666667,1771.8666666666663,1624.2666666666669,1692.55,1750.0,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,1,False,False,0,0,0,0.0,1735.0,0.0
2024-03-12 13:45:00+05:30,NSE:UBL,1736.45,1737.9,1728.0,1728.0,38424,True,1676.05,1725.0,0.030527510603978625,1715.0,1700.5,1678.4,1715.3,1715.3,1729.6820202326855,1698.0666666666666,1717.7333333333331,1680.8333333333333,1734.9666666666665,1661.1666666666667,1771.8666666666663,1624.2666666666669,1692.55,1750.0,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,1,False,False,0,0,0,0.0,1728.0,0.0
2024-03-12 14:15:00+05:30,NSE:UBL,1728.0,1729.3,1715.1,1716.0,21486,True,1676.05,1725.0,0.030527510603978625,1715.0,1700.5,1678.4,1715.3,1715.3,1729.3666917960406,1698.0666666666666,1717.7333333333331,1680.8333333333333,1734.9666666666665,1661.1666666666667,1771.8666666666663,1624.2666666666669,1692.55,1750.0,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1716.0,0.0
2024-03-12 14:45:00+05:30,NSE:UBL,1716.0,1726.0,1716.0,1720.45,19144,True,1676.05,1725.0,0.030527510603978625,1715.0,1700.5,1678.4,1715.3,1715.3,1729.1223094403063,1698.0666666666666,1717.7333333333331,1680.8333333333333,1734.9666666666665,1661.1666666666667,1771.8666666666663,1624.2666666666669,1692.55,1750.0,,,NSE:NIFTY 50,22320.3,22363.2,22314.9,22331.65,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,1,False,False,0,0,0,0.0,1720.45,0.0
