Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:SHREECEMbar_count,NSE:SHREECEM_order,NSE:SHREECEM_position,NSE:SHREECEM_ret,NSE:SHREECEM_Close,position_change
2024-03-06 14:15:00+05:30,NSE:SHREECEM,24545.1,24661.7,24514.05,24661.7,3776,True,,,,25009.75,,,,,24683.785797708242,,,,,,,,24458.0,25127.3,,,NSE:NIFTY 50,22404.35,22473.45,22392.15,22464.55,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22473.45,22224.35,22473.45,22224.35,0,False,False,0,0,0,0.0,24661.7,0.0
2024-03-06 14:45:00+05:30,NSE:SHREECEM,24661.7,24780.0,24611.15,24750.25,7106,True,,,,25009.75,,,,,24690.943836420993,,,,,,,,24458.0,25127.3,,,NSE:NIFTY 50,22464.7,22483.05,22430.65,22473.3,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22483.05,22224.35,22483.05,22224.35,0,False,False,0,0,0,0.0,24750.25,0.0
2024-03-06 15:15:00+05:30,NSE:SHREECEM,24743.8,24885.65,24724.1,24885.65,3734,True,,,,25009.75,,,,,24706.629995526393,,,,,,,,24458.0,25127.3,,,NSE:NIFTY 50,22472.5,22497.2,22466.75,22480.05,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22497.2,22224.35,22497.2,22224.35,0,False,False,0,0,0,0.0,24885.65,0.0
2024-03-07 09:15:00+05:30,NSE:SHREECEM,24849.95,25030.55,24834.25,24983.9,1997,True,24474.95,25127.3,0.027365279254231822,24849.95,24885.65,24458.0,25127.3,25009.75,24949.56666666667,24823.650000000005,25189.30000000001,24520.00000000001,25492.950000000004,24154.350000000006,26162.250000000004,23485.050000000007,24834.25,25030.55,,,NSE:NIFTY 50,22505.3,22523.65,22449.3,22473.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,True,0,0,0,0.0,24983.9,0.0
2024-03-07 09:45:00+05:30,NSE:SHREECEM,24983.9,25023.85,24900.0,24947.95,720,True,24474.95,25127.3,0.027365279254231822,24849.95,24885.65,24458.0,25127.3,25009.75,24951.60715249663,24823.650000000005,25189.30000000001,24520.00000000001,25492.950000000004,24154.350000000006,26162.250000000004,23485.050000000007,24834.25,25030.55,,,NSE:NIFTY 50,22472.95,22502.6,22451.15,22486.95,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,False,0,0,0,0.0,24947.95,0.0
2024-03-07 10:15:00+05:30,NSE:SHREECEM,24948.0,25031.9,24909.6,24961.2,16787,True,24474.95,25127.3,0.027365279254231822,24849.95,24885.65,24458.0,25127.3,25009.75,24965.343430407436,24823.650000000005,25189.30000000001,24520.00000000001,25492.950000000004,24154.350000000006,26162.250000000004,23485.050000000007,24834.25,25031.9,,,NSE:NIFTY 50,22486.95,22495.1,22439.2,22443.8,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22439.2,22523.65,22439.2,0,False,False,0,0,0,0.0,24961.2,0.0
2024-03-07 10:45:00+05:30,NSE:SHREECEM,24961.2,24961.2,24822.9,24931.65,723,True,24474.95,25127.3,0.027365279254231822,24849.95,24885.65,24458.0,25127.3,25009.75,24963.1954326725,24823.650000000005,25189.30000000001,24520.00000000001,25492.950000000004,24154.350000000006,26162.250000000004,23485.050000000007,24822.9,25031.9,,,NSE:NIFTY 50,22442.35,22521.3,22430.0,22498.65,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,24931.65,0.0
2024-03-07 11:15:00+05:30,NSE:SHREECEM,24931.65,24967.45,24817.1,24820.0,835,True,24474.95,25127.3,0.027365279254231822,24849.95,24885.65,24458.0,25127.3,25009.75,24959.428691482288,24823.650000000005,25189.30000000001,24520.00000000001,25492.950000000004,24154.350000000006,26162.250000000004,23485.050000000007,24817.1,25031.9,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,24820.0,0.0
2024-03-07 11:45:00+05:30,NSE:SHREECEM,24820.0,24829.65,24585.3,24629.25,3420,True,24474.95,25127.3,0.027365279254231822,24849.95,24885.65,24458.0,25127.3,25009.75,24920.589620945997,24823.650000000005,25189.30000000001,24520.00000000001,25492.950000000004,24154.350000000006,26162.250000000004,23485.050000000007,24585.3,25031.9,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,24629.25,0.0
2024-03-07 12:15:00+05:30,NSE:SHREECEM,24629.25,24811.0,24606.3,24783.5,2506,True,24474.95,25127.3,0.027365279254231822,24849.95,24885.65,24458.0,25127.3,25009.75,24903.22649696161,24823.650000000005,25189.30000000001,24520.00000000001,25492.950000000004,24154.350000000006,26162.250000000004,23485.050000000007,24585.3,25031.9,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,24783.5,0.0
2024-03-07 12:45:00+05:30,NSE:SHREECEM,24783.5,25000.0,24774.05,24893.85,3313,True,24474.95,25127.3,0.027365279254231822,24849.95,24885.65,24458.0,25127.3,25009.75,24901.70382495627,24823.650000000005,25189.30000000001,24520.00000000001,25492.950000000004,24154.350000000006,26162.250000000004,23485.050000000007,24585.3,25031.9,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,24893.85,0.0
2024-03-07 13:15:00+05:30,NSE:SHREECEM,24893.85,24900.0,24742.75,24768.45,17598,True,24474.95,25127.3,0.027365279254231822,24849.95,24885.65,24458.0,25127.3,25009.75,24865.70965573394,24823.650000000005,25189.30000000001,24520.00000000001,25492.950000000004,24154.350000000006,26162.250000000004,23485.050000000007,24585.3,25031.9,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,24768.45,0.0
2024-03-07 13:45:00+05:30,NSE:SHREECEM,24768.45,24825.7,24683.55,24700.05,6474,True,24474.95,25127.3,0.027365279254231822,24849.95,24885.65,24458.0,25127.3,25009.75,24850.31718316076,24823.650000000005,25189.30000000001,24520.00000000001,25492.950000000004,24154.350000000006,26162.250000000004,23485.050000000007,24585.3,25031.9,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,24700.05,0.0
2024-03-07 14:15:00+05:30,NSE:SHREECEM,24700.05,24770.75,24676.3,24699.05,6371,True,24474.95,25127.3,0.027365279254231822,24849.95,24885.65,24458.0,25127.3,25009.75,24836.163196913825,24823.650000000005,25189.30000000001,24520.00000000001,25492.950000000004,24154.350000000006,26162.250000000004,23485.050000000007,24585.3,25031.9,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,24699.05,0.0
2024-03-07 14:45:00+05:30,NSE:SHREECEM,24699.05,24771.35,24625.0,24694.95,8193,True,24474.95,25127.3,0.027365279254231822,24849.95,24885.65,24458.0,25127.3,25009.75,24819.63586366296,24823.650000000005,25189.30000000001,24520.00000000001,25492.950000000004,24154.350000000006,26162.250000000004,23485.050000000007,24585.3,25031.9,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,24694.95,0.0
2024-03-07 15:15:00+05:30,NSE:SHREECEM,24694.95,24769.95,24674.35,24682.5,4371,True,24474.95,25127.3,0.027365279254231822,24849.95,24885.65,24458.0,25127.3,25009.75,24813.035209435984,24823.650000000005,25189.30000000001,24520.00000000001,25492.950000000004,24154.350000000006,26162.250000000004,23485.050000000007,24585.3,25031.9,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,24682.5,0.0
2024-03-11 09:15:00+05:30,NSE:SHREECEM,24601.05,25063.4,24601.05,24995.65,5838,True,24474.95,25127.3,0.027365279254231822,24601.05,24682.5,24585.3,25031.9,24849.95,24886.7,24766.566666666666,24947.833333333332,24501.23333333333,25213.166666666668,24319.966666666664,25659.76666666667,23873.36666666666,24601.05,25063.4,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,0,False,True,0,0,0,0.0,24995.65,0.0
2024-03-11 09:45:00+05:30,NSE:SHREECEM,24995.65,25125.0,24980.05,25026.3,8559,True,24474.95,25127.3,0.027365279254231822,24601.05,24682.5,24585.3,25031.9,24849.95,24980.085861637843,24766.566666666666,24947.833333333332,24501.23333333333,25213.166666666668,24319.966666666664,25659.76666666667,23873.36666666666,24601.05,25125.0,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,1,False,False,0,0,0,0.0,25026.3,0.0
2024-03-11 10:15:00+05:30,NSE:SHREECEM,25026.3,25210.0,25006.6,25199.0,4502,True,24474.95,25127.3,0.027365279254231822,24601.05,24682.5,24585.3,25031.9,24849.95,25017.830214120677,24766.566666666666,24947.833333333332,24501.23333333333,25213.166666666668,24319.966666666664,25659.76666666667,23873.36666666666,24601.05,25210.0,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,1,False,False,0,0,0,0.0,25199.0,0.0
2024-03-11 10:45:00+05:30,NSE:SHREECEM,25199.0,25325.0,25166.7,25278.3,3434,True,24474.95,25127.3,0.027365279254231822,24601.05,24682.5,24585.3,25031.9,24849.95,25054.554540366276,24766.566666666666,24947.833333333332,24501.23333333333,25213.166666666668,24319.966666666664,25659.76666666667,23873.36666666666,24601.05,25325.0,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,1,False,False,0,0,0,0.0,25278.3,0.0
2024-03-11 11:15:00+05:30,NSE:SHREECEM,25278.3,25358.0,25123.7,25238.25,3935,True,24474.95,25127.3,0.027365279254231822,24601.05,24682.5,24585.3,25031.9,24849.95,25082.332151921222,24766.566666666666,24947.833333333332,24501.23333333333,25213.166666666668,24319.966666666664,25659.76666666667,23873.36666666666,24601.05,25358.0,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,1,False,False,0,0,0,0.0,25238.25,0.0
2024-03-11 11:45:00+05:30,NSE:SHREECEM,25238.25,25242.2,25037.5,25065.8,2699,True,24474.95,25127.3,0.027365279254231822,24601.05,24682.5,24585.3,25031.9,24849.95,25085.39150757759,24766.566666666666,24947.833333333332,24501.23333333333,25213.166666666668,24319.966666666664,25659.76666666667,23873.36666666666,24601.05,25358.0,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,25065.8,0.0
2024-03-11 12:15:00+05:30,NSE:SHREECEM,25065.8,25274.7,25054.1,25274.7,2718,True,24474.95,25127.3,0.027365279254231822,24601.05,24682.5,24585.3,25031.9,24849.95,25095.322922518546,24766.566666666666,24947.833333333332,24501.23333333333,25213.166666666668,24319.966666666664,25659.76666666667,23873.36666666666,24601.05,25358.0,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,25274.7,0.0
2024-03-11 12:45:00+05:30,NSE:SHREECEM,25274.7,25290.0,25218.35,25242.85,2323,True,24474.95,25127.3,0.027365279254231822,24601.05,24682.5,24585.3,25031.9,24849.95,25105.915843330986,24766.566666666666,24947.833333333332,24501.23333333333,25213.166666666668,24319.966666666664,25659.76666666667,23873.36666666666,24601.05,25358.0,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,25242.85,0.0
2024-03-11 13:15:00+05:30,NSE:SHREECEM,25263.7,25325.0,25242.95,25317.35,2123,True,24474.95,25127.3,0.027365279254231822,24601.05,24682.5,24585.3,25031.9,24849.95,25117.032002989126,24766.566666666666,24947.833333333332,24501.23333333333,25213.166666666668,24319.966666666664,25659.76666666667,23873.36666666666,24601.05,25358.0,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,25317.35,0.0
2024-03-11 13:45:00+05:30,NSE:SHREECEM,25317.35,25319.85,25267.5,25299.85,2172,True,24474.95,25127.3,0.027365279254231822,24601.05,24682.5,24585.3,25031.9,24849.95,25127.165394355536,24766.566666666666,24947.833333333332,24501.23333333333,25213.166666666668,24319.966666666664,25659.76666666667,23873.36666666666,24601.05,25358.0,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,25299.85,0.0
2024-03-11 14:15:00+05:30,NSE:SHREECEM,25299.85,25358.9,25229.25,25341.85,3036,True,24474.95,25127.3,0.027365279254231822,24601.05,24682.5,24585.3,25031.9,24849.95,25140.59305014635,24766.566666666666,24947.833333333332,24501.23333333333,25213.166666666668,24319.966666666664,25659.76666666667,23873.36666666666,24601.05,25358.9,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,1,False,False,0,0,0,0.0,25341.85,0.0
2024-03-11 14:45:00+05:30,NSE:SHREECEM,25330.85,25354.55,25264.5,25329.7,5947,True,24474.95,25127.3,0.027365279254231822,24601.05,24682.5,24585.3,25031.9,24849.95,25162.68482954786,24766.566666666666,24947.833333333332,24501.23333333333,25213.166666666668,24319.966666666664,25659.76666666667,23873.36666666666,24601.05,25358.9,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,1,False,False,0,0,0,0.0,25329.7,0.0
2024-03-11 15:15:00+05:30,NSE:SHREECEM,25327.55,25350.0,25156.95,25156.95,5766,True,24474.95,25127.3,0.027365279254231822,24601.05,24682.5,24585.3,25031.9,24849.95,25169.05546727739,24766.566666666666,24947.833333333332,24501.23333333333,25213.166666666668,24319.966666666664,25659.76666666667,23873.36666666666,24601.05,25358.9,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,1,False,False,0,0,0,0.0,25156.95,0.0
2024-03-12 09:15:00+05:30,NSE:SHREECEM,25359.95,25359.95,24912.2,25049.45,4209,True,24474.95,25358.9,0.03683457355466513,25359.95,25156.95,24601.05,25358.9,24601.05,25107.2,25038.966666666664,25476.883333333328,24719.033333333326,25796.816666666666,24281.11666666666,26554.666666666668,23523.26666666666,24912.2,25359.95,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,1,False,True,0,0,0,0.0,25049.45,0.0
2024-03-12 09:45:00+05:30,NSE:SHREECEM,25049.45,25086.15,24900.0,24924.4,1619,True,24474.95,25358.9,0.03683457355466513,25359.95,25156.95,24601.05,25358.9,24601.05,25069.13720258522,25038.966666666664,25476.883333333328,24719.033333333326,25796.816666666666,24281.11666666666,26554.666666666668,23523.26666666666,24900.0,25359.95,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,24924.4,0.0
2024-03-12 10:15:00+05:30,NSE:SHREECEM,24924.4,25160.65,24876.1,25057.65,3901,True,24474.95,25358.9,0.03683457355466513,25359.95,25156.95,24601.05,25358.9,24601.05,25054.032591564737,25038.966666666664,25476.883333333328,24719.033333333326,25796.816666666666,24281.11666666666,26554.666666666668,23523.26666666666,24876.1,25359.95,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,25057.65,0.0
2024-03-12 10:45:00+05:30,NSE:SHREECEM,25057.65,25073.35,24852.7,24992.0,1279,True,24474.95,25358.9,0.03683457355466513,25359.95,25156.95,24601.05,25358.9,24601.05,25044.580765503877,25038.966666666664,25476.883333333328,24719.033333333326,25796.816666666666,24281.11666666666,26554.666666666668,23523.26666666666,24852.7,25359.95,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,24992.0,0.0
2024-03-12 11:15:00+05:30,NSE:SHREECEM,24992.0,25000.0,24861.0,24900.95,654,True,24474.95,25358.9,0.03683457355466513,25359.95,25156.95,24601.05,25358.9,24601.05,25037.630780883777,25038.966666666664,25476.883333333328,24719.033333333326,25796.816666666666,24281.11666666666,26554.666666666668,23523.26666666666,24852.7,25359.95,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,24900.95,0.0
2024-03-12 11:45:00+05:30,NSE:SHREECEM,24900.95,24949.0,24852.0,24948.35,460,True,24474.95,25358.9,0.03683457355466513,25359.95,25156.95,24601.05,25358.9,24601.05,25033.032269152503,25038.966666666664,25476.883333333328,24719.033333333326,25796.816666666666,24281.11666666666,26554.666666666668,23523.26666666666,24852.0,25359.95,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,24948.35,0.0
2024-03-12 12:15:00+05:30,NSE:SHREECEM,24948.35,24964.0,24857.65,24866.35,628,True,24474.95,25358.9,0.03683457355466513,25359.95,25156.95,24601.05,25358.9,24601.05,25026.28275816993,25038.966666666664,25476.883333333328,24719.033333333326,25796.816666666666,24281.11666666666,26554.666666666668,23523.26666666666,24852.0,25359.95,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,24866.35,0.0
2024-03-12 12:45:00+05:30,NSE:SHREECEM,24882.5,24902.5,24805.0,24869.35,675,True,24474.95,25358.9,0.03683457355466513,25359.95,25156.95,24601.05,25358.9,24601.05,25017.869379267533,25038.966666666664,25476.883333333328,24719.033333333326,25796.816666666666,24281.11666666666,26554.666666666668,23523.26666666666,24805.0,25359.95,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,24869.35,0.0
2024-03-12 13:15:00+05:30,NSE:SHREECEM,24869.35,24881.4,24826.8,24870.95,371,True,24474.95,25358.9,0.03683457355466513,25359.95,25156.95,24601.05,25358.9,24601.05,25013.616359814434,25038.966666666664,25476.883333333328,24719.033333333326,25796.816666666666,24281.11666666666,26554.666666666668,23523.26666666666,24805.0,25359.95,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,24870.95,0.0
2024-03-12 13:45:00+05:30,NSE:SHREECEM,24870.95,24907.45,24801.1,24853.0,603,True,24474.95,25358.9,0.03683457355466513,25359.95,25156.95,24601.05,25358.9,24601.05,25006.925678866584,25038.966666666664,25476.883333333328,24719.033333333326,25796.816666666666,24281.11666666666,26554.666666666668,23523.26666666666,24801.1,25359.95,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,24853.0,0.0
2024-03-12 14:15:00+05:30,NSE:SHREECEM,24853.0,24863.95,24767.5,24853.75,935,True,24474.95,25358.9,0.03683457355466513,25359.95,25156.95,24601.05,25358.9,24601.05,24996.039966740573,25038.966666666664,25476.883333333328,24719.033333333326,25796.816666666666,24281.11666666666,26554.666666666668,23523.26666666666,24767.5,25359.95,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,24853.75,0.0
