Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:BHELbar_count,NSE:BHEL_order,NSE:BHEL_position,NSE:BHEL_ret,NSE:BHEL_Close,position_change
2024-03-06 14:15:00+05:30,NSE:BHEL,252.6,255.4,252.25,254.8,5193355,True,,,,270.7,,,,,256.74600953002516,,,,,,,,249.6,272.0,,,NSE:NIFTY 50,22404.35,22473.45,22392.15,22464.55,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22473.45,22224.35,22473.45,22224.35,0,False,False,0,0,0,0.0,254.8,0.0
2024-03-06 14:45:00+05:30,NSE:BHEL,254.8,258.0,254.1,255.6,6970823,True,,,,270.7,,,,,256.66864555217956,,,,,,,,249.6,272.0,,,NSE:NIFTY 50,22464.7,22483.05,22430.65,22473.3,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22483.05,22224.35,22483.05,22224.35,0,False,False,0,0,0,0.0,255.6,0.0
2024-03-06 15:15:00+05:30,NSE:BHEL,255.6,255.7,254.5,255.15,4966788,True,,,,270.7,,,,,256.57371026848995,,,,,,,,249.6,272.0,,,NSE:NIFTY 50,22472.5,22497.2,22466.75,22480.05,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22497.2,22224.35,22497.2,22224.35,0,False,False,0,0,0,0.0,255.15,0.0
2024-03-07 09:15:00+05:30,NSE:BHEL,256.75,259.7,254.8,258.6,7160552,True,250.95,272.0,0.08974358974358987,256.75,255.15,249.6,272.0,270.7,257.7,258.9166666666667,268.23333333333335,245.83333333333337,281.3166666666667,236.51666666666668,303.7166666666667,214.11666666666667,254.8,259.7,,,NSE:NIFTY 50,22505.3,22523.65,22449.3,22473.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,True,0,0,0,0.0,258.6,0.0
2024-03-07 09:45:00+05:30,NSE:BHEL,258.6,259.9,257.6,258.0,3205516,True,250.95,272.0,0.08974358974358987,256.75,255.15,249.6,272.0,270.7,257.94738529594827,258.9166666666667,268.23333333333335,245.83333333333337,281.3166666666667,236.51666666666668,303.7166666666667,214.11666666666667,254.8,259.9,,,NSE:NIFTY 50,22472.95,22502.6,22451.15,22486.95,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,False,0,0,0,0.0,258.0,0.0
2024-03-07 10:15:00+05:30,NSE:BHEL,258.0,258.95,256.35,256.4,1587926,True,250.95,272.0,0.08974358974358987,256.75,255.15,249.6,272.0,270.7,257.85253317566213,258.9166666666667,268.23333333333335,245.83333333333337,281.3166666666667,236.51666666666668,303.7166666666667,214.11666666666667,254.8,259.9,,,NSE:NIFTY 50,22486.95,22495.1,22439.2,22443.8,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22439.2,22523.65,22439.2,0,False,False,0,0,0,0.0,256.4,0.0
2024-03-07 10:45:00+05:30,NSE:BHEL,256.4,259.85,256.1,258.55,2273219,True,250.95,272.0,0.08974358974358987,256.75,255.15,249.6,272.0,270.7,257.9027253123995,258.9166666666667,268.23333333333335,245.83333333333337,281.3166666666667,236.51666666666668,303.7166666666667,214.11666666666667,254.8,259.9,,,NSE:NIFTY 50,22442.35,22521.3,22430.0,22498.65,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,258.55,0.0
2024-03-07 11:15:00+05:30,NSE:BHEL,258.65,259.4,257.45,257.7,974039,True,250.95,272.0,0.08974358974358987,256.75,255.15,249.6,272.0,270.7,257.92070561797584,258.9166666666667,268.23333333333335,245.83333333333337,281.3166666666667,236.51666666666668,303.7166666666667,214.11666666666667,254.8,259.9,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,257.7,0.0
2024-03-07 11:45:00+05:30,NSE:BHEL,257.7,259.4,257.6,258.95,865259,True,250.95,272.0,0.08974358974358987,256.75,255.15,249.6,272.0,270.7,257.9599816330171,258.9166666666667,268.23333333333335,245.83333333333337,281.3166666666667,236.51666666666668,303.7166666666667,214.11666666666667,254.8,259.9,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,258.95,0.0
2024-03-07 12:15:00+05:30,NSE:BHEL,258.95,259.75,257.8,258.3,1040255,True,250.95,272.0,0.08974358974358987,256.75,255.15,249.6,272.0,270.7,257.9999143642931,258.9166666666667,268.23333333333335,245.83333333333337,281.3166666666667,236.51666666666668,303.7166666666667,214.11666666666667,254.8,259.9,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,258.3,0.0
2024-03-07 12:45:00+05:30,NSE:BHEL,258.45,261.05,258.05,260.15,2205566,True,250.95,272.0,0.08974358974358987,256.75,255.15,249.6,272.0,270.7,258.1997829961705,258.9166666666667,268.23333333333335,245.83333333333337,281.3166666666667,236.51666666666668,303.7166666666667,214.11666666666667,254.8,261.05,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,260.15,0.0
2024-03-07 13:15:00+05:30,NSE:BHEL,260.15,260.25,258.4,258.85,1739034,True,250.95,272.0,0.08974358974358987,256.75,255.15,249.6,272.0,270.7,258.27965636766754,258.9166666666667,268.23333333333335,245.83333333333337,281.3166666666667,236.51666666666668,303.7166666666667,214.11666666666667,254.8,261.05,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,258.85,0.0
2024-03-07 13:45:00+05:30,NSE:BHEL,258.85,259.3,257.1,258.2,1201744,True,250.95,272.0,0.08974358974358987,256.75,255.15,249.6,272.0,270.7,258.27535465155205,258.9166666666667,268.23333333333335,245.83333333333337,281.3166666666667,236.51666666666668,303.7166666666667,214.11666666666667,254.8,261.05,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,258.2,0.0
2024-03-07 14:15:00+05:30,NSE:BHEL,258.25,259.15,258.0,258.15,878307,True,250.95,272.0,0.08974358974358987,256.75,255.15,249.6,272.0,270.7,258.28135315056574,258.9166666666667,268.23333333333335,245.83333333333337,281.3166666666667,236.51666666666668,303.7166666666667,214.11666666666667,254.8,261.05,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,258.15,0.0
2024-03-07 14:45:00+05:30,NSE:BHEL,258.15,258.65,257.25,257.5,1251173,True,250.95,272.0,0.08974358974358987,256.75,255.15,249.6,272.0,270.7,258.25665290069674,258.9166666666667,268.23333333333335,245.83333333333337,281.3166666666667,236.51666666666668,303.7166666666667,214.11666666666667,254.8,261.05,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,257.5,0.0
2024-03-07 15:15:00+05:30,NSE:BHEL,257.55,257.75,256.9,257.3,1617805,True,250.95,272.0,0.08974358974358987,256.75,255.15,249.6,272.0,270.7,258.19816477275316,258.9166666666667,268.23333333333335,245.83333333333337,281.3166666666667,236.51666666666668,303.7166666666667,214.11666666666667,254.8,261.05,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,257.3,0.0
2024-03-11 09:15:00+05:30,NSE:BHEL,259.1,259.1,255.0,257.3,3574879,True,250.95,272.0,0.08974358974358987,259.1,257.3,254.8,261.05,256.75,257.1333333333334,257.7166666666667,260.6333333333334,254.38333333333338,263.9666666666667,251.4666666666667,270.2166666666667,245.2166666666667,255.0,259.1,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,0,False,True,0,0,0,0.0,257.3,0.0
2024-03-11 09:45:00+05:30,NSE:BHEL,257.4,259.55,256.2,257.3,2152006,True,250.95,272.0,0.08974358974358987,259.1,257.3,254.8,261.05,256.75,257.34000821854585,257.7166666666667,260.6333333333334,254.38333333333338,263.9666666666667,251.4666666666667,270.2166666666667,245.2166666666667,255.0,259.55,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,0,False,False,0,0,0,0.0,257.3,0.0
2024-03-11 10:15:00+05:30,NSE:BHEL,257.1,259.4,257.0,258.25,1190534,True,250.95,272.0,0.08974358974358987,259.1,257.3,254.8,261.05,256.75,257.4908869912319,257.7166666666667,260.6333333333334,254.38333333333338,263.9666666666667,251.4666666666667,270.2166666666667,245.2166666666667,255.0,259.55,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,0,False,False,0,0,0,0.0,258.25,0.0
2024-03-11 10:45:00+05:30,NSE:BHEL,258.2,258.85,257.45,258.3,966739,True,250.95,272.0,0.08974358974358987,259.1,257.3,254.8,261.05,256.75,257.57783694847313,257.7166666666667,260.6333333333334,254.38333333333338,263.9666666666667,251.4666666666667,270.2166666666667,245.2166666666667,255.0,259.55,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,0,False,False,0,0,0,0.0,258.3,0.0
2024-03-11 11:15:00+05:30,NSE:BHEL,258.3,259.3,257.8,258.25,1130548,True,250.95,272.0,0.08974358974358987,259.1,257.3,254.8,261.05,256.75,257.68721624421255,257.7166666666667,260.6333333333334,254.38333333333338,263.9666666666667,251.4666666666667,270.2166666666667,245.2166666666667,255.0,259.55,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,0,False,False,0,0,0,0.0,258.25,0.0
2024-03-11 11:45:00+05:30,NSE:BHEL,258.2,258.35,255.0,255.5,2199966,True,250.95,272.0,0.08974358974358987,259.1,257.3,254.8,261.05,256.75,257.41181856232623,257.7166666666667,260.6333333333334,254.38333333333338,263.9666666666667,251.4666666666667,270.2166666666667,245.2166666666667,255.0,259.55,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,255.5,0.0
2024-03-11 12:15:00+05:30,NSE:BHEL,255.5,257.5,255.35,257.3,791863,True,250.95,272.0,0.08974358974358987,259.1,257.3,254.8,261.05,256.75,257.3659714411083,257.7166666666667,260.6333333333334,254.38333333333338,263.9666666666667,251.4666666666667,270.2166666666667,245.2166666666667,255.0,259.55,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,257.3,0.0
2024-03-11 12:45:00+05:30,NSE:BHEL,257.25,258.1,257.0,257.5,987052,True,250.95,272.0,0.08974358974358987,259.1,257.3,254.8,261.05,256.75,257.3786850120756,257.7166666666667,260.6333333333334,254.38333333333338,263.9666666666667,251.4666666666667,270.2166666666667,245.2166666666667,255.0,259.55,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,257.5,0.0
2024-03-11 13:15:00+05:30,NSE:BHEL,257.5,258.85,257.1,257.45,1446597,True,250.95,272.0,0.08974358974358987,259.1,257.3,254.8,261.05,256.75,257.4208917455623,257.7166666666667,260.6333333333334,254.38333333333338,263.9666666666667,251.4666666666667,270.2166666666667,245.2166666666667,255.0,259.55,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,257.45,0.0
2024-03-11 13:45:00+05:30,NSE:BHEL,257.45,257.85,256.3,256.3,672118,True,250.95,272.0,0.08974358974358987,259.1,257.3,254.8,261.05,256.75,257.39401890040756,257.7166666666667,260.6333333333334,254.38333333333338,263.9666666666667,251.4666666666667,270.2166666666667,245.2166666666667,255.0,259.55,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,256.3,0.0
2024-03-11 14:15:00+05:30,NSE:BHEL,256.3,256.35,254.0,255.95,2521696,True,250.95,272.0,0.08974358974358987,259.1,257.3,254.8,261.05,256.75,257.1136370521308,257.7166666666667,260.6333333333334,254.38333333333338,263.9666666666667,251.4666666666667,270.2166666666667,245.2166666666667,254.0,259.55,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,0,False,False,0,0,0,0.0,255.95,0.0
2024-03-11 14:45:00+05:30,NSE:BHEL,255.8,256.6,254.05,254.25,1535460,True,250.95,272.0,0.08974358974358987,259.1,257.3,254.8,261.05,256.75,256.9416662458584,257.7166666666667,260.6333333333334,254.38333333333338,263.9666666666667,251.4666666666667,270.2166666666667,245.2166666666667,254.0,259.55,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,0,False,False,0,0,0,0.0,254.25,0.0
2024-03-11 15:15:00+05:30,NSE:BHEL,254.2,254.65,253.65,254.15,1371566,True,250.95,272.0,0.08974358974358987,259.1,257.3,254.8,261.05,256.75,256.7552610059752,257.7166666666667,260.6333333333334,254.38333333333338,263.9666666666667,251.4666666666667,270.2166666666667,245.2166666666667,253.65,259.55,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,0,False,False,0,0,0,0.0,254.15,0.0
2024-03-12 09:15:00+05:30,NSE:BHEL,255.0,255.85,247.5,251.95,5132986,True,250.95,272.0,0.08974358974358987,255.0,254.15,253.65,259.55,259.1,251.76666666666665,255.78333333333333,257.91666666666663,252.01666666666665,261.68333333333334,249.88333333333333,267.58333333333337,243.98333333333332,247.5,255.85,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,251.95,0.0
2024-03-12 09:45:00+05:30,NSE:BHEL,251.95,252.5,248.7,252.0,1808790,True,250.95,272.0,0.08974358974358987,255.0,254.15,253.65,259.55,259.1,251.58427054786364,255.78333333333333,257.91666666666663,252.01666666666665,261.68333333333334,249.88333333333333,267.58333333333337,243.98333333333332,247.5,255.85,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,252.0,0.0
2024-03-12 10:15:00+05:30,NSE:BHEL,251.95,252.0,246.65,247.0,2458395,True,250.95,272.0,0.08974358974358987,255.0,254.15,253.65,259.55,259.1,250.79072801086986,255.78333333333333,257.91666666666663,252.01666666666665,261.68333333333334,249.88333333333333,267.58333333333337,243.98333333333332,246.65,255.85,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,247.0,0.0
2024-03-12 10:45:00+05:30,NSE:BHEL,246.95,248.4,245.8,246.65,2559160,True,250.95,272.0,0.08974358974358987,255.0,254.15,253.65,259.55,259.1,249.96885616065535,255.78333333333333,257.91666666666663,252.01666666666665,261.68333333333334,249.88333333333333,267.58333333333337,243.98333333333332,245.8,255.85,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,246.65,0.0
2024-03-12 11:15:00+05:30,NSE:BHEL,246.65,246.7,244.0,244.3,2095718,True,250.95,272.0,0.08974358974358987,255.0,254.15,253.65,259.55,259.1,249.2279607503799,255.78333333333333,257.91666666666663,252.01666666666665,261.68333333333334,249.88333333333333,267.58333333333337,243.98333333333332,244.0,255.85,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,244.3,0.0
2024-03-12 11:45:00+05:30,NSE:BHEL,244.3,245.9,243.35,245.0,1745364,True,250.95,272.0,0.08974358974358987,255.0,254.15,253.65,259.55,259.1,248.73331092780083,255.78333333333333,257.91666666666663,252.01666666666665,261.68333333333334,249.88333333333333,267.58333333333337,243.98333333333332,243.35,255.85,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,245.0,0.0
2024-03-12 12:15:00+05:30,NSE:BHEL,245.0,245.55,243.15,245.3,2230644,True,250.95,272.0,0.08974358974358987,255.0,254.15,253.65,259.55,259.1,248.2302214183376,255.78333333333333,257.91666666666663,252.01666666666665,261.68333333333334,249.88333333333333,267.58333333333337,243.98333333333332,243.15,255.85,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,245.3,0.0
2024-03-12 12:45:00+05:30,NSE:BHEL,245.25,245.25,243.2,244.7,1425569,True,250.95,272.0,0.08974358974358987,255.0,254.15,253.65,259.55,259.1,247.94836348467268,255.78333333333333,257.91666666666663,252.01666666666665,261.68333333333334,249.88333333333333,267.58333333333337,243.98333333333332,243.15,255.85,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,244.7,0.0
2024-03-12 13:15:00+05:30,NSE:BHEL,244.7,246.4,244.1,245.15,1929250,True,250.95,272.0,0.08974358974358987,255.0,254.15,253.65,259.55,259.1,247.70193326661018,255.78333333333333,257.91666666666663,252.01666666666665,261.68333333333334,249.88333333333333,267.58333333333337,243.98333333333332,243.15,255.85,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,245.15,0.0
2024-03-12 13:45:00+05:30,NSE:BHEL,245.15,246.7,245.1,245.7,1009330,True,250.95,272.0,0.08974358974358987,255.0,254.15,253.65,259.55,259.1,247.61771729777047,255.78333333333333,257.91666666666663,252.01666666666665,261.68333333333334,249.88333333333333,267.58333333333337,243.98333333333332,243.15,255.85,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,245.7,0.0
2024-03-12 14:15:00+05:30,NSE:BHEL,245.65,245.95,243.5,244.45,1622813,True,250.95,272.0,0.08974358974358987,255.0,254.15,253.65,259.55,259.1,247.4160729783751,255.78333333333333,257.91666666666663,252.01666666666665,261.68333333333334,249.88333333333333,267.58333333333337,243.98333333333332,243.15,255.85,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,244.45,0.0
2024-03-12 14:45:00+05:30,NSE:BHEL,244.5,245.75,243.7,244.05,1923058,True,250.95,272.0,0.08974358974358987,255.0,254.15,253.65,259.55,259.1,247.19989932183617,255.78333333333333,257.91666666666663,252.01666666666665,261.68333333333334,249.88333333333333,267.58333333333337,243.98333333333332,243.15,255.85,,,NSE:NIFTY 50,22320.3,22363.2,22314.9,22331.65,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,244.05,0.0
2024-03-12 15:15:00+05:30,NSE:BHEL,244.0,244.2,243.35,244.0,1881399,True,250.95,272.0,0.08974358974358987,255.0,254.15,253.65,259.55,259.1,246.97337393156528,255.78333333333333,257.91666666666663,252.01666666666665,261.68333333333334,249.88333333333333,267.58333333333337,243.98333333333332,243.15,255.85,,,NSE:NIFTY 50,22329.95,22342.65,22325.05,22333.7,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,244.0,0.0
