Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:BAJAJFINSVbar_count,NSE:BAJAJFINSV_order,NSE:BAJAJFINSV_position,NSE:BAJAJFINSV_ret,NSE:BAJAJFINSV_Close,position_change
2024-03-07 12:15:00+05:30,NSE:BAJAJFINSV,1575.3,1582.6,1575.0,1581.35,74605,True,1534.7,1558.0,0.017768487065586758,1557.15,1556.0,1530.8,1558.0,1558.0,1576.772421118354,1548.2666666666667,1565.7333333333333,1538.5333333333333,1575.4666666666667,1521.0666666666666,1602.6666666666667,1493.8666666666666,1557.15,1589.65,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,1581.35,0.0
2024-03-07 12:45:00+05:30,NSE:BAJAJFINSV,1581.55,1583.45,1579.3,1580.2,71509,True,1534.7,1558.0,0.017768487065586758,1557.15,1556.0,1530.8,1558.0,1558.0,1577.1442352318463,1548.2666666666667,1565.7333333333333,1538.5333333333333,1575.4666666666667,1521.0666666666666,1602.6666666666667,1493.8666666666666,1557.15,1589.65,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,1580.2,0.0
2024-03-07 13:15:00+05:30,NSE:BAJAJFINSV,1580.1,1581.55,1574.5,1577.9,69827,True,1534.7,1558.0,0.017768487065586758,1557.15,1556.0,1530.8,1558.0,1558.0,1577.2108402514978,1548.2666666666667,1565.7333333333333,1538.5333333333333,1575.4666666666667,1521.0666666666666,1602.6666666666667,1493.8666666666666,1557.15,1589.65,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,1577.9,0.0
2024-03-07 13:45:00+05:30,NSE:BAJAJFINSV,1577.55,1583.05,1577.0,1582.0,85177,True,1534.7,1558.0,0.017768487065586758,1557.15,1556.0,1530.8,1558.0,1558.0,1577.5173870084898,1548.2666666666667,1565.7333333333333,1538.5333333333333,1575.4666666666667,1521.0666666666666,1602.6666666666667,1493.8666666666666,1557.15,1589.65,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,1582.0,0.0
2024-03-07 14:15:00+05:30,NSE:BAJAJFINSV,1582.05,1586.9,1579.5,1580.0,140252,True,1534.7,1558.0,0.017768487065586758,1557.15,1556.0,1530.8,1558.0,1558.0,1578.1032029158878,1548.2666666666667,1565.7333333333333,1538.5333333333333,1575.4666666666667,1521.0666666666666,1602.6666666666667,1493.8666666666666,1557.15,1589.65,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,1580.0,0.0
2024-03-07 14:45:00+05:30,NSE:BAJAJFINSV,1580.05,1585.4,1579.5,1584.95,141776,True,1534.7,1558.0,0.017768487065586758,1557.15,1556.0,1530.8,1558.0,1558.0,1578.6922009943642,1548.2666666666667,1565.7333333333333,1538.5333333333333,1575.4666666666667,1521.0666666666666,1602.6666666666667,1493.8666666666666,1557.15,1589.65,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,1584.95,0.0
2024-03-07 15:15:00+05:30,NSE:BAJAJFINSV,1584.8,1585.2,1580.05,1584.7,131109,True,1534.7,1558.0,0.017768487065586758,1557.15,1556.0,1530.8,1558.0,1558.0,1579.1321921045649,1548.2666666666667,1565.7333333333333,1538.5333333333333,1575.4666666666667,1521.0666666666666,1602.6666666666667,1493.8666666666666,1557.15,1589.65,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,1584.7,0.0
2024-03-11 09:15:00+05:30,NSE:BAJAJFINSV,1597.5,1598.9,1583.0,1593.85,158927,True,1534.7,1589.65,0.038443950875359345,1597.5,1584.7,1557.15,1589.65,1557.15,1591.9166666666667,1577.1666666666667,1597.1833333333334,1564.6833333333334,1609.6666666666667,1544.6666666666667,1642.1666666666667,1512.1666666666667,1583.0,1598.9,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,1,False,True,0,0,0,0.0,1593.85,0.0
2024-03-11 09:45:00+05:30,NSE:BAJAJFINSV,1593.9,1606.8,1593.4,1600.2,179962,True,1534.7,1589.65,0.038443950875359345,1597.5,1584.7,1557.15,1589.65,1557.15,1596.2800061868832,1577.1666666666667,1597.1833333333334,1564.6833333333334,1609.6666666666667,1544.6666666666667,1642.1666666666667,1512.1666666666667,1583.0,1606.8,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,1,False,False,0,0,0,0.0,1600.2,0.0
2024-03-11 10:15:00+05:30,NSE:BAJAJFINSV,1601.0,1603.85,1599.4,1600.25,62927,True,1534.7,1589.65,0.038443950875359345,1597.5,1584.7,1557.15,1589.65,1557.15,1597.0452890128815,1577.1666666666667,1597.1833333333334,1564.6833333333334,1609.6666666666667,1544.6666666666667,1642.1666666666667,1512.1666666666667,1583.0,1606.8,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,1,False,False,0,0,0,0.0,1600.25,0.0
2024-03-11 10:45:00+05:30,NSE:BAJAJFINSV,1600.25,1602.5,1599.0,1601.3,38164,True,1534.7,1589.65,0.038443950875359345,1597.5,1584.7,1557.15,1589.65,1557.15,1597.3825391684472,1577.1666666666667,1597.1833333333334,1564.6833333333334,1609.6666666666667,1544.6666666666667,1642.1666666666667,1512.1666666666667,1583.0,1606.8,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,1,False,False,0,0,0,0.0,1601.3,0.0
2024-03-11 11:15:00+05:30,NSE:BAJAJFINSV,1601.3,1604.9,1600.0,1603.5,50141,True,1534.7,1589.65,0.038443950875359345,1597.5,1584.7,1557.15,1589.65,1557.15,1597.9367633366728,1577.1666666666667,1597.1833333333334,1564.6833333333334,1609.6666666666667,1544.6666666666667,1642.1666666666667,1512.1666666666667,1583.0,1606.8,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,1,False,False,0,0,0,0.0,1603.5,0.0
2024-03-11 11:45:00+05:30,NSE:BAJAJFINSV,1603.5,1616.15,1603.3,1612.55,204797,True,1534.7,1589.65,0.038443950875359345,1597.5,1584.7,1557.15,1589.65,1557.15,1601.6883513114738,1577.1666666666667,1597.1833333333334,1564.6833333333334,1609.6666666666667,1544.6666666666667,1642.1666666666667,1512.1666666666667,1583.0,1616.15,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,1612.55,0.0
2024-03-11 12:15:00+05:30,NSE:BAJAJFINSV,1612.55,1613.15,1603.2,1609.35,73783,True,1534.7,1589.65,0.038443950875359345,1597.5,1584.7,1557.15,1589.65,1557.15,1602.3485595613033,1577.1666666666667,1597.1833333333334,1564.6833333333334,1609.6666666666667,1544.6666666666667,1642.1666666666667,1512.1666666666667,1583.0,1616.15,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,1609.35,0.0
2024-03-11 12:45:00+05:30,NSE:BAJAJFINSV,1609.45,1609.6,1605.0,1606.05,56418,True,1534.7,1589.65,0.038443950875359345,1597.5,1584.7,1557.15,1589.65,1557.15,1602.6586274020274,1577.1666666666667,1597.1833333333334,1564.6833333333334,1609.6666666666667,1544.6666666666667,1642.1666666666667,1512.1666666666667,1583.0,1616.15,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,1606.05,0.0
2024-03-11 13:15:00+05:30,NSE:BAJAJFINSV,1606.05,1609.6,1605.35,1606.0,43734,True,1534.7,1589.65,0.038443950875359345,1597.5,1584.7,1557.15,1589.65,1557.15,1602.876312889906,1577.1666666666667,1597.1833333333334,1564.6833333333334,1609.6666666666667,1544.6666666666667,1642.1666666666667,1512.1666666666667,1583.0,1616.15,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,1606.0,0.0
2024-03-11 13:45:00+05:30,NSE:BAJAJFINSV,1606.0,1609.5,1605.3,1607.4,34603,True,1534.7,1589.65,0.038443950875359345,1597.5,1584.7,1557.15,1589.65,1557.15,1603.0495732867273,1577.1666666666667,1597.1833333333334,1564.6833333333334,1609.6666666666667,1544.6666666666667,1642.1666666666667,1512.1666666666667,1583.0,1616.15,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,1607.4,0.0
2024-03-11 14:15:00+05:30,NSE:BAJAJFINSV,1607.1,1610.0,1604.05,1609.05,84218,True,1534.7,1589.65,0.038443950875359345,1597.5,1584.7,1557.15,1589.65,1557.15,1603.4461106431206,1577.1666666666667,1597.1833333333334,1564.6833333333334,1609.6666666666667,1544.6666666666667,1642.1666666666667,1512.1666666666667,1583.0,1616.15,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,1,False,False,0,0,0,0.0,1609.05,0.0
2024-03-11 14:45:00+05:30,NSE:BAJAJFINSV,1609.9,1610.0,1598.0,1599.6,133735,True,1534.7,1589.65,0.038443950875359345,1597.5,1584.7,1557.15,1589.65,1557.15,1603.3372562701625,1577.1666666666667,1597.1833333333334,1564.6833333333334,1609.6666666666667,1544.6666666666667,1642.1666666666667,1512.1666666666667,1583.0,1616.15,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,1,False,False,0,0,0,0.0,1599.6,0.0
2024-03-11 15:15:00+05:30,NSE:BAJAJFINSV,1599.95,1600.85,1592.4,1595.0,159324,True,1534.7,1589.65,0.038443950875359345,1597.5,1584.7,1557.15,1589.65,1557.15,1602.4348636418883,1577.1666666666667,1597.1833333333334,1564.6833333333334,1609.6666666666667,1544.6666666666667,1642.1666666666667,1512.1666666666667,1583.0,1616.15,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,0,False,False,0,0,0,0.0,1595.0,0.0
2024-03-12 09:15:00+05:30,NSE:BAJAJFINSV,1590.1,1612.0,1580.65,1606.45,265752,True,1534.7,1616.15,0.05575516070028752,1590.1,1595.0,1583.0,1616.15,1597.5,1599.7,1598.05,1613.1,1579.9499999999998,1631.2,1564.8999999999999,1664.3500000000001,1531.7499999999998,1580.65,1612.0,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,1,False,True,0,0,0,0.0,1606.45,0.0
2024-03-12 09:45:00+05:30,NSE:BAJAJFINSV,1606.6,1606.9,1595.05,1601.35,97637,True,1534.7,1616.15,0.05575516070028752,1590.1,1595.0,1583.0,1616.15,1597.5,1600.0761583317053,1598.05,1613.1,1579.9499999999998,1631.2,1564.8999999999999,1664.3500000000001,1531.7499999999998,1580.65,1612.0,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,1601.35,0.0
2024-03-12 10:15:00+05:30,NSE:BAJAJFINSV,1601.35,1603.4,1583.0,1583.2,140238,True,1534.7,1616.15,0.05575516070028752,1590.1,1595.0,1583.0,1616.15,1597.5,1597.233263307964,1598.05,1613.1,1579.9499999999998,1631.2,1564.8999999999999,1664.3500000000001,1531.7499999999998,1580.65,1612.0,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,1583.2,0.0
2024-03-12 10:45:00+05:30,NSE:BAJAJFINSV,1583.15,1594.15,1565.15,1585.0,321132,True,1534.7,1616.15,0.05575516070028752,1590.1,1595.0,1583.0,1616.15,1597.5,1591.081329091286,1598.05,1613.1,1579.9499999999998,1631.2,1564.8999999999999,1664.3500000000001,1531.7499999999998,1565.15,1612.0,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1585.0,0.0
2024-03-12 11:15:00+05:30,NSE:BAJAJFINSV,1586.25,1589.25,1582.6,1585.5,59854,True,1534.7,1616.15,0.05575516070028752,1590.1,1595.0,1583.0,1616.15,1597.5,1590.7228602036523,1598.05,1613.1,1579.9499999999998,1631.2,1564.8999999999999,1664.3500000000001,1531.7499999999998,1565.15,1612.0,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1585.5,0.0
2024-03-12 11:45:00+05:30,NSE:BAJAJFINSV,1585.5,1590.7,1580.2,1585.65,50681,True,1534.7,1616.15,0.05575516070028752,1590.1,1595.0,1583.0,1616.15,1597.5,1590.440750947474,1598.05,1613.1,1579.9499999999998,1631.2,1564.8999999999999,1664.3500000000001,1531.7499999999998,1565.15,1612.0,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1585.65,0.0
2024-03-12 12:15:00+05:30,NSE:BAJAJFINSV,1585.65,1589.15,1585.3,1589.1,35111,True,1534.7,1616.15,0.05575516070028752,1590.1,1595.0,1583.0,1616.15,1597.5,1590.3470129138523,1598.05,1613.1,1579.9499999999998,1631.2,1564.8999999999999,1664.3500000000001,1531.7499999999998,1565.15,1612.0,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1589.1,0.0
2024-03-12 12:45:00+05:30,NSE:BAJAJFINSV,1589.1,1597.5,1587.65,1596.95,67258,True,1534.7,1616.15,0.05575516070028752,1590.1,1595.0,1583.0,1616.15,1597.5,1590.5859484244884,1598.05,1613.1,1579.9499999999998,1631.2,1564.8999999999999,1664.3500000000001,1531.7499999999998,1565.15,1612.0,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1596.95,0.0
2024-03-12 13:15:00+05:30,NSE:BAJAJFINSV,1596.95,1599.0,1592.45,1597.75,55886,True,1534.7,1616.15,0.05575516070028752,1590.1,1595.0,1583.0,1616.15,1597.5,1590.8830764785118,1598.05,1613.1,1579.9499999999998,1631.2,1564.8999999999999,1664.3500000000001,1531.7499999999998,1565.15,1612.0,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1597.75,0.0
2024-03-12 13:45:00+05:30,NSE:BAJAJFINSV,1597.7,1599.0,1590.3,1593.0,51416,True,1534.7,1616.15,0.05575516070028752,1590.1,1595.0,1583.0,1616.15,1597.5,1591.0275362128973,1598.05,1613.1,1579.9499999999998,1631.2,1564.8999999999999,1664.3500000000001,1531.7499999999998,1565.15,1612.0,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1593.0,0.0
