Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim
2024-03-04 09:15:00+05:30,NSE:APOLLOHOSP,6145.0,6171.75,6060.3,6094.0,76286,True,,,,6145.0,,,,,6108.683333333333,,,,,,,,6060.3,6171.75,,,NSE:NIFTY 50,22403.5,22440.9,22361.8,22395.9,0,True,,22403.5,,,,2024-02-29,22440.9,22361.8,22440.9,22361.8,0
2024-03-04 09:45:00+05:30,NSE:APOLLOHOSP,6093.0,6131.3,6075.15,6120.0,30688,True,,,,6145.0,,,,,6108.721583126117,,,,,,,,6060.3,6171.75,,,NSE:NIFTY 50,22396.05,22408.0,22358.3,22395.4,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 10:15:00+05:30,NSE:APOLLOHOSP,6120.0,6143.95,6119.3,6124.6,25441,True,,,,6145.0,,,,,6112.672128661154,,,,,,,,6060.3,6171.75,,,NSE:NIFTY 50,22395.0,22432.9,22395.0,22424.45,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 10:45:00+05:30,NSE:APOLLOHOSP,6124.6,6159.0,6122.0,6144.5,18539,True,,,,6145.0,,,,,6116.2534817449905,,,,,,,,6060.3,6171.75,,,NSE:NIFTY 50,22425.4,22425.4,22372.85,22404.55,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 11:15:00+05:30,NSE:APOLLOHOSP,6144.05,6154.95,6126.8,6152.85,18206,True,,,,6145.0,,,,,6119.333001990226,,,,,,,,6060.3,6171.75,,,NSE:NIFTY 50,22404.8,22418.8,22385.9,22408.55,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 11:45:00+05:30,NSE:APOLLOHOSP,6152.85,6166.75,6104.6,6118.8,39153,True,,,,6145.0,,,,,6121.347291175619,,,,,,,,6060.3,6171.75,,,NSE:NIFTY 50,22410.1,22423.9,22389.95,22403.3,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 12:15:00+05:30,NSE:APOLLOHOSP,6118.7,6140.0,6075.05,6091.95,42397,True,,,,6145.0,,,,,6118.131883849866,,,,,,,,6060.3,6171.75,,,NSE:NIFTY 50,22401.0,22426.6,22397.55,22412.4,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 12:45:00+05:30,NSE:APOLLOHOSP,6091.85,6092.55,6063.65,6066.35,31531,True,,,,6145.0,,,,,6113.222101974317,,,,,,,,6060.3,6171.75,,,NSE:NIFTY 50,22413.1,22415.15,22372.75,22401.7,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 13:15:00+05:30,NSE:APOLLOHOSP,6066.35,6071.2,6041.65,6044.25,26538,True,,,,6145.0,,,,,6107.991883785275,,,,,,,,6041.65,6171.75,,,NSE:NIFTY 50,22402.2,22414.8,22399.25,22407.95,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 13:45:00+05:30,NSE:APOLLOHOSP,6044.25,6052.95,6029.0,6042.6,27799,True,,,,6145.0,,,,,6102.501493561671,,,,,,,,6029.0,6171.75,,,NSE:NIFTY 50,22407.15,22430.7,22384.25,22428.2,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 14:15:00+05:30,NSE:APOLLOHOSP,6042.6,6055.95,6022.85,6040.0,96352,True,,,,6145.0,,,,,6088.502268034093,,,,,,,,6022.85,6171.75,,,NSE:NIFTY 50,22428.5,22434.25,22396.3,22407.85,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 14:45:00+05:30,NSE:APOLLOHOSP,6040.0,6047.8,6030.0,6030.7,31711,True,,,,6145.0,,,,,6084.930447521133,,,,,,,,6022.85,6171.75,,,NSE:NIFTY 50,22408.65,22427.25,22403.05,22404.45,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 15:15:00+05:30,NSE:APOLLOHOSP,6030.7,6058.1,6028.1,6050.0,84860,True,,,,6145.0,,,,,6078.825720183706,,,,,,,,6022.85,6171.75,,,NSE:NIFTY 50,22403.8,22414.8,22383.5,22397.65,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-05 09:15:00+05:30,NSE:APOLLOHOSP,6035.05,6103.5,6005.45,6060.0,231022,True,6030.7,6171.75,0.024722515088371644,6035.05,6050.0,6022.85,6171.75,6145.0,6056.316666666667,6081.533333333333,6140.216666666665,5991.316666666666,6230.4333333333325,5932.633333333333,6379.333333333332,5783.733333333334,6005.45,6103.5,,,NSE:NIFTY 50,22371.25,22406.55,22319.55,22374.95,0,True,,22371.25,22397.65,22440.9,22403.5,2024-02-29,22406.55,22319.55,22440.9,22319.55,0
