Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:KOTAKBANKbar_count,NSE:KOTAKBANK_order,NSE:KOTAKBANK_position,NSE:KOTAKBANK_ret,NSE:KOTAKBANK_Close,position_change
2024-03-07 11:15:00+05:30,NSE:KOTAKBANK,1756.25,1759.45,1755.05,1757.15,130733,True,1743.25,1771.95,0.031162709497206675,1759.75,1759.7,1718.4,1771.95,1722.85,1755.0520789694122,1750.0166666666667,1781.6333333333332,1728.0833333333333,1803.5666666666666,1696.4666666666667,1857.1166666666666,1642.9166666666667,1747.4,1764.9,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1757.15,0.0
2024-03-07 11:45:00+05:30,NSE:KOTAKBANK,1756.35,1757.45,1750.1,1751.0,97935,True,1743.25,1771.95,0.031162709497206675,1759.75,1759.7,1718.4,1771.95,1722.85,1754.8484219124784,1750.0166666666667,1781.6333333333332,1728.0833333333333,1803.5666666666666,1696.4666666666667,1857.1166666666666,1642.9166666666667,1747.4,1764.9,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1751.0,0.0
2024-03-07 12:15:00+05:30,NSE:KOTAKBANK,1751.0,1755.6,1749.5,1753.6,275970,True,1743.25,1771.95,0.031162709497206675,1759.75,1759.7,1718.4,1771.95,1722.85,1754.4456187308506,1750.0166666666667,1781.6333333333332,1728.0833333333333,1803.5666666666666,1696.4666666666667,1857.1166666666666,1642.9166666666667,1747.4,1764.9,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1753.6,0.0
2024-03-07 12:45:00+05:30,NSE:KOTAKBANK,1753.2,1753.55,1749.55,1750.3,168949,True,1743.25,1771.95,0.031162709497206675,1759.75,1759.7,1718.4,1771.95,1722.85,1754.073504519595,1750.0166666666667,1781.6333333333332,1728.0833333333333,1803.5666666666666,1696.4666666666667,1857.1166666666666,1642.9166666666667,1747.4,1764.9,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1750.3,0.0
2024-03-07 13:15:00+05:30,NSE:KOTAKBANK,1750.45,1753.25,1749.1,1750.95,154988,True,1743.25,1771.95,0.031162709497206675,1759.75,1759.7,1718.4,1771.95,1722.85,1753.7956865421181,1750.0166666666667,1781.6333333333332,1728.0833333333333,1803.5666666666666,1696.4666666666667,1857.1166666666666,1642.9166666666667,1747.4,1764.9,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1750.95,0.0
2024-03-07 13:45:00+05:30,NSE:KOTAKBANK,1751.05,1753.95,1749.25,1750.2,261879,True,1743.25,1771.95,0.031162709497206675,1759.75,1759.7,1718.4,1771.95,1722.85,1753.432691301796,1750.0166666666667,1781.6333333333332,1728.0833333333333,1803.5666666666666,1696.4666666666667,1857.1166666666666,1642.9166666666667,1747.4,1764.9,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1750.2,0.0
2024-03-07 14:15:00+05:30,NSE:KOTAKBANK,1750.2,1752.75,1748.05,1748.65,273262,True,1743.25,1771.95,0.031162709497206675,1759.75,1759.7,1718.4,1771.95,1722.85,1752.9823141238692,1750.0166666666667,1781.6333333333332,1728.0833333333333,1803.5666666666666,1696.4666666666667,1857.1166666666666,1642.9166666666667,1747.4,1764.9,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1748.65,0.0
2024-03-07 14:45:00+05:30,NSE:KOTAKBANK,1748.65,1751.25,1745.0,1748.0,588537,True,1743.25,1771.95,0.031162709497206675,1759.75,1759.7,1718.4,1771.95,1722.85,1751.9461216520965,1750.0166666666667,1781.6333333333332,1728.0833333333333,1803.5666666666666,1696.4666666666667,1857.1166666666666,1642.9166666666667,1745.0,1764.9,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1748.0,0.0
2024-03-07 15:15:00+05:30,NSE:KOTAKBANK,1748.0,1750.0,1745.0,1749.7,332811,True,1743.25,1771.95,0.031162709497206675,1759.75,1759.7,1718.4,1771.95,1722.85,1751.5494848870235,1750.0166666666667,1781.6333333333332,1728.0833333333333,1803.5666666666666,1696.4666666666667,1857.1166666666666,1642.9166666666667,1745.0,1764.9,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1749.7,0.0
2024-03-11 09:15:00+05:30,NSE:KOTAKBANK,1765.9,1769.85,1731.1,1731.9,470672,True,1743.25,1771.95,0.031162709497206675,1765.9,1749.7,1745.0,1764.9,1759.75,1744.2833333333335,1753.2,1761.4,1741.5,1773.1000000000001,1733.3,1793.0000000000002,1713.3999999999999,1731.1,1769.85,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,0,False,True,0,0,0,0.0,1731.9,0.0
2024-03-11 09:45:00+05:30,NSE:KOTAKBANK,1731.9,1731.9,1726.6,1727.85,224176,True,1743.25,1771.95,0.031162709497206675,1765.9,1749.7,1745.0,1764.9,1759.75,1739.282631021461,1753.2,1761.4,1741.5,1773.1000000000001,1733.3,1793.0000000000002,1713.3999999999999,1726.6,1769.85,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,0,False,False,0,0,0,0.0,1727.85,0.0
2024-03-11 10:15:00+05:30,NSE:KOTAKBANK,1727.85,1736.15,1727.65,1734.15,302502,True,1743.25,1771.95,0.031162709497206675,1765.9,1749.7,1745.0,1764.9,1759.75,1737.2709158269415,1753.2,1761.4,1741.5,1773.1000000000001,1733.3,1793.0000000000002,1713.3999999999999,1726.6,1769.85,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,0,False,False,0,0,0,0.0,1734.15,0.0
2024-03-11 10:45:00+05:30,NSE:KOTAKBANK,1734.15,1737.0,1733.25,1734.0,194843,True,1743.25,1771.95,0.031162709497206675,1765.9,1749.7,1745.0,1764.9,1759.75,1736.8589164254447,1753.2,1761.4,1741.5,1773.1000000000001,1733.3,1793.0000000000002,1713.3999999999999,1726.6,1769.85,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,0,False,False,0,0,0,0.0,1734.0,0.0
2024-03-11 11:15:00+05:30,NSE:KOTAKBANK,1734.0,1734.1,1727.1,1729.05,193774,True,1743.25,1771.95,0.031162709497206675,1765.9,1749.7,1745.0,1764.9,1759.75,1735.9116126021281,1753.2,1761.4,1741.5,1773.1000000000001,1733.3,1793.0000000000002,1713.3999999999999,1726.6,1769.85,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,0,False,False,0,0,0,0.0,1729.05,0.0
2024-03-11 11:45:00+05:30,NSE:KOTAKBANK,1729.0,1731.35,1727.4,1729.0,154526,True,1743.25,1771.95,0.031162709497206675,1765.9,1749.7,1745.0,1764.9,1759.75,1735.2433899299338,1753.2,1761.4,1741.5,1773.1000000000001,1733.3,1793.0000000000002,1713.3999999999999,1726.6,1769.85,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,1729.0,0.0
2024-03-11 12:15:00+05:30,NSE:KOTAKBANK,1729.0,1729.5,1724.25,1729.15,164677,True,1743.25,1771.95,0.031162709497206675,1765.9,1749.7,1745.0,1764.9,1759.75,1734.5084477891746,1753.2,1761.4,1741.5,1773.1000000000001,1733.3,1793.0000000000002,1713.3999999999999,1724.25,1769.85,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,1729.15,0.0
2024-03-11 12:45:00+05:30,NSE:KOTAKBANK,1729.45,1729.7,1727.0,1727.3,182931,True,1743.25,1771.95,0.031162709497206675,1765.9,1749.7,1745.0,1764.9,1759.75,1733.8778687775002,1753.2,1761.4,1741.5,1773.1000000000001,1733.3,1793.0000000000002,1713.3999999999999,1724.25,1769.85,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,1727.3,0.0
2024-03-11 13:15:00+05:30,NSE:KOTAKBANK,1727.65,1729.8,1725.9,1726.05,269126,True,1743.25,1771.95,0.031162709497206675,1765.9,1749.7,1745.0,1764.9,1759.75,1733.0510054883732,1753.2,1761.4,1741.5,1773.1000000000001,1733.3,1793.0000000000002,1713.3999999999999,1724.25,1769.85,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,1726.05,0.0
2024-03-11 13:45:00+05:30,NSE:KOTAKBANK,1726.05,1728.35,1725.4,1726.3,202584,True,1743.25,1771.95,0.031162709497206675,1765.9,1749.7,1745.0,1764.9,1759.75,1732.5043564152666,1753.2,1761.4,1741.5,1773.1000000000001,1733.3,1793.0000000000002,1713.3999999999999,1724.25,1769.85,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,1726.3,0.0
2024-03-11 14:15:00+05:30,NSE:KOTAKBANK,1726.5,1728.0,1724.5,1727.0,303122,True,1743.25,1771.95,0.031162709497206675,1765.9,1749.7,1745.0,1764.9,1759.75,1731.8208797655318,1753.2,1761.4,1741.5,1773.1000000000001,1733.3,1793.0000000000002,1713.3999999999999,1724.25,1769.85,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,0,False,False,0,0,0,0.0,1727.0,0.0
2024-03-11 14:45:00+05:30,NSE:KOTAKBANK,1726.9,1731.5,1726.85,1730.35,599612,True,1743.25,1771.95,0.031162709497206675,1765.9,1749.7,1745.0,1764.9,1759.75,1731.4065856409643,1753.2,1761.4,1741.5,1773.1000000000001,1733.3,1793.0000000000002,1713.3999999999999,1724.25,1769.85,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,0,False,False,0,0,0,0.0,1730.35,0.0
2024-03-11 15:15:00+05:30,NSE:KOTAKBANK,1730.35,1730.5,1726.85,1728.9,318017,True,1743.25,1771.95,0.031162709497206675,1765.9,1749.7,1745.0,1764.9,1759.75,1731.1706340233739,1753.2,1761.4,1741.5,1773.1000000000001,1733.3,1793.0000000000002,1713.3999999999999,1724.25,1769.85,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,0,False,False,0,0,0,0.0,1728.9,0.0
2024-03-12 09:15:00+05:30,NSE:KOTAKBANK,1734.9,1743.45,1723.35,1731.65,1845653,True,1726.05,1771.95,0.031162709497206675,1734.9,1728.9,1724.25,1769.85,1765.9,1732.8166666666668,1741.0,1757.75,1712.15,1786.6,1695.4,1832.1999999999998,1649.8000000000002,1723.35,1743.45,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,1731.65,0.0
2024-03-12 09:45:00+05:30,NSE:KOTAKBANK,1732.4,1737.4,1729.1,1730.95,298437,True,1726.05,1771.95,0.031162709497206675,1734.9,1728.9,1724.25,1769.85,1765.9,1732.770269826982,1741.0,1757.75,1712.15,1786.6,1695.4,1832.1999999999998,1649.8000000000002,1723.35,1743.45,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,1730.95,0.0
2024-03-12 10:15:00+05:30,NSE:KOTAKBANK,1730.6,1737.95,1715.8,1719.05,2643622,True,1726.05,1771.95,0.031162709497206675,1734.9,1728.9,1724.25,1769.85,1765.9,1728.0748511397512,1741.0,1757.75,1712.15,1786.6,1695.4,1832.1999999999998,1649.8000000000002,1715.8,1743.45,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,1719.05,0.0
2024-03-12 10:45:00+05:30,NSE:KOTAKBANK,1719.5,1725.75,1707.35,1724.55,1338403,True,1726.05,1771.95,0.031162709497206675,1734.9,1728.9,1724.25,1769.85,1765.9,1726.1395592503025,1741.0,1757.75,1712.15,1786.6,1695.4,1832.1999999999998,1649.8000000000002,1707.35,1743.45,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1724.55,0.0
2024-03-12 11:15:00+05:30,NSE:KOTAKBANK,1724.55,1726.7,1720.35,1722.7,301061,True,1726.05,1771.95,0.031162709497206675,1734.9,1728.9,1724.25,1769.85,1765.9,1726.0042068657629,1741.0,1757.75,1712.15,1786.6,1695.4,1832.1999999999998,1649.8000000000002,1707.35,1743.45,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1722.7,0.0
2024-03-12 11:45:00+05:30,NSE:KOTAKBANK,1722.7,1726.45,1717.55,1719.55,373705,True,1726.05,1771.95,0.031162709497206675,1734.9,1728.9,1724.25,1769.85,1765.9,1725.7393022830424,1741.0,1757.75,1712.15,1786.6,1695.4,1832.1999999999998,1649.8000000000002,1707.35,1743.45,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1719.55,0.0
2024-03-12 12:15:00+05:30,NSE:KOTAKBANK,1720.15,1725.0,1719.55,1724.75,94242,True,1726.05,1771.95,0.031162709497206675,1734.9,1728.9,1724.25,1769.85,1765.9,1725.7032285065836,1741.0,1757.75,1712.15,1786.6,1695.4,1832.1999999999998,1649.8000000000002,1707.35,1743.45,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1724.75,0.0
2024-03-12 12:45:00+05:30,NSE:KOTAKBANK,1724.75,1728.2,1719.35,1725.4,626269,True,1726.05,1771.95,0.031162709497206675,1734.9,1728.9,1724.25,1769.85,1765.9,1725.587776380578,1741.0,1757.75,1712.15,1786.6,1695.4,1832.1999999999998,1649.8000000000002,1707.35,1743.45,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1725.4,0.0
2024-03-12 13:15:00+05:30,NSE:KOTAKBANK,1725.4,1728.8,1719.8,1721.65,429576,True,1726.05,1771.95,0.031162709497206675,1734.9,1728.9,1724.25,1769.85,1765.9,1725.4704753643414,1741.0,1757.75,1712.15,1786.6,1695.4,1832.1999999999998,1649.8000000000002,1707.35,1743.45,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1721.65,0.0
2024-03-12 13:45:00+05:30,NSE:KOTAKBANK,1722.5,1725.85,1719.25,1722.0,888747,True,1726.05,1771.95,0.031162709497206675,1734.9,1728.9,1724.25,1769.85,1765.9,1725.15841771671,1741.0,1757.75,1712.15,1786.6,1695.4,1832.1999999999998,1649.8000000000002,1707.35,1743.45,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1722.0,0.0
2024-03-12 14:15:00+05:30,NSE:KOTAKBANK,1722.0,1724.85,1720.0,1724.55,346931,True,1726.05,1771.95,0.031162709497206675,1734.9,1728.9,1724.25,1769.85,1765.9,1725.0819409971098,1741.0,1757.75,1712.15,1786.6,1695.4,1832.1999999999998,1649.8000000000002,1707.35,1743.45,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1724.55,0.0
