Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:MCDOWELL-Nbar_count,NSE:MCDOWELL-N_order,NSE:MCDOWELL-N_position,NSE:MCDOWELL-N_ret,NSE:MCDOWELL-N_Close,position_change
2024-03-06 14:15:00+05:30,NSE:MCDOWELL-N,1138.05,1151.25,1137.15,1147.95,81844,True,,,,1145.6,,,,,1142.084925746113,,,,,,,,1123.05,1155.35,,,NSE:NIFTY 50,22404.35,22473.45,22392.15,22464.55,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22473.45,22224.35,22473.45,22224.35,0,False,False,0,0,0,0.0,1147.95,0.0
2024-03-06 14:45:00+05:30,NSE:MCDOWELL-N,1147.95,1154.45,1145.0,1153.7,149993,True,,,,1145.6,,,,,1143.5894497092838,,,,,,,,1123.05,1155.35,,,NSE:NIFTY 50,22464.7,22483.05,22430.65,22473.3,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22483.05,22224.35,22483.05,22224.35,0,False,False,0,0,0,0.0,1153.7,0.0
2024-03-06 15:15:00+05:30,NSE:MCDOWELL-N,1153.65,1157.55,1152.15,1155.6,79397,True,,,,1145.6,,,,,1144.5285517970367,,,,,,,,1123.05,1157.55,,,NSE:NIFTY 50,22472.5,22497.2,22466.75,22480.05,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22497.2,22224.35,22497.2,22224.35,0,False,False,0,0,0,0.0,1155.6,0.0
2024-03-07 09:15:00+05:30,NSE:MCDOWELL-N,1150.0,1160.95,1147.05,1156.05,43323,True,1136.3,1157.55,0.030719914518498648,1150.0,1155.6,1123.05,1157.55,1145.6,1154.6833333333334,1145.3999999999999,1167.7499999999998,1133.2499999999998,1179.8999999999999,1110.8999999999999,1214.3999999999999,1076.3999999999999,1147.05,1160.95,,,NSE:NIFTY 50,22505.3,22523.65,22449.3,22473.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,True,0,0,0,0.0,1156.05,0.0
2024-03-07 09:45:00+05:30,NSE:MCDOWELL-N,1155.45,1157.65,1152.85,1155.2,17708,True,1136.3,1157.55,0.030719914518498648,1150.0,1155.6,1123.05,1157.55,1145.6,1154.8429145297746,1145.3999999999999,1167.7499999999998,1133.2499999999998,1179.8999999999999,1110.8999999999999,1214.3999999999999,1076.3999999999999,1147.05,1160.95,,,NSE:NIFTY 50,22472.95,22502.6,22451.15,22486.95,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,False,0,0,0,0.0,1155.2,0.0
2024-03-07 10:15:00+05:30,NSE:MCDOWELL-N,1154.75,1156.85,1152.5,1152.5,23162,True,1136.3,1157.55,0.030719914518498648,1150.0,1155.6,1123.05,1157.55,1145.6,1154.5972683793982,1145.3999999999999,1167.7499999999998,1133.2499999999998,1179.8999999999999,1110.8999999999999,1214.3999999999999,1076.3999999999999,1147.05,1160.95,,,NSE:NIFTY 50,22486.95,22495.1,22439.2,22443.8,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22439.2,22523.65,22439.2,0,False,False,0,0,0,0.0,1152.5,0.0
2024-03-07 10:45:00+05:30,NSE:MCDOWELL-N,1152.45,1156.05,1150.75,1154.6,24303,True,1136.3,1157.55,0.030719914518498648,1150.0,1155.6,1123.05,1157.55,1145.6,1154.418681026643,1145.3999999999999,1167.7499999999998,1133.2499999999998,1179.8999999999999,1110.8999999999999,1214.3999999999999,1076.3999999999999,1147.05,1160.95,,,NSE:NIFTY 50,22442.35,22521.3,22430.0,22498.65,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1154.6,0.0
2024-03-07 11:15:00+05:30,NSE:MCDOWELL-N,1154.15,1156.75,1153.05,1153.15,24589,True,1136.3,1157.55,0.030719914518498648,1150.0,1155.6,1123.05,1157.55,1145.6,1154.3998326883823,1145.3999999999999,1167.7499999999998,1133.2499999999998,1179.8999999999999,1110.8999999999999,1214.3999999999999,1076.3999999999999,1147.05,1160.95,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1153.15,0.0
2024-03-07 11:45:00+05:30,NSE:MCDOWELL-N,1153.15,1155.0,1152.1,1152.2,16263,True,1136.3,1157.55,0.030719914518498648,1150.0,1155.6,1123.05,1157.55,1145.6,1154.2582895876299,1145.3999999999999,1167.7499999999998,1133.2499999999998,1179.8999999999999,1110.8999999999999,1214.3999999999999,1076.3999999999999,1147.05,1160.95,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1152.2,0.0
2024-03-07 12:15:00+05:30,NSE:MCDOWELL-N,1152.2,1156.3,1151.6,1155.05,41729,True,1136.3,1157.55,0.030719914518498648,1150.0,1155.6,1123.05,1157.55,1145.6,1154.2710384644236,1145.3999999999999,1167.7499999999998,1133.2499999999998,1179.8999999999999,1110.8999999999999,1214.3999999999999,1076.3999999999999,1147.05,1160.95,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1155.05,0.0
2024-03-07 12:45:00+05:30,NSE:MCDOWELL-N,1155.1,1161.2,1153.9,1155.7,67164,True,1136.3,1157.55,0.030719914518498648,1150.0,1155.6,1123.05,1157.55,1145.6,1154.9634551317051,1145.3999999999999,1167.7499999999998,1133.2499999999998,1179.8999999999999,1110.8999999999999,1214.3999999999999,1076.3999999999999,1147.05,1161.2,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1155.7,0.0
2024-03-07 13:15:00+05:30,NSE:MCDOWELL-N,1155.7,1156.75,1150.3,1150.4,61825,True,1136.3,1157.55,0.030719914518498648,1150.0,1155.6,1123.05,1157.55,1145.6,1154.4843866577519,1145.3999999999999,1167.7499999999998,1133.2499999999998,1179.8999999999999,1110.8999999999999,1214.3999999999999,1076.3999999999999,1147.05,1161.2,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1150.4,0.0
2024-03-07 13:45:00+05:30,NSE:MCDOWELL-N,1150.4,1151.7,1148.25,1149.45,25554,True,1136.3,1157.55,0.030719914518498648,1150.0,1155.6,1123.05,1157.55,1145.6,1154.1380385973034,1145.3999999999999,1167.7499999999998,1133.2499999999998,1179.8999999999999,1110.8999999999999,1214.3999999999999,1076.3999999999999,1147.05,1161.2,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1149.45,0.0
2024-03-07 14:15:00+05:30,NSE:MCDOWELL-N,1149.45,1152.0,1148.8,1149.1,26797,True,1136.3,1157.55,0.030719914518498648,1150.0,1155.6,1123.05,1157.55,1145.6,1153.8378905008813,1145.3999999999999,1167.7499999999998,1133.2499999999998,1179.8999999999999,1110.8999999999999,1214.3999999999999,1076.3999999999999,1147.05,1161.2,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1149.1,0.0
2024-03-07 14:45:00+05:30,NSE:MCDOWELL-N,1149.35,1150.0,1145.0,1145.7,98827,True,1136.3,1157.55,0.030719914518498648,1150.0,1155.6,1123.05,1157.55,1145.6,1152.3829098442986,1145.3999999999999,1167.7499999999998,1133.2499999999998,1179.8999999999999,1110.8999999999999,1214.3999999999999,1076.3999999999999,1145.0,1161.2,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1145.7,0.0
2024-03-07 15:15:00+05:30,NSE:MCDOWELL-N,1145.65,1150.2,1143.3,1145.5,111189,True,1136.3,1157.55,0.030719914518498648,1150.0,1155.6,1123.05,1157.55,1145.6,1151.2280193029355,1145.3999999999999,1167.7499999999998,1133.2499999999998,1179.8999999999999,1110.8999999999999,1214.3999999999999,1076.3999999999999,1143.3,1161.2,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1145.5,0.0
2024-03-11 09:15:00+05:30,NSE:MCDOWELL-N,1146.05,1153.2,1145.0,1150.45,68775,True,1136.3,1161.2,0.03396999243132548,1146.05,1145.5,1143.3,1161.2,1150.0,1149.55,1150.0,1156.7,1138.8,1167.9,1132.1,1185.8000000000002,1114.1999999999998,1145.0,1153.2,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,0,False,True,0,0,0,0.0,1150.45,0.0
2024-03-11 09:45:00+05:30,NSE:MCDOWELL-N,1150.45,1156.7,1150.45,1153.9,44838,True,1136.3,1161.2,0.03396999243132548,1146.05,1145.5,1143.3,1161.2,1150.0,1151.181242903541,1150.0,1156.7,1138.8,1167.9,1132.1,1185.8000000000002,1114.1999999999998,1145.0,1156.7,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,0,False,False,0,0,0,0.0,1153.9,0.0
2024-03-11 10:15:00+05:30,NSE:MCDOWELL-N,1153.7,1163.65,1153.7,1158.5,57860,True,1136.3,1161.2,0.03396999243132548,1146.05,1145.5,1143.3,1161.2,1150.0,1153.6901721165043,1150.0,1156.7,1138.8,1167.9,1132.1,1185.8000000000002,1114.1999999999998,1145.0,1163.65,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,1,False,False,0,0,0,0.0,1158.5,0.0
2024-03-11 10:45:00+05:30,NSE:MCDOWELL-N,1158.75,1159.8,1153.7,1154.1,30661,True,1136.3,1161.2,0.03396999243132548,1146.05,1145.5,1143.3,1161.2,1150.0,1154.0203169679519,1150.0,1156.7,1138.8,1167.9,1132.1,1185.8000000000002,1114.1999999999998,1145.0,1163.65,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,0,False,False,0,0,0,0.0,1154.1,0.0
2024-03-11 11:15:00+05:30,NSE:MCDOWELL-N,1153.95,1158.7,1153.45,1154.35,27483,True,1136.3,1161.2,0.03396999243132548,1146.05,1145.5,1143.3,1161.2,1150.0,1154.1974211404208,1150.0,1156.7,1138.8,1167.9,1132.1,1185.8000000000002,1114.1999999999998,1145.0,1163.65,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,0,False,False,0,0,0,0.0,1154.35,0.0
2024-03-11 11:45:00+05:30,NSE:MCDOWELL-N,1154.4,1154.5,1145.0,1145.85,29008,True,1136.3,1161.2,0.03396999243132548,1146.05,1145.5,1143.3,1161.2,1150.0,1153.5527766070566,1150.0,1156.7,1138.8,1167.9,1132.1,1185.8000000000002,1114.1999999999998,1145.0,1163.65,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,1145.85,0.0
2024-03-11 12:15:00+05:30,NSE:MCDOWELL-N,1145.9,1150.0,1145.6,1147.0,27601,True,1136.3,1161.2,0.03396999243132548,1146.05,1145.5,1143.3,1161.2,1150.0,1152.9723169220592,1150.0,1156.7,1138.8,1167.9,1132.1,1185.8000000000002,1114.1999999999998,1145.0,1163.65,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,1147.0,0.0
2024-03-11 12:45:00+05:30,NSE:MCDOWELL-N,1147.0,1151.7,1145.75,1150.75,28722,True,1136.3,1161.2,0.03396999243132548,1146.05,1145.5,1143.3,1161.2,1150.0,1152.6465358831722,1150.0,1156.7,1138.8,1167.9,1132.1,1185.8000000000002,1114.1999999999998,1145.0,1163.65,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,1150.75,0.0
2024-03-11 13:15:00+05:30,NSE:MCDOWELL-N,1150.6,1150.75,1147.5,1148.35,17046,True,1136.3,1161.2,0.03396999243132548,1146.05,1145.5,1143.3,1161.2,1150.0,1152.4524611388558,1150.0,1156.7,1138.8,1167.9,1132.1,1185.8000000000002,1114.1999999999998,1145.0,1163.65,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,1148.35,0.0
2024-03-11 13:45:00+05:30,NSE:MCDOWELL-N,1148.85,1149.5,1147.9,1148.3,8391,True,1136.3,1161.2,0.03396999243132548,1146.05,1145.5,1143.3,1161.2,1150.0,1152.3566704858715,1150.0,1156.7,1138.8,1167.9,1132.1,1185.8000000000002,1114.1999999999998,1145.0,1163.65,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,1148.3,0.0
2024-03-11 14:15:00+05:30,NSE:MCDOWELL-N,1148.7,1149.9,1145.7,1149.3,29923,True,1136.3,1161.2,0.03396999243132548,1146.05,1145.5,1143.3,1161.2,1150.0,1152.0288683564313,1150.0,1156.7,1138.8,1167.9,1132.1,1185.8000000000002,1114.1999999999998,1145.0,1163.65,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,0,False,False,0,0,0,0.0,1149.3,0.0
2024-03-11 14:45:00+05:30,NSE:MCDOWELL-N,1149.3,1151.15,1145.3,1146.75,112700,True,1136.3,1161.2,0.03396999243132548,1146.05,1145.5,1143.3,1161.2,1150.0,1151.0265934518684,1150.0,1156.7,1138.8,1167.9,1132.1,1185.8000000000002,1114.1999999999998,1145.0,1163.65,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,0,False,False,0,0,0,0.0,1146.75,0.0
2024-03-11 15:15:00+05:30,NSE:MCDOWELL-N,1147.55,1149.9,1144.15,1148.05,109068,True,1136.3,1161.2,0.03396999243132548,1146.05,1145.5,1143.3,1161.2,1150.0,1150.3523879535735,1150.0,1156.7,1138.8,1167.9,1132.1,1185.8000000000002,1114.1999999999998,1144.15,1163.65,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,0,False,False,0,0,0,0.0,1148.05,0.0
2024-03-12 09:15:00+05:30,NSE:MCDOWELL-N,1141.15,1146.95,1135.15,1143.25,32190,True,1136.3,1163.65,0.03615155157829131,1141.15,1148.05,1144.15,1163.65,1146.05,1141.7833333333335,1151.95,1159.75,1140.25,1171.45,1132.45,1190.95,1112.95,1135.15,1146.95,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,1143.25,0.0
2024-03-12 09:45:00+05:30,NSE:MCDOWELL-N,1142.8,1145.5,1139.95,1144.8,11141,True,1136.3,1163.65,0.03615155157829131,1141.15,1148.05,1144.15,1163.65,1146.05,1142.2032859461665,1151.95,1159.75,1140.25,1171.45,1132.45,1190.95,1112.95,1135.15,1146.95,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,1144.8,0.0
2024-03-12 10:15:00+05:30,NSE:MCDOWELL-N,1144.9,1145.55,1140.25,1142.3,12704,True,1136.3,1163.65,0.03615155157829131,1141.15,1148.05,1144.15,1163.65,1146.05,1142.3158986942685,1151.95,1159.75,1140.25,1171.45,1132.45,1190.95,1112.95,1135.15,1146.95,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,1142.3,0.0
2024-03-12 10:45:00+05:30,NSE:MCDOWELL-N,1141.7,1142.25,1135.3,1136.6,29418,True,1136.3,1163.65,0.03615155157829131,1141.15,1148.05,1144.15,1163.65,1146.05,1140.8473228948467,1151.95,1159.75,1140.25,1171.45,1132.45,1190.95,1112.95,1135.15,1146.95,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1136.6,0.0
2024-03-12 11:15:00+05:30,NSE:MCDOWELL-N,1136.15,1137.45,1129.45,1129.45,33749,True,1136.3,1163.65,0.03615155157829131,1141.15,1148.05,1144.15,1163.65,1146.05,1138.375460702561,1151.95,1159.75,1140.25,1171.45,1132.45,1190.95,1112.95,1129.45,1146.95,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1129.45,0.0
2024-03-12 11:45:00+05:30,NSE:MCDOWELL-N,1129.45,1137.45,1129.35,1133.6,34138,True,1136.3,1163.65,0.03615155157829131,1141.15,1148.05,1144.15,1163.65,1146.05,1137.282618581801,1151.95,1159.75,1140.25,1171.45,1132.45,1190.95,1112.95,1129.35,1146.95,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1133.6,0.0
2024-03-12 12:15:00+05:30,NSE:MCDOWELL-N,1133.6,1137.0,1132.8,1136.0,21906,True,1136.3,1163.65,0.03615155157829131,1141.15,1148.05,1144.15,1163.65,1146.05,1137.0306217165205,1151.95,1159.75,1140.25,1171.45,1132.45,1190.95,1112.95,1129.35,1146.95,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1136.0,0.0
2024-03-12 12:45:00+05:30,NSE:MCDOWELL-N,1135.6,1137.05,1126.95,1132.45,33605,True,1136.3,1163.65,0.03615155157829131,1141.15,1148.05,1144.15,1163.65,1146.05,1136.2453092555618,1151.95,1159.75,1140.25,1171.45,1132.45,1190.95,1112.95,1126.95,1146.95,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1132.45,0.0
2024-03-12 13:15:00+05:30,NSE:MCDOWELL-N,1132.35,1132.95,1129.2,1130.8,33595,True,1136.3,1163.65,0.03615155157829131,1141.15,1148.05,1144.15,1163.65,1146.05,1135.516173360941,1151.95,1159.75,1140.25,1171.45,1132.45,1190.95,1112.95,1126.95,1146.95,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1130.8,0.0
2024-03-12 13:45:00+05:30,NSE:MCDOWELL-N,1130.25,1133.55,1130.05,1130.4,26491,True,1136.3,1163.65,0.03615155157829131,1141.15,1148.05,1144.15,1163.65,1146.05,1135.104152645415,1151.95,1159.75,1140.25,1171.45,1132.45,1190.95,1112.95,1126.95,1146.95,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1130.4,0.0
2024-03-12 14:15:00+05:30,NSE:MCDOWELL-N,1130.4,1132.45,1129.4,1131.6,10226,True,1136.3,1163.65,0.03615155157829131,1141.15,1148.05,1144.15,1163.65,1146.05,1134.9593083610653,1151.95,1159.75,1140.25,1171.45,1132.45,1190.95,1112.95,1126.95,1146.95,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1131.6,0.0
