Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:CIPLAbar_count,NSE:CIPLA_order,NSE:CIPLA_position,NSE:CIPLA_ret,NSE:CIPLA_Close,position_change
2024-03-07 12:15:00+05:30,NSE:CIPLA,1479.65,1485.6,1479.1,1485.35,62481,True,1456.15,1489.9,0.028829886406794847,1485.25,1488.0,1448.15,1489.9,1476.0,1481.9626081689055,1475.3500000000001,1502.5500000000002,1460.8000000000002,1517.1000000000001,1433.6000000000001,1558.8500000000001,1391.8500000000001,1475.5,1489.9,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1485.35,0.0
2024-03-07 12:45:00+05:30,NSE:CIPLA,1485.6,1490.45,1484.15,1485.3,112722,True,1456.15,1489.9,0.028829886406794847,1485.25,1488.0,1448.15,1489.9,1476.0,1482.5621545827814,1475.3500000000001,1502.5500000000002,1460.8000000000002,1517.1000000000001,1433.6000000000001,1558.8500000000001,1391.8500000000001,1475.5,1490.45,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1485.3,0.0
2024-03-07 13:15:00+05:30,NSE:CIPLA,1485.7,1485.7,1480.55,1482.15,63002,True,1456.15,1489.9,0.028829886406794847,1485.25,1488.0,1448.15,1489.9,1476.0,1482.5780762290308,1475.3500000000001,1502.5500000000002,1460.8000000000002,1517.1000000000001,1433.6000000000001,1558.8500000000001,1391.8500000000001,1475.5,1490.45,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,1482.15,0.0
2024-03-07 13:45:00+05:30,NSE:CIPLA,1482.15,1482.45,1477.15,1480.2,51886,True,1456.15,1489.9,0.028829886406794847,1485.25,1488.0,1448.15,1489.9,1476.0,1482.4398894574008,1475.3500000000001,1502.5500000000002,1460.8000000000002,1517.1000000000001,1433.6000000000001,1558.8500000000001,1391.8500000000001,1475.5,1490.45,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1480.2,0.0
2024-03-07 14:15:00+05:30,NSE:CIPLA,1480.45,1480.45,1477.1,1478.1,62867,True,1456.15,1489.9,0.028829886406794847,1485.25,1488.0,1448.15,1489.9,1476.0,1482.208291931368,1475.3500000000001,1502.5500000000002,1460.8000000000002,1517.1000000000001,1433.6000000000001,1558.8500000000001,1391.8500000000001,1475.5,1490.45,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1478.1,0.0
2024-03-07 14:45:00+05:30,NSE:CIPLA,1478.05,1485.55,1478.05,1483.6,270071,True,1456.15,1489.9,0.028829886406794847,1485.25,1488.0,1448.15,1489.9,1476.0,1482.2473383942481,1475.3500000000001,1502.5500000000002,1460.8000000000002,1517.1000000000001,1433.6000000000001,1558.8500000000001,1391.8500000000001,1475.5,1490.45,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1483.6,0.0
2024-03-07 15:15:00+05:30,NSE:CIPLA,1483.6,1485.0,1480.45,1483.75,239353,True,1456.15,1489.9,0.028829886406794847,1485.25,1488.0,1448.15,1489.9,1476.0,1482.3726208774453,1475.3500000000001,1502.5500000000002,1460.8000000000002,1517.1000000000001,1433.6000000000001,1558.8500000000001,1391.8500000000001,1475.5,1490.45,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,1483.75,0.0
2024-03-11 09:15:00+05:30,NSE:CIPLA,1493.0,1516.6,1488.55,1514.35,481887,True,1456.15,1490.45,0.02920968131754309,1493.0,1483.75,1475.5,1490.45,1485.25,1506.5,1483.2333333333333,1490.9666666666667,1476.0166666666667,1498.1833333333334,1468.2833333333333,1513.1333333333334,1453.3333333333333,1488.55,1516.6,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,1,False,True,0,0,0,0.0,1514.35,0.0
2024-03-11 09:45:00+05:30,NSE:CIPLA,1514.35,1518.7,1510.55,1511.75,278314,True,1456.15,1490.45,0.02920968131754309,1493.0,1483.75,1475.5,1490.45,1485.25,1509.1237582779643,1483.2333333333333,1490.9666666666667,1476.0166666666667,1498.1833333333334,1468.2833333333333,1513.1333333333334,1453.3333333333333,1488.55,1518.7,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,1,False,False,0,0,0,0.0,1511.75,0.0
2024-03-11 10:15:00+05:30,NSE:CIPLA,1511.5,1519.0,1506.15,1508.3,188053,True,1456.15,1490.45,0.02920968131754309,1493.0,1483.75,1475.5,1490.45,1485.25,1509.525592422143,1483.2333333333333,1490.9666666666667,1476.0166666666667,1498.1833333333334,1468.2833333333333,1513.1333333333334,1453.3333333333333,1488.55,1519.0,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,1,False,False,0,0,0,0.0,1508.3,0.0
2024-03-11 10:45:00+05:30,NSE:CIPLA,1508.5,1508.8,1500.35,1501.3,118387,True,1456.15,1490.45,0.02920968131754309,1493.0,1483.75,1475.5,1490.45,1485.25,1508.854959166205,1483.2333333333333,1490.9666666666667,1476.0166666666667,1498.1833333333334,1468.2833333333333,1513.1333333333334,1453.3333333333333,1488.55,1519.0,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,1,False,False,0,0,0,0.0,1501.3,0.0
2024-03-11 11:15:00+05:30,NSE:CIPLA,1501.35,1506.4,1497.0,1504.55,112325,True,1456.15,1490.45,0.02920968131754309,1493.0,1483.75,1475.5,1490.45,1485.25,1508.2637868691718,1483.2333333333333,1490.9666666666667,1476.0166666666667,1498.1833333333334,1468.2833333333333,1513.1333333333334,1453.3333333333333,1488.55,1519.0,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,1,False,False,0,0,0,0.0,1504.55,0.0
2024-03-11 11:45:00+05:30,NSE:CIPLA,1504.55,1504.8,1500.0,1500.25,81038,True,1456.15,1490.45,0.02920968131754309,1493.0,1483.75,1475.5,1490.45,1485.25,1507.8405605987493,1483.2333333333333,1490.9666666666667,1476.0166666666667,1498.1833333333334,1468.2833333333333,1513.1333333333334,1453.3333333333333,1488.55,1519.0,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,1500.25,0.0
2024-03-11 12:15:00+05:30,NSE:CIPLA,1500.15,1506.95,1500.0,1506.7,94205,True,1456.15,1490.45,0.02920968131754309,1493.0,1483.75,1475.5,1490.45,1485.25,1507.6116540849061,1483.2333333333333,1490.9666666666667,1476.0166666666667,1498.1833333333334,1468.2833333333333,1513.1333333333334,1453.3333333333333,1488.55,1519.0,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,1506.7,0.0
2024-03-11 12:45:00+05:30,NSE:CIPLA,1506.6,1510.0,1503.65,1507.35,87973,True,1456.15,1490.45,0.02920968131754309,1493.0,1483.75,1475.5,1490.45,1485.25,1507.574343228987,1483.2333333333333,1490.9666666666667,1476.0166666666667,1498.1833333333334,1468.2833333333333,1513.1333333333334,1453.3333333333333,1488.55,1519.0,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,1507.35,0.0
2024-03-11 13:15:00+05:30,NSE:CIPLA,1508.1,1512.25,1505.1,1510.7,102267,True,1456.15,1490.45,0.02920968131754309,1493.0,1483.75,1475.5,1490.45,1485.25,1507.6919198475744,1483.2333333333333,1490.9666666666667,1476.0166666666667,1498.1833333333334,1468.2833333333333,1513.1333333333334,1453.3333333333333,1488.55,1519.0,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,1510.7,0.0
2024-03-11 13:45:00+05:30,NSE:CIPLA,1510.55,1511.4,1506.0,1508.0,99796,True,1456.15,1490.45,0.02920968131754309,1493.0,1483.75,1475.5,1490.45,1485.25,1507.7389424224086,1483.2333333333333,1490.9666666666667,1476.0166666666667,1498.1833333333334,1468.2833333333333,1513.1333333333334,1453.3333333333333,1488.55,1519.0,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,1508.0,0.0
2024-03-11 14:15:00+05:30,NSE:CIPLA,1508.0,1511.0,1502.55,1508.35,98672,True,1456.15,1490.45,0.02920968131754309,1493.0,1483.75,1475.5,1490.45,1485.25,1507.7140925146368,1483.2333333333333,1490.9666666666667,1476.0166666666667,1498.1833333333334,1468.2833333333333,1513.1333333333334,1453.3333333333333,1488.55,1519.0,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,1,False,False,0,0,0,0.0,1508.35,0.0
2024-03-11 14:45:00+05:30,NSE:CIPLA,1508.35,1509.6,1501.8,1503.6,223034,True,1456.15,1490.45,0.02920968131754309,1493.0,1483.75,1475.5,1490.45,1485.25,1507.406183055088,1483.2333333333333,1490.9666666666667,1476.0166666666667,1498.1833333333334,1468.2833333333333,1513.1333333333334,1453.3333333333333,1488.55,1519.0,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,1,False,False,0,0,0,0.0,1503.6,0.0
2024-03-11 15:15:00+05:30,NSE:CIPLA,1503.6,1506.8,1501.25,1503.5,213417,True,1456.15,1490.45,0.02920968131754309,1493.0,1483.75,1475.5,1490.45,1485.25,1507.0579399318212,1483.2333333333333,1490.9666666666667,1476.0166666666667,1498.1833333333334,1468.2833333333333,1513.1333333333334,1453.3333333333333,1488.55,1519.0,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,1,False,False,0,0,0,0.0,1503.5,0.0
2024-03-12 09:15:00+05:30,NSE:CIPLA,1512.0,1514.0,1481.0,1482.35,280015,True,1456.15,1519.0,0.048924489866381204,1512.0,1503.5,1488.55,1519.0,1493.0,1492.45,1503.6833333333334,1518.8166666666668,1488.3666666666668,1534.1333333333334,1473.2333333333333,1564.5833333333335,1442.7833333333333,1481.0,1514.0,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,1482.35,0.0
2024-03-12 09:45:00+05:30,NSE:CIPLA,1482.35,1485.7,1472.45,1480.5,167476,True,1456.15,1519.0,0.048924489866381204,1512.0,1503.5,1488.55,1519.0,1493.0,1487.6221031260964,1503.6833333333334,1518.8166666666668,1488.3666666666668,1534.1333333333334,1473.2333333333333,1564.5833333333335,1442.7833333333333,1472.45,1514.0,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,1480.5,0.0
2024-03-12 10:15:00+05:30,NSE:CIPLA,1480.5,1482.95,1468.95,1475.55,157046,True,1456.15,1519.0,0.048924489866381204,1512.0,1503.5,1488.55,1519.0,1493.0,1484.5552989863868,1503.6833333333334,1518.8166666666668,1488.3666666666668,1534.1333333333334,1473.2333333333333,1564.5833333333335,1442.7833333333333,1468.95,1514.0,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,1475.55,0.0
2024-03-12 10:45:00+05:30,NSE:CIPLA,1475.3,1477.9,1470.85,1470.85,92519,True,1456.15,1519.0,0.048924489866381204,1512.0,1503.5,1488.55,1519.0,1493.0,1483.0481303988965,1503.6833333333334,1518.8166666666668,1488.3666666666668,1534.1333333333334,1473.2333333333333,1564.5833333333335,1442.7833333333333,1468.95,1514.0,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1470.85,0.0
2024-03-12 11:15:00+05:30,NSE:CIPLA,1471.05,1476.25,1465.3,1467.6,122560,True,1456.15,1519.0,0.048924489866381204,1512.0,1503.5,1488.55,1519.0,1493.0,1481.0546307661148,1503.6833333333334,1518.8166666666668,1488.3666666666668,1534.1333333333334,1473.2333333333333,1564.5833333333335,1442.7833333333333,1465.3,1514.0,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1467.6,0.0
2024-03-12 11:45:00+05:30,NSE:CIPLA,1467.6,1472.9,1463.6,1470.15,105228,True,1456.15,1519.0,0.048924489866381204,1512.0,1503.5,1488.55,1519.0,1493.0,1479.6697904187083,1503.6833333333334,1518.8166666666668,1488.3666666666668,1534.1333333333334,1473.2333333333333,1564.5833333333335,1442.7833333333333,1463.6,1514.0,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1470.15,0.0
2024-03-12 12:15:00+05:30,NSE:CIPLA,1470.15,1474.25,1467.1,1467.15,97886,True,1456.15,1519.0,0.048924489866381204,1512.0,1503.5,1488.55,1519.0,1493.0,1478.6964346895074,1503.6833333333334,1518.8166666666668,1488.3666666666668,1534.1333333333334,1473.2333333333333,1564.5833333333335,1442.7833333333333,1463.6,1514.0,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1467.15,0.0
2024-03-12 12:45:00+05:30,NSE:CIPLA,1467.15,1469.0,1466.1,1467.45,59602,True,1456.15,1519.0,0.048924489866381204,1512.0,1503.5,1488.55,1519.0,1493.0,1478.08078576321,1503.6833333333334,1518.8166666666668,1488.3666666666668,1534.1333333333334,1473.2333333333333,1564.5833333333335,1442.7833333333333,1463.6,1514.0,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1467.45,0.0
2024-03-12 13:15:00+05:30,NSE:CIPLA,1467.2,1470.35,1465.0,1469.0,74230,True,1456.15,1519.0,0.048924489866381204,1512.0,1503.5,1488.55,1519.0,1493.0,1477.4412726540672,1503.6833333333334,1518.8166666666668,1488.3666666666668,1534.1333333333334,1473.2333333333333,1564.5833333333335,1442.7833333333333,1463.6,1514.0,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1469.0,0.0
2024-03-12 13:45:00+05:30,NSE:CIPLA,1469.0,1469.8,1465.25,1465.8,69469,True,1456.15,1519.0,0.048924489866381204,1512.0,1503.5,1488.55,1519.0,1493.0,1476.8468193164229,1503.6833333333334,1518.8166666666668,1488.3666666666668,1534.1333333333334,1473.2333333333333,1564.5833333333335,1442.7833333333333,1463.6,1514.0,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1465.8,0.0
