Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:IGLbar_count,NSE:IGL_order,NSE:IGL_position,NSE:IGL_ret,NSE:IGL_Close,position_change
2024-03-06 14:15:00+05:30,NSE:IGL,429.45,431.2,428.65,430.95,402201,True,,,,458.4,,,,,433.04302762191696,,,,,,,,424.3,458.4,,,NSE:NIFTY 50,22404.35,22473.45,22392.15,22464.55,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22473.45,22224.35,22473.45,22224.35,0,False,False,0,0,0,0.0,430.95,0.0
2024-03-06 14:45:00+05:30,NSE:IGL,430.95,431.05,428.35,429.8,372684,True,,,,458.4,,,,,432.9155507823644,,,,,,,,424.3,458.4,,,NSE:NIFTY 50,22464.7,22483.05,22430.65,22473.3,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22483.05,22224.35,22483.05,22224.35,0,False,False,0,0,0,0.0,429.8,0.0
2024-03-06 15:15:00+05:30,NSE:IGL,429.8,430.85,428.2,430.35,383423,True,,,,458.4,,,,,432.7967994475381,,,,,,,,424.3,458.4,,,NSE:NIFTY 50,22472.5,22497.2,22466.75,22480.05,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22497.2,22224.35,22497.2,22224.35,0,False,False,0,0,0,0.0,430.35,0.0
2024-03-07 09:15:00+05:30,NSE:IGL,420.0,425.0,411.2,423.6,1429404,True,427.4,458.4,0.08036766438840437,420.0,430.35,424.3,458.4,458.4,419.9333333333334,437.6833333333334,451.0666666666668,416.9666666666668,471.78333333333336,403.5833333333334,505.8833333333333,369.48333333333346,411.2,425.0,,,NSE:NIFTY 50,22505.3,22523.65,22449.3,22473.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,True,0,0,0,0.0,423.6,0.0
2024-03-07 09:45:00+05:30,NSE:IGL,423.15,431.85,421.15,431.85,674129,True,427.4,458.4,0.08036766438840437,420.0,430.35,424.3,458.4,458.4,422.6092966531387,437.6833333333334,451.0666666666668,416.9666666666668,471.78333333333336,403.5833333333334,505.8833333333333,369.48333333333346,411.2,431.85,,,NSE:NIFTY 50,22472.95,22502.6,22451.15,22486.95,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,False,0,0,0,0.0,431.85,0.0
2024-03-07 10:15:00+05:30,NSE:IGL,431.7,432.85,426.3,428.3,473457,True,427.4,458.4,0.08036766438840437,420.0,430.35,424.3,458.4,458.4,423.810986137574,437.6833333333334,451.0666666666668,416.9666666666668,471.78333333333336,403.5833333333334,505.8833333333333,369.48333333333346,411.2,432.85,,,NSE:NIFTY 50,22486.95,22495.1,22439.2,22443.8,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22439.2,22523.65,22439.2,0,False,False,0,0,0,0.0,428.3,0.0
2024-03-07 10:45:00+05:30,NSE:IGL,428.3,431.55,428.1,429.0,180655,True,427.4,458.4,0.08036766438840437,420.0,430.35,424.3,458.4,458.4,424.1869524237771,437.6833333333334,451.0666666666668,416.9666666666668,471.78333333333336,403.5833333333334,505.8833333333333,369.48333333333346,411.2,432.85,,,NSE:NIFTY 50,22442.35,22521.3,22430.0,22498.65,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,429.0,0.0
2024-03-07 11:15:00+05:30,NSE:IGL,428.95,430.8,428.9,429.2,79106,True,427.4,458.4,0.08036766438840437,420.0,430.35,424.3,458.4,458.4,424.3388308960968,437.6833333333334,451.0666666666668,416.9666666666668,471.78333333333336,403.5833333333334,505.8833333333333,369.48333333333346,411.2,432.85,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,429.2,0.0
2024-03-07 11:45:00+05:30,NSE:IGL,429.15,430.0,428.55,429.15,87548,True,427.4,458.4,0.08036766438840437,420.0,430.35,424.3,458.4,458.4,424.48536307333825,437.6833333333334,451.0666666666668,416.9666666666668,471.78333333333336,403.5833333333334,505.8833333333333,369.48333333333346,411.2,432.85,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,429.15,0.0
2024-03-07 12:15:00+05:30,NSE:IGL,429.15,429.15,425.7,428.15,138318,True,427.4,458.4,0.08036766438840437,420.0,430.35,424.3,458.4,458.4,424.6290413558078,437.6833333333334,451.0666666666668,416.9666666666668,471.78333333333336,403.5833333333334,505.8833333333333,369.48333333333346,411.2,432.85,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,428.15,0.0
2024-03-07 12:45:00+05:30,NSE:IGL,428.15,431.5,428.15,430.55,131105,True,427.4,458.4,0.08036766438840437,420.0,430.35,424.3,458.4,458.4,424.8522604920947,437.6833333333334,451.0666666666668,416.9666666666668,471.78333333333336,403.5833333333334,505.8833333333333,369.48333333333346,411.2,432.85,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,430.55,0.0
2024-03-07 13:15:00+05:30,NSE:IGL,430.4,431.25,428.85,429.55,78604,True,427.4,458.4,0.08036766438840437,420.0,430.35,424.3,458.4,458.4,424.9731110582096,437.6833333333334,451.0666666666668,416.9666666666668,471.78333333333336,403.5833333333334,505.8833333333333,369.48333333333346,411.2,432.85,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,429.55,0.0
2024-03-07 13:45:00+05:30,NSE:IGL,429.55,430.75,428.25,429.6,58609,True,427.4,458.4,0.08036766438840437,420.0,430.35,424.3,458.4,458.4,425.0533498101884,437.6833333333334,451.0666666666668,416.9666666666668,471.78333333333336,403.5833333333334,505.8833333333333,369.48333333333346,411.2,432.85,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,429.6,0.0
2024-03-07 14:15:00+05:30,NSE:IGL,429.6,430.55,428.4,428.7,61924,True,427.4,458.4,0.08036766438840437,420.0,430.35,424.3,458.4,458.4,425.1293356478023,437.6833333333334,451.0666666666668,416.9666666666668,471.78333333333336,403.5833333333334,505.8833333333333,369.48333333333346,411.2,432.85,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,428.7,0.0
2024-03-07 14:45:00+05:30,NSE:IGL,428.7,430.25,427.25,430.2,273080,True,427.4,458.4,0.08036766438840437,420.0,430.35,424.3,458.4,458.4,425.43504714162816,437.6833333333334,451.0666666666668,416.9666666666668,471.78333333333336,403.5833333333334,505.8833333333333,369.48333333333346,411.2,432.85,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,430.2,0.0
2024-03-07 15:15:00+05:30,NSE:IGL,430.2,431.7,428.5,429.3,320616,True,427.4,458.4,0.08036766438840437,420.0,430.35,424.3,458.4,458.4,425.78877634532404,437.6833333333334,451.0666666666668,416.9666666666668,471.78333333333336,403.5833333333334,505.8833333333333,369.48333333333346,411.2,432.85,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,429.3,0.0
2024-03-11 09:15:00+05:30,NSE:IGL,431.4,431.4,423.5,426.75,220026,True,423.6,458.4,0.11478599221789887,431.4,429.3,411.2,432.85,420.0,427.2166666666667,424.45,437.7,416.04999999999995,446.1,402.79999999999995,467.75000000000006,381.1499999999999,423.5,431.4,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,0,False,True,0,0,0,0.0,426.75,0.0
2024-03-11 09:45:00+05:30,NSE:IGL,426.8,427.9,423.6,425.8,142550,True,423.6,458.4,0.11478599221789887,431.4,429.3,411.2,432.85,420.0,426.6465861869879,424.45,437.7,416.04999999999995,446.1,402.79999999999995,467.75000000000006,381.1499999999999,423.5,431.4,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,0,False,False,0,0,0,0.0,425.8,0.0
2024-03-11 10:15:00+05:30,NSE:IGL,426.05,427.3,425.2,425.8,67383,True,423.6,458.4,0.11478599221789887,431.4,429.3,411.2,432.85,420.0,426.5609254215712,424.45,437.7,416.04999999999995,446.1,402.79999999999995,467.75000000000006,381.1499999999999,423.5,431.4,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,0,False,False,0,0,0,0.0,425.8,0.0
2024-03-11 10:45:00+05:30,NSE:IGL,425.8,426.05,422.85,424.35,179947,True,423.6,458.4,0.11478599221789887,431.4,429.3,411.2,432.85,420.0,425.92828214511746,424.45,437.7,416.04999999999995,446.1,402.79999999999995,467.75000000000006,381.1499999999999,422.85,431.4,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,0,False,False,0,0,0,0.0,424.35,0.0
2024-03-11 11:15:00+05:30,NSE:IGL,424.05,427.8,424.05,425.55,97456,True,423.6,458.4,0.11478599221789887,431.4,429.3,411.2,432.85,420.0,425.91060821757463,424.45,437.7,416.04999999999995,446.1,402.79999999999995,467.75000000000006,381.1499999999999,422.85,431.4,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,0,False,False,0,0,0,0.0,425.55,0.0
2024-03-11 11:45:00+05:30,NSE:IGL,425.55,425.6,421.6,423.7,138466,True,423.6,458.4,0.11478599221789887,431.4,429.3,411.2,432.85,420.0,425.5378076669646,424.45,437.7,416.04999999999995,446.1,402.79999999999995,467.75000000000006,381.1499999999999,421.6,431.4,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,423.7,0.0
2024-03-11 12:15:00+05:30,NSE:IGL,423.7,425.6,423.3,425.3,63416,True,423.6,458.4,0.11478599221789887,431.4,429.3,411.2,432.85,420.0,425.4816989169024,424.45,437.7,416.04999999999995,446.1,402.79999999999995,467.75000000000006,381.1499999999999,421.6,431.4,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,425.3,0.0
2024-03-11 12:45:00+05:30,NSE:IGL,425.3,425.5,424.2,424.2,23541,True,423.6,458.4,0.11478599221789887,431.4,429.3,411.2,432.85,420.0,425.4602884373141,424.45,437.7,416.04999999999995,446.1,402.79999999999995,467.75000000000006,381.1499999999999,421.6,431.4,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,424.2,0.0
2024-03-11 13:15:00+05:30,NSE:IGL,424.2,424.95,423.5,424.65,28471,True,423.6,458.4,0.11478599221789887,431.4,429.3,411.2,432.85,420.0,425.42789695634326,424.45,437.7,416.04999999999995,446.1,402.79999999999995,467.75000000000006,381.1499999999999,421.6,431.4,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,424.65,0.0
2024-03-11 13:45:00+05:30,NSE:IGL,424.65,425.7,424.15,424.15,18927,True,423.6,458.4,0.11478599221789887,431.4,429.3,411.2,432.85,420.0,425.4131978586312,424.45,437.7,416.04999999999995,446.1,402.79999999999995,467.75000000000006,381.1499999999999,421.6,431.4,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,424.15,0.0
2024-03-11 14:15:00+05:30,NSE:IGL,424.1,424.7,421.5,424.2,73178,True,423.6,458.4,0.11478599221789887,431.4,429.3,411.2,432.85,420.0,425.2779704678643,424.45,437.7,416.04999999999995,446.1,402.79999999999995,467.75000000000006,381.1499999999999,421.5,431.4,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,0,False,False,0,0,0,0.0,424.2,0.0
2024-03-11 14:45:00+05:30,NSE:IGL,424.25,424.45,423.1,423.95,84882,True,423.6,458.4,0.11478599221789887,431.4,429.3,411.2,432.85,420.0,425.1702397906247,424.45,437.7,416.04999999999995,446.1,402.79999999999995,467.75000000000006,381.1499999999999,421.5,431.4,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,0,False,False,0,0,0,0.0,423.95,0.0
2024-03-11 15:15:00+05:30,NSE:IGL,423.65,425.0,423.0,424.0,128122,True,423.6,458.4,0.11478599221789887,431.4,429.3,411.2,432.85,420.0,425.05184307052076,424.45,437.7,416.04999999999995,446.1,402.79999999999995,467.75000000000006,381.1499999999999,421.5,431.4,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,0,False,False,0,0,0,0.0,424.0,0.0
2024-03-12 09:15:00+05:30,NSE:IGL,427.0,437.95,423.05,424.5,1100881,True,423.6,458.4,0.11478599221789887,427.0,424.0,421.5,431.4,431.4,428.5,425.6333333333334,429.76666666666677,419.8666666666668,435.53333333333336,415.7333333333334,445.43333333333334,405.8333333333334,423.05,437.95,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,424.5,0.0
2024-03-12 09:45:00+05:30,NSE:IGL,424.5,431.3,424.5,428.95,316221,True,423.6,458.4,0.11478599221789887,427.0,424.0,421.5,431.4,431.4,428.4442134370003,425.6333333333334,429.76666666666677,419.8666666666668,435.53333333333336,415.7333333333334,445.43333333333334,405.8333333333334,423.05,437.95,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,428.95,0.0
2024-03-12 10:15:00+05:30,NSE:IGL,428.7,429.35,425.85,426.15,118470,True,423.6,458.4,0.11478599221789887,427.0,424.0,421.5,431.4,431.4,428.34179266748805,425.6333333333334,429.76666666666677,419.8666666666668,435.53333333333336,415.7333333333334,445.43333333333334,405.8333333333334,423.05,437.95,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,426.15,0.0
2024-03-12 10:45:00+05:30,NSE:IGL,426.25,427.0,424.8,426.05,108509,True,423.6,458.4,0.11478599221789887,427.0,424.0,421.5,431.4,431.4,428.1839348547912,425.6333333333334,429.76666666666677,419.8666666666668,435.53333333333336,415.7333333333334,445.43333333333334,405.8333333333334,423.05,437.95,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,426.05,0.0
2024-03-12 11:15:00+05:30,NSE:IGL,426.05,426.6,423.85,424.4,89899,True,423.6,458.4,0.11478599221789887,427.0,424.0,421.5,431.4,431.4,428.01626999734714,425.6333333333334,429.76666666666677,419.8666666666668,435.53333333333336,415.7333333333334,445.43333333333334,405.8333333333334,423.05,437.95,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,424.4,0.0
2024-03-12 11:45:00+05:30,NSE:IGL,424.4,433.6,424.4,429.35,421037,True,423.6,458.4,0.11478599221789887,427.0,424.0,421.5,431.4,431.4,428.2312602793079,425.6333333333334,429.76666666666677,419.8666666666668,435.53333333333336,415.7333333333334,445.43333333333334,405.8333333333334,423.05,437.95,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,429.35,0.0
2024-03-12 12:15:00+05:30,NSE:IGL,429.55,434.0,428.5,429.05,352117,True,423.6,458.4,0.11478599221789887,427.0,424.0,421.5,431.4,431.4,428.55223651787264,425.6333333333334,429.76666666666677,419.8666666666668,435.53333333333336,415.7333333333334,445.43333333333334,405.8333333333334,423.05,437.95,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,429.05,0.0
2024-03-12 12:45:00+05:30,NSE:IGL,429.05,429.25,426.0,427.85,137331,True,423.6,458.4,0.11478599221789887,427.0,424.0,421.5,431.4,431.4,428.50797860814953,425.6333333333334,429.76666666666677,419.8666666666668,435.53333333333336,415.7333333333334,445.43333333333334,405.8333333333334,423.05,437.95,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,427.85,0.0
2024-03-12 13:15:00+05:30,NSE:IGL,427.85,428.0,426.6,427.15,83633,True,423.6,458.4,0.11478599221789887,427.0,424.0,421.5,431.4,431.4,428.4694138187118,425.6333333333334,429.76666666666677,419.8666666666668,435.53333333333336,415.7333333333334,445.43333333333334,405.8333333333334,423.05,437.95,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,427.15,0.0
2024-03-12 13:45:00+05:30,NSE:IGL,427.15,428.8,427.0,428.3,96181,True,423.6,458.4,0.11478599221789887,427.0,424.0,421.5,431.4,431.4,428.4545630701972,425.6333333333334,429.76666666666677,419.8666666666668,435.53333333333336,415.7333333333334,445.43333333333334,405.8333333333334,423.05,437.95,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,428.3,0.0
2024-03-12 14:15:00+05:30,NSE:IGL,428.3,428.8,426.5,427.25,84234,True,423.6,458.4,0.11478599221789887,427.0,424.0,421.5,431.4,431.4,428.4274004734836,425.6333333333334,429.76666666666677,419.8666666666668,435.53333333333336,415.7333333333334,445.43333333333334,405.8333333333334,423.05,437.95,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,427.25,0.0
2024-03-12 14:45:00+05:30,NSE:IGL,427.0,428.2,425.45,426.2,247920,True,423.6,458.4,0.11478599221789887,427.0,424.0,421.5,431.4,431.4,428.2851775511577,425.6333333333334,429.76666666666677,419.8666666666668,435.53333333333336,415.7333333333334,445.43333333333334,405.8333333333334,423.05,437.95,,,NSE:NIFTY 50,22320.3,22363.2,22314.9,22331.65,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,426.2,0.0
2024-03-12 15:15:00+05:30,NSE:IGL,426.15,426.55,424.75,425.0,376535,True,423.6,458.4,0.11478599221789887,427.0,424.0,421.5,431.4,431.4,427.98123504090614,425.6333333333334,429.76666666666677,419.8666666666668,435.53333333333336,415.7333333333334,445.43333333333334,405.8333333333334,423.05,437.95,,,NSE:NIFTY 50,22329.95,22342.65,22325.05,22333.7,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,425.0,0.0
2024-03-13 09:15:00+05:30,NSE:IGL,427.15,429.0,417.75,420.15,294510,True,423.6,458.4,0.11478599221789887,427.15,425.0,423.05,437.95,427.0,422.3,428.6666666666667,434.28333333333336,419.3833333333334,443.56666666666666,413.7666666666667,458.46666666666664,398.86666666666673,417.75,429.0,,,NSE:NIFTY 50,22432.2,22446.75,22307.1,22342.25,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22307.1,22526.6,22256.0,0,False,True,0,0,0,0.0,420.15,0.0
