Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:ABBOTINDIAbar_count,NSE:ABBOTINDIA_order,NSE:ABBOTINDIA_position,NSE:ABBOTINDIA_ret,NSE:ABBOTINDIA_Close,position_change
2024-03-06 14:15:00+05:30,NSE:ABBOTINDIA,27331.95,27339.45,27299.0,27337.05,426,True,,,,27255.0,,,,,27257.89818327487,,,,,,,,27010.0,27519.95,,,NSE:NIFTY 50,22404.35,22473.45,22392.15,22464.55,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22473.45,22224.35,22473.45,22224.35,0,False,False,0,0,0,0.0,27337.05,0.0
2024-03-06 14:45:00+05:30,NSE:ABBOTINDIA,27337.05,27344.9,27260.3,27313.5,657,True,,,,27255.0,,,,,27261.699499241877,,,,,,,,27010.0,27519.95,,,NSE:NIFTY 50,22464.7,22483.05,22430.65,22473.3,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22483.05,22224.35,22483.05,22224.35,0,False,False,0,0,0,0.0,27313.5,0.0
2024-03-06 15:15:00+05:30,NSE:ABBOTINDIA,27329.9,27480.0,27275.15,27321.0,665,True,,,,27255.0,,,,,27268.85288834682,,,,,,,,27010.0,27519.95,,,NSE:NIFTY 50,22472.5,22497.2,22466.75,22480.05,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22497.2,22224.35,22497.2,22224.35,0,False,False,0,0,0,0.0,27321.0,0.0
2024-03-07 09:15:00+05:30,NSE:ABBOTINDIA,27321.5,27549.0,27313.65,27509.65,988,True,27085.0,27519.95,0.01888004442798974,27321.5,27321.0,27010.0,27519.95,27255.0,27457.433333333334,27283.649999999998,27557.299999999996,27047.349999999995,27793.6,26773.699999999997,28303.55,26263.749999999996,27313.65,27549.0,,,NSE:NIFTY 50,22505.3,22523.65,22449.3,22473.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,True,0,0,0,0.0,27509.65,0.0
2024-03-07 09:45:00+05:30,NSE:ABBOTINDIA,27509.65,27648.0,27509.65,27580.45,518,True,27085.0,27519.95,0.01888004442798974,27321.5,27321.0,27010.0,27519.95,27255.0,27499.373218238157,27283.649999999998,27557.299999999996,27047.349999999995,27793.6,26773.699999999997,28303.55,26263.749999999996,27313.65,27648.0,,,NSE:NIFTY 50,22472.95,22502.6,22451.15,22486.95,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,1,False,False,0,0,0,0.0,27580.45,0.0
2024-03-07 10:15:00+05:30,NSE:ABBOTINDIA,27580.45,27768.2,27550.0,27710.2,799,True,27085.0,27519.95,0.01888004442798974,27321.5,27321.0,27010.0,27519.95,27255.0,27560.644945770062,27283.649999999998,27557.299999999996,27047.349999999995,27793.6,26773.699999999997,28303.55,26263.749999999996,27313.65,27768.2,,,NSE:NIFTY 50,22486.95,22495.1,22439.2,22443.8,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22439.2,22523.65,22439.2,1,False,False,0,0,0,0.0,27710.2,0.0
2024-03-07 10:45:00+05:30,NSE:ABBOTINDIA,27710.2,27750.0,27640.0,27669.95,309,True,27085.0,27519.95,0.01888004442798974,27321.5,27321.0,27010.0,27519.95,27255.0,27575.5399579189,27283.649999999998,27557.299999999996,27047.349999999995,27793.6,26773.699999999997,28303.55,26263.749999999996,27313.65,27768.2,,,NSE:NIFTY 50,22442.35,22521.3,22430.0,22498.65,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,27669.95,0.0
2024-03-07 11:15:00+05:30,NSE:ABBOTINDIA,27669.95,27689.8,27625.65,27689.8,100,True,27085.0,27519.95,0.01888004442798974,27321.5,27321.0,27010.0,27519.95,27255.0,27578.962091623678,27283.649999999998,27557.299999999996,27047.349999999995,27793.6,26773.699999999997,28303.55,26263.749999999996,27313.65,27768.2,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,27689.8,0.0
2024-03-07 11:45:00+05:30,NSE:ABBOTINDIA,27689.8,27690.4,27450.75,27498.3,269,True,27085.0,27519.95,0.01888004442798974,27321.5,27321.0,27010.0,27519.95,27255.0,27576.033232763435,27283.649999999998,27557.299999999996,27047.349999999995,27793.6,26773.699999999997,28303.55,26263.749999999996,27313.65,27768.2,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,27498.3,0.0
2024-03-07 12:15:00+05:30,NSE:ABBOTINDIA,27498.3,27511.9,27462.0,27511.9,139,True,27085.0,27519.95,0.01888004442798974,27321.5,27321.0,27010.0,27519.95,27255.0,27572.437283792442,27283.649999999998,27557.299999999996,27047.349999999995,27793.6,26773.699999999997,28303.55,26263.749999999996,27313.65,27768.2,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,27511.9,0.0
2024-03-07 12:45:00+05:30,NSE:ABBOTINDIA,27511.9,27580.8,27465.0,27484.7,172,True,27085.0,27519.95,0.01888004442798974,27321.5,27321.0,27010.0,27519.95,27255.0,27569.18575187209,27283.649999999998,27557.299999999996,27047.349999999995,27793.6,26773.699999999997,28303.55,26263.749999999996,27313.65,27768.2,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,27484.7,0.0
2024-03-07 13:15:00+05:30,NSE:ABBOTINDIA,27484.7,27484.7,27360.55,27360.55,197,True,27085.0,27519.95,0.01888004442798974,27321.5,27321.0,27010.0,27519.95,27255.0,27559.747560393393,27283.649999999998,27557.299999999996,27047.349999999995,27793.6,26773.699999999997,28303.55,26263.749999999996,27313.65,27768.2,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,27360.55,0.0
2024-03-07 13:45:00+05:30,NSE:ABBOTINDIA,27360.0,27425.7,27350.1,27395.6,268,True,27085.0,27519.95,0.01888004442798974,27321.5,27321.0,27010.0,27519.95,27255.0,27547.67858472998,27283.649999999998,27557.299999999996,27047.349999999995,27793.6,26773.699999999997,28303.55,26263.749999999996,27313.65,27768.2,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,27395.6,0.0
2024-03-07 14:15:00+05:30,NSE:ABBOTINDIA,27392.1,27490.6,27392.1,27457.25,152,True,27085.0,27519.95,0.01888004442798974,27321.5,27321.0,27010.0,27519.95,27255.0,27543.752135003833,27283.649999999998,27557.299999999996,27047.349999999995,27793.6,26773.699999999997,28303.55,26263.749999999996,27313.65,27768.2,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,27457.25,0.0
2024-03-07 14:45:00+05:30,NSE:ABBOTINDIA,27457.25,27474.9,27400.05,27442.7,303,True,27085.0,27519.95,0.01888004442798974,27321.5,27321.0,27010.0,27519.95,27255.0,27536.235702420505,27283.649999999998,27557.299999999996,27047.349999999995,27793.6,26773.699999999997,28303.55,26263.749999999996,27313.65,27768.2,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,27442.7,0.0
2024-03-07 15:15:00+05:30,NSE:ABBOTINDIA,27442.7,27492.8,27408.15,27487.05,338,True,27085.0,27519.95,0.01888004442798974,27321.5,27321.0,27010.0,27519.95,27255.0,27530.772975248972,27283.649999999998,27557.299999999996,27047.349999999995,27793.6,26773.699999999997,28303.55,26263.749999999996,27313.65,27768.2,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,27487.05,0.0
2024-03-11 09:15:00+05:30,NSE:ABBOTINDIA,27699.95,27699.95,27271.0,27271.0,1218,True,27085.0,27768.2,0.02807108478341358,27699.95,27487.05,27313.65,27768.2,27321.5,27413.983333333334,27522.96666666667,27732.28333333334,27277.73333333334,27977.51666666667,27068.41666666667,28432.06666666667,26613.866666666672,27271.0,27699.95,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,0,False,True,0,0,0,0.0,27271.0,0.0
2024-03-11 09:45:00+05:30,NSE:ABBOTINDIA,27282.7,27314.15,27123.9,27136.05,1548,True,27085.0,27768.2,0.02807108478341358,27699.95,27487.05,27313.65,27768.2,27321.5,27289.395263919014,27522.96666666667,27732.28333333334,27277.73333333334,27977.51666666667,27068.41666666667,28432.06666666667,26613.866666666672,27123.9,27699.95,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,0,False,False,0,0,0,0.0,27136.05,0.0
2024-03-11 10:15:00+05:30,NSE:ABBOTINDIA,27136.05,27185.75,27000.0,27074.35,568,True,27085.0,27768.2,0.02807108478341358,27699.95,27487.05,27313.65,27768.2,27321.5,27254.862897420517,27522.96666666667,27732.28333333334,27277.73333333334,27977.51666666667,27068.41666666667,28432.06666666667,26613.866666666672,27000.0,27699.95,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,0,False,False,0,0,0,0.0,27074.35,0.0
2024-03-11 10:45:00+05:30,NSE:ABBOTINDIA,27074.35,27099.95,27000.0,27030.0,537,True,27085.0,27768.2,0.02807108478341358,27699.95,27487.05,27313.65,27768.2,27321.5,27225.516391113408,27522.96666666667,27732.28333333334,27277.73333333334,27977.51666666667,27068.41666666667,28432.06666666667,26613.866666666672,27000.0,27699.95,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,0,False,False,0,0,0,0.0,27030.0,0.0
2024-03-11 11:15:00+05:30,NSE:ABBOTINDIA,27030.0,27039.5,26861.45,26975.1,2317,True,27085.0,27768.2,0.02807108478341358,27699.95,27487.05,27313.65,27768.2,27321.5,27125.60491812109,27522.96666666667,27732.28333333334,27277.73333333334,27977.51666666667,27068.41666666667,28432.06666666667,26613.866666666672,26861.45,27699.95,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,0,False,False,0,0,0,0.0,26975.1,0.0
2024-03-11 11:45:00+05:30,NSE:ABBOTINDIA,26975.1,27391.0,26964.55,27367.85,1771,True,27085.0,27768.2,0.02807108478341358,27699.95,27487.05,27313.65,27768.2,27321.5,27151.311768647654,27522.96666666667,27732.28333333334,27277.73333333334,27977.51666666667,27068.41666666667,28432.06666666667,26613.866666666672,26861.45,27699.95,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,27367.85,0.0
2024-03-11 12:15:00+05:30,NSE:ABBOTINDIA,27358.35,27365.25,27079.3,27096.75,1651,True,27085.0,27768.2,0.02807108478341358,27699.95,27487.05,27313.65,27768.2,27321.5,27156.31485952133,27522.96666666667,27732.28333333334,27277.73333333334,27977.51666666667,27068.41666666667,28432.06666666667,26613.866666666672,26861.45,27699.95,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,27096.75,0.0
2024-03-11 12:45:00+05:30,NSE:ABBOTINDIA,27096.75,27096.75,27000.0,27042.05,132,True,27085.0,27768.2,0.02807108478341358,27699.95,27487.05,27313.65,27768.2,27321.5,27154.823752822827,27522.96666666667,27732.28333333334,27277.73333333334,27977.51666666667,27068.41666666667,28432.06666666667,26613.866666666672,26861.45,27699.95,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,27042.05,0.0
2024-03-11 13:15:00+05:30,NSE:ABBOTINDIA,27042.05,27099.95,26955.5,27051.65,2350,True,27085.0,27768.2,0.02807108478341358,27699.95,27487.05,27313.65,27768.2,27321.5,27131.67284154813,27522.96666666667,27732.28333333334,27277.73333333334,27977.51666666667,27068.41666666667,28432.06666666667,26613.866666666672,26861.45,27699.95,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,27051.65,0.0
2024-03-11 13:45:00+05:30,NSE:ABBOTINDIA,27051.65,27074.7,27003.2,27028.05,350,True,27085.0,27768.2,0.02807108478341358,27699.95,27487.05,27313.65,27768.2,27321.5,27128.962291700154,27522.96666666667,27732.28333333334,27277.73333333334,27977.51666666667,27068.41666666667,28432.06666666667,26613.866666666672,26861.45,27699.95,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,27028.05,0.0
2024-03-11 14:15:00+05:30,NSE:ABBOTINDIA,27028.05,27200.0,27028.05,27087.95,633,True,27085.0,27768.2,0.02807108478341358,27699.95,27487.05,27313.65,27768.2,27321.5,27127.818342893563,27522.96666666667,27732.28333333334,27277.73333333334,27977.51666666667,27068.41666666667,28432.06666666667,26613.866666666672,26861.45,27699.95,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,0,False,False,0,0,0,0.0,27087.95,0.0
2024-03-11 14:45:00+05:30,NSE:ABBOTINDIA,27087.95,27300.0,27079.95,27190.0,3909,True,27085.0,27768.2,0.02807108478341358,27699.95,27487.05,27313.65,27768.2,27321.5,27142.126100054953,27522.96666666667,27732.28333333334,27277.73333333334,27977.51666666667,27068.41666666667,28432.06666666667,26613.866666666672,26861.45,27699.95,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,0,False,False,0,0,0,0.0,27190.0,0.0
2024-03-11 15:15:00+05:30,NSE:ABBOTINDIA,27190.0,27349.95,27169.25,27349.95,1245,True,27085.0,27768.2,0.02807108478341358,27699.95,27487.05,27313.65,27768.2,27321.5,27152.206206228173,27522.96666666667,27732.28333333334,27277.73333333334,27977.51666666667,27068.41666666667,28432.06666666667,26613.866666666672,26861.45,27699.95,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,0,False,False,0,0,0,0.0,27349.95,0.0
2024-03-12 09:15:00+05:30,NSE:ABBOTINDIA,27000.0,27400.0,26950.05,27234.0,732,True,26975.1,27768.2,0.03375655446746184,27000.0,27349.95,26861.45,27699.95,27699.95,27194.68333333333,27303.783333333336,27746.116666666672,26907.616666666672,28142.283333333336,26465.283333333336,28980.783333333336,25626.783333333336,26950.05,27400.0,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,27234.0,0.0
2024-03-12 09:45:00+05:30,NSE:ABBOTINDIA,27234.0,27371.2,27206.9,27206.9,270,True,26975.1,27768.2,0.03375655446746184,27000.0,27349.95,26861.45,27699.95,27699.95,27212.73273453094,27303.783333333336,27746.116666666672,26907.616666666672,28142.283333333336,26465.283333333336,28980.783333333336,25626.783333333336,26950.05,27400.0,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,27206.9,0.0
2024-03-12 10:15:00+05:30,NSE:ABBOTINDIA,27206.9,27300.0,27158.8,27300.0,170,True,26975.1,27768.2,0.03375655446746184,27000.0,27349.95,26861.45,27699.95,27699.95,27218.56387940842,27303.783333333336,27746.116666666672,26907.616666666672,28142.283333333336,26465.283333333336,28980.783333333336,25626.783333333336,26950.05,27400.0,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,27300.0,0.0
2024-03-12 10:45:00+05:30,NSE:ABBOTINDIA,27300.0,27304.05,27205.0,27297.85,116,True,26975.1,27768.2,0.03375655446746184,27000.0,27349.95,26861.45,27699.95,27699.95,27223.103260869564,27303.783333333336,27746.116666666672,26907.616666666672,28142.283333333336,26465.283333333336,28980.783333333336,25626.783333333336,26950.05,27400.0,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,27297.85,0.0
2024-03-12 11:15:00+05:30,NSE:ABBOTINDIA,27297.85,27300.0,27136.25,27136.25,271,True,26975.1,27768.2,0.03375655446746184,27000.0,27349.95,26861.45,27699.95,27699.95,27217.493799444084,27303.783333333336,27746.116666666672,26907.616666666672,28142.283333333336,26465.283333333336,28980.783333333336,25626.783333333336,26950.05,27400.0,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,27136.25,0.0
2024-03-12 11:45:00+05:30,NSE:ABBOTINDIA,27136.25,27218.85,27122.65,27216.9,96,True,26975.1,27768.2,0.03375655446746184,27000.0,27349.95,26861.45,27699.95,27699.95,27215.67470292044,27303.783333333336,27746.116666666672,26907.616666666672,28142.283333333336,26465.283333333336,28980.783333333336,25626.783333333336,26950.05,27400.0,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,27216.9,0.0
2024-03-12 12:15:00+05:30,NSE:ABBOTINDIA,27216.9,27239.5,27160.1,27160.1,40,True,26975.1,27768.2,0.03375655446746184,27000.0,27349.95,26861.45,27699.95,27699.95,27214.98778761062,27303.783333333336,27746.116666666672,26907.616666666672,28142.283333333336,26465.283333333336,28980.783333333336,25626.783333333336,26950.05,27400.0,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,27160.1,0.0
2024-03-12 12:45:00+05:30,NSE:ABBOTINDIA,27155.0,27207.95,27064.05,27064.05,486,True,26975.1,27768.2,0.03375655446746184,27000.0,27349.95,26861.45,27699.95,27699.95,27192.042365887206,27303.783333333336,27746.116666666672,26907.616666666672,28142.283333333336,26465.283333333336,28980.783333333336,25626.783333333336,26950.05,27400.0,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,27064.05,0.0
2024-03-12 13:15:00+05:30,NSE:ABBOTINDIA,27064.05,27136.55,27000.0,27082.1,1089,True,26975.1,27768.2,0.03375655446746184,27000.0,27349.95,26861.45,27699.95,27699.95,27152.359128440366,27303.783333333336,27746.116666666672,26907.616666666672,28142.283333333336,26465.283333333336,28980.783333333336,25626.783333333336,26950.05,27400.0,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,27082.1,0.0
2024-03-12 13:45:00+05:30,NSE:ABBOTINDIA,27082.1,27100.0,27018.3,27051.0,399,True,26975.1,27768.2,0.03375655446746184,27000.0,27349.95,26861.45,27699.95,27699.95,27141.927296266014,27303.783333333336,27746.116666666672,26907.616666666672,28142.283333333336,26465.283333333336,28980.783333333336,25626.783333333336,26950.05,27400.0,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,27051.0,0.0
2024-03-12 14:15:00+05:30,NSE:ABBOTINDIA,27051.0,27084.8,26955.0,26980.0,625,True,26975.1,27768.2,0.03375655446746184,27000.0,27349.95,26861.45,27699.95,27699.95,27122.23014671635,27303.783333333336,27746.116666666672,26907.616666666672,28142.283333333336,26465.283333333336,28980.783333333336,25626.783333333336,26950.05,27400.0,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,26980.0,0.0
