Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim
2024-03-04 09:15:00+05:30,NSE:WIPRO,523.0,524.5,520.4,522.4,356856,True,,,,523.0,,,,,522.4333333333334,,,,,,,,520.4,524.5,,,NSE:NIFTY 50,22403.5,22440.9,22361.8,22395.9,0,True,,22403.5,,,,2024-02-29,22440.9,22361.8,22440.9,22361.8,0
2024-03-04 09:45:00+05:30,NSE:WIPRO,522.4,526.4,521.1,525.55,438191,True,,,,523.0,,,,,523.4897062060483,,,,,,,,520.4,526.4,,,NSE:NIFTY 50,22396.05,22408.0,22358.3,22395.4,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 10:15:00+05:30,NSE:WIPRO,525.65,525.7,524.1,524.8,214663,True,,,,523.0,,,,,523.7824461644103,,,,,,,,520.4,526.4,,,NSE:NIFTY 50,22395.0,22432.9,22395.0,22424.45,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 10:45:00+05:30,NSE:WIPRO,524.95,525.2,522.3,522.6,152308,True,,,,523.0,,,,,523.7279491224175,,,,,,,,520.4,526.4,,,NSE:NIFTY 50,22425.4,22425.4,22372.85,22404.55,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 11:15:00+05:30,NSE:WIPRO,522.85,523.5,521.75,523.2,187933,True,,,,523.0,,,,,523.6010852245748,,,,,,,,520.4,526.4,,,NSE:NIFTY 50,22404.8,22418.8,22385.9,22408.55,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 11:45:00+05:30,NSE:WIPRO,523.2,523.5,521.05,521.35,233872,True,,,,523.0,,,,,523.3597421344853,,,,,,,,520.4,526.4,,,NSE:NIFTY 50,22410.1,22423.9,22389.95,22403.3,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 12:15:00+05:30,NSE:WIPRO,521.35,522.45,520.55,520.95,264907,True,,,,523.0,,,,,523.0669871118732,,,,,,,,520.4,526.4,,,NSE:NIFTY 50,22401.0,22426.6,22397.55,22412.4,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 12:45:00+05:30,NSE:WIPRO,520.95,521.2,518.55,520.75,237897,True,,,,523.0,,,,,522.7363206664792,,,,,,,,518.55,526.4,,,NSE:NIFTY 50,22413.1,22415.15,22372.75,22401.7,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 13:15:00+05:30,NSE:WIPRO,520.7,521.0,520.0,520.35,82822,True,,,,523.0,,,,,522.6490369136741,,,,,,,,518.55,526.4,,,NSE:NIFTY 50,22402.2,22414.8,22399.25,22407.95,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
2024-03-04 13:45:00+05:30,NSE:WIPRO,520.3,521.0,519.5,520.6,162242,True,,,,523.0,,,,,522.4902267138599,,,,,,,,518.55,526.4,,,NSE:NIFTY 50,22407.15,22430.7,22384.25,22428.2,0,True,,22403.5,,,,2024-02-29,22440.9,22358.3,22440.9,22358.3,0
