Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:NAUKRIbar_count,NSE:NAUKRI_order,NSE:NAUKRI_position,NSE:NAUKRI_ret,NSE:NAUKRI_Close,position_change
2024-03-11 09:15:00+05:30,NSE:NAUKRI,5120.25,5120.25,5000.1,5091.05,19312,True,5013.55,5141.95,0.02736263736263722,5120.25,5095.0,5026.0,5130.0,5080.0,5070.466666666667,5083.666666666667,5141.333333333334,5037.333333333334,5187.666666666667,4979.666666666667,5291.666666666667,4875.666666666667,5000.1,5120.25,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,0,False,True,0,0,0,0.0,5091.05,0.0
2024-03-11 09:45:00+05:30,NSE:NAUKRI,5091.05,5127.6,5080.55,5081.55,9638,True,5013.55,5141.95,0.02736263736263722,5120.25,5095.0,5026.0,5130.0,5080.0,5079.155848013817,5083.666666666667,5141.333333333334,5037.333333333334,5187.666666666667,4979.666666666667,5291.666666666667,4875.666666666667,5000.1,5127.6,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,0,False,False,0,0,0,0.0,5081.55,0.0
2024-03-11 10:15:00+05:30,NSE:NAUKRI,5083.4,5100.0,5077.75,5086.0,8040,True,5013.55,5141.95,0.02736263736263722,5120.25,5095.0,5026.0,5130.0,5080.0,5081.060064882401,5083.666666666667,5141.333333333334,5037.333333333334,5187.666666666667,4979.666666666667,5291.666666666667,4875.666666666667,5000.1,5127.6,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,0,False,False,0,0,0,0.0,5086.0,0.0
2024-03-11 10:45:00+05:30,NSE:NAUKRI,5086.0,5086.9,5059.55,5074.6,117699,True,5013.55,5141.95,0.02736263736263722,5120.25,5095.0,5026.0,5130.0,5080.0,5075.447293925231,5083.666666666667,5141.333333333334,5037.333333333334,5187.666666666667,4979.666666666667,5291.666666666667,4875.666666666667,5000.1,5127.6,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,0,False,False,0,0,0,0.0,5074.6,0.0
2024-03-11 11:15:00+05:30,NSE:NAUKRI,5074.6,5167.7,5071.85,5154.65,32232,True,5013.55,5141.95,0.02736263736263722,5120.25,5095.0,5026.0,5130.0,5080.0,5085.095581823337,5083.666666666667,5141.333333333334,5037.333333333334,5187.666666666667,4979.666666666667,5291.666666666667,4875.666666666667,5000.1,5167.7,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,1,False,False,0,0,0,0.0,5154.65,0.0
2024-03-11 11:45:00+05:30,NSE:NAUKRI,5154.65,5164.05,5129.95,5136.6,19665,True,5013.55,5141.95,0.02736263736263722,5120.25,5095.0,5026.0,5130.0,5080.0,5090.65829364042,5083.666666666667,5141.333333333334,5037.333333333334,5187.666666666667,4979.666666666667,5291.666666666667,4875.666666666667,5000.1,5167.7,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,5136.6,0.0
2024-03-11 12:15:00+05:30,NSE:NAUKRI,5139.0,5150.0,5133.15,5147.0,11344,True,5013.55,5141.95,0.02736263736263722,5120.25,5095.0,5026.0,5130.0,5080.0,5093.402811835605,5083.666666666667,5141.333333333334,5037.333333333334,5187.666666666667,4979.666666666667,5291.666666666667,4875.666666666667,5000.1,5167.7,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,5147.0,0.0
2024-03-11 12:45:00+05:30,NSE:NAUKRI,5147.0,5177.0,5145.55,5161.0,21983,True,5013.55,5141.95,0.02736263736263722,5120.25,5095.0,5026.0,5130.0,5080.0,5099.613476551916,5083.666666666667,5141.333333333334,5037.333333333334,5187.666666666667,4979.666666666667,5291.666666666667,4875.666666666667,5000.1,5177.0,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,5161.0,0.0
2024-03-11 13:15:00+05:30,NSE:NAUKRI,5161.0,5175.0,5154.65,5163.85,12784,True,5013.55,5141.95,0.02736263736263722,5120.25,5095.0,5026.0,5130.0,5080.0,5102.896100863881,5083.666666666667,5141.333333333334,5037.333333333334,5187.666666666667,4979.666666666667,5291.666666666667,4875.666666666667,5000.1,5177.0,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,5163.85,0.0
2024-03-11 13:45:00+05:30,NSE:NAUKRI,5163.85,5179.0,5163.4,5164.5,15431,True,5013.55,5141.95,0.02736263736263722,5120.25,5095.0,5026.0,5130.0,5080.0,5106.6985194882045,5083.666666666667,5141.333333333334,5037.333333333334,5187.666666666667,4979.666666666667,5291.666666666667,4875.666666666667,5000.1,5179.0,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,5164.5,0.0
2024-03-11 14:15:00+05:30,NSE:NAUKRI,5164.5,5165.0,5146.2,5159.6,70640,True,5013.55,5141.95,0.02736263736263722,5120.25,5095.0,5026.0,5130.0,5080.0,5117.173497201625,5083.666666666667,5141.333333333334,5037.333333333334,5187.666666666667,4979.666666666667,5291.666666666667,4875.666666666667,5000.1,5179.0,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,1,False,False,0,0,0,0.0,5159.6,0.0
2024-03-11 14:45:00+05:30,NSE:NAUKRI,5159.7,5190.0,5146.05,5153.6,61656,True,5013.55,5141.95,0.02736263736263722,5120.25,5095.0,5026.0,5130.0,5080.0,5124.263076389027,5083.666666666667,5141.333333333334,5037.333333333334,5187.666666666667,4979.666666666667,5291.666666666667,4875.666666666667,5000.1,5190.0,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,1,False,False,0,0,0,0.0,5153.6,0.0
2024-03-11 15:15:00+05:30,NSE:NAUKRI,5153.6,5166.3,5142.1,5165.0,32079,True,5013.55,5141.95,0.02736263736263722,5120.25,5095.0,5026.0,5130.0,5080.0,5126.750529591702,5083.666666666667,5141.333333333334,5037.333333333334,5187.666666666667,4979.666666666667,5291.666666666667,4875.666666666667,5000.1,5190.0,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,1,False,False,0,0,0,0.0,5165.0,0.0
2024-03-12 09:15:00+05:30,NSE:NAUKRI,5161.05,5243.2,5143.6,5158.1,52110,True,5013.55,5190.0,0.03797924041519152,5161.05,5165.0,5000.1,5190.0,5120.25,5181.633333333333,5118.366666666667,5236.633333333333,5046.733333333334,5308.266666666666,4928.466666666667,5498.166666666666,4738.5666666666675,5143.6,5243.2,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,1,False,True,0,0,0,0.0,5158.1,0.0
2024-03-12 09:45:00+05:30,NSE:NAUKRI,5158.2,5175.25,5144.15,5155.6,11211,True,5013.55,5190.0,0.03797924041519152,5161.05,5165.0,5000.1,5190.0,5120.25,5177.508062096303,5118.366666666667,5236.633333333333,5046.733333333334,5308.266666666666,4928.466666666667,5498.166666666666,4738.5666666666675,5143.6,5243.2,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,5155.6,0.0
2024-03-12 10:15:00+05:30,NSE:NAUKRI,5155.6,5200.0,5154.05,5173.45,15595,True,5013.55,5190.0,0.03797924041519152,5161.05,5165.0,5000.1,5190.0,5120.25,5177.177110260699,5118.366666666667,5236.633333333333,5046.733333333334,5308.266666666666,4928.466666666667,5498.166666666666,4738.5666666666675,5143.6,5243.2,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,5173.45,0.0
2024-03-12 10:45:00+05:30,NSE:NAUKRI,5171.95,5173.3,5133.05,5144.65,12041,True,5013.55,5190.0,0.03797924041519152,5161.05,5165.0,5000.1,5190.0,5120.25,5173.623497916598,5118.366666666667,5236.633333333333,5046.733333333334,5308.266666666666,4928.466666666667,5498.166666666666,4738.5666666666675,5133.05,5243.2,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,5144.65,0.0
2024-03-12 11:15:00+05:30,NSE:NAUKRI,5144.65,5156.95,5130.3,5143.3,14926,True,5013.55,5190.0,0.03797924041519152,5161.05,5165.0,5000.1,5190.0,5120.25,5169.379430755331,5118.366666666667,5236.633333333333,5046.733333333334,5308.266666666666,4928.466666666667,5498.166666666666,4738.5666666666675,5130.3,5243.2,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,5143.3,0.0
2024-03-12 11:45:00+05:30,NSE:NAUKRI,5143.3,5154.75,5130.4,5148.7,11562,True,5013.55,5190.0,0.03797924041519152,5161.05,5165.0,5000.1,5190.0,5120.25,5166.941633672499,5118.366666666667,5236.633333333333,5046.733333333334,5308.266666666666,4928.466666666667,5498.166666666666,4738.5666666666675,5130.3,5243.2,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,5148.7,0.0
2024-03-12 12:15:00+05:30,NSE:NAUKRI,5149.05,5153.9,5143.3,5149.3,9605,True,5013.55,5190.0,0.03797924041519152,5161.05,5165.0,5000.1,5190.0,5120.25,5165.572643316279,5118.366666666667,5236.633333333333,5046.733333333334,5308.266666666666,4928.466666666667,5498.166666666666,4738.5666666666675,5130.3,5243.2,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,5149.3,0.0
2024-03-12 12:45:00+05:30,NSE:NAUKRI,5149.3,5152.7,5124.4,5147.8,9388,True,5013.55,5190.0,0.03797924041519152,5161.05,5165.0,5000.1,5190.0,5120.25,5163.925431820069,5118.366666666667,5236.633333333333,5046.733333333334,5308.266666666666,4928.466666666667,5498.166666666666,4738.5666666666675,5124.4,5243.2,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,5147.8,0.0
2024-03-12 13:15:00+05:30,NSE:NAUKRI,5147.8,5193.35,5144.0,5188.45,41447,True,5013.55,5190.0,0.03797924041519152,5161.05,5165.0,5000.1,5190.0,5120.25,5166.567926469347,5118.366666666667,5236.633333333333,5046.733333333334,5308.266666666666,4928.466666666667,5498.166666666666,4738.5666666666675,5124.4,5243.2,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,5188.45,0.0
2024-03-12 13:45:00+05:30,NSE:NAUKRI,5188.45,5194.25,5170.3,5172.1,22145,True,5013.55,5190.0,0.03797924041519152,5161.05,5165.0,5000.1,5190.0,5120.25,5167.931345381526,5118.366666666667,5236.633333333333,5046.733333333334,5308.266666666666,4928.466666666667,5498.166666666666,4738.5666666666675,5124.4,5243.2,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,5172.1,0.0
2024-03-12 14:15:00+05:30,NSE:NAUKRI,5172.4,5177.9,5154.05,5160.35,9306,True,5013.55,5190.0,0.03797924041519152,5161.05,5165.0,5000.1,5190.0,5120.25,5167.761023506069,5118.366666666667,5236.633333333333,5046.733333333334,5308.266666666666,4928.466666666667,5498.166666666666,4738.5666666666675,5124.4,5243.2,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,5160.35,0.0
