Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:JSWSTEELbar_count,NSE:JSWSTEEL_order,NSE:JSWSTEEL_position,NSE:JSWSTEEL_ret,NSE:JSWSTEEL_Close,position_change
2024-03-06 14:15:00+05:30,NSE:JSWSTEEL,806.6,810.45,805.6,809.05,171650,True,,,,820.4,,,,,806.2476379561451,,,,,,,,800.0,823.0,,,NSE:NIFTY 50,22404.35,22473.45,22392.15,22464.55,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22473.45,22224.35,22473.45,22224.35,0,False,False,0,0,0,0.0,809.05,0.0
2024-03-06 14:45:00+05:30,NSE:JSWSTEEL,809.0,813.3,808.2,813.3,202472,True,,,,820.4,,,,,806.8251677373077,,,,,,,,800.0,823.0,,,NSE:NIFTY 50,22464.7,22483.05,22430.65,22473.3,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22483.05,22224.35,22483.05,22224.35,0,False,False,0,0,0,0.0,813.3,0.0
2024-03-06 15:15:00+05:30,NSE:JSWSTEEL,813.25,814.6,812.0,813.5,162863,True,,,,820.4,,,,,807.3475839773832,,,,,,,,800.0,823.0,,,NSE:NIFTY 50,22472.5,22497.2,22466.75,22480.05,0,True,,22327.5,22358.5,22416.9,22371.25,2024-02-29,22497.2,22224.35,22497.2,22224.35,0,False,False,0,0,0,0.0,813.5,0.0
2024-03-07 09:15:00+05:30,NSE:JSWSTEEL,820.0,842.5,818.05,840.45,1779177,True,801.9,823.0,0.028750000000000053,820.0,813.5,800.0,823.0,820.4,833.6666666666666,812.1666666666666,824.3333333333333,801.3333333333333,835.1666666666666,789.1666666666666,858.1666666666666,766.1666666666666,818.05,842.5,,,NSE:NIFTY 50,22505.3,22523.65,22449.3,22473.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,0,False,True,0,0,0,0.0,840.45,0.0
2024-03-07 09:45:00+05:30,NSE:JSWSTEEL,840.55,844.9,836.15,836.7,670640,True,801.9,823.0,0.028750000000000053,820.0,813.5,800.0,823.0,820.4,835.1951100837327,812.1666666666666,824.3333333333333,801.3333333333333,835.1666666666666,789.1666666666666,858.1666666666666,766.1666666666666,818.05,844.9,,,NSE:NIFTY 50,22472.95,22502.6,22451.15,22486.95,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22449.3,22523.65,22449.3,1,False,False,0,0,0,0.0,836.7,0.0
2024-03-07 10:15:00+05:30,NSE:JSWSTEEL,836.7,837.5,831.0,831.35,362634,True,801.9,823.0,0.028750000000000053,820.0,813.5,800.0,823.0,820.4,834.9486079224137,812.1666666666666,824.3333333333333,801.3333333333333,835.1666666666666,789.1666666666666,858.1666666666666,766.1666666666666,818.05,844.9,,,NSE:NIFTY 50,22486.95,22495.1,22439.2,22443.8,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22439.2,22523.65,22439.2,1,False,False,0,0,0,0.0,831.35,0.0
2024-03-07 10:45:00+05:30,NSE:JSWSTEEL,831.3,835.55,829.3,832.85,339413,True,801.9,823.0,0.028750000000000053,820.0,813.5,800.0,823.0,820.4,834.6921051585136,812.1666666666666,824.3333333333333,801.3333333333333,835.1666666666666,789.1666666666666,858.1666666666666,766.1666666666666,818.05,844.9,,,NSE:NIFTY 50,22442.35,22521.3,22430.0,22498.65,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,832.85,0.0
2024-03-07 11:15:00+05:30,NSE:JSWSTEEL,832.75,834.0,829.15,829.6,155424,True,801.9,823.0,0.028750000000000053,820.0,813.5,800.0,823.0,820.4,834.5146807091894,812.1666666666666,824.3333333333333,801.3333333333333,835.1666666666666,789.1666666666666,858.1666666666666,766.1666666666666,818.05,844.9,,,NSE:NIFTY 50,22498.0,22508.15,22470.05,22480.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,829.6,0.0
2024-03-07 11:45:00+05:30,NSE:JSWSTEEL,829.6,830.8,826.75,827.75,177306,True,801.9,823.0,0.028750000000000053,820.0,813.5,800.0,823.0,820.4,834.2052445516848,812.1666666666666,824.3333333333333,801.3333333333333,835.1666666666666,789.1666666666666,858.1666666666666,766.1666666666666,818.05,844.9,,,NSE:NIFTY 50,22481.6,22496.6,22478.55,22486.6,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,827.75,0.0
2024-03-07 12:15:00+05:30,NSE:JSWSTEEL,827.95,830.5,826.0,829.35,151497,True,801.9,823.0,0.028750000000000053,820.0,813.5,800.0,823.0,820.4,833.9723975784251,812.1666666666666,824.3333333333333,801.3333333333333,835.1666666666666,789.1666666666666,858.1666666666666,766.1666666666666,818.05,844.9,,,NSE:NIFTY 50,22487.25,22498.5,22472.6,22496.35,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,829.35,0.0
2024-03-07 12:45:00+05:30,NSE:JSWSTEEL,829.35,834.65,828.0,833.5,203103,True,801.9,823.0,0.028750000000000053,820.0,813.5,800.0,823.0,820.4,833.8706979207963,812.1666666666666,824.3333333333333,801.3333333333333,835.1666666666666,789.1666666666666,858.1666666666666,766.1666666666666,818.05,844.9,,,NSE:NIFTY 50,22496.0,22517.65,22490.8,22509.15,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,833.5,0.0
2024-03-07 13:15:00+05:30,NSE:JSWSTEEL,833.7,836.55,832.0,833.95,276184,True,801.9,823.0,0.028750000000000053,820.0,813.5,800.0,823.0,820.4,833.890560453985,812.1666666666666,824.3333333333333,801.3333333333333,835.1666666666666,789.1666666666666,858.1666666666666,766.1666666666666,818.05,844.9,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,1,False,False,0,0,0,0.0,833.95,0.0
2024-03-07 13:45:00+05:30,NSE:JSWSTEEL,833.95,834.85,830.4,832.5,123999,True,801.9,823.0,0.028750000000000053,820.0,813.5,800.0,823.0,820.4,833.852324917081,812.1666666666666,824.3333333333333,801.3333333333333,835.1666666666666,789.1666666666666,858.1666666666666,766.1666666666666,818.05,844.9,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,832.5,0.0
2024-03-07 14:15:00+05:30,NSE:JSWSTEEL,832.5,832.9,827.55,827.55,172087,True,801.9,823.0,0.028750000000000053,820.0,813.5,800.0,823.0,820.4,833.6760433686716,812.1666666666666,824.3333333333333,801.3333333333333,835.1666666666666,789.1666666666666,858.1666666666666,766.1666666666666,818.05,844.9,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,827.55,0.0
2024-03-07 14:45:00+05:30,NSE:JSWSTEEL,827.95,832.0,827.0,830.95,375637,True,801.9,823.0,0.028750000000000053,820.0,813.5,800.0,823.0,820.4,833.3862816695672,812.1666666666666,824.3333333333333,801.3333333333333,835.1666666666666,789.1666666666666,858.1666666666666,766.1666666666666,818.05,844.9,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,830.95,0.0
2024-03-07 15:15:00+05:30,NSE:JSWSTEEL,831.25,831.8,827.5,829.95,270785,True,801.9,823.0,0.028750000000000053,820.0,813.5,800.0,823.0,820.4,833.1916053696478,812.1666666666666,824.3333333333333,801.3333333333333,835.1666666666666,789.1666666666666,858.1666666666666,766.1666666666666,818.05,844.9,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,1,False,False,0,0,0,0.0,829.95,0.0
2024-03-11 09:15:00+05:30,NSE:JSWSTEEL,832.0,835.0,822.15,834.05,297180,True,801.9,844.9,0.05612499999999998,832.0,829.95,818.05,844.9,820.0,830.4,830.9666666666666,843.8833333333332,817.0333333333332,857.8166666666666,804.1166666666666,884.6666666666666,777.2666666666665,822.15,835.0,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,1,False,True,0,0,0,0.0,834.05,0.0
2024-03-11 09:45:00+05:30,NSE:JSWSTEEL,834.3,836.6,830.8,832.5,131862,True,801.9,844.9,0.05612499999999998,832.0,829.95,818.05,844.9,820.0,831.2912875662523,830.9666666666666,843.8833333333332,817.0333333333332,857.8166666666666,804.1166666666666,884.6666666666666,777.2666666666665,822.15,836.6,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,0,False,False,0,0,0,0.0,832.5,0.0
2024-03-11 10:15:00+05:30,NSE:JSWSTEEL,832.55,833.4,828.3,828.3,83123,True,801.9,844.9,0.05612499999999998,832.0,829.95,818.05,844.9,820.0,831.0817150722912,830.9666666666666,843.8833333333332,817.0333333333332,857.8166666666666,804.1166666666666,884.6666666666666,777.2666666666665,822.15,836.6,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,0,False,False,0,0,0,0.0,828.3,0.0
2024-03-11 10:45:00+05:30,NSE:JSWSTEEL,828.3,828.35,824.05,826.0,105722,True,801.9,844.9,0.05612499999999998,832.0,829.95,818.05,844.9,820.0,830.2350346692302,830.9666666666666,843.8833333333332,817.0333333333332,857.8166666666666,804.1166666666666,884.6666666666666,777.2666666666665,822.15,836.6,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,0,False,False,0,0,0,0.0,826.0,0.0
2024-03-11 11:15:00+05:30,NSE:JSWSTEEL,825.5,829.45,825.15,828.0,61297,True,801.9,844.9,0.05612499999999998,832.0,829.95,818.05,844.9,820.0,829.9912035619215,830.9666666666666,843.8833333333332,817.0333333333332,857.8166666666666,804.1166666666666,884.6666666666666,777.2666666666665,822.15,836.6,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,0,False,False,0,0,0,0.0,828.0,0.0
2024-03-11 11:45:00+05:30,NSE:JSWSTEEL,828.0,828.0,824.7,825.6,54234,True,801.9,844.9,0.05612499999999998,832.0,829.95,818.05,844.9,820.0,829.7034610549509,830.9666666666666,843.8833333333332,817.0333333333332,857.8166666666666,804.1166666666666,884.6666666666666,777.2666666666665,822.15,836.6,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,825.6,0.0
2024-03-11 12:15:00+05:30,NSE:JSWSTEEL,825.6,829.5,825.0,828.5,52088,True,801.9,844.9,0.05612499999999998,832.0,829.95,818.05,844.9,820.0,829.5683983742115,830.9666666666666,843.8833333333332,817.0333333333332,857.8166666666666,804.1166666666666,884.6666666666666,777.2666666666665,822.15,836.6,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,828.5,0.0
2024-03-11 12:45:00+05:30,NSE:JSWSTEEL,828.35,832.0,827.55,831.2,99545,True,801.9,844.9,0.05612499999999998,832.0,829.95,818.05,844.9,820.0,829.6450606612877,830.9666666666666,843.8833333333332,817.0333333333332,857.8166666666666,804.1166666666666,884.6666666666666,777.2666666666665,822.15,836.6,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,831.2,0.0
2024-03-11 13:15:00+05:30,NSE:JSWSTEEL,831.65,833.4,829.3,831.0,70338,True,801.9,844.9,0.05612499999999998,832.0,829.95,818.05,844.9,820.0,829.7619930555337,830.9666666666666,843.8833333333332,817.0333333333332,857.8166666666666,804.1166666666666,884.6666666666666,777.2666666666665,822.15,836.6,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,831.0,0.0
2024-03-11 13:45:00+05:30,NSE:JSWSTEEL,831.05,834.7,829.0,830.05,120352,True,801.9,844.9,0.05612499999999998,832.0,829.95,818.05,844.9,820.0,829.9284686400661,830.9666666666666,843.8833333333332,817.0333333333332,857.8166666666666,804.1166666666666,884.6666666666666,777.2666666666665,822.15,836.6,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,830.05,0.0
2024-03-11 14:15:00+05:30,NSE:JSWSTEEL,830.2,833.1,829.0,832.45,79701,True,801.9,844.9,0.05612499999999998,832.0,829.95,818.05,844.9,820.0,830.0380206304889,830.9666666666666,843.8833333333332,817.0333333333332,857.8166666666666,804.1166666666666,884.6666666666666,777.2666666666665,822.15,836.6,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,0,False,False,0,0,0,0.0,832.45,0.0
2024-03-11 14:45:00+05:30,NSE:JSWSTEEL,832.25,833.5,828.3,829.55,265258,True,801.9,844.9,0.05612499999999998,832.0,829.95,818.05,844.9,820.0,830.1149410384552,830.9666666666666,843.8833333333332,817.0333333333332,857.8166666666666,804.1166666666666,884.6666666666666,777.2666666666665,822.15,836.6,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,0,False,False,0,0,0,0.0,829.55,0.0
2024-03-11 15:15:00+05:30,NSE:JSWSTEEL,829.55,830.45,826.8,827.7,194453,True,801.9,844.9,0.05612499999999998,832.0,829.95,818.05,844.9,820.0,829.8984415201944,830.9666666666666,843.8833333333332,817.0333333333332,857.8166666666666,804.1166666666666,884.6666666666666,777.2666666666665,822.15,836.6,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,0,False,False,0,0,0,0.0,827.7,0.0
2024-03-12 09:15:00+05:30,NSE:JSWSTEEL,829.0,829.3,818.65,821.15,168534,True,801.9,844.9,0.05612499999999998,829.0,827.7,822.15,836.6,832.0,823.0333333333332,828.8166666666666,835.4833333333332,821.0333333333332,843.2666666666667,814.3666666666666,857.7166666666667,799.9166666666665,818.65,829.3,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,821.15,0.0
2024-03-12 09:45:00+05:30,NSE:JSWSTEEL,820.7,823.9,818.0,821.8,100060,True,801.9,844.9,0.05612499999999998,829.0,827.7,822.15,836.6,832.0,822.3627747951679,828.8166666666666,835.4833333333332,821.0333333333332,843.2666666666667,814.3666666666666,857.7166666666667,799.9166666666665,818.0,829.3,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,821.8,0.0
2024-03-12 10:15:00+05:30,NSE:JSWSTEEL,821.4,823.35,819.05,822.3,45947,True,801.9,844.9,0.05612499999999998,829.0,827.7,822.15,836.6,832.0,822.2464822286018,828.8166666666666,835.4833333333332,821.0333333333332,843.2666666666667,814.3666666666666,857.7166666666667,799.9166666666665,818.0,829.3,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,822.3,0.0
2024-03-12 10:45:00+05:30,NSE:JSWSTEEL,822.3,822.3,818.6,820.25,96394,True,801.9,844.9,0.05612499999999998,829.0,827.7,822.15,836.6,832.0,821.8094389623662,828.8166666666666,835.4833333333332,821.0333333333332,843.2666666666667,814.3666666666666,857.7166666666667,799.9166666666665,818.0,829.3,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,820.25,0.0
2024-03-12 11:15:00+05:30,NSE:JSWSTEEL,820.25,821.2,816.8,817.4,74179,True,801.9,844.9,0.05612499999999998,829.0,827.7,822.15,836.6,832.0,821.2982941466679,828.8166666666666,835.4833333333332,821.0333333333332,843.2666666666667,814.3666666666666,857.7166666666667,799.9166666666665,816.8,829.3,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,817.4,0.0
2024-03-12 11:45:00+05:30,NSE:JSWSTEEL,816.8,823.35,816.8,821.3,142169,True,801.9,844.9,0.05612499999999998,829.0,827.7,822.15,836.6,832.0,821.1135893740676,828.8166666666666,835.4833333333332,821.0333333333332,843.2666666666667,814.3666666666666,857.7166666666667,799.9166666666665,816.8,829.3,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,821.3,0.0
2024-03-12 12:15:00+05:30,NSE:JSWSTEEL,821.3,823.55,820.3,822.15,71956,True,801.9,844.9,0.05612499999999998,829.0,827.7,822.15,836.6,832.0,821.204806487243,828.8166666666666,835.4833333333332,821.0333333333332,843.2666666666667,814.3666666666666,857.7166666666667,799.9166666666665,816.8,829.3,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,822.15,0.0
2024-03-12 12:45:00+05:30,NSE:JSWSTEEL,822.15,822.5,818.3,820.4,41567,True,801.9,844.9,0.05612499999999998,829.0,827.7,822.15,836.6,832.0,821.1596483874771,828.8166666666666,835.4833333333332,821.0333333333332,843.2666666666667,814.3666666666666,857.7166666666667,799.9166666666665,816.8,829.3,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,820.4,0.0
2024-03-12 13:15:00+05:30,NSE:JSWSTEEL,820.35,822.45,819.95,822.4,46916,True,801.9,844.9,0.05612499999999998,829.0,827.7,822.15,836.6,832.0,821.1858753257281,828.8166666666666,835.4833333333332,821.0333333333332,843.2666666666667,814.3666666666666,857.7166666666667,799.9166666666665,816.8,829.3,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,822.4,0.0
2024-03-12 13:45:00+05:30,NSE:JSWSTEEL,822.4,822.85,818.95,819.6,42633,True,801.9,844.9,0.05612499999999998,829.0,827.7,822.15,836.6,832.0,821.1489489234524,828.8166666666666,835.4833333333332,821.0333333333332,843.2666666666667,814.3666666666666,857.7166666666667,799.9166666666665,816.8,829.3,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,819.6,0.0
2024-03-12 14:15:00+05:30,NSE:JSWSTEEL,819.05,820.0,815.1,817.0,127770,True,801.9,844.9,0.05612499999999998,829.0,827.7,822.15,836.6,832.0,820.644565670798,828.8166666666666,835.4833333333332,821.0333333333332,843.2666666666667,814.3666666666666,857.7166666666667,799.9166666666665,815.1,829.3,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,817.0,0.0
2024-03-12 14:45:00+05:30,NSE:JSWSTEEL,817.0,821.55,815.7,816.35,157976,True,801.9,844.9,0.05612499999999998,829.0,827.7,822.15,836.6,832.0,820.2513742185221,828.8166666666666,835.4833333333332,821.0333333333332,843.2666666666667,814.3666666666666,857.7166666666667,799.9166666666665,815.1,829.3,,,NSE:NIFTY 50,22320.3,22363.2,22314.9,22331.65,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,816.35,0.0
2024-03-12 15:15:00+05:30,NSE:JSWSTEEL,816.3,817.0,815.0,816.5,113198,True,801.9,844.9,0.05612499999999998,829.0,827.7,822.15,836.6,832.0,819.8752405639311,828.8166666666666,835.4833333333332,821.0333333333332,843.2666666666667,814.3666666666666,857.7166666666667,799.9166666666665,815.0,829.3,,,NSE:NIFTY 50,22329.95,22342.65,22325.05,22333.7,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,816.5,0.0
